Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
JAPN 5	Japanese: Second Year	Keiko Yukawa	2021 Winter Quarter	2210	N		3	6	3	5	1								4		3					25
JAPN 5	Japanese: Second Year	Keiko Yukawa	2021 Winter Quarter	2210	N		8	4	4	2	3			2				1	3							27
JAPN 104	Advanced Japanese	Sakae Fujita	2021 Winter Quarter	2210	N		10	3	1	1		1	2						7							25
KRSG 12A	Service Learning	Franklin Edward Williams	2021 Winter Quarter	2210	N	2	2	2	3		2															11
KRSG 25	Transfer Success	Juliana I Leslie	2021 Winter Quarter	2210	N		22											1						1		24
KRSG 52	News Reporting/Editing	Susan Allen Watrous	2021 Winter Quarter	2210	N		9												14							23
KRSG 65W	KRSG Lab Cr Writing	Daniel Gordon Pearce	2021 Winter Quarter	2210	N		15											1	2							18
LALS 1	Intro Latin Amer St	Shankari Patel	2021 Winter Quarter	2210	N	20	236	19	8	15	3	2	1	2				9	12	1				1		329
LALS 15	TruthJusticeStatistics	Emilia Maria Valenzuela Vergara	2021 Winter Quarter	2210	N		12	8	9	2	1	1	5					1	4					1		44
LALS 55	AIDS Across the Americas	Justin Perez	2021 Winter Quarter	2210	N	12	54	14	10	12	4	2						3	12	2				2		127
LALS 100A	Social Science Analytics	Jessica Taft	2021 Winter Quarter	2210	N	2	17	8	9	8	2	1	4					3	3	1						58
LALS 122	Media/Nationalism	Cecilia M. Rivas	2021 Winter Quarter	2210	N	18	20	1		1	1					1		2	1	1				2		48
LALS 128	Latino Media: U.S.	Leslie Lopez	2021 Winter Quarter	2210	Y	1	2	1	2	1				1						2						10
LALS 129	America Latina	Cesar Estrella	2021 Winter Quarter	2210	N		22	2	1	2	1	1						1						1		31
LALS 172	VisualizingHumanRights	Shankari Patel	2021 Winter Quarter	2210	N	12	31	2										1	2					2		50
LALS 175	Migratn, Gndr, Hlth	Justin Perez	2021 Winter Quarter	2210	N	2	31	6	1	2	1		1					1						1		46
LALS 194H	CenAm/U.S.	Cecilia M. Rivas	2021 Winter Quarter	2210	N	6	3	1		2								1		1						14
LATN 2	Elementary Latin	Kristina J. Chew	2021 Winter Quarter	2210	N		8	8		2									1	1				1		21
LGST 105C	Modern Pol Thought	Megan C Thomas	2021 Winter Quarter	2210	Y		5	1	6	2	5	1				1		5	1							27
LGST 111B	Civil Liberties	Eric Stephen Snickars	2021 Winter Quarter	2210	Y		7	11	5	12	10	1	5	1			1	3	14	1				2		73
LGST 116	Comparative Law	Jacqueline Susan Gehring	2021 Winter Quarter	2210	Y		19	8	9	22	6	6						2	1							73
LGST 120C	Capit Amer Pol Dev	Eva C Bertram	2021 Winter Quarter	2210	Y		4	10	3									1	3							21
LGST 128M	IntlLaw/GlobJustice	Hiroshi Fukurai	2021 Winter Quarter	2210	Y	7	3	2	1										1							14
LGST 133	Law of Democracy	Ryan Emmett Coonerty	2021 Winter Quarter	2210	Y	4	24	1	1	2	1							1								34
LGST 146	Philosophy of Law	Kyle Robertson	2021 Winter Quarter	2210	Y	2	7	7	2	8	3	2	2						9							42
LGST 147A	Psych and Law	Craig W Haney	2021 Winter Quarter	2210	Y	10	11	2	5	6	1							1	2							38
LGST 153	Immig, Citizen & Law	Heather Rogers	2021 Winter Quarter	2210	N	30	12	3	1	1	1	1							3							52
LGST 196	Senior Capstone	Jacqueline Susan Gehring	2021 Winter Quarter	2210	N		9	2	3	4	2															20
LGST 196	Senior Capstone	Gary Patton	2021 Winter Quarter	2210	N	3	9			8			2													22
LING 50	Intr To Linguistics	Jason Henry Ostrove	2021 Winter Quarter	2210	N	83	38	39	16	23	7	5	6	1	1	2		3	11	2				1		238
LING 53	Semantics I	Jake Wayne Vincent	2021 Winter Quarter	2210	N	11	35	9	8	6	8	6	2		1	2		4	9	2				1		104
LING 80M	Lang&Indig in MesoAm	Maziar Toosarvandani	2021 Winter Quarter	2210	N		23	26	11	9	7	2	3	1		1		5	10					1		99
LING 101	Phonology I	Ryan Thomas Bennett	2021 Winter Quarter	2210	N	5	22	7	7	6	3	2	2	2				3	10	1				4		74
LING 112	Syntax I	Ivy Sichel; Jorge Hankamer	2021 Winter Quarter	2210	N	1		2		3			3	1	1			1	19	3				3		37
LING 116	Semantics II	Jess H.-K. Law	2021 Winter Quarter	2210	N	8	7	13	5	3	1	2			1			2	7	1				2		52
LING 155	Language, Cognition	Margaret Kroll	2021 Winter Quarter	2210	N	2	5	3	3	1	2	2		3					4					1		26
LING 157	Psycholing/LingTheory	Matthew Webb Wagers	2021 Winter Quarter	2210	N	5	22	6	3	2	1	1	2					2	5	1				1		51
LING 190	Senior Research	Matthew Webb Wagers	2021 Winter Quarter	2210	N														13	2						15
LIT 61H	Intro Film Analysis	Abigail Heald	2021 Winter Quarter	2210	N	6	26	45	22	15	5	1	2	1				6	18	2						149
LIT 61P	Reading Poetry	Kristina J. Chew	2021 Winter Quarter	2210	N	4	100	75	23	8	5	2	1					1	25	2				4		250
LIT 81E	Social Media & Society	Dorian Bell	2021 Winter Quarter	2210	N	4	24	7	3	1	5							3	3							50
LIT 90	Intro Creative Writ	Thaïs Helene Miller	2021 Winter Quarter	2210	N	1	13	4	4																	22
LIT 90	Intro Creative Writ	Angie Sijun Lou	2021 Winter Quarter	2210	N		10	2	2	4									4							22
LIT 91A	Intermed Fiction/Prose	Matthew Polzin	2021 Winter Quarter	2210	N		15	4	2																	21
LIT 99F	Tutorial	Gary E Young	2021 Winter Quarter	2210	N		12												2							14
LIT 101	Theory & Interpretn	Andrew Hunter Bivens	2021 Winter Quarter	2210	N	38	23	7	7	11	2		3	1				5	5	2						104
LIT 102	Translation Theory	Camilo Gomez-Rivas	2021 Winter Quarter	2210	N	6	42	11	9	5	4		3			1		2	5	1				1		90
LIT 112M	Twain	Susan Gillman	2021 Winter Quarter	2210	N		7	9	5	3		2	1						4							31
LIT 114E	Dante's Inferno	Filippo Gianferrari	2021 Winter Quarter	2210	Y	15	25	14	8	6	3	2	2		2	1			6	2				1		87
LIT 121O	Embodied Poetics	Kirstin L Wagner	2021 Winter Quarter	2210	N		29												2							31
LIT 139A	Amer Lit and Culture	Laurel Peacock	2021 Winter Quarter	2210	N		19	7	1	1	1	1							2							32
LIT 141B	China:10C Bce-6C Ce	Christopher L Connery	2021 Winter Quarter	2210	Y		19	11	4	2	1		1					2	8	2				3		53
LIT 149D	Modern Literature	Maria Frangos	2021 Winter Quarter	2210	N	2	13	5		1		3	2			1		2	3							32
LIT 155A	Cinema&Subjectivity	Andrew Hunter Bivens	2021 Winter Quarter	2210	Y	3	3		1	1	1								1	2						12
LIT 155H	The Horror Film	Erik M. Bachman	2021 Winter Quarter	2210	N	21	49	15	8	3	2	1	3	1		1		6	7	5				3		125
LIT 162C	Trauma in Asian Am Lit	Jennifer Tseng	2021 Winter Quarter	2210	N	2	17	4	3										3					2		31
LIT 179A	Adv Writing-Fiction	Melissa Lynn Sanders-Self	2021 Winter Quarter	2210	N		17	3		1																21
LIT 179B	Adv Writing-Poetry	Ronaldo V. Wilson	2021 Winter Quarter	2210	N		18	1		1			1													21
LIT 188E	Teatro Siglo de Oro	Jorge Aladro Font	2021 Winter Quarter	2210	N		9		1	2								1						1		14
LIT 189A	Conquista/Sor Juana	Zachary A Zimmer	2021 Winter Quarter	2210	N	2	8	2	4	4	1		2					1	1							25
LIT 190A	Pre/Early Studies	Sharon A Kinoshita	2021 Winter Quarter	2210	N		3	1	3	1	2	1						3								14
LIT 190T	Topics Modern Lit	Robert J Wilson	2021 Winter Quarter	2210	N	1	7	4	4	1																17
MATH 3	Precalculus	Nandini Bhattacharya	2021 Winter Quarter	2210	N	10	23	14	17	28	9	24	20	7		3		7	5	4	1			3		175
MATH 3	Precalculus	Jennifer Simon Guerrero	2021 Winter Quarter	2210	N	3	2		1	3	1	1	2		1		1	1								16
MATH 11A	Calculus with Apps	Nandini Bhattacharya	2021 Winter Quarter	2210	N	9	38	14	35	61	20	41	30	9		5		7	7	5				8		289
MATH 11B	Calculus with Apps	Andrew Jon Kobin	2021 Winter Quarter	2210	N	3	29	41	32	53	49	48	30	19		8	1	6	5	1				3		328
MATH 19A	Calc:Sci,Engin,Math	Anthony J Tromba; Longzhi Lin	2021 Winter Quarter	2210	N		27	18	17	24	13	7	39			2		16	3	6				10		182
MATH 19B	Calc:Sci,Engin,Math	Anthony J Tromba; Longzhi Lin	2021 Winter Quarter	2210	N		147	59	35	66	9	12	29			11		13	2	3				1		387
MATH 19B	Calc:Sci,Engin,Math	Anthony J Tromba; Longzhi Lin	2021 Winter Quarter	2210	N		113	39	28	72	19	7	40			8		7	3	8				4		348
MATH 21	Linear Algebra	Bruce N Cooperstein	2021 Winter Quarter	2210	N	2	55	37	20	15	13	8	5	1	1	2		3	3	3	1			4		173
MATH 22	Calc of Several Var	Burak Hatinoglu	2021 Winter Quarter	2210	N	4	20	19	17	20	13	6	6	1	1	1		1	1	2				4		116
MATH 23A	Vector Calculus	Anthony J Tromba; Longzhi Lin	2021 Winter Quarter	2210	N		58	43	17	40	26	8	35			11		3		3				5		249
MATH 23B	Vector Calculus	Anthony J Tromba; Longzhi Lin	2021 Winter Quarter	2210	N	1	20	12	9	8	8	9	14			4			6	3				1		95
MATH 24	Ordinary Diff Equas	Amethyst Rachael Jade Price	2021 Winter Quarter	2210	N	9	15	7	3	5	2	1	7					5	1	1				1		57
MATH 100	Intr Proof/Prb Solv	Hirotaka Tamanoi	2021 Winter Quarter	2210	N	4	12	5	5	7	10	5	6			2		1	4	1				2		64
MATH 103A	Complex Analysis	Jadyn Valentine Breland	2021 Winter Quarter	2210	N	9	3	5	3		5	4	2					2	8	2				1		44
MATH 105A	Real Analysis	Burak Hatinoglu	2021 Winter Quarter	2210	N	2	4	12	10	3	4	2	4	1	1			1	7	3				3		57
MATH 106	Ordinary Diff Equas	Yu Chin Sun	2021 Winter Quarter	2210	N		27	6	3										5							41
MATH 110	Intro Number Theory	Junecue Suh	2021 Winter Quarter	2210	N	2	7	9	4	3	1	3	1						11	2						43
MATH 111A	Algebra	Beren Sanders	2021 Winter Quarter	2210	N	6	4	4	1	2	1	2	2					4	3					3		32
MATH 121A	Differential Geomtr	Yu Chin Sun	2021 Winter Quarter	2210	N		7	2		2		1						2	2					1		17
MATH 134	Cryptography	John Revere McHugh	2021 Winter Quarter	2210	N	2	10	8	2	6	2	3	3		1		2	3	3							45
MATH 152	Programming for Math	Martin Weissman	2021 Winter Quarter	2210	N	2	9	4	4	4	1	3	5			1			2							35
MATH 181	History Mathematics	John Gabriel Prudente Pelias	2021 Winter Quarter	2210	N	10	10	7	1	1			2						15	2						48
MATH 194	Senior Seminar	Viktor Ginzburg	2021 Winter Quarter	2210	N	5	9	6	1	1									2							24
MATH 194	Senior Seminar	Pedro Morales	2021 Winter Quarter	2210	N	8	3	5	1	2								1	2	2						24
MATH 201	Algebra II	Martin Weissman	2021 Winter Quarter	2210	N	1	2	1		3								1			10	2				20
MATH 205	Analysis II	Francois Monard	2021 Winter Quarter	2210	N	3	1	1										1			8	1				15
MATH 209	Manifolds II	Richard Montgomery	2021 Winter Quarter	2210	N		2	1	1												13					17
MATH 288B	Pedagogy of Math	Pedro Morales	2021 Winter Quarter	2210	N	1	1														6	4				12
MERR 32F	Mindful Collaboration	Cory M Fong	2021 Winter Quarter	2210	N		1	2	2										17							22
MERR 34F	Careers in STEM	Sara Elena Sanchez	2021 Winter Quarter	2210	N	17	5	2												1						25
MERR 90F	Merrill Fld Study Prac	Michael Eric Rotkin	2021 Winter Quarter	2210	N		7	7	1									1								16
METX 80E	Aquatic Toxicology	Myra Ellen Finkelstein	2021 Winter Quarter	2210	N	5	24	4	2	2	1							3	1							42
METX 119L	Gen Microbio Lab	Burcak Artun	2021 Winter Quarter	2210	N	24	10	2	3	1																40
METX 125	Safe Science	Terra Danielle Haddad	2021 Winter Quarter	2210	N	8		1	2		1								1					1		14
MUSC 1C	Concert Choir	Nathaniel Aaron Berman	2021 Winter Quarter	2210	N		18						1						1							20
MUSC 8A	Balinese Gamelan	Brian Baumbusch	2021 Winter Quarter	2210	N		33				1		2						6					1		43
MUSC 9	Wind Ensemble	Nathaniel Aaron Berman	2021 Winter Quarter	2210	N		12						1					1	1		1					16
MUSC 12B	Mexican Folklorico	Russell Christopher Rodriguez	2021 Winter Quarter	2210	N	2	6	2											2					1		13
MUSC 14	TheoryMusicianshipII	Faith Suzanne Lanam	2021 Winter Quarter	2210	N	5	9	1	1	1	2	2					1	2	2					1		27
MUSC 16	Foundations of Music	Nicol Hammond	2021 Winter Quarter	2210	N	3	3	2					1			1		1		1				2		14
MUSC 30B	Theory,Lit,Music	Christopher J Pratorius	2021 Winter Quarter	2210	N	2	1	1	2		1		1					1	1					2		12
MUSC 51	Vocal Repertoire Class	Emily Victoria Sinclair	2021 Winter Quarter	2210	N		9	1	1	2																13
MUSC 60	Fund Keyboard Skills	Faith Suzanne Lanam	2021 Winter Quarter	2210	N	3	1		1				1					1	1	1				1		10
MUSC 75	Jazz Theory I	Charles R Hamilton	2021 Winter Quarter	2210	N	7	5									1		1	2							16
MUSC 80H	Hollywood Musical	Nicol Hammond	2021 Winter Quarter	2210	N	83	23			6		1	1			1		5	25	5				1		151
MUSC 80O	Music Polit Protest	Kira A Dralle	2021 Winter Quarter	2210	N	21	33	5	2	3	2	2	1		1			3	2	1						76
MUSC 80W	Music Business	Madison Erin Heying	2021 Winter Quarter	2210	N	17	26	2	1	6	1		2					2	6	1						64
MUSC 80Z	Laptop Music	David Evan Jones	2021 Winter Quarter	2210	N	3	19	8	2	3									10	1				1		47
MUSC 81J	Global Interconnectn	Karlton E Hester	2021 Winter Quarter	2210	N	12	7	4		2	2							2	2	1						32
MUSC 81R	1970s Rock	Samuel Bain Cushman	2021 Winter Quarter	2210	N	24	95	42	18	18	12	11	6			2	1	13	45	10				6		303
MUSC 101A	Hist West Art Music	Leta E Miller	2021 Winter Quarter	2210	N	1	1	4	2	1														1		10
MUSC 105A	U.S. Music	Amy C Beal	2021 Winter Quarter	2210	N	1	3	4	1	2																11
MUSC 123	Electr Sound Synth	David Evan Jones	2021 Winter Quarter	2210	N		10	6	4	5																25
MUSC 166	Chamber Singers	Michael J McGushin	2021 Winter Quarter	2210	N	9	3		1	4	3															20
MUSC 167	Wksp Electron Music	Yolande Constance Harris	2021 Winter Quarter	2210	N	8		2		1																11
MUSC 180C	WorldMusics:CentAsia	Tanya H Merchant	2021 Winter Quarter	2210	N	2	4		2	2									1		1					12
MUSC 252	Current Issues Coll	David Evan Jones	2021 Winter Quarter	2210	N					1								1			15	2				19
NLP 202	NLP II	Jeffrey Michael Flanigan	2021 Winter Quarter	2210	N	3	11	1	3	2	1										1					22
NLP 270	Ling Models of Syntax	Pranav Anand	2021 Winter Quarter	2210	N	3	1	7	6	2											3					22
NLP 271A	Capstone I: NLP	Adwait Ratnaparkhi	2021 Winter Quarter	2210	N		3	4	3	7	1										3					21
OAKS 1	ALE:Comm Diversity	Christopher K Garrecht-Williams	2021 Winter Quarter	2210	N	6	3	1	1	2	3	1	5					6	1	1						30
OAKS 3L	Precalc Academy Lab	Dajae Williams	2021 Winter Quarter	2210	N		5	4	3		1	1	1	1										1		17
OAKS 128	Latino Media: U.S.	Leslie Lopez	2021 Winter Quarter	2210	Y	1	4	1		1		1						2	1							11
OAKS 151B	Community Lit Field	Leslie Lopez	2021 Winter Quarter	2210	N	1	6	1	1	1			1						2							13
OAKS 153	Community Mapping	Leslie Lopez	2021 Winter Quarter	2210	N	3	3	1			1		1							1						10
OCEA 1	The Oceans	Carl Lamborg	2021 Winter Quarter	2210	N	28	34	29	19	11	10	3	5		4	1		6	16	4						170
OCEA 80A	Life In The Sea	Marilou Sison Mangus	2021 Winter Quarter	2210	N		16	8	7	1	1	2	2					4	6	1						48
OCEA 80B	Our Changing Planet	Jerome Fiechter	2021 Winter Quarter	2210	N	1	16	7	4	4	3	4	2	4				1	2					1		49
OCEA 90	ClimateFundamentals	Claudie Beaulieu	2021 Winter Quarter	2210	N	4	15	17	9	11	5	2	2					5	13	2				4		89
OCEA 101	Marine Environment	Raphael M. Kudela	2021 Winter Quarter	2210	N	6	13	11	15	18	11	2	5					4	2	2						89
OCEA 220	Chemical Oceanograp	Matthew D McCarthy	2021 Winter Quarter	2210	N	2	5	1		2	1															11
OCEA 260	Intro Data Analysis	Christopher A Edwards	2021 Winter Quarter	2210	Y	3	1	1		2											3					10
PERS 2	Persian: First Year	Mehran Esfandiari	2021 Winter Quarter	2210	N	2	4	1	1			1										1				10
PHIL 9	Intro to Logic	John F Bowin	2021 Winter Quarter	2210	N	14	9	10	9	3	7	4	21		7	4		20	18	20				34		180
PHIL 22	Ethical Theory	Kyle Robertson	2021 Winter Quarter	2210	N	12	142	70	43	28	5	3	2			1		8	35					4		353
PHIL 80M	Phil/Science Studies	Robbie Kubala	2021 Winter Quarter	2210	N		22	10	3	5	2	2	2	1				1	9	2						59
PHIL 100B	The Rationalists	Dion N Farquhar	2021 Winter Quarter	2210	N	14	27	5	3	9		2	3	1		1		1	5	2				1		74
PHIL 121	Epistemology	Jonathan E Ellis	2021 Winter Quarter	2210	N		13	12	5	6	2		1					1	3					2		45
PHIL 144	Soc & Pol Philos	Abraham D Stone	2021 Winter Quarter	2210	Y		5	16	12	1	1					1			3	1						40
PHIL 146	Philosophy of Law	Kyle Robertson	2021 Winter Quarter	2210	Y	1	1	1				1	2						5							11
PHIL 190	Senior Seminar	Emine Hande Tuna	2021 Winter Quarter	2210	N	2	4	5	1	1				1	1	1			1							17
PHYS 1	Physics for Everyone	Steven Ritz	2021 Winter Quarter	2210	N	1	90	29	17	11	4	6	7			1		3	7	2				2		180
PHYS 5A	Intro Physics I	David M Smith	2021 Winter Quarter	2210	N	11	32	53	10	27	19	11	20			7		10	5	7				9		221
PHYS 5C	Intro Physics III	Jairo Velasco Jr.	2021 Winter Quarter	2210	N	2	34	51	35	15	18	11	2		2	2		1	1	3						177
PHYS 5L	Intro Phys I Lab	George S Brown	2021 Winter Quarter	2210	N	1	7	7	1		1		2	1					1					2		23
PHYS 5L	Intro Phys I Lab	George S Brown	2021 Winter Quarter	2210	N	1	9	7	2	1	1	2		1					1					1		26
PHYS 5L	Intro Phys I Lab	George S Brown	2021 Winter Quarter	2210	N	1	4	7	4	3								2						2		23
PHYS 5L	Intro Phys I Lab	George S Brown	2021 Winter Quarter	2210	N	2	19		1				1					1		1						25
PHYS 5L	Intro Phys I Lab	George S Brown	2021 Winter Quarter	2210	N	2	21		1																	24
PHYS 5L	Intro Phys I Lab	George S Brown	2021 Winter Quarter	2210	N	2	12	6	1	3										1				1		26
PHYS 5L	Intro Phys I Lab	George S Brown	2021 Winter Quarter	2210	N	2	9	7	2	1	1							1	2	1						26
PHYS 5L	Intro Phys I Lab	George S Brown	2021 Winter Quarter	2210	N	5		4	5	2	1	1						2						3		23
PHYS 5L	Intro Phys I Lab	George S Brown	2021 Winter Quarter	2210	N	9	6	2	1	1		2	1	1		1								1		25
PHYS 5N	Intro Phys III Lab	George S Brown	2021 Winter Quarter	2210	N	2	14		3	1			2					1								23
PHYS 5N	Intro Phys III Lab	George S Brown	2021 Winter Quarter	2210	N	2	13	2	3		1		1							1						23
PHYS 5N	Intro Phys III Lab	George S Brown	2021 Winter Quarter	2210	N	2	12	2	2	1																19
PHYS 5N	Intro Phys III Lab	George S Brown	2021 Winter Quarter	2210	N	2	9	3	2	4	1								1							22
PHYS 5N	Intro Phys III Lab	George S Brown	2021 Winter Quarter	2210	N		10	10	1		1															22
PHYS 5N	Intro Phys III Lab	George S Brown	2021 Winter Quarter	2210	N	1	9	11	2	1																24
PHYS 5N	Intro Phys III Lab	George S Brown	2021 Winter Quarter	2210	N		13	4	1	1	2								1							22
PHYS 5N	Intro Phys III Lab	George S Brown	2021 Winter Quarter	2210	N		16	4	1		1															22
PHYS 6A	Intro Physics I	Aiming Yan	2021 Winter Quarter	2210	N	3	56	127	44	37	9	6	3					2	4					6		297
PHYS 6B	Intro Physics II	Barun Dhar	2021 Winter Quarter	2210	N		13	17	35	25	14	13	15			3		2	1	3				2		143
PHYS 6B	Intro Physics II	Barun Dhar	2021 Winter Quarter	2210	N		21	22	59	27	14	16	28			4		4	7	6				1		209
PHYS 6L	Intro Phys I Lab	George S Brown	2021 Winter Quarter	2210	N		20	2				2														24
PHYS 6L	Intro Phys I Lab	George S Brown	2021 Winter Quarter	2210	N		19	3		1																23
PHYS 6L	Intro Phys I Lab	George S Brown	2021 Winter Quarter	2210	N		1	7	11	5														1		25
PHYS 6L	Intro Phys I Lab	George S Brown	2021 Winter Quarter	2210	N		6	6	7	1	3			1				1								25
PHYS 6L	Intro Phys I Lab	George S Brown	2021 Winter Quarter	2210	N	2	15	4	1	3	1															26
PHYS 6L	Intro Phys I Lab	George S Brown	2021 Winter Quarter	2210	N	2	9	6	3			1	1			1										23
PHYS 6L	Intro Phys I Lab	George S Brown	2021 Winter Quarter	2210	N	1	3	5	14	1														1		25
PHYS 6L	Intro Phys I Lab	George S Brown	2021 Winter Quarter	2210	N	2	12	1	4	1			1					1		1				2		25
PHYS 6L	Intro Phys I Lab	George S Brown	2021 Winter Quarter	2210	N	2	10	5	2	3			1					1		1						25
PHYS 6L	Intro Phys I Lab	George S Brown	2021 Winter Quarter	2210	N	3	8	6	4	1														1		23
PHYS 6M	Intro Phys II Lab	George S Brown	2021 Winter Quarter	2210	N	3	11	7	2	3																26
PHYS 6M	Intro Phys II Lab	George S Brown	2021 Winter Quarter	2210	N	4	9	6	2	1	1									1						24
PHYS 6M	Intro Phys II Lab	George S Brown	2021 Winter Quarter	2210	N		9	6	6	3																24
PHYS 6M	Intro Phys II Lab	George S Brown	2021 Winter Quarter	2210	N	1	9	5	2	4									1	2						24
PHYS 6M	Intro Phys II Lab	George S Brown	2021 Winter Quarter	2210	N	1	18		2				1						3							25
PHYS 6M	Intro Phys II Lab	George S Brown	2021 Winter Quarter	2210	N	1	22												1							24
PHYS 6M	Intro Phys II Lab	George S Brown	2021 Winter Quarter	2210	N	1	21																	2		24
PHYS 6M	Intro Phys II Lab	George S Brown	2021 Winter Quarter	2210	N	3	8	4	1	5	2			2				1								26
PHYS 6M	Intro Phys II Lab	George S Brown	2021 Winter Quarter	2210	N	4	7	8	1	5	1															26
PHYS 102	Modern Physics	Tesla Erin Jeltema	2021 Winter Quarter	2210	N	2	8	4	4	7		3	14			2			2	1						47
PHYS 110B	Elec, Magnet, Optic	David Lederman	2021 Winter Quarter	2210	N	5	17	4	8	17	6	3	9			4		2		2				3		80
PHYS 112	Therm & Stat Mechan	Robert Preston Johnson	2021 Winter Quarter	2210	N	5	17	9	10	34	4	4	10	1										1		95
PHYS 116B	Math Method Physics	Sergey Syzranov	2021 Winter Quarter	2210	N	4	18	8	10	19	12	9	14	4		1				2				3		104
PHYS 129	Particle Astrophys	Michael Hance	2021 Winter Quarter	2210	N	31	7	1	1	2																42
PHYS 133	Intermediate Lab	Alexander Sher	2021 Winter Quarter	2210	N		6		2	5			1					3						1		18
PHYS 133	Intermediate Lab	Alexander Sher	2021 Winter Quarter	2210	N	1	4		2	6		1	2							1				1		18
PHYS 134	Physics Adv Lab	Arthur P Ramirez	2021 Winter Quarter	2210	N	3	5		4	5		3	2													22
PHYS 135B	Astrophys Adv Lab	George S Brown	2021 Winter Quarter	2210	Y	2	1	1	1	3			2													10
PHYS 150	Quantum Computing	Peter Young	2021 Winter Quarter	2210	N		5	3	2	2	3		3					1	2	1	1			3		26
PHYS 215	Intro Quantum Mech	Stefano Profumo	2021 Winter Quarter	2210	N	5	1														5					11
POLI 21	Gov Golden State	Anjuli Catherine Verma	2021 Winter Quarter	2210	N	10	43	47	15	9	8	1				3		3	7	2				3		151
POLI 70	Global Politics	Shawn Leslie Nichols	2021 Winter Quarter	2210	N	10	19	36	24	14	15	3	4	2	2	2		5	14	1						151
POLI 100	Politics Writing Sem	Dean P Mathiowetz	2021 Winter Quarter	2210	N	1	3	2	4			3			1				1	1				2		18
POLI 105C	Modern Pol Thought	Megan C Thomas	2021 Winter Quarter	2210	Y	1	15	15	8	16	9	7	8					3	20	10				1		113
POLI 111B	Civil Liberties	Eric Stephen Snickars	2021 Winter Quarter	2210	Y		2	4	3		6	2	1	1	1		1		3							24
POLI 116	Comparative Law	Jacqueline Susan Gehring	2021 Winter Quarter	2210	Y		6	4	2	6	1	2	2	1				1						1		26
POLI 120C	Capit Amer Pol Dev	Eva C Bertram	2021 Winter Quarter	2210	Y		14	22	15	7	3	3	5					1	5	1				3		79
POLI 128	AmerElecVoteBehavior	Melanie Springer	2021 Winter Quarter	2210	N	3	26	9	2	3		1	4					1								49
POLI 129	American Defense	Daniel J Wirls	2021 Winter Quarter	2210	N	5	15	6	4	4	4		2	1				2	2	2				1		48
POLI 133	Law of Democracy	Ryan Emmett Coonerty	2021 Winter Quarter	2210	Y	3	15		1	1																20
POLI 140A	European Politics	Eleonora Pasotti	2021 Winter Quarter	2210	N	2	10	12	8	24	5	5	4			1		6	13	4				3		97
POLI 143	Compar Post-Communi	Roger Schoenman	2021 Winter Quarter	2210	N		8	8	3	5	5	1		1		2		7	5	2				3		50
POLI 152	Mid East Politics	Thomas Serres	2021 Winter Quarter	2210	N		5	5	2	3								1						1		17
POLI 160D	Intl Political Econ	Roger Schoenman	2021 Winter Quarter	2210	N		3	23	7	15	8	6	2	1		1		10	14	1				4		95
POLI 161	The Rise of China	Benjamin Read	2021 Winter Quarter	2210	N		6	7	1	6	1		3					4	2		1			1		32
POLI 190F	Urban Governance	David Gordon	2021 Winter Quarter	2210	N	2	8	2	4	1	4	2		1												24
POLI 190L	Poverty Politics	Eva C Bertram	2021 Winter Quarter	2210	N		5	4	3	7		1							1							21
PRTR 2	Reading Films/Truth	Erik M. Bachman	2021 Winter Quarter	2210	N		3	1	1	2								1	1	1						10
PRTR 41I	Improvisation	Robert Eli Giges	2021 Winter Quarter	2210	N	4	2	4	2				1						2							15
PRTR 90B	Art/Politics Google	David M Lau	2021 Winter Quarter	2210	N	3	16	1											1							21
PRTR 151N	New Native Renaissance	Laura Elizabeth Martin	2021 Winter Quarter	2210	N		10	3					1					1	2	1				1		19
PSYC 1	Intro Psychology	Hannah Raila	2021 Winter Quarter	2210	N	63	40	39	34	29	13	15	9	7		7		3	21	11				1		292
PSYC 2	Intro Psyc Stats	Audun Dahl	2021 Winter Quarter	2210	N	19	34	36	14	15	14	3	5	1	1	1		2	1					2		148
PSYC 10	Intro Develop Psych	Kathryn Grace Silva	2021 Winter Quarter	2210	N	21	20	18	22	12	13	3	4				1	2	3							119
PSYC 20	Cogn: Fund Theories	Alan H Kawamoto	2021 Winter Quarter	2210	N	6	27	27	17	16	4	3	1			1			17	3				2		124
PSYC 100	Research Methods	Benjamin C Storm	2021 Winter Quarter	2210	N	6	65	13	19	40	14	7	11	4	1	1		9	6	2				5		203
PSYC 102	Adolescent Develop	Margarita Azmitia	2021 Winter Quarter	2210	N	2	36	5	18	22	1	10	8			1			10							113
PSYC 104	Develop in Infancy	Nameera N Akhtar	2021 Winter Quarter	2210	N	27	14	7	4	3	3								2	1				1		62
PSYC 106	Soc Emotional Devel	Elizabeth Jessica Goldman	2021 Winter Quarter	2210	N	29	54	19	7	6	5	1							2							123
PSYC 119H	Child, Res, Policy	Maureen Callanan	2021 Winter Quarter	2210	N	6	20	3	2	2			1													34
PSYC 119Q	Perspectives on Autism	Nameera N Akhtar	2021 Winter Quarter	2210	N	11	11	4	1	1									2							30
PSYC 121	Perception	Bryan Bailey Holbrook	2021 Winter Quarter	2210	N	4	82	6	6	10	1	1	4	1				1	3	1						120
