Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
HIS 190X	AtlanticWorld1492-1824	Gregory O'Malley	2021 Spring Quarter	2212	N	1	3	3	1									2								10
HIS 196G	Mod Germany & Europ	Edward Harold Kehler	2021 Spring Quarter	2212	N		3	5	1	1			1													11
HISC 80V	Intro to Marxism	Jared A Gampel	2021 Spring Quarter	2212	N	5	34	26	14	10	3		1					6	13	12				6		130
HISC 118	What is Money?	Colin Drumm	2021 Spring Quarter	2212	N	2	21	12	8	1	2							1	5	1				2		55
HISC 120	What is a State?	Stephen David Engel	2021 Spring Quarter	2212	N		9	5	3	9	3		2	1				1	2					3		38
HISC 136	Latin American Thought	Rasmus G Winther	2021 Spring Quarter	2212	N	1	6		1			1							1							10
HISC 219	Radical Visual Culture	T.J. Demos	2021 Spring Quarter	2212	N		2														8					10
ITAL 1	Elem Italian Lang	Giulia Centineo	2021 Spring Quarter	2212	N	1	2	2	2	6	1							2	2	4				2		24
ITAL 1B	Italian: Accel	Maria A. Prencipe	2021 Spring Quarter	2212	N		5	2	1	1	1		1													11
ITAL 3	Italian: First Year	Giulia Centineo	2021 Spring Quarter	2212	N		1		4			1	1			1			7		1					16
ITAL 101	Ital Cultr and Food	Maria A. Prencipe	2021 Spring Quarter	2212	N	1	15	5	3										2							26
JAPN 3	Japanese: First Year	Naoko Yamamoto	2021 Spring Quarter	2212	N		6	4	5	6	1			1				1	3					1		28
JAPN 3	Japanese: First Year	Keiko Yukawa	2021 Spring Quarter	2212	N	1	12	4	4	2	2								2							27
JAPN 3	Japanese: First Year	Keiko Yukawa	2021 Spring Quarter	2212	N	1	5	1	3	6	2		1						7							26
JAPN 6	Japanese: Second Year	Sakae Fujita	2021 Spring Quarter	2212	N		2	1		2	3			1					6		2					17
JAPN 6	Japanese: Second Year	Sakae Fujita	2021 Spring Quarter	2212	N	1	4	2	4	5	1	1				1					1					20
JAPN 105	Advanced Japanese	Naoko Matsuo	2021 Spring Quarter	2212	N		8	1	1	1									5	1						17
KRSG 2	Power in Media	Daryl Bjorn Jones	2021 Spring Quarter	2212	Y		5	2	1										4	1						13
KRSG 3	Natural Hist Pract	Sean Bryant Reilly	2021 Spring Quarter	2212	N		16			3						1			1					2		23
KRSG 51	News Rep/Production	Susan Allen Watrous	2021 Spring Quarter	2212	N		2												16							18
KRSG 52	News Reporting/Editing	Susan Allen Watrous	2021 Spring Quarter	2212	N		14												11							25
KRSG 100	Learning with Intent	Juliana I Leslie	2021 Spring Quarter	2212	N		20	3											1							24
LALS 5	HumRights/SocJust	Sylvanna M. Falcon	2021 Spring Quarter	2212	N		37	13	5	5	2	4	4	7	3	1		19	6	3				4		113
LALS 65	Religion & Revolution	Shankari Patel	2021 Spring Quarter	2212	N	16	141	6	1	4			2	1				3	8	2						184
LALS 94X	EarthCapitalismCrises	Fernando I Leiva	2021 Spring Quarter	2212	N	12	31	8	5	1								6	4	1				2		70
LALS 100B	CulturalTheoryAmers	Patricia Pinho	2021 Spring Quarter	2212	N		14	9	1	3	4	3	3	1		1		3	1	4				2		49
LALS 126	Digit@l Americ@s	Fernando I Leiva	2021 Spring Quarter	2212	N	3	4	2	4	2	2	6	2			1		3	2							31
LALS 129	America Latina	Cesar Estrella	2021 Spring Quarter	2212	N		21	2	3		1		1							1						29
LALS 137	Speculative Fiction	Catherine S Ramirez	2021 Spring Quarter	2212	N	27	4	6		1			1		1				3	1				3		47
LALS 143	Race & Ethnicity	Shankari Patel	2021 Spring Quarter	2212	N	31	21	1																		53
LALS 151	Race & Mobility	Patricia Pinho	2021 Spring Quarter	2212	N	2	9	14	10	2		1	1		1	1		1	3	1						46
LALS 154	Juventud in Latin Amer	Emilia Maria Valenzuela Vergara	2021 Spring Quarter	2212	N		9	4		1	1	2	2			2		3	2	2						28
LALS 194A	Immigrant Storytell	Catherine S Ramirez	2021 Spring Quarter	2212	N	11	3	3		1	1	1	1					1	2	1						25
LALS 194T	Youth & Citizenship	Jessica Taft	2021 Spring Quarter	2212	N	2	4	1	1	2	1	1	2													14
LGST 10	Intro Legal Process	Jacqueline Susan Gehring	2021 Spring Quarter	2212	N	2	20	46	24	23	6	7	4	1		1		7	5	1				3		150
LGST 105B	EarlyMod Pol Thought	Vanita Seth	2021 Spring Quarter	2212	Y		3	3	4	2	2			1			1		3							19
LGST 111C	IssuesConstitutionLaw	Ryan Emmett Coonerty	2021 Spring Quarter	2212	N		27	7	4	1	2							5	2					2		50
LGST 120A	Congress/Pres&Court	Daniel J Wirls	2021 Spring Quarter	2212	Y	1	7	3	2	2	1					1										17
LGST 122	Sociology of Law	Jaimie Morse	2021 Spring Quarter	2212	Y		48		1		1							2	4	2						58
LGST 128J	World Jury on Trial	Hiroshi Fukurai	2021 Spring Quarter	2212	Y	32	11		1	1									3							48
LGST 134	Congress: Rep/Leg	Scott Winford Newsome	2021 Spring Quarter	2212	Y		7	2	4	3	1	2							1							20
LGST 147B	Psych and Law	Craig W Haney	2021 Spring Quarter	2212	Y	8	11	1			1															21
LGST 149	Envr Law & Policy	Douglas Bushey	2021 Spring Quarter	2212	Y		9	2	1			1	1		1				1							16
LGST 151	Politics of Law	Eric Stephen Snickars	2021 Spring Quarter	2212	Y		5	7	4	5	2								3					2		28
LGST 159	Property and the Law	Gary Patton	2021 Spring Quarter	2212	N		22		1	14			5						6	1						49
LGST 161	Intellectual Property	Kyle Robertson	2021 Spring Quarter	2212	N	1	21	9	5	7	1		1					4	2	1						52
LGST 175	Human Rights	Shawn Leslie Nichols	2021 Spring Quarter	2212	Y	1	1	4	5	1	3	1		3					1							20
LGST 182	The Power to Punish	Anjuli Catherine Verma	2021 Spring Quarter	2212	Y	5	7		1	1																14
LGST 196	Senior Capstone	Jacqueline Susan Gehring	2021 Spring Quarter	2212	N		6	2	1	3	1	2	2					2	3							22
LGST 196	Senior Capstone	Jaimie Morse	2021 Spring Quarter	2212	N		6	2			1								1							10
LING 50	Intr To Linguistics	Ryan Thomas Bennett	2021 Spring Quarter	2212	N	38	34	30	19	17	12	7	6	5	1		4	3	21	3				4		204
LING 80K	Invented Languages	Pranav Anand	2021 Spring Quarter	2212	N	34	121	116	46	27	30	6	8	2	1	1	2	11	115	16				5		541
LING 101	Phonology I	Grant L McGuire	2021 Spring Quarter	2212	N	4	5	4	5	7	3	2						7	7	5				2		51
LING 105	Morphology	Jorge Hankamer	2021 Spring Quarter	2212	N	4	1		1	2	1			2				1	9					3		24
LING 112	Syntax I	Maziar Toosarvandani	2021 Spring Quarter	2212	N		19	7	3	5	2	2						3	27	3				2		73
LING 113	Syntax II	Ivy Sichel	2021 Spring Quarter	2212	N	5	3	3	2	4	3	3	1	3		1		1	11							40
LING 158	Adv Psycholinguist	Adrian Brasoveanu	2021 Spring Quarter	2212	N	6	3	4											1							14
LING 180	StrucParticularLang	Thomas De Haven Roberts	2021 Spring Quarter	2212	N	4	4	5		3	1		1		1				9	2						30
LIT 1	Literary Interpret	Micah E Perks	2021 Spring Quarter	2212	N	3	31	4	4	2	1	1		1				1	2	1						51
LIT 61M	Classical Myth	Martin J Devecka	2021 Spring Quarter	2212	N	11	49	55	36	52	19	6	7	2				15	83	9				6		350
LIT 80I	American Culture	Brenda Samantha Sanfilippo	2021 Spring Quarter	2212	N	22	27	6	9	5	2	1	6					5	3	1				2		89
LIT 80Z	Intro to Shakespeare	Abigail Heald	2021 Spring Quarter	2212	N	2	8	21	8	15	2							3	4	1				3		67
LIT 90	Intro Creative Writ	Chacko Thomas Kuruvilla	2021 Spring Quarter	2212	N	8	13											1		1						23
LIT 90	Intro Creative Writ	Thaïs Helene Miller	2021 Spring Quarter	2212	N		16	4	1	1																22
LIT 90	Intro Creative Writ	Nathan Xavier Osorio	2021 Spring Quarter	2212	N	4	9			4			2					1						1		21
LIT 91A	Intermed Fiction/Prose	Melissa Lynn Sanders-Self	2021 Spring Quarter	2212	N		20	2																		22
LIT 91B	Inter Poetry Writing	Emma Wood	2021 Spring Quarter	2212	N		14	3	3										1					1		22
LIT 99F	Tutorial	Gary E Young	2021 Spring Quarter	2212	N		13												4							17
LIT 101	Theory & Interpretn	Dorian Bell	2021 Spring Quarter	2212	N	6	20	7	2	4	2		2	1		1	1	1	2	5						54
LIT 114F	Finding Dante	Filippo Gianferrari	2021 Spring Quarter	2212	Y		14	7	7	6	1	1				1		1	9					1		48
LIT 116I	Philosophy in India	Guriqbal Singh Sahota	2021 Spring Quarter	2212	N		6	6	3	2	2	1						2	4	1						27
LIT 121Q	Queer Poetry in the US	Eric Anthony Sneathen	2021 Spring Quarter	2212	N		19	3											8	2						32
LIT 124B	Contemp Short Story	Amanda M. Smith	2021 Spring Quarter	2212	N	11	28	8	1	3	2	1		1	2				4	1						62
LIT 141C	China: 6 Cen-16 Cen	Christopher L Connery	2021 Spring Quarter	2212	Y	3	14	3	5	3	2	2						4	2	1				1		40
LIT 154B	Literature & the Arts	Courtney A Kersten	2021 Spring Quarter	2212	N	10	22																			32
LIT 155O	Women and Horror Film	Shelby Leann Wilson	2021 Spring Quarter	2212	N		6	9	6	4								3	3					1		32
LIT 160K	Race, Labor, Migration	Christopher S Chen	2021 Spring Quarter	2212	N	31	45	4	1	1								5	4	1						92
LIT 164D	Jewish Ethnic/Urban	Bruce A Thompson	2021 Spring Quarter	2212	N	4	8	9	3	1	1							5		1						32
LIT 179A	Adv Writing-Fiction	Jennifer Tseng	2021 Spring Quarter	2212	N		9	3	1	1	1															15
LIT 184A	Intro to Greek Lit	Kristina J. Chew	2021 Spring Quarter	2212	N	2	7	1													1					11
LIT 186A	Intro to Latin Lit	Kristina J. Chew	2021 Spring Quarter	2212	N	1	7	5		1									3							17
LIT 189B	El Siglo XIX	Amanda M. Smith	2021 Spring Quarter	2212	N		6	3	3	1	1	1	1		2			3								21
LIT 190L	Topics in World Lit	Guriqbal Singh Sahota	2021 Spring Quarter	2212	N		5		1	2	1	2						2								13
LIT 190L	Topics in World Lit	Jorge Aladro Font	2021 Spring Quarter	2212	N	3	11	4	4	2																24
LIT 190V	Fiction Senior Sem	Jennifer Tseng	2021 Spring Quarter	2212	N	3	5	6	3		4								1							22
LIT 198A	Group Tutorial	Andrew Hunter Bivens	2021 Spring Quarter	2212	N		8												2							10
MATH 3	Precalculus	Spencer Alan Schanzer	2021 Spring Quarter	2212	N	34	9	5	4	3		1	1		2			4	4	1				1		69
MATH 11A	Calculus with Apps	Pedro Morales	2021 Spring Quarter	2212	N	105	30	9	10	5	8	2	1	1	3	1	1	12	1	1	1			4		195
MATH 11B	Calculus with Apps	Edward T Migliore	2021 Spring Quarter	2212	N		44	7	5	26	9	10	47			5		5	5	2				5		170
MATH 19A	Calc:Sci,Engin,Math	Anthony J Tromba; Longzhi Lin	2021 Spring Quarter	2212	N		11	6	10	4	11	10	19			8		5	1	1				8		94
MATH 19B	Calc:Sci,Engin,Math	Anthony J Tromba; Longzhi Lin	2021 Spring Quarter	2212	N	9	49	28	21	21	17	11	18			8		10	2	2				5		201
MATH 21	Linear Algebra	Bruce N Cooperstein	2021 Spring Quarter	2212	N		85	42	17	16	8	4	3	2	2	2	1	10	2	2				1		197
MATH 23A	Vector Calculus	Anthony J Tromba; Longzhi Lin	2021 Spring Quarter	2212	N	5	106	42	41	49	29	21	22			12		5	5	1				5		343
MATH 23B	Vector Calculus	Anthony J Tromba; Longzhi Lin	2021 Spring Quarter	2212	N		24	11	11	10	2		6					1	2	3				4		74
MATH 24	Ordinary Diff Equas	Amethyst Rachael Jade Price	2021 Spring Quarter	2212	N	22	6	3	7		2	1					1	2	6	2				1		53
MATH 100	Intr Proof/Prb Solv	Chongying Dong	2021 Spring Quarter	2212	N	4	6	9	9	5	2	7	4					2	5	5						58
MATH 103A	Complex Analysis	Hirotaka Tamanoi	2021 Spring Quarter	2212	N	8	4	2	3	2	2	1	2	2				1	7	3						37
MATH 105B	Real Analysis	Burak Hatinoglu	2021 Spring Quarter	2212	N	1	1	5		2	3	1														13
MATH 107	Partial Diff Equas	Sam Kim Miller	2021 Spring Quarter	2212	N	1	5	8	6	3	1	2							7	11				1		45
MATH 111B	Algebra	John Revere McHugh	2021 Spring Quarter	2212	N	2	6	1		1		1	1													12
MATH 111T	Algebra	Andrew Jon Kobin	2021 Spring Quarter	2212	N		4	4	1	2						1		2	4	2				1		21
MATH 116	Combinatorics	Hatice Mutlu Akaturk	2021 Spring Quarter	2212	N	4	4	2	1		4	2	2						4	1				1		25
MATH 117	Adv Linear Algebra	Andrew Jon Kobin	2021 Spring Quarter	2212	N	1	4	3		3	1	2	2	1				4	5	4				8		38
MATH 128A	Classical Geometry	Pedro Morales	2021 Spring Quarter	2212	N	19	8	2		2		1	1					3	7	2				2		47
MATH 148	Numerical Analysis	Francois Monard	2021 Spring Quarter	2212	N	5	3	1	2	2	2	3	1			1		1	8					3		32
MATH 148L	Numerical Analysis	Francois Monard	2021 Spring Quarter	2212	N	2	3	1		1		1				1			2					1		12
MATH 148L	Numerical Analysis	Francois Monard	2021 Spring Quarter	2212	N	3			3	1	2	3	1					1	4					2		20
MATH 194	Senior Seminar	Robert Boltje	2021 Spring Quarter	2212	N	4	10	2	3				2						2					1		24
MATH 194	Senior Seminar	Torsten Ehrhardt	2021 Spring Quarter	2212	N	11	8	3											2							24
MATH 194	Senior Seminar	Bruce N Cooperstein	2021 Spring Quarter	2212	N		5	4		2	2		2					1	6	2				1		25
MATH 202	Algebra III	Chongying Dong	2021 Spring Quarter	2212	N	2	4	1													8					15
MATH 206	Analysis III	Torsten Ehrhardt	2021 Spring Quarter	2212	N	2	1	1													7					11
MATH 210	Manifolds III	Beren Sanders	2021 Spring Quarter	2212	N		1	1	1												12					15
MATH 234	Riemann Surfaces	Beren Sanders	2021 Spring Quarter	2212	N		1														12	4				17
MERR 1	ALE:ReadSelves/World	Josef Alexandre Kay	2021 Spring Quarter	2212	N	7	9	3	1	4	1	2	1					7		2						37
MERR 33F	Trnsfmotv Lead&Soc Chn	Cory M Fong	2021 Spring Quarter	2212	N		1	1		4									7							13
MERR 34F	Careers in STEM	Maya Woolfe	2021 Spring Quarter	2212	N		21						1						1	1				1		25
MERR 50	Merr Alum Public Ser	Cynthia Martine Chase; Don Lane	2021 Spring Quarter	2212	N	2	6						2					1	1					2		14
MERR 98F	Independent Study	Jessie Dubreuil	2021 Spring Quarter	2212	N	2	12																			14
METX 100	Intro to Microbiology	Jacqueline Kimmey	2021 Spring Quarter	2212	N	3	9	1	3	7	4	2	3	2		2		1								37
METX 119L	Gen Microbio Lab	Karen M Ottemann	2021 Spring Quarter	2212	N	4	18	7	6	5								1								41
METX 135	Functional Anatomy	Manel Camps	2021 Spring Quarter	2212	N	6	10	14	16	13	16	6	5			1		1	5	2				7		102
METX 135L	Functional Anatmy Lab	Manel Camps	2021 Spring Quarter	2212	N	8	28	16	11	10	8	2	5	1					4	1				7		101
MUSC 2	Univ Orchestra	Bruce A Kiesling	2021 Spring Quarter	2212	Y	3	7			2																12
MUSC 3	Large Jazz Ensemble	Charles R Hamilton	2021 Spring Quarter	2212	N	5	6												1							12
MUSC 8A	Balinese Gamelan	Brian Baumbusch	2021 Spring Quarter	2212	N	1	51											1	9	1						63
MUSC 9	Wind Ensemble	Nathaniel Aaron Berman	2021 Spring Quarter	2212	N	1	11			1									1		1					15
MUSC 11B	Intro to Jazz	Karlton E Hester	2021 Spring Quarter	2212	N	111	8	4	9	7		1	2					4	12	4				3		165
MUSC 14	TheoryMusicianshipII	David Evan Jones	2021 Spring Quarter	2212	N	1	4	4	2	3	1							1	2							18
MUSC 30A	Theor, Lit, Music	Christopher J Pratorius	2021 Spring Quarter	2212	N	3	3					4							3							13
MUSC 51	Vocal Repertoire Class	Emily Victoria Sinclair	2021 Spring Quarter	2212	N		9	1	1	1																12
MUSC 59	Intro Keyboard	Faith Suzanne Lanam	2021 Spring Quarter	2212	N	3	1	1	1	2		1	2		1				3							15
MUSC 60	Fund Keyboard Skills	Faith Suzanne Lanam	2021 Spring Quarter	2212	N	3	3	2		1		1				1		2	1	1						15
MUSC 80F	Music Latin America	Melodie Michel	2021 Spring Quarter	2212	N	30	56	25	21	13	12	2	5	3	1	1		11	30	16				2		228
MUSC 80K	Sound in Art/Science	Zachary Hejny	2021 Spring Quarter	2212	N	2	7	4		1										1						15
MUSC 80L	Artif Intell & Musc	David Andrew Kant	2021 Spring Quarter	2212	N	111	40	3		2	1	1						2	21	5				6		192
MUSC 80M	Film Music	Assaf Shatil	2021 Spring Quarter	2212	N	127	112	51	21	19	10	8	8	1	1	2	1	6	14					1		382
MUSC 81I	Music of Indonesia	Brian Baumbusch	2021 Spring Quarter	2212	N		22										1		6	3						32
MUSC 101B	Hist West Art Music	Amy C Beal	2021 Spring Quarter	2212	N	2	1	3	1	3	2				1											13
MUSC 124	Int Elec Sound Synt	Michelle Lou	2021 Spring Quarter	2212	N	9	14			1														1		25
MUSC 166	Chamber Singers	Michael J McGushin	2021 Spring Quarter	2212	N	6	5						1						2							14
MUSC 167	Wksp Electron Music	Yolande Constance Harris	2021 Spring Quarter	2212	N	7		1	1				1	1												11
MUSC 180B	Africa & Americas	Nicol Hammond	2021 Spring Quarter	2212	N	4	2		1			1						1			1			1		11
NLP 203	NLP III	Jeffrey Michael Flanigan	2021 Spring Quarter	2212	N	6	9	1		1											5					22
NLP 244	Adv Mach Learn for NLP	Dilek Hakkani-Tur	2021 Spring Quarter	2212	N	1	8	3	1												8					21
NLP 271B	Capstone II: NLP	Adwait Ratnaparkhi	2021 Spring Quarter	2212	N		5	2	6	5	1										2					21
OAKS 48	Slugs:Stories/Selves	Latecia Angel Shenell Yarbrough	2021 Spring Quarter	2212	N	4	1	3	2	2							1	2	2	2						19
OAKS 67	Politics of Food	Robin Y King	2021 Spring Quarter	2212	N		6	1	1									1	1							10
OAKS 70	DiverseVoicesPoetry	Lindsay Elizabeth Knisely	2021 Spring Quarter	2212	N	2	11	4	4	1	1				1											24
OAKS 151B	Community Lit Field	Leslie Lopez	2021 Spring Quarter	2212	N	3	7	1	3		1								1							16
OAKS 185	Tracing Health	Carrie Rose	2021 Spring Quarter	2212	N	5	14	4										1								24
OAKS 189	Bldg Website SocChange	Tonia Beglari	2021 Spring Quarter	2212	N	8	9	1	2	3		1							1	1						26
OCEA 1	The Oceans	Katlin L Bowman	2021 Spring Quarter	2212	N	3	50	39	28	15	7	3	6	1				3	11	3				1		170
OCEA 80B	Our Changing Planet	Pratigya Polissar	2021 Spring Quarter	2212	N	10	15	7	8	11	1	3	5			3		3	2	1				1		70
OCEA 118	Marine Microb Ecol	Jonathan P Zehr	2021 Spring Quarter	2212	Y	2	7	4	2	2														1		18
OCEA 130	Biol Oceanography	Marilou Sison Mangus	2021 Spring Quarter	2212	N		13	10	9	7	2	1	1			2			1					1		47
PHIL 11	Intro To Philosophy	Mariana Imaz Sheinbaum	2021 Spring Quarter	2212	N		31	67	59	42	21	9	5	3	2	1	1	9	142	9				5		406
PHIL 27	Business Ethics	Kyle Robertson	2021 Spring Quarter	2212	N	8	81	14	10	7	6	3	1			1		5	4	8				2		150
PHIL 100C	The Empiricists	Abraham D Stone	2021 Spring Quarter	2212	N		9	24	20	4	5			1		1		5	8							77
PHIL 124	Other Minds	Janette Dinishak	2021 Spring Quarter	2212	N		9	8	11	3	1		1	1					4							38
PHIL 126	Phil/Soc Sciences	Paul Andrew Roth	2021 Spring Quarter	2212	N		3		2	8	2	8	3	6		2	1		3	2						40
PHIL 190	Senior Seminar	Jonathan E Ellis	2021 Spring Quarter	2212	N	1	7	1	3	1								1	1							15
PHYS 5B	Intro Physics II	Bruce A Schumm	2021 Spring Quarter	2212	N	1	52	24	34	57	25	29	19					4	4	3				5		257
PHYS 5M	Intro Phys II Lab	George S Brown	2021 Spring Quarter	2212	N	1	6	2	3	3	2	1						3								21
PHYS 5M	Intro Phys II Lab	George S Brown	2021 Spring Quarter	2212	N		8	7	4	2	2															23
PHYS 5M	Intro Phys II Lab	George S Brown	2021 Spring Quarter	2212	N	2	5	9		4						1		1								22
PHYS 5M	Intro Phys II Lab	George S Brown	2021 Spring Quarter	2212	N	2	6	8	2	2	2															22
PHYS 5M	Intro Phys II Lab	George S Brown	2021 Spring Quarter	2212	N	2	8	1	2	3	4	2												2		24
PHYS 5M	Intro Phys II Lab	George S Brown	2021 Spring Quarter	2212	N		18	1		2														1		22
PHYS 5M	Intro Phys II Lab	George S Brown	2021 Spring Quarter	2212	N	1	18	2		2	1															24
PHYS 5M	Intro Phys II Lab	George S Brown	2021 Spring Quarter	2212	N	5	10		2		1	1	1					1		1				1		23
PHYS 5M	Intro Phys II Lab	George S Brown	2021 Spring Quarter	2212	N	3	9	4	2	1			3					1		1						24
PHYS 5M	Intro Phys II Lab	George S Brown	2021 Spring Quarter	2212	N	2	7	9		2	3							1								24
PHYS 5M	Intro Phys II Lab	George S Brown	2021 Spring Quarter	2212	N	1	6	9	2	2		1			1									1		23
PHYS 6A	Intro Physics I	Lynda Williams	2021 Spring Quarter	2212	N	3	38	9	13	35	20	11	16			2		6	3	2	1			11		170
PHYS 6B	Intro Physics II	Colin G West	2021 Spring Quarter	2212	N		68	21	23	28	25	15	9	7	2			2	5	2				1		208
PHYS 6C	Intro Phys III	Joseph Mark Connell	2021 Spring Quarter	2212	N	42	112	55	16	25	16	11	2	3	1			4						1		288
PHYS 6L	Intro Phys I Lab	George S Brown	2021 Spring Quarter	2212	N	3	2	3		5			3							1				2		19
PHYS 6L	Intro Phys I Lab	George S Brown	2021 Spring Quarter	2212	N		8		3	2	5		2											1		21
PHYS 6L	Intro Phys I Lab	George S Brown	2021 Spring Quarter	2212	N		15											1						2		18
PHYS 6L	Intro Phys I Lab	George S Brown	2021 Spring Quarter	2212	N		14			2								1			1			2		20
PHYS 6L	Intro Phys I Lab	George S Brown	2021 Spring Quarter	2212	N		9	3	2	3								1		1				1		20
PHYS 6L	Intro Phys I Lab	George S Brown	2021 Spring Quarter	2212	N	3	9	1	1	2			2				1	2						1		22
PHYS 6L	Intro Phys I Lab	George S Brown	2021 Spring Quarter	2212	N	2	12	1	1	2														1		19
PHYS 6L	Intro Phys I Lab	George S Brown	2021 Spring Quarter	2212	N	2	15											1						1		19
PHYS 6M	Intro Phys II Lab	George S Brown	2021 Spring Quarter	2212	N		18		1		1							1								21
PHYS 6M	Intro Phys II Lab	George S Brown	2021 Spring Quarter	2212	N		16				1							1	1	1						20
PHYS 6M	Intro Phys II Lab	George S Brown	2021 Spring Quarter	2212	N	7	6	3	3	1																20
PHYS 6M	Intro Phys II Lab	George S Brown	2021 Spring Quarter	2212	N	10	3	4	1	4		1														23
PHYS 6M	Intro Phys II Lab	George S Brown	2021 Spring Quarter	2212	N		10	2	3	2		1	1						1							20
PHYS 6M	Intro Phys II Lab	George S Brown	2021 Spring Quarter	2212	N	1	11	4	2	2																20
PHYS 6M	Intro Phys II Lab	George S Brown	2021 Spring Quarter	2212	N	3	10	3	1	2	2							1								22
PHYS 6N	Intro Phys III Lab	George S Brown	2021 Spring Quarter	2212	N	2	12		3																	17
PHYS 6N	Intro Phys III Lab	George S Brown	2021 Spring Quarter	2212	N	2	16	1	1	1	1								1							23
PHYS 6N	Intro Phys III Lab	George S Brown	2021 Spring Quarter	2212	N		13		3	2									1							19
PHYS 6N	Intro Phys III Lab	George S Brown	2021 Spring Quarter	2212	N	1	12		1	2								1								17
PHYS 6N	Intro Phys III Lab	George S Brown	2021 Spring Quarter	2212	N	2	14	2	3	2										1						24
PHYS 6N	Intro Phys III Lab	George S Brown	2021 Spring Quarter	2212	N	2	15	3	1	1									1							23
PHYS 6N	Intro Phys III Lab	George S Brown	2021 Spring Quarter	2212	N	3	17			1								1	1							23
PHYS 11	Physicist in Indust	Sue A Carter	2021 Spring Quarter	2212	N	10	12		2	1	1								1							27
PHYS 105	Mechanics	Robert Preston Johnson	2021 Spring Quarter	2212	N	2	7	5	6	23	8	13	22			6		4	1	1				1		99
PHYS 115	Computational Phys	Steven Ritz	2021 Spring Quarter	2212	Y	2	7	2		1									1							13
PHYS 116C	Math Method Physics	Onuttom Narayan	2021 Spring Quarter	2212	N	7	10	6	10	15	5	7	19	1		6								2		88
PHYS 133	Intermediate Lab	Alexander Sher	2021 Spring Quarter	2212	N		1	1	1	1	1	2	2					1		2						12
PHYS 133	Intermediate Lab	Alexander Sher	2021 Spring Quarter	2212	N	1	2		3	2		2	2					4						2		18
PHYS 134	Physics Adv Lab	Arthur P Ramirez	2021 Spring Quarter	2212	N	2	4		7	4		1	2													20
PHYS 135	Astrophys Adv Lab	Tesla Erin Jeltema	2021 Spring Quarter	2212	Y	2	3	4	2	1														1		13
PHYS 171	Genl Relativity	Wolfgang Altmannshofer	2021 Spring Quarter	2212	Y	3	4	4	2		2	1	3													19
PHYS 180	Biophysics	Joshua Deutsch	2021 Spring Quarter	2212	N	2	5			1		2												1		11
PHYS 182	Sci Comm Physics	Terry L Terhaar	2021 Spring Quarter	2212	N	1	23			1						1										26
POLI 3	Concepts/Politics	Vanita Seth	2021 Spring Quarter	2212	N	1	28	18	11	14	2	1	4	1		3		1	2	3				1		90
POLI 60	ComparativePolitics	Roger Schoenman	2021 Spring Quarter	2212	N	1	15	21	9	27	5	2	1	4	2	3		2	16	4				1		113
POLI 100	Politics Writing Sem	Kent H Eaton	2021 Spring Quarter	2212	N		6	3	1	5	2		1					1		1						20
POLI 105B	EarlyMod Pol Thought	Vanita Seth	2021 Spring Quarter	2212	Y	2	11	5	5	14	8	3	3	2				7	8					2		70
POLI 112	Women and the Law	Gina Dent	2021 Spring Quarter	2212	Y	6	6	8	4	6	5	2						1	8					1		47
POLI 120A	Congress/Pres&Court	Daniel J Wirls	2021 Spring Quarter	2212	Y	17	17	12	5	10	3	3	2	2	2			2	4	1				1		81
POLI 134	Congress: Rep/Leg	Scott Winford Newsome	2021 Spring Quarter	2212	Y		9	7	3	3	1	2	1		1			2								29
POLI 140D	Politics/East Asia	Benjamin Read	2021 Spring Quarter	2212	N	1	10	4		7	3	1	4					4	5	3				2		44
POLI 147	Territorial Conflict	Kent H Eaton	2021 Spring Quarter	2212	N	1	16	4	2	6	4	2	10					4	4					2		55
POLI 151	Politics of Law	Eric Stephen Snickars	2021 Spring Quarter	2212	Y		3	2	4	3	2			1					1	1				1		18
POLI 160A	Internatl Politics	Ishan Joshi	2021 Spring Quarter	2212	N		9	21	12	13	4	3				1		5	15	1				8		92
POLI 166	Politics of Migration	Thomas Serres	2021 Spring Quarter	2212	N		9	6	12	5	2		1					5	2	1	1			2		46
POLI 170	Intl Env Pol	Sikina Jinnah	2021 Spring Quarter	2212	Y		13	4	3	1	1	2	2													26
POLI 172	Liberalism/State/War	Thomas Serres	2021 Spring Quarter	2212	N		5	12	6	9	3							1	3							39
POLI 175	Human Rights	Shawn Leslie Nichols	2021 Spring Quarter	2212	Y	1	3	6	4	4	5		1					2	3	1				2		32
POLI 182	The Power to Punish	Anjuli Catherine Verma	2021 Spring Quarter	2212	Y	4	8												1					1		14
POLI 190E	Transitions	Roger Schoenman	2021 Spring Quarter	2212	N		5	5	8	3									1							22
POLI 190H	Substance Of Dmcrcy	Eleonora Pasotti	2021 Spring Quarter	2212	N	1	8	11		3										1						24
POLI 190Z	Intrnatnl Security	Shawn Leslie Nichols	2021 Spring Quarter	2212	N	2	6	7	5		2		1	1												24
PRTR 41I	Improvisation	Robert Eli Giges	2021 Spring Quarter	2212	N	5	8	2	1										4							20
PSYC 1	Intro Psychology	Jeremy Yamashiro	2021 Spring Quarter	2212	N		150	54	21	10	14	7	7	3	4	3		11	7	1						292
