Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
HCI 202B	Intro to Build: Adv	James Collin Fey	2024 Winter Quarter	2240	Y	9															2					11
HCI 220	Ethics and Activism	Mahnaz Roshanaei	2024 Winter Quarter	2240	N	6	14														8					28
HEBR 2	Hebrew: First Year	Galia Stein-Rosen	2024 Winter Quarter	2240	N	7	2	1					2						2							14
HIS 5D	Religions of Abraham	Anne S Kreps	2024 Winter Quarter	2240	N		7	6	8	5	6	2	4					4	11					1		54
HIS 9	Intr Native Am His	Amy J Lonetree	2024 Winter Quarter	2240	N		32	36	13	9	4	2	2	1	1	1		3	8	1				2		115
HIS 10A	U.S. History To 1877	Catherine A Jones	2024 Winter Quarter	2240	N	1	44	10	7	18	3	5	4		1	3		5	9	3				3		116
HIS 15	US His for NonMajors	Matthew Lasar	2024 Winter Quarter	2240	N		69	74	32	13	8	5	2	1			1	3	12	3						223
HIS 20	US Popular Music	Eric C Porter	2024 Winter Quarter	2240	N	9	75	23	15	8	5	9	2		1			5	16	5				2		175
HIS 40A	Early Mod East Asia	Minghui Hu	2024 Winter Quarter	2240	N	2	8	5	2	4	3	2	1	1				6	2	4						40
HIS 41	Making Mod Mid East	Jennifer L. Derr	2024 Winter Quarter	2240	N		6	5	3	6	2	1	3			1										27
HIS 78	ModernAuthoritarianism	Edward Harold Kehler	2024 Winter Quarter	2240	N	3	7	6	6	12	3	1	3					3	5	3				2		54
HIS 80Y	WWII Mem U.S. Japn	Alan S Christy; Alice S. Yang	2024 Winter Quarter	2240	N	11	140	26	11	14	4	4	4					5	16					2		237
HIS 100	His Skills & Methds	Kiva Rafael Silver	2024 Winter Quarter	2240	N	1	6	8	2	5	2		2					1		2						29
HIS 105	Nations&Nationalism	Kiva Rafael Silver	2024 Winter Quarter	2240	N		5	12	6	8	5	4	5	1	2	3	1	3	3	1				1		60
HIS 119	Indigenous Feminisms	Caitlin A Keliiaa	2024 Winter Quarter	2240	Y	2	3	4	2	1			1													13
HIS 128	Chicana/o History	Grace P. Delgado	2024 Winter Quarter	2240	N	8	23	7	6	1			2		1			7						1		56
HIS 140D	Recent Chinese Hist	Shelly Chan	2024 Winter Quarter	2240	N		18	9	4	4	4						1	3	1							44
HIS 141A	China:10C Bce-6C Ce	Christopher L Connery	2024 Winter Quarter	2240	Y		1	4	2	3	2							1		1						14
HIS 149	Plants, People SE Asia	Kathleen Gutierrez	2024 Winter Quarter	2240	N		13	9	4	3		1				1		1	2	1						35
HIS 150E	Okinawan History	Alexyss Luverne McClellan-Ufugusuku	2024 Winter Quarter	2240	N	7	6	4	1	2	2	1	1					1	3	4				1		33
HIS 156B	Modern Arab Thought	Muriam H. Davis	2024 Winter Quarter	2240	N	2	3	3	3	1	1							2	3							18
HIS 157	The Ottoman Empire	Jennifer L. Derr	2024 Winter Quarter	2240	N		5	8	4	6	2		2					1			1					29
HIS 158D	Atlantic Slave Trade	Gregory O'Malley	2024 Winter Quarter	2240	N	1	11	8	3	5	3	1						1	2							35
HIS 159A	Cleopatra-Constantine	Elaine A. Sullivan	2024 Winter Quarter	2240	N		5	6	12	9	1	2	2	1	1			5	4	1						49
HIS 189	Digital History	Elaine A. Sullivan	2024 Winter Quarter	2240	N		5			1	1	1	2													10
HIS 190E	Chicana/o History	Grace P. Delgado	2024 Winter Quarter	2240	N	4	9					1														14
HIS 190F	Resrch In Americas	Amy J Lonetree	2024 Winter Quarter	2240	N		6	8	5	1			1													21
HIS 196E	Modern Irish Histry	Bruce A Thompson	2024 Winter Quarter	2240	N	2	7	5	1									2								17
HIS 196S	Ancient History	Anne S Kreps	2024 Winter Quarter	2240	N	1	4	1	4	3			1													14
HISC 12	Historical Intro Phil	Emmett Joseph Peixoto	2024 Winter Quarter	2240	N	3	33	22	5	16	5	2	4					7	22	4				4		127
HISC 133	What Freedom is to Me	Isaac Julien	2024 Winter Quarter	2240	N		15	6	3	2		1							2	1				1		31
HISC 169	Blue Humanities	Rasmus G Winther	2024 Winter Quarter	2240	N	2	9	2	1	1									2							17
HISC 229	Walter Benjamin	Massimiliano Tomba	2024 Winter Quarter	2240	N		2													1	6		2			11
HUMN 45	Race and Technology	Felici Schaeffer-Grabiel	2024 Winter Quarter	2240	N	2	20	3	5	3									1					1		35
HUMN 55	Tech of Representation	Rasmus G Winther	2024 Winter Quarter	2240	N	1	4	13	2	6		2							2							30
ITAL 1A	Italian: Accel	Maria A. Prencipe	2024 Winter Quarter	2240	N	1	2	1	1	1	1		1						1	1				2		12
ITAL 1A	Italian: Accel	Maria A. Prencipe	2024 Winter Quarter	2240	N	1	1	2		2	1							1	5		1			1		15
ITAL 2	Italian: First Year	Gabriella Notarianni Burk	2024 Winter Quarter	2240	N	4	15	1	2	1	3	1							1	1				2		31
ITAL 5	Italian: Second Year	Maria A. Prencipe	2024 Winter Quarter	2240	N		4	4	3	1								1	1							14
JAPN 2	Japanese: First Year	Keiko Yukawa	2024 Winter Quarter	2240	N		5	1		5			2	1					1	1	1					17
JAPN 2	Japanese: First Year	Keiko Yukawa	2024 Winter Quarter	2240	N	3	4	2	1	3	2		1						1	1						18
JAPN 2	Japanese: First Year	Naoko Yamamoto	2024 Winter Quarter	2240	N		4	3		3	2			1					2	1	1					17
JAPN 2	Japanese: First Year	Naoko Yamamoto	2024 Winter Quarter	2240	N		5	1	3	1	3		1					3	1		1			1		20
JAPN 5	Japanese: Second Year	Sakae Fujita	2024 Winter Quarter	2240	N	2	2	3	2	5				1						1						16
JAPN 104	Advanced Japanese	Miyuki Takeuchi	2024 Winter Quarter	2240	N	1	6	4	2										3		1					17
JRLC 1	ALE: Social Justice	Angela Renee Birts	2024 Winter Quarter	2240	N		7	3	1	2		1		2	2	2		4								24
JRLC 1	ALE: Social Justice	Angela Renee Birts	2024 Winter Quarter	2240	N		15		1	4	1		1	3				2								27
JRLC 111	Joy In Social Movement	Robert D Majzler	2024 Winter Quarter	2240	N	5	15	3	5									2								30
JRLC 120	PAC Planning	Mark Ramone Gardner	2024 Winter Quarter	2240	N	4	8			2				1					1							16
JRLC 135	Apprentice Comm Rsrch	Linnea K Beckett	2024 Winter Quarter	2240	N		12	3	1									1	2	2						21
KRSG 2	Power of Filmmaking	Daryl Bjorn Jones	2024 Winter Quarter	2240	Y	1	3	4	1	1		1						1	2	1				1		16
KRSG 3	Natural Hist Pract	Sean Bryant Reilly	2024 Winter Quarter	2240	N		15			2								3								20
KRSG 25	Transfer Success	Elsie Cecilia Prieto Carrillo	2024 Winter Quarter	2240	N	15	4			2										1				1		23
KRSG 25	Transfer Success	Elsie Cecilia Prieto Carrillo	2024 Winter Quarter	2240	N	10	2																			12
KRSG 52	News Reporting/Editing	Susan Allen Watrous	2024 Winter Quarter	2240	N		11												13							24
KRSG 65W	KRSG Lab Cr Writing	Daniel Gordon Pearce	2024 Winter Quarter	2240	N		9	2	1	2	1	1						1	1							18
KRSG 85S	Climate Crisis Politic	Jeremy Gauger	2024 Winter Quarter	2240	N	3	7	5	3	1									1							20
LALS 1	Intro Latin Amer St	Shankari Patel	2024 Winter Quarter	2240	N	25	274	41	7	13	5	4	2					4	7					1		383
LALS 55	AIDS Across the Americas	Justin Perez	2024 Winter Quarter	2240	N	24	68	17	11	7	2	1	2					1	2							135
LALS 80D	Poli Chng In Mexico	Leslie Lopez	2024 Winter Quarter	2240	Y	6	2		1		2	1							3							15
LALS 94X	EarthCapitalismCrises	Fernando I Leiva	2024 Winter Quarter	2240	N	2	17	6	10	3		1	1				1	4	2	1				1		49
LALS 100B	CulturalTheoryAmers	Shankari Patel	2024 Winter Quarter	2240	N	2	27	9	1	7	3	3	4	1				3	2	1						63
LALS 135	El Salvador	Cecilia M. Rivas	2024 Winter Quarter	2240	N	2	6	1	1	1	1	1	1													14
LALS 158	Latin Am Poli Econ	Fernando I Leiva	2024 Winter Quarter	2240	N	2	7	5	7	2	1	1						3	1	2						31
LALS 163	The Amazon	Justin Perez	2024 Winter Quarter	2240	N	14	19	3	3	1	2		1					2	2							47
LALS 178	Gen,Trnsntlsm,Glbzn	Shankari Patel	2024 Winter Quarter	2240	N	4	36	1		1	1	1							1							45
LALS 179	EnviroRacism LatinAmer	Alejandra Watanabe Farro	2024 Winter Quarter	2240	N	3	5	8	6	4									1							27
LALS 194L	Sr Sem Research Lab	Jessica Taft	2024 Winter Quarter	2240	N		22	2	1	1																26
LALS 194T	Youth & Citizenship	Jessica Taft	2024 Winter Quarter	2240	N		22	2	1	1																26
LALS 200B	Culture & Subjectivity	Cecilia M. Rivas	2024 Winter Quarter	2240	N	6		1										1			4					12
LGST 10	Intro Legal Process	Jacqueline Susan Gehring	2024 Winter Quarter	2240	N	1	13	26	20	16	11	2	2			2	1	1	2	1				1		99
LGST 105A	Ancient Pol Thought	Dean P Mathiowetz	2024 Winter Quarter	2240	Y	4	4	1	2			1	1					3	4							20
LGST 111A	Constitutional Law	Kira Tait	2024 Winter Quarter	2240	Y	2	10	9	4	7	7	1	6					2		1						49
LGST 111B	Civil Liberties	Eric Stephen Snickars	2024 Winter Quarter	2240	Y		1	3	2	4	5	1	1					1	7							25
LGST 120C	Capit Amer Pol Dev	Eva C Bertram	2024 Winter Quarter	2240	Y	2	2	4	5	1									2	1						17
LGST 122	Sociology of Law	Jaimie Morse	2024 Winter Quarter	2240	Y		40	9	2	1		1	1						3							57
LGST 133	Law of Democracy	Ryan Emmett Coonerty	2024 Winter Quarter	2240	Y	5	13	9	7	3								2	1							40
LGST 142	Anthropology of Law	Nathan Thomas Coben	2024 Winter Quarter	2240	Y		27	7	9		2		1						4							50
LGST 146	Philosophy of Law	Kyle Robertson	2024 Winter Quarter	2240	N	1	19	8	2	4								1	4	1						40
LGST 147A	Psych and Law	Craig W Haney	2024 Winter Quarter	2240	Y	9	12	5	4	3	2	1						1	1							38
LGST 149	Envr Law & Policy	Douglas Bushey	2024 Winter Quarter	2240	Y		1	3	1	3			1					1	1							11
LGST 155	Topic Am Legal Hist	Joel Landis	2024 Winter Quarter	2240	N		2	5	1	5	1	2						1	4	2				2		25
LGST 166	Global Organization	Shawn Leslie Nichols	2024 Winter Quarter	2240	Y		4	3	2	1	2		1					1	4							18
LGST 184	Shariah/PolThinking	Yasmeen Daifallah	2024 Winter Quarter	2240	Y		3	6	3	6	2							1	3							24
LGST 196	Senior Capstone	Jacqueline Susan Gehring	2024 Winter Quarter	2240	N		6	3	3	2		2			1											17
LGST 196	Senior Capstone	Katharine E. Beaumont	2024 Winter Quarter	2240	N	2	12	3	1		1		1					2								22
LING 50	Intr To Linguistics	Andrew Edward Angeles	2024 Winter Quarter	2240	N	44	56	51	26	14	13	9	4	3	5	5	1	12	13	5				2		263
LING 53	Semantics I	Jess H.-K. Law	2024 Winter Quarter	2240	N	9	17	18	11	13	6	2	1	1	3			5	32					3		121
LING 80D	Language and Mind	Rachel Leah Walker	2024 Winter Quarter	2240	N	6	28	14	11	11	6	1	3			2		1		1				1		85
LING 100	Phonetics World Langs	Jaye Padgett	2024 Winter Quarter	2240	N	7	23	7	3	8	1							2	2							53
LING 101	Phonology I	Amanda Jasmine Rysling	2024 Winter Quarter	2240	N	10	13	2		1	1		4	1				3	3	2						40
LING 112	Syntax I	Maziar Toosarvandani	2024 Winter Quarter	2240	N	1	9	6	8	4	4	1		1	2	1	1	2	9					1		50
LING 113	Syntax II	Mia Gong	2024 Winter Quarter	2240	N	2	1	4	4	5	2	1			2			1		1				1		24
LING 119	Narratives	Pranav Anand	2024 Winter Quarter	2240	N	6	3	10	2	1	1							1	1							25
LING 137	Queer Linguistics	Ivy Sichel	2024 Winter Quarter	2240	N	4	8	7	4		1	1						2	2	2	1					32
LING 149	Rsrch Skills Ling	Grant L McGuire	2024 Winter Quarter	2240	N	8		1		1								2								12
LING 172	Psycholinguistics II	Stephanie Ksenia Rich	2024 Winter Quarter	2240	N	12	11	3	3	1		1							4		1					36
LIT 61H	Reading the Movies	Guriqbal Singh Sahota	2024 Winter Quarter	2240	N	4	10	3	3	1			1	2				5	1	3				1		34
LIT 61J	Jewish Lit/Culture	Bruce A Thompson	2024 Winter Quarter	2240	N	10	19	4	3	4	3	2		1				2	1	1						50
LIT 81A	Homer's Odyssey	Martin J Devecka	2024 Winter Quarter	2240	N	12	58	35	23	19	5	2	2	5		2		5	26	3				2		199
LIT 90	Intro Creative Writ	Jihoon Park	2024 Winter Quarter	2240	N	4	8	5	1	2	2	1														23
LIT 90	Intro Creative Writ	Thaïs Helene Miller	2024 Winter Quarter	2240	N		12	6	1				1					2								22
LIT 90	Intro Creative Writ	Melissa Deann Mack	2024 Winter Quarter	2240	N	7	9	4		1			1													22
LIT 91A	Intermed Fiction/Prose	Matthew Polzin	2024 Winter Quarter	2240	N		13	3	1	1	1								1					1		21
LIT 91B	Inter Poetry Writing	Kristen Elissa Nelson	2024 Winter Quarter	2240	N	16	2			1			1					2								22
LIT 101	Theory & Interpretn	Juan E Poblete	2024 Winter Quarter	2240	N		27	5	5	2			1	1		1		5		1				2		50
LIT 102	Translation Theory	Kirsten S Gruesz	2024 Winter Quarter	2240	N	6	49	39	3	5	4	1	2					6	6	1						122
LIT 111D	Shakespeare	Sean Keilen	2024 Winter Quarter	2240	N		11	10	5	15	5	2	5			1		1	7	1				2		65
LIT 116C	AncientMyth/ModPoet	Tara Nicole Thomas	2024 Winter Quarter	2240	N	19	18	16	6	2	2		1					1	1							66
LIT 126G	Sci/Fi and the Sublime	James Jackson	2024 Winter Quarter	2240	N	5	5	8	1	5								2	2	1				1		30
LIT 130D	Global Middle Ages	Sharon A Kinoshita	2024 Winter Quarter	2240	N		3	3	8	5	3	1		1				5	2	2				1		34
LIT 141B	China:10C Bce-6C Ce	Christopher L Connery	2024 Winter Quarter	2240	Y	2	11	5	1	8	1	2	1	1				1	3	2						38
LIT 149A	Behind Berlin Wall	Andrew Hunter Bivens	2024 Winter Quarter	2240	N	5	7	2	1	7	2		1	1	1	2		3	2	3						37
LIT 179A	Adv Writing-Fiction	Melissa Lynn Sanders-Self	2024 Winter Quarter	2240	N		23	1		2																26
LIT 179C	Methods & Materials	Camilo Gomez-Rivas	2024 Winter Quarter	2240	N	4	3		1	1								1								10
LIT 179C	Methods & Materials	Jody Kleinberg Biehl	2024 Winter Quarter	2240	N	2	8	4	3	1		2														20
LIT 189A	Conquista/Sor Juana	Jorge Aladro Font	2024 Winter Quarter	2240	N	7	13	6	9	2	1															38
LIT 189B	El Siglo XIX	Rodrigo Lazo	2024 Winter Quarter	2240	N	1	7	5	2	3	1			1				1								21
LIT 189X	Estudios mediaticos	Zachary A Zimmer	2024 Winter Quarter	2240	N	2	5	2											1							10
LIT 190A	Pre/Early Studies	Filippo Gianferrari	2024 Winter Quarter	2240	N		6	1	2			4		1				1								15
MATH 2	Col Algbra/Calculus	Nicolas Ryan Brody	2024 Winter Quarter	2240	N	1	17	6	5	12	6	11	6	4	2	1		2	1							74
MATH 3	Precalculus	Robert Leo Hingtgen	2024 Winter Quarter	2240	N	4	30	68	52	42	33	18	7	6	6	4	2	13	6	2				1		294
MATH 11A	Calculus with Apps	Suzana Serboi	2024 Winter Quarter	2240	N	4	49	43	36	36	34	35	22	7	9	5		10	3	5				2		300
MATH 11B	Calculus with Apps	Kyle A Miller	2024 Winter Quarter	2240	N	8	28	16	17	33	16	18	15	7		2		12	1							173
MATH 11B	Calculus with Apps	Hirotaka Tamanoi	2024 Winter Quarter	2240	N	9	24	12	20	13	15	13	14	6				3	2	4				4		139
MATH 19A	Calc:Sci,Engin,Math	Anthony J Tromba; Kasia Jankiewicz	2024 Winter Quarter	2240	N	8	83	42	42	42	37	16	22			46		17	2	8				3		368
MATH 19A	Calc:Sci,Engin,Math	Anthony J Tromba; Kasia Jankiewicz	2024 Winter Quarter	2240	N	2	16	6	15	8	4	2	2			5		11	1	2				2		76
MATH 19B	Calc:Sci,Engin,Math	Anthony J Tromba; Kasia Jankiewicz	2024 Winter Quarter	2240	N	32	87	61	59	57	29	17	32			18		14	2	3				4		415
MATH 19B	Calc:Sci,Engin,Math	Pedro Morales	2024 Winter Quarter	2240	N	17	72	32	20	22	15	5	5		3	3	1			2				1		198
MATH 19B	Calc:Sci,Engin,Math	Marcella Gomez	2024 Winter Quarter	2240	N	26	60	57	21	11	9	2	5	2	1		1	4								199
MATH 19B	Calc:Sci,Engin,Math	Anthony J Tromba; Kasia Jankiewicz	2024 Winter Quarter	2240	N	15	31	19	15	18	4	8	4					4						3		121
MATH 21	Linear Algebra	Junecue Suh	2024 Winter Quarter	2240	N	5	18	15	11	13	22	13	45			11		5		1				3		162
MATH 22	Calc of Several Var	Ang Li	2024 Winter Quarter	2240	N		19			9			14			6		2	10							60
MATH 23A	Vector Calculus	Robert Leo Hingtgen	2024 Winter Quarter	2240	N	51	95	40	18	14	2	7	2	1		3	1	5	1	2		1		1		244
MATH 23B	Vector Calculus	Roozbeh Gharakhloo	2024 Winter Quarter	2240	N	7	1	2	8	7	3	8	5	8				6	2	5				3		65
MATH 24	Ordinary Diff Equas	Justin Malcolm Lake	2024 Winter Quarter	2240	N	5	8	2	3	8			7			2		1	1	2						39
MATH 100	Intr Proof/Prb Solv	Deewang Bhamidipati	2024 Winter Quarter	2240	N	32	10		3	4		3														52
MATH 103A	Complex Analysis	Dimitri Navarro	2024 Winter Quarter	2240	N	4	1	2	4	2	3	3	3		1				1	1	1					26
MATH 105A	Real Analysis	Longzhi Lin	2024 Winter Quarter	2240	N	1	1	1	6	1	4		2	2				6		5				2		31
MATH 110	Intro Number Theory	Sam Kim Miller	2024 Winter Quarter	2240	N	1	1	1	2	3	1	8						1	1	3						22
MATH 111A	Algebra	Chongying Dong	2024 Winter Quarter	2240	N	2	2			2	1		2						1	1				1		12
MATH 115	Graph Theory	Amethyst Rachael Jade Price	2024 Winter Quarter	2240	N	9	3	1	3	1		2						2						1		22
MATH 121A	Differential Geomtr	Jiayin Pan	2024 Winter Quarter	2240	N		4	2		1			2						5	1	1			1		17
MATH 152	Programming for Math	Suzana Serboi	2024 Winter Quarter	2240	N	2	5	3	2	1			1													14
MATH 181	History Mathematics	Jesse Kass	2024 Winter Quarter	2240	N	4	9	2	1	4	4	3							2							29
MATH 194	Senior Seminar	Debra K Lewis	2024 Winter Quarter	2240	N	1	2	2	2	4			3					1								15
MATH 201	Algebra II	Jesse Kass	2024 Winter Quarter	2240	N		1	2											2		7					12
MATH 209	Manifolds II	Viktor Ginzburg	2024 Winter Quarter	2240	N	2	1		1										1		6					11
MERR 1	ALE:ReadSelves/World	Nolan Higdon	2024 Winter Quarter	2240	N	20	3	1	3	1			1					1								30
MERR 32F	Mindful Collaboration	Sayo Joan Fujioka	2024 Winter Quarter	2240	N			1											13					1		15
MERR 41	Pandemic&PlanetaryHlth	Cindy Wong	2024 Winter Quarter	2240	N		5	4		3	3		2			1		1								19
MERR 90F	Merrill Fld Study Prac	Michael Eric Rotkin	2024 Winter Quarter	2240	N		8	6		1																15
MERR 99F	Tutorial	Aims McGuinness	2024 Winter Quarter	2240	N		6												4							10
METX 100	Intro to Microbiology	Michael Patnode	2024 Winter Quarter	2240	N	39	26	11	7	17	9	2	9	1		3		3		1						128
METX 119L	Gen Microbio Lab	Burcak Artun	2024 Winter Quarter	2240	N	4	23	4	7	1					1											40
METX 125	Safe Science	Terra Danielle Haddad	2024 Winter Quarter	2240	N	5	1			1			2							1				1		11
METX 133	Medical Microbiology	Karen M Ottemann	2024 Winter Quarter	2240	N	3	5	5	6	4		2	11	1				2	1	1						41
MUSC 1C	Concert Choir	Nathaniel Aaron Berman	2024 Winter Quarter	2240	N		25	1	1	1									1	1				1		31
MUSC 2	Univ Orchestra	Bruce A Kiesling	2024 Winter Quarter	2240	N	7	38	4	4		1							1	4							59
MUSC 3	Large Jazz Ensemble	Charles R Hamilton	2024 Winter Quarter	2240	N	2	17													1				1		21
MUSC 5A	Beg W Java Gamelan	Endang Rukandi	2024 Winter Quarter	2240	N		32												4					2		38
MUSC 8A	Balinese Gamelan	I Gede Oka Artha Negara	2024 Winter Quarter	2240	N		13	3	1	5	1								2							25
MUSC 9	Wind Ensemble	Nathaniel Aaron Berman	2024 Winter Quarter	2240	N		36											1	1							38
MUSC 10	Central Asian Ensemble	Tanya H Merchant	2024 Winter Quarter	2240	N	1	8	2												1						12
MUSC 11B	Intro to Jazz	James Gordon Williams	2024 Winter Quarter	2240	N	2	85	78	35	34	15	11	12	9	3	2	2	13	20	12				5		338
MUSC 12	Mariachi Ensemble	Russell Christopher Rodriguez	2024 Winter Quarter	2240	N		10	3	1																	14
MUSC 12B	Mexican Folklorico	Magdalena Soledad Vega	2024 Winter Quarter	2240	N	16	8	1																		25
MUSC 14	TheoryMusicianshipII	Faith Suzanne Lanam	2024 Winter Quarter	2240	N	2	8	1	1	4	1	1	3				1		2	1				1		26
MUSC 16	Foundations of Music	Nicol Hammond	2024 Winter Quarter	2240	N	9	6	1	1	3	1					1			1					1		24
MUSC 30B	Theory,Lit,Music	Christopher J Pratorius	2024 Winter Quarter	2240	N		3	1		1	1	2	2					1	1	1				2		15
MUSC 51	Vocal Repertoire Class	Emily Victoria Sinclair	2024 Winter Quarter	2240	N		8	1											2							11
MUSC 53A	Beginning Ghanaian Ens	Francis K Akotuah	2024 Winter Quarter	2240	N	3	32	4																1		40
MUSC 55A	N Indian Rhythm Inter	Ashwin Batish	2024 Winter Quarter	2240	N	7	8																			15
MUSC 58	Songwriting Craft	Alexander Michael Wand	2024 Winter Quarter	2240	N	25	4	1		1								5	2	1				3		42
MUSC 80A	Music of Silk Road	Shireen Nabatian	2024 Winter Quarter	2240	N	17	17	7	6	5	3		1	3	3		2	1	8					1		74
MUSC 80P	US Popular Music	Giacomo Fiore	2024 Winter Quarter	2240	N	14	130	63	26	33	8	9	3	3		1		12	74	13				3		392
MUSC 80R	Music in Digital Age	Madison Erin Heying	2024 Winter Quarter	2240	N	31	154	5	16	33	2	5	7		1	2		9	18	3				5		291
MUSC 123	Electr Sound Synth	Matthew Schumaker	2024 Winter Quarter	2240	N		11	12	2				1													26
MUSC 159A	Opera Workshop	Luke Lawrence Shepherd	2024 Winter Quarter	2240	N		14												3							17
MUSC 159A	Opera Workshop	Sheila Kay Willey	2024 Winter Quarter	2240	N	6	2	1			2								2							13
MUSC 164	Jazz Ensembles	Charles R Hamilton	2024 Winter Quarter	2240	N	1	35						1							1	1					39
MUSC 166	Chamber Singers	Michael J McGushin	2024 Winter Quarter	2240	N	6	9												1							16
MUSC 167R	Recording Workshop	Scott Casson Makson	2024 Winter Quarter	2240	N		8			1	1															10
MUSC 174	SpontaneousComp&Improv	Charles R Hamilton	2024 Winter Quarter	2240	N	3	10		1	4											1					19
NLP 202	NLP II	Jeffrey Michael Flanigan	2024 Winter Quarter	2240	N	5	14	1																		20
NLP 244	Adv Mach Learn for NLP	Ian Lane	2024 Winter Quarter	2240	N	10	4	3	2	1																20
NLP 245	Conversational Agents	Beth Ann Hockey	2024 Winter Quarter	2240	N		13	4	5												1					23
OAKS 1	ALE:Comm Diversity	Leslie Lopez	2024 Winter Quarter	2240	N	8	2	1	2	1	4	2	4					3		2						29
OAKS 80D	Poli Chng In Mexico	Leslie Lopez	2024 Winter Quarter	2240	Y	2	2	1	1	1	1		1						1					1		11
OAKS 80H	RainbowTheaterCltrl	Donald Williams	2024 Winter Quarter	2240	N	8	2					1			1											12
OCEA 80B	Our Changing Planet	Jerome Fiechter	2024 Winter Quarter	2240	N	5	18	19	14	12	7	4	3	3					5	1						91
OCEA 90	ClimateFundamentals	Murat Kucukosmanoglu	2024 Winter Quarter	2240	N	22	25	11	9	10	6	2	1					2	7	2				1		98
OCEA 101	Marine Environment	Allison Moreno	2024 Winter Quarter	2240	N	4	31	26	6	12	4	1	3						1	1	1			1		91
OCEA 158	Marine Birds/Mammls	Ari Seth Friedlaender	2024 Winter Quarter	2240	N	1	22	12	6	2	1	1						2	1	1						49
OCEA 220	Chemical Oceanograp	Matthew D McCarthy	2024 Winter Quarter	2240	N	3	2	3	1		1								2		2					14
PERS 2	Persian: First Year	Mehran Esfandiari	2024 Winter Quarter	2240	N	6	9	1												1	2					19
PHIL 7	Elementary Logic	James Patrick Read	2024 Winter Quarter	2240	N	51	26	28	14	9	9	4	7	3	3	1	1	10	9	3				2		180
PHIL 11	Intro To Philosophy	Emine Hande Tuna	2024 Winter Quarter	2240	N	31	75	62	18	19	20	2	6	4	1	1	2	18	20	7				3		289
PHIL 22	Ethical Theory	Rachel E. Achs	2024 Winter Quarter	2240	N		74	146	49	30	11	9	5	1		2	1	8	16	3				1		356
PHIL 100B	The Rationalists	Abraham D Stone	2024 Winter Quarter	2240	N		20	19	8	2			2					1	5	2						59
PHIL 119	Intermediate Logic	Kyle Robertson	2024 Winter Quarter	2240	N	1	4	1			3								2	1				1		13
PHIL 121	Epistemology	Carolina Flores	2024 Winter Quarter	2240	N	3	11	6	4	5	1		4	1				4						2		41
PHIL 147	Topics Feminist Phil	Dion N Farquhar	2024 Winter Quarter	2240	Y	6	7	2	1	3								2								21
PHIL 190	Senior Seminar	Janette Dinishak	2024 Winter Quarter	2240	N		3	9	3	1								1						1		18
PHYE 9B	BegDinghySailing	Tanya Michelle Van Renesse	2024 Winter Quarter	2240	N														9	1	2			3		15
PHYE 9B	BegDinghySailing	Tanya Michelle Van Renesse	2024 Winter Quarter	2240	N														9	2	3					14
PHYE 9B	BegDinghySailing	Amos Edward Fishbein	2024 Winter Quarter	2240	N														12	1				2		15
PHYE 9B	BegDinghySailing	Amos Edward Fishbein	2024 Winter Quarter	2240	N														9		4	1				14
PHYE 9B	BegDinghySailing	Amos Edward Fishbein	2024 Winter Quarter	2240	N														7	3	1					11
PHYE 9C	IntermedDinghySail	Tanya Michelle Van Renesse	2024 Winter Quarter	2240	N														7	3	3					13
PHYE 9C	IntermedDinghySail	Tanya Michelle Van Renesse	2024 Winter Quarter	2240	N														8	3				1		12
PHYE 9S	Beg Keel Sailing	Tanya Michelle Van Renesse	2024 Winter Quarter	2240	N														6		4					10
PHYE 15B	Basketball	Trevis Aundrell Jackson	2024 Winter Quarter	2240	N														14	1	2					17
PHYE 15N	Tennis	Michael Paul Napoli	2024 Winter Quarter	2240	N														13		2			1		16
PHYE 15N	Tennis	Michael Paul Napoli	2024 Winter Quarter	2240	N														10		4					14
PHYE 15N	Tennis	Michael Paul Napoli	2024 Winter Quarter	2240	N														6		6					12
PHYE 15N	Tennis	Michael Paul Napoli	2024 Winter Quarter	2240	N														10		4					14
PHYE 15N	Tennis	Michael Paul Napoli	2024 Winter Quarter	2240	N														7		3	1				11
PHYE 15N	Tennis	Michael Paul Napoli	2024 Winter Quarter	2240	N														12		3					15
PHYE 15N	Tennis	Michael Paul Napoli	2024 Winter Quarter	2240	N														9		2					11
PHYE 15N	Tennis	Michael Paul Napoli	2024 Winter Quarter	2240	N														12		3					15
PHYE 15T	Volleyball	Rowdy Beck Lennon	2024 Winter Quarter	2240	N														15		2					17
PHYE 30J	Strength Training	Stephen W Taylor	2024 Winter Quarter	2240	N														10	2	10					22
PHYE 30J	Strength Training	Stephen W Taylor	2024 Winter Quarter	2240	N														18		4					22
PHYE 30J	Strength Training	Stephen W Taylor	2024 Winter Quarter	2240	N														10		8					18
PHYE 30J	Strength Training	Stephen W Taylor	2024 Winter Quarter	2240	N														9		3			3		15
PHYE 30J	Strength Training	Stephen W Taylor	2024 Winter Quarter	2240	N														16		4			1		21
PHYE 30L	Yoga Exercises	Donald Gibson Bard	2024 Winter Quarter	2240	N														28	11						39
PHYE 30L	Yoga Exercises	Donald Gibson Bard	2024 Winter Quarter	2240	N														32	5	1			1		39
