Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
ENVS 165	Sustain Water Systms	Brent M Haddad	2021 Fall Quarter	2218	N	8	5			1	1		2			1		2	1							21
ENVS 167	Freshwater/Wetland	Katie Lenore Monsen	2021 Fall Quarter	2218	N	2	8	6	1	1	1		1													20
ENVS 169	Climate Change Eco	Michael E Loik	2021 Fall Quarter	2218	N	1	5	5	1	1	1															14
ENVS 177	TeachEnvironEduc	Whitney Lane Cohen	2021 Fall Quarter	2218	N		10	2	1	1																14
ESCI 30	Bio Princip Env Sci	Katlin L Bowman	2021 Fall Quarter	2218	N	5	33	19	11	7	7	3	3	1	1		1	2	2					2		97
ESCI 122	Air Pollution	Peter Scott Weiss	2021 Fall Quarter	2218	N	1	1	4	5	1	5	1	1						2					1		22
ESCI 160	Data Analysis Envs	Claudie Beaulieu	2021 Fall Quarter	2218	N	8	11	12	12	8	2	1							1					2		57
FILM 10	ProfessionalTopics	Rebekah S Leekley	2021 Fall Quarter	2218	N		40												3							43
FILM 20A	Intro Film Studies	Shelley Stamp	2021 Fall Quarter	2218	N		29	51	40	27	33	10	7	5	1	1		4	8	2				2		220
FILM 80M	Understanding Media	Edward A. Shanken	2021 Fall Quarter	2218	N	2	28	48	33	63	16	8	18	10	2	3		2	74					8		315
FILM 130	Silent Cinema	Jennifer Horne	2021 Fall Quarter	2218	N	5	17	12	6	7	3	3	8	5	2	1			2							71
FILM 132B	Internatnl Cinema	Peter Eo Limbrick	2021 Fall Quarter	2218	N		34	33	19	16	10	4	2					9	2	2				3		134
FILM 134B	Amer Film:1960-Pres	Christina Corfield	2021 Fall Quarter	2218	N	3	45	36	10	9	5	4	1	1					4	2						120
FILM 136D	Documentry Film&Vid	Daryl Bjorn Jones	2021 Fall Quarter	2218	N		21	10	2	3	2		1					1	1							41
FILM 150	Screenwriting	Natasha V.	2021 Fall Quarter	2218	N		5	5	3	1						1			4					1		20
FILM 160	Film Genres	Topiary Landberg	2021 Fall Quarter	2218	N	2	6	11	12	12	6	4		1				1	2	2						59
FILM 162	Film Authors	Shelley Stamp	2021 Fall Quarter	2218	N		38	23	4	2	3							1	4	2						77
FILM 165G	Gender Globl Cinema	Logan Kennard Walker	2021 Fall Quarter	2218	N	5	2	1		2		1	1			1		2								15
FILM 170A	Digital Media Prod	Chris Kerich	2021 Fall Quarter	2218	N	13	5	2	2	1								1								24
FILM 170B	Film/Video Productn	Quentin Alcott Lareau	2021 Fall Quarter	2218	N		11	12	2	1																26
FILM 170B	Film/Video Productn	Cameron Maxwell Archer	2021 Fall Quarter	2218	N		6		3	4		4														17
FILM 171A	Prod Workshop-Sound	Anna M Friz	2021 Fall Quarter	2218	N	6	2	6	2	3			1													20
FILM 176	Expermnt Video Wksp	Gustavo O Vazquez	2021 Fall Quarter	2218	N	2	8		1																	11
FILM 177	Digital Media Wkshp	Topiary Landberg	2021 Fall Quarter	2218	N		4	2	4		2		1											1		14
FILM 194E	Internatnl Cinema	Peter Eo Limbrick	2021 Fall Quarter	2218	N		5	1	5	2	3	2							2							20
FILM 194S	Special Topics Seminar	Alessia Cecchet	2021 Fall Quarter	2218	N	7	5	5		1									1							19
FMST 1	Feminist Stds Intro	Anjali R Arondekar	2021 Fall Quarter	2218	N	20	88	52	18	15	3	4	3	2	1	1		6	7	2				1		223
FMST 12	Podcasting: Fmst  File	Halima Kazem	2021 Fall Quarter	2218	N	1	3	2	1	2			1					1	2	1				1		15
FMST 17	Feminist Philosophy	Emine Hande Tuna	2021 Fall Quarter	2218	Y		3	1	4	2	1		1	1					2							15
FMST 19	Black Feminisms Intro	Gina Ulysse	2021 Fall Quarter	2218	N	15	19	11	6	2		2						2	2	1						60
FMST 105	FeministMethodologies	Taylor Rose Wondergem	2021 Fall Quarter	2218	N	1	8											1								10
FMST 112	Women and the Law	Gina Dent	2021 Fall Quarter	2218	Y	2	9	9	2		3		1					3	5					1		35
FMST 117	Post Zora Intervntions	Gina Ulysse	2021 Fall Quarter	2218	N	3	6	8	4	1	3								2					1		28
FREN 1	French: First Year	Carine Rohmer	2021 Fall Quarter	2218	N	10	10	2	3										1		4					30
FREN 1	French: First Year	Carine Rohmer	2021 Fall Quarter	2218	N	4	4		5	5	1	4	1					1			1					26
FREN 1	French: First Year	Carine Rohmer	2021 Fall Quarter	2218	N	11	9		2	1	2		2					1	1		1					30
FREN 3	French: First Year	Harley Siskin	2021 Fall Quarter	2218	N		6			3			2						1							12
FREN 4	French: Second Year	Renee Cailloux	2021 Fall Quarter	2218	N		1	4		6	1			1		1		1	1		1			1		18
GAME 200	Game Design Systems	Michael B John	2021 Fall Quarter	2218	N		5														10					15
GAME 200	Game Design Systems	Kathryn Elizabeth Ringland	2021 Fall Quarter	2218	N	4	3														4					11
GAME 210	Game Art Intensive	Terry A Smith	2021 Fall Quarter	2218	N	1	6														8					15
GAME 230	Game Engineering	Mason T Remaley	2021 Fall Quarter	2218	N	6	1			1											8					16
GAME 271	Games&PlayStudio II	Michael B John	2021 Fall Quarter	2218	N		16														10					26
GAME 280A	Games Proseminar	Michael B John	2021 Fall Quarter	2218	N		26														28					54
GERM 1	German: First Year	Sarah T Schuchard	2021 Fall Quarter	2218	N	10	9	2		2							2	2	1							28
GERM 1	German: First Year	Gabriela Andrea Gavande	2021 Fall Quarter	2218	N	11	4	4	1	2			1						1							24
GERM 1	German: First Year	Gabriela Andrea Gavande	2021 Fall Quarter	2218	N	8	10	1	1	1			1						2					1		25
GERM 4	German: Second Year	Zsuzsanna Abrams	2021 Fall Quarter	2218	N	2	3	3	3	2	1								1							15
GREE 1	Elem Ancient Greek	Kristina J. Chew	2021 Fall Quarter	2218	N		7	6	2	3									2							20
HAVC 24	SE Asia Visual Cul	Boreth J. Ly	2021 Fall Quarter	2218	N	3	25	32	19	21	13	4	2	1	1			3	7	3				2		136
HAVC 44	Design Calif	Albert Narath	2021 Fall Quarter	2218	N	22	50	24	9	12	4	3	1	3		1	1	2	3	1				1		137
HAVC 45	Photography Now	Derek C. Murray	2021 Fall Quarter	2218	N		21	56	19	29	9	13	13	4	4	2	1	5	19	7				1		203
HAVC 80	Afr/Oceana/Americas	Elisabeth L Cameron	2021 Fall Quarter	2218	N		73	25	8	15	5	3	5					9	4	5				1		153
HAVC 100A	Approaches Vis Stu	Stacy Rebecca Schwartz	2021 Fall Quarter	2218	N	2	3	2	1	2	1															11
HAVC 124D	Modern SE Asia Art	Christina Marie Ayson Plank	2021 Fall Quarter	2218	N	4	6	5	5	2	3		1	1				1	3	1				1		33
HAVC 135L	19th Century in Prints	Kailani Polzak	2021 Fall Quarter	2218	N	2	10	4	4	1		1	1													23
HAVC 141J	Contemp Art/VisCultr	Derek C. Murray	2021 Fall Quarter	2218	N		6	11	4	2	1	2							3	2				4		35
HAVC 141O	Sex,Lies,&Surveillance	T.J. Demos	2021 Fall Quarter	2218	N	6	19	13	11	10	2		1	1	1			3	1	1						69
HAVC 160A	Visual Cltr: Mexico	Carolyn Dean	2021 Fall Quarter	2218	N	1	10	7	5	8	3	7	3	4	1	2		5	4	4						64
HAVC 160B	Andes Before 1550	Alexandra Christine Macheski	2021 Fall Quarter	2218	N	3	13	6	5	3	1		1						2					1		35
HAVC 188A	Curatorial Studies	Tatiane Schilaro Santa Rosa	2021 Fall Quarter	2218	N	1	19	6	4	2									1			1				34
HAVC 190B	Play/RitualVisCulture	Elisabeth L Cameron	2021 Fall Quarter	2218	N		3	4	1	1								2	1							12
HCI 200	Intro to HCI	Norman Su	2021 Fall Quarter	2218	N		6														5					11
HCI 201	Intro to Design HCI	Kathryn Elizabeth Ringland	2021 Fall Quarter	2218	N		6														5					11
HCI 290	HCI Seminar	Norman Su	2021 Fall Quarter	2218	N		5														6					11
HEBR 1	Hebrew: First Year	Galia Stein-Rosen	2021 Fall Quarter	2218	N	9	1	3	1		1	1		1				3	1							21
HIS 2B	World Since 1500	Marc A Matera	2021 Fall Quarter	2218	N		11	13	11	19	6	8	5	1	1	1		4	27	3				5		115
HIS 9	Intr Native Am His	Amy J Lonetree	2021 Fall Quarter	2218	N	1	10	46	22	16	6	1						6	11	1						120
HIS 10A	U.S. History To 1877	Edward G Smyth IV	2021 Fall Quarter	2218	N	6	33	18	10	13	6	4	7	3	1		2	2	14	1						120
HIS 12	U.S. Latino History	Grace P. Delgado	2021 Fall Quarter	2218	N	2	6	8	20	15	8	8	9	3			1	6	8	7				5		106
HIS 15	US His for NonMajors	Matthew Lasar	2021 Fall Quarter	2218	N		66	32	18	16	7	3	4		2		1		23					1		173
HIS 40A	Early Mod East Asia	Minghui Hu	2021 Fall Quarter	2218	N		8	15	5	1	6	6	5					4	3	2				3		58
HIS 41	Making Mod Mid East	Jennifer L. Derr	2021 Fall Quarter	2218	N		12	14	13	8	10	3	2	3	1		2	3	6	1				1		79
HIS 44	Modern South Asia	Juned M. Shaikh	2021 Fall Quarter	2218	N	8	25	30	14	16			1	1				7	13	3				1		119
HIS 62B	Classic World: Rome	Mark J Pawlowski	2021 Fall Quarter	2218	N	4	12	5	9	11	5	3	9	5		3	1	10	14	7				2		100
HIS 74	Intro Jewish Hist	Bruce A Thompson	2021 Fall Quarter	2218	N	2	16	15	7	7	3	2							6	1				1		60
HIS 100	His Skills & Methds	Benjamin Patrick Breen	2021 Fall Quarter	2218	N	3	14	9	3	3	1		2			1		2								38
HIS 101F	Global Environment His	Minghui Hu	2021 Fall Quarter	2218	N			1	5	4	5	2		1		1		7		3				1		30
HIS 105	Nations&Nationalism	Kiva Rafael Silver	2021 Fall Quarter	2218	N	5	8	10	3	6	8	2	3					3	1					2		51
HIS 110B	US Revolu:1740-1815	Edward G Smyth IV	2021 Fall Quarter	2218	N	2	5	13	5	9	4	2	3			1		2	3	1				2		52
HIS 124A	Panama Canal U.S. Emp	Aims McGuinness	2021 Fall Quarter	2218	N	1	10	6	2	3	2	3	1					3	1	3						35
HIS 128	Chicana/o History	Grace P. Delgado	2021 Fall Quarter	2218	N		16	19	4	2			1	1			1	2	8	1				2		57
HIS 150A	Ancient Japan	Noriko Aso	2021 Fall Quarter	2218	N	1	10	16	3	15	1	1						4	5	3	1			1		61
HIS 150E	Okinawan History	Alan S Christy	2021 Fall Quarter	2218	N	1	26	11	6	4	5	1	2					5	4	3						68
HIS 151B	Drugs World History	Benjamin Patrick Breen	2021 Fall Quarter	2218	N	2	19	7				1		1					1	1				1		33
HIS 155	Hist Modern Israel	Bruce A Thompson	2021 Fall Quarter	2218	N	9	14	14	8	5	1							1	2					2		56
HIS 159B	Women/Gender Egypt	Elaine A. Sullivan	2021 Fall Quarter	2218	N	1	17	8	6	6	5	2	3		1	1		1		2				1		54
HIS 190F	Resrch In Americas	Amy J Lonetree	2021 Fall Quarter	2218	N		5		3		4	1						2								15
HIS 194N	Urban Global South	Juned M. Shaikh	2021 Fall Quarter	2218	N		2	3		2	2							1			2					12
HISC 12	Historical Intro Phil	Emmett Joseph Peixoto	2021 Fall Quarter	2218	N	4	30	41	15	17	1	2	1	2			2	10	18	9				1		153
HISC 60C	What Is Resistance?	Banu Bargu	2021 Fall Quarter	2218	N	11	13	10	7	20	13	3	9	5		1	3	6	15	3				4		123
HISC 166	Race Science Hum	Rasmus G Winther	2021 Fall Quarter	2218	N	3	14	10	9	10	3		2					3	2					2		58
HISC 169	Blue Humanities	Rasmus G Winther	2021 Fall Quarter	2218	N	1	10	6	6									4	1					2		30
HISC 208	Humanism and Critics	Banu Bargu	2021 Fall Quarter	2218	N		1														12	1				14
ITAL 1	Elem Italian Lang	Maria A. Prencipe	2021 Fall Quarter	2218	N	2	5	3	2	1	1	2						1	3	1	1			1		23
ITAL 1	Elem Italian Lang	Gabriella Notarianni Burk	2021 Fall Quarter	2218	N	1	6	3	2	3	2		1		1						2			1		22
ITAL 1	Elem Italian Lang	Gabriella Notarianni Burk	2021 Fall Quarter	2218	N	1	9	1	1	1		1						1								15
ITAL 4	Italian: Second Year	Maria A. Prencipe	2021 Fall Quarter	2218	N	1	4	2			3								1					1		12
JAPN 1	Japanese: First Year	Sakae Fujita	2021 Fall Quarter	2218	N	1	12	1	2	1			1	1				1	2	1	1			1		25
JAPN 1	Japanese: First Year	Sakae Fujita	2021 Fall Quarter	2218	N	1	7	1	1	2		1	1		1			2	5	1						23
JAPN 1	Japanese: First Year	Naoko Yamamoto	2021 Fall Quarter	2218	N	1	8		2	2	1	1		1			1	2	4	1				1		25
JAPN 1	Japanese: First Year	Naoko Yamamoto	2021 Fall Quarter	2218	N	2	7		5	1	2			1				1	3	1						23
JAPN 1	Japanese: First Year	Naoko Matsuo	2021 Fall Quarter	2218	N	1	7		4	3	1							1	2	2				2		23
JAPN 1	Japanese: First Year	Naoko Matsuo	2021 Fall Quarter	2218	N	1	10	1	1	1		3						1	2	4						24
JAPN 1	Japanese: First Year	Ian A. Hamilton	2021 Fall Quarter	2218	N	1	12	1	2	3	1		1	1										1		23
JAPN 1	Japanese: First Year	Ian A. Hamilton	2021 Fall Quarter	2218	N	2	5	2		3	4	1						2		1				1		21
JAPN 4	Japanese: Second Year	Keiko Yukawa	2021 Fall Quarter	2218	N		7	3	2	2	1	1		1												17
JAPN 4	Japanese: Second Year	Keiko Yukawa	2021 Fall Quarter	2218	N		4	2	3	1	3								1							14
JAPN 4	Japanese: Second Year	Keiko Yukawa	2021 Fall Quarter	2218	N	1	5		1		2								2					1		12
JAPN 103	Advanced Japanese	Sakae Fujita	2021 Fall Quarter	2218	N	2	6	1		2	1		1	1					1	1						16
KRSG 1	ALE:Power&Represent	Juliana I Leslie	2021 Fall Quarter	2218	N		8	7	2	2	1	1	2					1	1							25
KRSG 1	ALE:Power&Represent	Juliana I Leslie	2021 Fall Quarter	2218	N		11	3	5	1	3	1														24
KRSG 1	ALE:Power&Represent	Daniel Gordon Pearce	2021 Fall Quarter	2218	N		8	9	3	1	2								2							25
KRSG 1	ALE:Power&Represent	Daniel Gordon Pearce	2021 Fall Quarter	2218	N		10	8	5	1								1								25
KRSG 1	ALE:Power&Represent	Daryl Bjorn Jones	2021 Fall Quarter	2218	N		18			1	2	1		1				1								24
KRSG 1	ALE:Power&Represent	Nicol Hammond	2021 Fall Quarter	2218	N		22	1								1		1								25
KRSG 1	ALE:Power&Represent	Melissa Lynn Sanders-Self	2021 Fall Quarter	2218	N		17	4		2	1															24
KRSG 1	ALE:Power&Represent	Megan Sara McDrew	2021 Fall Quarter	2218	N	12	6	4		2			1													25
KRSG 1	ALE:Power&Represent	Jeremy Gauger	2021 Fall Quarter	2218	N	4	2	6	6	1	2		2					1								24
KRSG 1	ALE:Power&Represent	Jeremy Gauger	2021 Fall Quarter	2218	N	3	4	2	3	2	3	4	1					2	1							25
KRSG 1	ALE:Power&Represent	Leonard Crosby	2021 Fall Quarter	2218	N	5	8	5	4			1						1	1							25
KRSG 1	ALE:Power&Represent	Eden Consenstein	2021 Fall Quarter	2218	N	3	5	10	1	4			1						1							25
KRSG 1	ALE:Power&Represent	Lahn S Kim	2021 Fall Quarter	2218	N		11	7	3	2		1	1			1										26
KRSG 12A	Service Learning	Megan Sara McDrew	2021 Fall Quarter	2218	N	7	2	1	1			2	1													14
KRSG 25	Transfer Success	Juliana I Leslie	2021 Fall Quarter	2218	N		25	1	1									1								28
KRSG 25	Transfer Success	Deborah Silguero	2021 Fall Quarter	2218	N		22	1					1			1			1							26
KRSG 25	Transfer Success	Deborah Silguero	2021 Fall Quarter	2218	N		23						2						1							26
KRSG 25	Transfer Success	Deborah Silguero	2021 Fall Quarter	2218	N		20						1			1		2		1						25
KRSG 25	Transfer Success	Nirshan Rex-Boniface Perera	2021 Fall Quarter	2218	N		19	1		1	1		1					1								24
KRSG 52	News Reporting/Editing	Susan Allen Watrous	2021 Fall Quarter	2218	N		5	2	2										5	1				1		16
LAAD 210	OralCommunication:TAs	Gail Abel Brenner	2021 Fall Quarter	2218	N	3															11					14
LALS 1	Intro Latin Amer St	Fernando I Leiva	2021 Fall Quarter	2218	N	22	49	35	36	20	12	16	7			3	1	6	20	5				5		237
LALS 80S	Sexualities/Genders	Shankari Patel	2021 Fall Quarter	2218	N	3	137	37	10	14	8	6	9		1	1	1	4	6	2				1		240
LALS 100	Concepts/Theories LALS	Shankari Patel	2021 Fall Quarter	2218	N	16	27		1		1	1						3		1				1		51
LALS 100	Concepts/Theories LALS	Shankari Patel	2021 Fall Quarter	2218	N	16	34	2	1	2	2	1	1	1				4		2						66
LALS 122	Media/Nationalism	Cecilia M. Rivas	2021 Fall Quarter	2218	N	2	6	5			1								1							15
LALS 143J	Global Politic Econ	Gabriela Segura	2021 Fall Quarter	2218	N		14	3	4	1	1							5						2		30
LALS 163	The Amazon	Justin Perez	2021 Fall Quarter	2218	N	3	8	3	1	2	1		2											1		21
LALS 194E	Unfree Migrations	Jeff A Erbig	2021 Fall Quarter	2218	N	4				1				1	1			3						1		11
LATN 1	Elementary Latin	Kristina J. Chew	2021 Fall Quarter	2218	N		24	7	1	3	1									1				1		38
LGST 10	Intro Legal Process	Nathan Thomas Coben	2021 Fall Quarter	2218	N		55	14	5	16	2							3	3	1						99
LGST 105A	Ancient Pol Thought	Rowan Anna Powell	2021 Fall Quarter	2218	Y		1	3	3	1	2					1										11
LGST 105B	EarlyMod Pol Thought	Vanita Seth	2021 Fall Quarter	2218	Y	4	5	2	3	4	1															19
LGST 110	Law & Social Issues	Larry Gerston	2021 Fall Quarter	2218	Y		5	1		5	1	1						1	6					3		23
LGST 111B	Civil Liberties	Eric Stephen Snickars	2021 Fall Quarter	2218	Y		6	13	9	12	6		4						3	1				3		57
LGST 120A	Congress/Pres&Court	Daniel J Wirls	2021 Fall Quarter	2218	Y	5	4		2		4	2							1	2						20
LGST 128I	Race and Law	Hiroshi Fukurai	2021 Fall Quarter	2218	Y	15	18	2	1	1			1						4							42
LGST 133	Law of Democracy	Ryan Emmett Coonerty	2021 Fall Quarter	2218	Y	1	16	5	2	6								1								31
LGST 146	Philosophy of Law	Kyle Robertson	2021 Fall Quarter	2218	Y	3	29	6	2	4	2	3	1						2							52
LGST 153	Immig, Citizen & Law	Heather Rogers	2021 Fall Quarter	2218	N	25	16	1	3	2		1						2	1							51
LGST 154	The Legal Profession	Julie Gilgoff	2021 Fall Quarter	2218	N		13	13	6	7	2	4	1	1		2										49
LGST 160B	International Law	Mark F Massoud	2021 Fall Quarter	2218	Y		3	7	9	19	11	9	5	1					10	4				3		81
LGST 196	Senior Capstone	Gary Patton	2021 Fall Quarter	2218	N	2	7			5			2						3							19
LGST 196	Senior Capstone	Gary Patton	2021 Fall Quarter	2218	N	1	6			8			5					2						1		23
LING 50	Intr To Linguistics	Jason Henry Ostrove	2021 Fall Quarter	2218	N		101	36	5	31	18	4	5	3		5		7	9	5				1		230
LING 53	Semantics I	Maziar Toosarvandani	2021 Fall Quarter	2218	N	2	25	16	7	12	3		1	3				3	6	4	1			2		85
LING 80D	Language and Mind	Jake Wayne Vincent	2021 Fall Quarter	2218	N	17	33	29	18	15	15	5	8	6	1	1	2	6	2	4	1					163
LING 100	Phonetics I	Grant L McGuire	2021 Fall Quarter	2218	N	8	16	10	6	8	5	1	2	3	2	1		4	4							70
LING 102	Phonology II	Rachel Leah Walker	2021 Fall Quarter	2218	N	6	10	6	4	4	3		1				1		2					1		38
LING 112	Syntax I	Andrew Hedding	2021 Fall Quarter	2218	N		1	3	2	2	1	2	3					1	13		1			4		33
LING 171	Psycholinguistics I	Matthew Webb Wagers	2021 Fall Quarter	2218	N	6	25	6	1	2	1	1				1		2	1	2						48
LING 188	Struct Chinese Langs	Jess H.-K. Law	2021 Fall Quarter	2218	N	14	4	1											2							21
LING 221	Syntax A	Ivy Sichel	2021 Fall Quarter	2218	N		1												2		7					10
LING 231	Semantics A	Jess H.-K. Law	2021 Fall Quarter	2218	N		1												2		7					10
LIT 1	Literary Interpret	Jennifer Tseng	2021 Fall Quarter	2218	N	16	28	18	12	3	3	3		2		1		4	4	2						96
LIT 61F	Reading Fiction	Jorge Aladro Font	2021 Fall Quarter	2218	N	46	51	17	14	3								3	10	2				1		147
LIT 61K	Intro to Fairy Tale	Kimberly J Lau	2021 Fall Quarter	2218	N	1	45	36	35	42	19	11	10	1	1			7	32	5				2		247
LIT 61W	Writing & Research	James Jackson	2021 Fall Quarter	2218	N	1	7	4	1	6	1		1					3	1	4				1		30
LIT 81A	Homer's Odyssey	Martin J Devecka	2021 Fall Quarter	2218	N	2	41	37	13	18	5	1	2	1		4		5	9	3				1		142
LIT 90	Intro Creative Writ	Chacko Thomas Kuruvilla	2021 Fall Quarter	2218	N	10	10		2										1							23
LIT 90	Intro Creative Writ	Angie Sijun Lou	2021 Fall Quarter	2218	N	2	8	1	3	4	2							1	1							22
LIT 90	Intro Creative Writ	Jose Antonio Villaran	2021 Fall Quarter	2218	N		12	8		3																23
LIT 90	Intro Creative Writ	Nathan Xavier Osorio	2021 Fall Quarter	2218	Y	5	3		1	1	1															11
LIT 90X	Escritura creativa	Nathan Xavier Osorio	2021 Fall Quarter	2218	Y	7	1				1		1						1							11
LIT 91A	Intermed Fiction/Prose	Kiley McLaughlin	2021 Fall Quarter	2218	N	4	10	1			2	1				1			1							20
LIT 91B	Inter Poetry Writing	Madison Jarret McCartha	2021 Fall Quarter	2218	N	7	6	3		3		1							3							23
LIT 112E	Bob Dylan	Robert J Wilson	2021 Fall Quarter	2218	N	5	37	18	4	6	3		2	1				3	5	2				2		88
LIT 121J	Medieval Romance	Sharon A Kinoshita	2021 Fall Quarter	2218	N		3	2	3	4	2		1	1				2	7	2				2		29
LIT 126F	Speculative Fiction	Zachary A Zimmer	2021 Fall Quarter	2218	N	10	21	10	9	9	5	3	3					3	7	2						82
LIT 133H	Korean War Lit/Film	Christine Hong	2021 Fall Quarter	2218	N	3	11	2	1	5	1	1	1					2	2					1		30
LIT 135G	Postcolonial Writin	Kelsey Ann McFaul	2021 Fall Quarter	2218	N		14	5	5	4								1	1	2						32
LIT 145A	Colonial Amer Lit	Kirsten S Gruesz	2021 Fall Quarter	2218	N		11	11	10	7	2								2							43
LIT 149D	Modern Literature	Conner Bassett	2021 Fall Quarter	2218	N		21	6		2	1							2	1							33
LIT 149D	Modern Literature	Renee Allyson Fox	2021 Fall Quarter	2218	N	6	13	4	2	2	1		1						1							30
LIT 156A	Gothic Imagination	Renee Allyson Fox	2021 Fall Quarter	2218	N	17	33	13	6	8	3		4					2	4	2				2		94
LIT 167I	Environmental Hum	Amanda M. Smith	2021 Fall Quarter	2218	N		7	5	3	1			1	1					3	1				1		23
LIT 179A	Adv Writing-Fiction	Jennifer Tseng	2021 Fall Quarter	2218	N	5	10	3	1																	19
LIT 190Z	German Lit & Culture	Andrew Hunter Bivens	2021 Fall Quarter	2218	N	4	4		2	1																11
MATH 2	Col Algbra/Calculus	Nandini Bhattacharya	2021 Fall Quarter	2218	N	1	9	5	4	22	8	24	22	4		4		8	6	1				1		119
MATH 2	Col Algbra/Calculus	Nandini Bhattacharya	2021 Fall Quarter	2218	N		4	3	4	15	2	10	4	1		1		2	3	2				1		52
MATH 3	Precalculus	Pedro Morales	2021 Fall Quarter	2218	N	83	51	20	23	21	3	5	6	2	2	1		9	2					2		230
MATH 3	Precalculus	Jadyn Valentine Breland	2021 Fall Quarter	2218	N	10	4	1	4	2	2	2	3				1			1						30
MATH 3	Precalculus	Pedro Morales	2021 Fall Quarter	2218	N	16	4	2	1	2		1	3	2		1		1								33
MATH 11A	Calculus with Apps	Suzana Serboi	2021 Fall Quarter	2218	N	93	90	41	43	26	20	17	12	10	4	3	4	16		1				2		382
MATH 11A	Calculus with Apps	Amethyst Rachael Jade Price	2021 Fall Quarter	2218	N	5	11	6	4	1		1	2			1		1								32
MATH 11B	Calculus with Apps	Edward T Migliore	2021 Fall Quarter	2218	N		14	2	5	34	4	1	36			3		4	2	3	1			8		117
MATH 19A	Calc:Sci,Engin,Math	Anthony J Tromba; Viktor Ginzburg	2021 Fall Quarter	2218	N	19	103	91	80	40	31	20	26			3		3	1	1				1		419
MATH 19A	Calc:Sci,Engin,Math	Anthony J Tromba; Viktor Ginzburg	2021 Fall Quarter	2218	N	21	81	90	74	51	23	18	34			4		3		1				6		406
MATH 19B	Calc:Sci,Engin,Math	Anthony J Tromba; Viktor Ginzburg	2021 Fall Quarter	2218	N	55	75	40	30	24	13	8	21					2		4				8		280
MATH 21	Linear Algebra	Junecue Suh	2021 Fall Quarter	2218	N	4	57	16	17	16	10	3	14	2		6		2		1				2		150
MATH 21	Linear Algebra	Andres Felipe Perico	2021 Fall Quarter	2218	N	5	2		3	5		1	4			2		4						1		27
MATH 23A	Vector Calculus	Anthony J Tromba; Viktor Ginzburg	2021 Fall Quarter	2218	N	8	51	49	26	28	30	12	14			4		6	1	6				3		238
MATH 23B	Vector Calculus	Anthony J Tromba; Viktor Ginzburg	2021 Fall Quarter	2218	N	2	13	6	10	7	9	5	6			1		3	2	2				4		70
MATH 24	Ordinary Diff Equas	Hirotaka Tamanoi	2021 Fall Quarter	2218	N	9	3	4	3	5	1	1	3	1		1		2	1	3						37
MATH 100	Intr Proof/Prb Solv	Chongying Dong	2021 Fall Quarter	2218	N	7	10	6	9	5	3	4	1			1		2	3	1				1		53
MATH 100	Intr Proof/Prb Solv	John Revere McHugh	2021 Fall Quarter	2218	N	2	10	3	7	3		1		2				1						1		30
MATH 101	Math Problm Solving	Bruce N Cooperstein	2021 Fall Quarter	2218	N	3	5	1	4	2	2	1						1		2				2		23
MATH 105A	Real Analysis	Torsten Ehrhardt	2021 Fall Quarter	2218	N	4	6	5	3	4	1	3	2						13	3				1		45
MATH 110	Intro Number Theory	Suzana Serboi	2021 Fall Quarter	2218	N	8	12	11	10	3		1	2						1	2				1		51
MATH 110	Intro Number Theory	Deewang Bhamidipati	2021 Fall Quarter	2218	N	6												2	1					1		10
MATH 111A	Algebra	Chongying Dong	2021 Fall Quarter	2218	N	4	5	5	3	7	5	5	2						7	3						46
MATH 117	Adv Linear Algebra	Junecue Suh	2021 Fall Quarter	2218	N	4	2	3	2	2	2	2		2					5		1	1		2		28
MATH 124	Intro To Topology	Torsten Ehrhardt	2021 Fall Quarter	2218	N	4	4	2	1	1	4	2	1					5	8	1				1		34
MATH 134	Cryptography	Robert Boltje	2021 Fall Quarter	2218	N	8	8	3	9	4	3	1	1					2		1	1					41
MATH 200	Algebra I	Robert Boltje	2021 Fall Quarter	2218	N		1		1	1									4		3	1		3		14
MATH 204	Analysis I	Jie Qing	2021 Fall Quarter	2218	N	2	2			1										1	5	1		1		13
MATH 208	Manifolds I	Kasia Jankiewicz	2021 Fall Quarter	2218	N		1	1													12			1		15
MATH 288A	Pedagogy of Math	Pedro Morales	2021 Fall Quarter	2218	N	1	1			1											11	3				17
MATH 292	Seminar	Jesse Kass	2021 Fall Quarter	2218	N		2														31					33
MERR 1	ALE:ReadSelves/World	Dina El Dessouky	2021 Fall Quarter	2218	N		7	7	1	4	1	2							1	1						24
MERR 1	ALE:ReadSelves/World	Dina El Dessouky	2021 Fall Quarter	2218	N	1	13	5	2	1	2													1		25
MERR 1	ALE:ReadSelves/World	Rachael Fields	2021 Fall Quarter	2218	N	5	11	3		4	1					1										25
MERR 1	ALE:ReadSelves/World	Rachael Fields	2021 Fall Quarter	2218	N	8	12		1	3								1								25
MERR 1	ALE:ReadSelves/World	Lucia Alvarado Cantero	2021 Fall Quarter	2218	N	3	10	3	2	1	2		1					3								25
MERR 1	ALE:ReadSelves/World	Sarah-Hope Parmeter	2021 Fall Quarter	2218	N	1	2		11	2		2	2	3				1								24
