Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
FILM 80A	The Film Experience	Irene Gustafson	2019 Fall Quarter	2198	N	1	38	73	46	44	31	7	5	4		5			42	1				1		298
FILM 80M	Understanding Media	James C Lyons	2019 Fall Quarter	2198	N	28	78	77	40	37	5	2	2	2	1	1	1		23	1				1		299
FILM 80S	Sp Top Film/Dig Med	Rick Prelinger	2019 Fall Quarter	2198	N	16	14	11	5	12	3	4	3					3	13							84
FILM 80S	Sp Top Film/Dig Med	Susana Ruiz	2019 Fall Quarter	2198	N	1	6	34	13	10	2	3	1		1		1		6							78
FILM 134A	Amer Film: 1930-1960	Christina Corfield	2019 Fall Quarter	2198	N	1	19	60	28	37	11	5		1	1			4	1					1		169
FILM 136D	Documentry Film&Vid	Jonathan Kahana	2019 Fall Quarter	2198	N		12	17	15	18	6	6	5	1	1				4	1				2		88
FILM 150	Screenwriting	Natasha V.	2019 Fall Quarter	2198	N		3	6	4	6	1													2		22
FILM 160	Film Genres	Christina Corfield	2019 Fall Quarter	2198	N		7	15	13	15	1	3	1		1	1			3							60
FILM 168	Natnl Cine & Cultur	Peter Eo Limbrick	2019 Fall Quarter	2198	N		4	6	6	10	13	5		1				3						1		49
FILM 170B	Film/Video Productn	Cameron Maxwell Archer	2019 Fall Quarter	2198	N		21		3																	24
FILM 171A	Prod Workshop-Sound	Ryan Page	2019 Fall Quarter	2198	N		8	1	1	1									11							22
FILM 172	NarrativeVideoWksp	Cameron Maxwell Archer	2019 Fall Quarter	2198	N		18		1			1														20
FILM 176	Expermnt Video Wksp	Emily Chao	2019 Fall Quarter	2198	N	1	7	5	2	2	2	1														20
FILM 179B	Doc Animation Wkshp	John Jota Leanos	2019 Fall Quarter	2198	N		15		1	2			1						1					1		21
FILM 189	Adv Topics:Dig Media	Mairav Zonszein	2019 Fall Quarter	2198	N		24	10	5																	39
FMST 1	Feminist Stds Intro	Anjali R Arondekar	2019 Fall Quarter	2198	N	18	74	51	19	11	5		1						20					3		202
FMST 16	Media Histories	Madhavi Murty	2019 Fall Quarter	2198	N	2	5	16	26	3		1							6	1						60
FMST 31	Disability Studies	Neel K Ahuja	2019 Fall Quarter	2198	N	1	13	14	7	2								2		1						40
FMST 75	FeministMethodologies	Taylor Rose Wondergem	2019 Fall Quarter	2198	N		10	3															1			14
FMST 110Q	Black Queer Culture	Savannah T Shange-Binion	2019 Fall Quarter	2198	Y	1	2	3	3	1	1	2	1	1				2	1							18
FMST 125	Race, Sex, and Tech	Neda Atanasoski	2019 Fall Quarter	2198	N		7	9	9	5	5		2					2	9	1	1			2		52
FMST 188	Topics in FMST	Ceylan Cemali	2019 Fall Quarter	2198	N	4	2	3	8		6	1	1						3	1				1		30
FMST 194M	Empire & Sexuality	Anjali R Arondekar	2019 Fall Quarter	2198	N		3	2	4															1		10
FREN 1	French: First Year	Carine Rohmer	2019 Fall Quarter	2198	N	3	3	4	4	3		3	1	2		1		2		2				2		30
FREN 1	French: First Year	Carine Rohmer	2019 Fall Quarter	2198	N	1	7	3	1	4	1								3	1						21
FREN 1	French: First Year	Vincent Minquoy	2019 Fall Quarter	2198	N	2	9	1	3	2		1							2	1						21
FREN 3	French: First Year	Carine Rohmer	2019 Fall Quarter	2198	N		4	2	2	5		1	1						7							22
GAME 200	Game Design Systems	Michael B John	2019 Fall Quarter	2198	N		20														18					38
GAME 210	Game Art Intensive	Erika Kimberly Unger	2019 Fall Quarter	2198	N		9														22					31
GAME 230	Game Engineering	Mason T Remaley	2019 Fall Quarter	2198	N	9	6														9					24
GAME 235	Game Development I	Edward Franklin Melcer	2019 Fall Quarter	2198	N	5	3		1												11	1				21
GAME 271	Games&PlayStudio II	Michael B John	2019 Fall Quarter	2198	N		4														16					20
GAME 280A	Games Proseminar	Edward Franklin Melcer	2019 Fall Quarter	2198	N		24														39					63
GERM 1	German: First Year	Gabriela Andrea Gavande	2019 Fall Quarter	2198	N		9	1	1	3		1	1					1		1				1		19
GERM 1	German: First Year	Gabriela Andrea Gavande	2019 Fall Quarter	2198	N		5	6	1	2				1		2		1	2	2						22
GERM 1	German: First Year	Antje Morgenstern	2019 Fall Quarter	2198	N	1	6	8	2			1	1						4		1					24
GERM 4	German: Second Year	Zsuzsanna Abrams	2019 Fall Quarter	2198	N	2	7	2	1	2	1	1	1	1	1				1		1					21
GREE 1	Elem Ancient Greek	Kristina J. Chew	2019 Fall Quarter	2198	N		10	1	1	2		1							1							16
HAVC 10	African Visual Culture	Kristen Salvador Laciste	2019 Fall Quarter	2198	N	9	21	10	10	10	5	4	6	3		1		1	8	5						93
HAVC 44	Design Calif	Albert Narath	2019 Fall Quarter	2198	N	14	25	36	8	12	10	3	4	3	1			3	8	2						129
HAVC 55	Unclothed	Maureen Kay McGuire	2019 Fall Quarter	2198	N	7	42	12	11	24	4	5	9	2		1		4	12					1		134
HAVC 70	Pacific Islands Art	Marion Wimberg Cadora	2019 Fall Quarter	2198	N	8	57	33	25	25	3	4	6	2		1		9	29	9				4		215
HAVC 124B	Photography SE Asia	Boreth J. Ly	2019 Fall Quarter	2198	N	8	5	9	10	9	1	1	1		3				3					1		51
HAVC 141F	Camera And Body	Jordan Louise Reznick	2019 Fall Quarter	2198	N	9	13	6	3	2	2		1						3	1				3		43
HAVC 141I	Art, Land, Space	Jennifer Ann Gonzalez	2019 Fall Quarter	2198	N	1	4	4	3	5		1						3	6	3						30
HAVC 141J	Contemp Art/VisCultr	Derek C. Murray	2019 Fall Quarter	2198	N	6	16	5											1		1					29
HAVC 141O	Sex,Lies,&Surveillance	T.J. Demos	2019 Fall Quarter	2198	N	1	10	16	17	7	3	3	1					1	4	1				4		68
HAVC 160B	Andes Before 1550	Carolyn Dean	2019 Fall Quarter	2198	N		8	5	4	12	3	1	4	2	1	1		3	8	2				1		55
HAVC 186Q	Queer Visual Culture	Kate Korroch	2019 Fall Quarter	2198	N		4	12	11	12	5	2						2	10							58
HAVC 188B	Global Biennials	Rachel Elizabeth Nelson	2019 Fall Quarter	2198	N	1	6	2	6	7	3							2	2							29
HAVC 191B	Guadalupe Virgin	Carolyn Dean	2019 Fall Quarter	2198	N	1	2	4	1	3								1	2							14
HAVC 242	Radical Futurisms	T.J. Demos	2019 Fall Quarter	2198	N		1														8	2				11
HEBR 1	Hebrew: First Year	Galia Stein-Rosen	2019 Fall Quarter	2198	N	2	6	1	1	5								1	2	2	2			1		23
HIS 11A	L Amer ColonlPeriod	Maria E Diaz	2019 Fall Quarter	2198	N		6	8	9	3	10	3	2	2					8					1		52
HIS 15	US His for NonMajors	Matthew Lasar	2019 Fall Quarter	2198	N		67	46	13	7	7	3	3	1	1			1	35					1		185
HIS 40A	Early Mod East Asia	Glenn Tiffert	2019 Fall Quarter	2198	N	4	6	11	8	4	7	5	4	1				5	7							62
HIS 70B	ModEurope 1815-pres	Bruce A Thompson	2019 Fall Quarter	2198	N	14	23	20	14	12	6	3				1		3	13					1		110
HIS 80X	Civil Rights Movmnt	David T Brundage	2019 Fall Quarter	2198	N	21	87	53	24	15	2	2	4			1	1	2	20	3						235
HIS 100	His Skills & Methds	Matthew D O'Hara	2019 Fall Quarter	2198	N		8	9	6	10	3	1		1				4		1				1		44
HIS 104D	Museums:Nat Am Hist	Amy J Lonetree	2019 Fall Quarter	2198	N	1	9	7	8	3	1								2		1					32
HIS 110A	Colonial U S 1500-1750	Edward G Smyth IV	2019 Fall Quarter	2198	N	3	7	7	4	7	1	2	4					5	3	3				1		47
HIS 110D	Civil War Era	Catherine A Jones	2019 Fall Quarter	2198	N		12	9	7	14	2	2	3			1		2		1						53
HIS 131	Women In Latin Amer	Maria E Diaz	2019 Fall Quarter	2198	N		6	1	6	6		3						1	1					4		28
HIS 140C	Revolutionary China	Emily Honig	2019 Fall Quarter	2198	N		7	7	5	12	1	3	4	2				3	3	2				4		53
HIS 150A	Ancient Japan	Noriko Aso	2019 Fall Quarter	2198	N	3	19	11	10	7	4	1						2	3	2						62
HIS 155	Hist Modern Israel	Bruce A Thompson	2019 Fall Quarter	2198	N	2	18	15	13	5	2								4	1				2		62
HIS 161B	Topics in Roman His	Mark J Pawlowski	2019 Fall Quarter	2198	N	1	6	5	4	5	3	5	3	1	5	1	1	4	4	1				1		50
HIS 170A	Fren:OldRegime&Revol	Kiva Rafael Silver	2019 Fall Quarter	2198	N	3	19	14	7	3	1	2						2	3					4		58
HIS 172C	Postwar German Film	Edward Harold Kehler	2019 Fall Quarter	2198	N		3	9	5	11	1	2						1	3							35
HIS 183A	19th-C. Italy	Cynthia L Polecritti	2019 Fall Quarter	2198	N	1	4	4	1	2									1							13
HIS 190F	Resrch In Americas	Amy J Lonetree	2019 Fall Quarter	2198	N		5	3	1	1	1															11
HIS 190U	Power, Culture, FBI	Matthew Lasar	2019 Fall Quarter	2198	N		4	5	2	3								1			1					16
HIS 196F	Euro Envnmtl Hist	Benjamin Patrick Breen	2019 Fall Quarter	2198	N		6	4										1			1					12
HIS 196O	Russian Rev 1917-32	Maya K. Peterson	2019 Fall Quarter	2198	N	5	6	4	2	1	1															19
HISC 1	Intro to HISC	Robert L Meister	2019 Fall Quarter	2198	N		8	9	12	4		1						1	4	1				2		42
HISC 60A	What is Revolution?	Massimiliano Tomba	2019 Fall Quarter	2198	N	4	37	29	12	4	2								25					5		118
HISC 105	Antisocial Media	Adrian Jay Drummond-Cole	2019 Fall Quarter	2198	N	8	29	13	3				1					1	1	2				1		59
HISC 109	LiberalismViolence	Aishwary Kumar	2019 Fall Quarter	2198	N		7	14	1									1	2	1				3		29
HISC 218	French Hegel	Robert L Meister	2019 Fall Quarter	2198	N		1														6	3				10
HISC 224	Marx Capital Vol 1	Massimiliano Tomba	2019 Fall Quarter	2198	N																10	2				12
ITAL 1	Elem Italian Lang	Maria A. Prencipe	2019 Fall Quarter	2198	N		7	5	3	1		1	1					1	4					1		24
ITAL 1	Elem Italian Lang	Cristina Polesel Livoti	2019 Fall Quarter	2198	N	2	12	5											2					1		22
ITAL 1	Elem Italian Lang	Cristina Polesel Livoti	2019 Fall Quarter	2198	N	4	11	3	1										1							20
ITAL 4	Italian: Second Year	Maria A. Prencipe	2019 Fall Quarter	2198	N		3	4	3	1	1								1		3					16
JAPN 1	Japanese: First Year	Naoko Matsuo	2019 Fall Quarter	2198	N		7		2	7	2	2	1						1	3						25
JAPN 1	Japanese: First Year	Maho Morimoto	2019 Fall Quarter	2198	N	1	9	3	3		2		1					1			1					21
JAPN 1	Japanese: First Year	Naoko Matsuo	2019 Fall Quarter	2198	N	3	10	2	1		1	1	1					4	1	2				1		27
JAPN 1	Japanese: First Year	Naoko Yamamoto	2019 Fall Quarter	2198	N		11	4	6	2									5							28
JAPN 1	Japanese: First Year	Naoko Yamamoto	2019 Fall Quarter	2198	N		9	2	1	1	4	4				5	1		1							28
JAPN 1	Japanese: First Year	Sakae Fujita	2019 Fall Quarter	2198	N	1	9		2	2		2		1	1				1	5				2		26
JAPN 1	Japanese: First Year	Shigeko Okamoto	2019 Fall Quarter	2198	N	1	9	3	1	4	3	2		2					2	1				2		30
JAPN 1	Japanese: First Year	Yuki Obayashi	2019 Fall Quarter	2198	N	1	5		3	3	2	2	1					1	3	1	1					23
JAPN 4	Japanese: Second Year	Keiko Yukawa	2019 Fall Quarter	2198	N		10	1	4	5	1		1						5							27
JAPN 4	Japanese: Second Year	Keiko Yukawa	2019 Fall Quarter	2198	N	1	9	4	2	4	1	2							2							25
JAPN 103	Advanced Japanese	Sakae Fujita	2019 Fall Quarter	2198	N		8	3	1	2	1	2		1		1			5							24
KRSG 1	ALE:Power&Represent	Melissa Lynn Sanders-Self	2019 Fall Quarter	2198	N		20	3		2									1							26
KRSG 1	ALE:Power&Represent	Megan Sara McDrew	2019 Fall Quarter	2198	N	10	5	4	1	3	1		2													26
KRSG 1	ALE:Power&Represent	Nicol Hammond	2019 Fall Quarter	2198	N	2	14	3	1	3	2		1	1												27
KRSG 1	ALE:Power&Represent	Juliana I Leslie	2019 Fall Quarter	2198	N		4	8	8	2	2		1	1												26
KRSG 1	ALE:Power&Represent	Daniel Gordon Pearce	2019 Fall Quarter	2198	N		11	6	7	1									1							26
KRSG 1	ALE:Power&Represent	Daniel Gordon Pearce	2019 Fall Quarter	2198	N		7	7	3	1	3							1	2							24
KRSG 1	ALE:Power&Represent	Chad Noyes	2019 Fall Quarter	2198	N		12	11	3																	26
KRSG 1	ALE:Power&Represent	Jeremy Gauger	2019 Fall Quarter	2198	N		7	8	6	3	1								2							27
KRSG 1	ALE:Power&Represent	Anna M Friz	2019 Fall Quarter	2198	N		7	3	6	5	1				1				3							26
KRSG 1	ALE:Power&Represent	Chad Noyes	2019 Fall Quarter	2198	N		13	6	6	1								1								27
KRSG 1	ALE:Power&Represent	Beth Marily Hernandez-Jason	2019 Fall Quarter	2198	N	1		4	3	6	1	1		1					2	3						22
KRSG 1	ALE:Power&Represent	Beth Marily Hernandez-Jason	2019 Fall Quarter	2198	N	1	8	6	6	1			1	1					1	2						27
KRSG 1	ALE:Power&Represent	Juliana I Leslie	2019 Fall Quarter	2198	N		2	3	11	3	1	1	2					1	3							27
KRSG 1	ALE:Power&Represent	Thao T Mai	2019 Fall Quarter	2198	N		2	8	5	4		1	1					1	4	1						27
KRSG 12A	Service Learning	Franklin Edward Williams	2019 Fall Quarter	2198	N			1	5	5		1						1						2		15
KRSG 25	Transfer Success	Juliana I Leslie	2019 Fall Quarter	2198	N		11	2										1								14
KRSG 25	Transfer Success	Nirshan Rex-Boniface Perera	2019 Fall Quarter	2198	N		14	2	1	1			1											2		21
KRSG 25	Transfer Success	Deborah Silguero	2019 Fall Quarter	2198	N		19											2								21
KRSG 25	Transfer Success	Deborah Silguero	2019 Fall Quarter	2198	N		19											1		1						21
KRSG 25	Transfer Success	Nirshan Rex-Boniface Perera	2019 Fall Quarter	2198	N		11	3	1		1	1	2											1		20
KRSG 99F	Independent Study	Susan Allen Watrous	2019 Fall Quarter	2198	N				1										13	1						15
KRSG 199	Tutorial	Susan Allen Watrous	2019 Fall Quarter	2198	N		10	3	1										8	1						23
LAAD 210	OralCommunication:TAs	Gail Abel Brenner	2019 Fall Quarter	2198	N		1						1								15					17
LALS 1	Intro Latin Amer St	Lily Balloffet	2019 Fall Quarter	2198	N	20	64	27	13	15	1	1	3	1	2			2	29	1				2		181
LALS 45	Race, Class, Gender	Candy Esther Martinez	2019 Fall Quarter	2198	N	1	8	7	10	6	1	4							2					1		40
LALS 90	Contemporary Brazil	Patricia Pinho	2019 Fall Quarter	2198	N	1	15	1		2									1					2		22
LALS 100	Concepts/Theories LALS	Shankari Patel	2019 Fall Quarter	2198	N	9	52	7	5	4		3						4	2	1				1		88
LALS 133	Latina/o Art & Rep	Mauricio Ernesto Ramirez	2019 Fall Quarter	2198	N		21	3	1		1															26
LALS 144	Mexicana/Chicana	Wanda Alarcon	2019 Fall Quarter	2198	N	7	19	6	1	4									2							39
LALS 155	Youth Movements	Jessica Taft	2019 Fall Quarter	2198	N	1	7	11	9	7	2		2			2		1	2					1		45
LALS 157	RevolucionesSociales	Lily Balloffet	2019 Fall Quarter	2198	N		4	13	7	5	4	2		2					5	1						43
LALS 171	BrazilBlackWhite	Patricia Pinho	2019 Fall Quarter	2198	N	5	1		3	1	2									1						13
LALS 180	Borders:Real/Imagin	Shankari Patel	2019 Fall Quarter	2198	N	20	23	2	2	1		1						2	1							52
LALS 194H	CenAm/U.S.	Cecilia M. Rivas	2019 Fall Quarter	2198	N	5	11	3		3	1							1						1		25
LALS 210	Latina Feminisms	Sylvanna M. Falcon	2019 Fall Quarter	2198	N					1											10	1				12
LATN 1	Elementary Latin	Kristina J. Chew	2019 Fall Quarter	2198	N		17	5	1	7	2		1						5							38
LGST 10	Intro Legal Process	Jacqueline Susan Gehring	2019 Fall Quarter	2198	N	3	8	25	44	36	10	3	4		1	3	1	2	10							150
LGST 105A	Ancient Pol Thought	Dean P Mathiowetz	2019 Fall Quarter	2198	Y		2	6	4	2	6	1	2					2	2					1		28
LGST 105B	EarlyMod Pol Thought	Vanita Seth	2019 Fall Quarter	2198	Y		1	2	4	5	1		2	1				1	2							19
LGST 110	Law & Social Issues	Larry Gerston	2019 Fall Quarter	2198	Y		4	2	7	4	3	3	8					1	1					1		34
LGST 111A	Constitutional Law	Katharine E. Beaumont	2019 Fall Quarter	2198	Y		7	17	16	30	10	5	4		2	1		1	2	1				1		97
LGST 111C	IssuesConstitutionLaw	Ryan Emmett Coonerty	2019 Fall Quarter	2198	N		15	7	3	14	4							2	2							47
LGST 120B	Democ Amer Pol Dev	Melanie Springer	2019 Fall Quarter	2198	Y		1	3	1	4	2	3	1					1	3	1						20
LGST 151	Politics of Law	Eric Stephen Snickars	2019 Fall Quarter	2198	Y		13	9	6	13								2	1	1						45
LGST 160B	International Law	Mark F Massoud	2019 Fall Quarter	2198	Y		3	11	8	29	12	3	3						1	2				1		73
LGST 173	Disability Politics	Jacqueline Susan Gehring	2019 Fall Quarter	2198	Y		6	10	2															2		20
LGST 182	The Power to Punish	Anjuli Catherine Verma	2019 Fall Quarter	2198	Y	4	14	1	2	1										1				2		25
LGST 186	GlobalHealthPolitics	Matthew B Sparke	2019 Fall Quarter	2198	Y	3	4	3	2	2		1							1							16
LGST 196	Senior Capstone	Katharine E. Beaumont	2019 Fall Quarter	2198	N		12	9	5	1	1		1					1		1						31
LING 50	Intr To Linguistics	Matthew Webb Wagers	2019 Fall Quarter	2198	N	49	90	49	38	17	20	8	5	3	1	1	1	2	10	1				1		296
LING 53	Semantics I	Thomas De Haven Roberts	2019 Fall Quarter	2198	N	10	24	13	14	7	2	4	1						12	2						89
LING 80M	Lang&Indig in MesoAm	Maziar Toosarvandani	2019 Fall Quarter	2198	N	1	23	19	9	5	3	1	1	1			1	6	11	4						85
LING 102	Phonology II	Ryan Thomas Bennett	2019 Fall Quarter	2198	N	1	11	4	5	6	2	1	2				1	1	8	2				2		46
LING 108	Poetry and Language	Steven Robert Foley	2019 Fall Quarter	2198	N		4	4	6	3	1	1	1	2		1			5							28
LING 112	Syntax I	Pranav Anand	2019 Fall Quarter	2198	N	1		2		1	1		1					1	27	6				2		42
LING 154	Lang/Social Identity	Jed Sam Pizarro Guevara	2019 Fall Quarter	2198	N	2	10	5	4	4	4		2					3	1	1						36
LIT 1	Literary Interpret	Sean Keilen	2019 Fall Quarter	2198	N	1	15	16	13	9	4	1	5						6	1				2		73
LIT 61C	Devils and Bawdy Tales	Camilo Gomez-Rivas	2019 Fall Quarter	2198	N	5	17	15	7	1	3	1	4					2	4					1		60
LIT 61W	Writing & Research	Courtney A Kersten	2019 Fall Quarter	2198	N		22			3									3							28
LIT 61Z	Géneros literarios	Jorge Aladro Font	2019 Fall Quarter	2198	N	5	8	2		4	1								1							21
LIT 80H	Politics of Fashion	Vilashini Cooppan	2019 Fall Quarter	2198	N	14	72	71	49	19	8	4	3					7	39	2			1	2		291
LIT 81A	Homer's Odyssey	Martin J Devecka	2019 Fall Quarter	2198	N	4	41	27	22	21	5	6	7					4	16	1	1			2		157
LIT 90	Intro Creative Writ	Nathan Xavier Osorio	2019 Fall Quarter	2198	N		20			1								1		1						23
LIT 90	Intro Creative Writ	Conner Bassett	2019 Fall Quarter	2198	N		11	1		2	6			1					1							22
LIT 91A	Inter Fiction Writing	Chacko Thomas Kuruvilla	2019 Fall Quarter	2198	N	4	12	1	1										1							19
LIT 91B	Inter Poetry Writing	Emma Wood	2019 Fall Quarter	2198	N		9	1	1										2					2		15
LIT 112I	Kafka	Andrew Hunter Bivens	2019 Fall Quarter	2198	Y	2	10	11	2	11	2		3					3	8	1				4		57
LIT 114C	Dante's Divine Comedy	Filippo Gianferrari	2019 Fall Quarter	2198	N	7	40	21	11	6	4	1						1	6	1				2		100
LIT 120F	Modern Poetry	Christopher S Chen	2019 Fall Quarter	2198	N		12	9	3	2	1							1	3							31
LIT 121M	Race/Gender/Blackness	Ronaldo V. Wilson	2019 Fall Quarter	2198	N	2	10	11	1	3								2	2							31
LIT 125A	Ancient Novel	Karen L Bassi	2019 Fall Quarter	2198	N		20	15	6	3	1		1	1				2	2					1		52
LIT 133F	Pacific Rim Discourse	Robert J Wilson	2019 Fall Quarter	2198	N		11	10	3	1	1							1	1					1		29
LIT 137C	Imagining Paris	Rebekkah Roberta Dilts	2019 Fall Quarter	2198	N		10	6	7	4	1		2						1					1		32
LIT 141D	Arab-Islamic Lit I	Camilo Gomez-Rivas	2019 Fall Quarter	2198	N		7	13	3	1	1		1					1	4							31
LIT 155H	The Horror Film	H M Leicester	2019 Fall Quarter	2198	N	2	17	15	7	7	1	1							1							51
LIT 160G	Literary Theory	Christopher S Chen	2019 Fall Quarter	2198	N	4	18	10	7	7	5							3	4							58
LIT 164A	Jewish Travel Narratives	Jonathan Levitow	2019 Fall Quarter	2198	N		7	3	3	4	3		2											1		23
LIT 165B	Latino Fictions	Kirsten S Gruesz	2019 Fall Quarter	2198	N	1	16	15	5	3	1		1					1		2						45
LIT 179A	Adv Writing-Fiction	Micah E Perks	2019 Fall Quarter	2198	N	5	12	2	3																	22
LIT 186B	Roman Poetry	Martin J Devecka	2019 Fall Quarter	2198	N	3	2	1	4	1																11
LIT 188G	Don Quijote	Jorge Aladro Font	2019 Fall Quarter	2198	N	1	6			1									1					1		10
LIT 190K	Studies in U.S. Lit	Kirsten S Gruesz	2019 Fall Quarter	2198	N	2	2	5	2	6	2							1						1		21
LIT 190Y	Mod Jewish Lit/Cultr	Bruce A Thompson	2019 Fall Quarter	2198	N	4	7	1	2																	14
MATH 2	Col Algbra/Calculus	Nandini Bhattacharya	2019 Fall Quarter	2198	N	1	20	7	5	14	4	5	13			6		6	1							82
MATH 2	Col Algbra/Calculus	Justin Malcolm Lake	2019 Fall Quarter	2198	N	1	12	2		4	1	2	7			2		2								33
MATH 3	Precalculus	Pedro Morales	2019 Fall Quarter	2198	N	30	37	39	20	16	10	8	7		1	2		4	2	2				1		179
MATH 3	Precalculus	Nandini Bhattacharya	2019 Fall Quarter	2198	N	3	10	3	2	3	1	1	8			2										33
MATH 11A	Calculus with Apps	Patrick Allen Allmann	2019 Fall Quarter	2198	N	2	39	6	4	76	5	2	26			21		3	3	6				4		197
MATH 11A	Calculus with Apps	Mark Richard Eastman	2019 Fall Quarter	2198	N		14	16	11	29	17	36	28			40		42	4	15				5		257
MATH 11B	Calculus with Apps	Cisil Karaguzel	2019 Fall Quarter	2198	N	10	32	19	17	18	17	12	13	2	5	4		3	6	2				4		164
MATH 19A	Calc:Sci,Engin,Math	Leland Reardon; Mark Richard Eastman	2019 Fall Quarter	2198	N		30	18	31	26	36	49	54			46		43	3	17				10		363
MATH 19A	Calc:Sci,Engin,Math	Beren Sanders	2019 Fall Quarter	2198	N	9	43	23	46	72	70	56	64	18	2	11		18	4	8				2		446
MATH 19B	Calc:Sci,Engin,Math	Robert Boltje	2019 Fall Quarter	2198	N	12	18	41	54	61	54	49	35	20		19		35	1	3				5		407
MATH 21	Linear Algebra	Bruce N Cooperstein	2019 Fall Quarter	2198	N	34	41	37	19	22	20	8	1	5				20	4					6		217
MATH 23A	Vector Calculus	Pedro Morales	2019 Fall Quarter	2198	N	106	74	46	37	31	18	5	7	2	3	1		5	4	3				1		343
MATH 23B	Vector Calculus	Jie Qing	2019 Fall Quarter	2198	N	8	17	9	7	14	6	9	13	8		7			1	4				2		105
MATH 24	Ordinary Diff Equas	Yu Chin Sun	2019 Fall Quarter	2198	N	1	23	13	9	5	9	2	5						11	1				3		82
MATH 100	Intr Proof/Prb Solv	Junecue Suh	2019 Fall Quarter	2198	N	1		5	2	2	3	2	6	3	6	2	1	1						1		35
MATH 100	Intr Proof/Prb Solv	Torsten Ehrhardt	2019 Fall Quarter	2198	N	5	2	4	1	4	2	4	6					12	4	2				1		47
MATH 101	Math Problm Solving	Bruce N Cooperstein	2019 Fall Quarter	2198	N	3	6	4	4	1	1	1							1	1						22
MATH 105A	Real Analysis	Yu Chin Sun	2019 Fall Quarter	2198	N		10	6	7	5	3	1	3			3			8	2				3		51
MATH 110	Intro Number Theory	Hatice Mutlu Akaturk	2019 Fall Quarter	2198	N	3	10	8	8	5	3		2	1		3		1	4	3				6		57
MATH 111A	Algebra	Chongying Dong	2019 Fall Quarter	2198	N	6	8	7	5	5	2	2	6	1	1	2		2	5	5				5		62
MATH 116	Combinatorics	Suzana Serboi	2019 Fall Quarter	2198	N	2	12	5	1	1	1		1											1		24
MATH 117	Adv Linear Algebra	Hatice Mutlu Akaturk	2019 Fall Quarter	2198	N	1	8	3		3	2	1	2		3	1	1	5	1					5		36
MATH 124	Intro To Topology	Torsten Ehrhardt	2019 Fall Quarter	2198	N	8	4	2	2	3			1					2	4					1		27
MATH 134	Cryptography	Jonathan Rice Katznelson	2019 Fall Quarter	2198	N	4	1		3	2	2	1	5			1		5	1	3				4		32
MATH 200	Algebra I	Robert Boltje	2019 Fall Quarter	2198	N		4			3									2		9	3				21
MATH 204	Analysis I	Jie Qing	2019 Fall Quarter	2198	N	2	3			1											13			1		20
MATH 208	Manifolds I	Hirotaka Tamanoi	2019 Fall Quarter	2198	N	1	3														10					14
MATH 223A	Algebraic Geom I	Junecue Suh	2019 Fall Quarter	2198	N		2	1													10					13
MATH 235	Dynamical Systems	Richard Montgomery	2019 Fall Quarter	2198	N	1	1														10					12
MERR 1	ALE:ReadSelves/World	Rachael Fields	2019 Fall Quarter	2198	N	4	17	1		2			1					1								26
MERR 1	ALE:ReadSelves/World	Rachael Fields	2019 Fall Quarter	2198	N	10	19	1																		30
MERR 1	ALE:ReadSelves/World	Kathryn McQueen	2019 Fall Quarter	2198	N		5	8	5	10	1															29
MERR 1	ALE:ReadSelves/World	Heather Elaine Schlaman	2019 Fall Quarter	2198	N		8	12	4	3	1	2														30
MERR 1	ALE:ReadSelves/World	Jessie Dubreuil	2019 Fall Quarter	2198	N		5	7	6	4	2	5														29
MERR 1	ALE:ReadSelves/World	Ellen Spencer Newberry	2019 Fall Quarter	2198	N		10	3	7	6									3							29
MERR 1	ALE:ReadSelves/World	Ellen Spencer Newberry	2019 Fall Quarter	2198	N		13	5	7	4									1							30
MERR 1	ALE:ReadSelves/World	Dina El Dessouky	2019 Fall Quarter	2198	N		5	4	5	6	2	2	1		1				2	1						29
MERR 1	ALE:ReadSelves/World	Dina El Dessouky	2019 Fall Quarter	2198	N		8	7	4	5	2	1							1							28
MERR 1	ALE:ReadSelves/World	Elizabeth S Abrams	2019 Fall Quarter	2198	N	1	4	7	4	3		2	2	1				1	1	2						28
MERR 1	ALE:ReadSelves/World	Sarah-Hope Parmeter	2019 Fall Quarter	2198	N			2	6	6	5	3	5						1					1		29
MERR 1	ALE:ReadSelves/World	Sarah-Hope Parmeter	2019 Fall Quarter	2198	N		3		5	9	2	2	2		1				4							28
MERR 3L	Precalc Academy Lab	Nandini Bhattacharya	2019 Fall Quarter	2198	N		25	3	1				3					1								33
MERR 85C	Classrm Connection	Elizabeth S Abrams	2019 Fall Quarter	2198	Y														17	2				2		21
MERR 90	Field:TheoryPractice	Michael Eric Rotkin	2019 Fall Quarter	2198	N	1	13												2							16
MERR 99F	Tutorial	Jessie Dubreuil	2019 Fall Quarter	2198	N		11	1	1																	13
MERR 183F	Focus on Africa	Melvin Cox	2019 Fall Quarter	2198	N	2	12												6					3		23
METX 119	Microbiology	Jiunn C Fong	2019 Fall Quarter	2198	N	17	26	15	18	18	12	14	12	2				2		1				2		139
METX 119L	Gen Microbio Lab	Burcak Artun	2019 Fall Quarter	2198	N	1	18	12	8	1																40
METX 200	Intrdisc Appr	Fitnat Yildiz	2019 Fall Quarter	2198	N		1	7	2		2															12
