Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
MERR 33F	Trnsfmotv Lead&Soc Chn	Cory M Fong	2022 Spring Quarter	2222	N		1		1	2									8							12
MERR 35A	Path to Grad School 1	Sara Elena Sanchez	2022 Spring Quarter	2222	N	6	5	2	2	1	1							1	1							19
MERR 85C	Classrm Connection	Elizabeth S Abrams	2022 Spring Quarter	2222	Y														13	2				1		16
MERR 90F	Merrill Fld Study Prac	Michael Eric Rotkin	2022 Spring Quarter	2222	N	1	10	5	2									1	1	1						21
METX 100	Intro to Microbiology	Michael Patnode	2022 Spring Quarter	2222	N	40	28	21	7	16	6	5	4			1		1								129
METX 115	Environ Health Science	Raquel Chamorro-Garcia	2022 Spring Quarter	2222	N	5	12	6	1	3		2	1						1							31
METX 119L	Gen Microbio Lab	Chad W Saltikov	2022 Spring Quarter	2222	N	3	24	7	1	3																38
METX 119L	Gen Microbio Lab	Chad W Saltikov	2022 Spring Quarter	2222	N		8	5	3	1			1													18
METX 135	Functional Anatomy	Myra Ellen Finkelstein	2022 Spring Quarter	2222	N		46	21	15	13	7	5	3	2		1		1	2							116
METX 135L	Functional Anatmy Lab	Manel Camps; Nicole Schrad	2022 Spring Quarter	2222	N	96	11	5	2	2	1															117
MUSC 1C	Concert Choir	Nathaniel Aaron Berman	2022 Spring Quarter	2222	N		29	3													1			1		34
MUSC 2	Univ Orchestra	Bruce A Kiesling	2022 Spring Quarter	2222	N	10	20	6		2	1		1	2					2					2		46
MUSC 5A	Beg W Java Gamelan	Undang Sumarna	2022 Spring Quarter	2222	N	5	30											2	1							38
MUSC 5A	Beg W Java Gamelan	Undang Sumarna	2022 Spring Quarter	2222	N	4	30			2									1							37
MUSC 5B	Int W Java Gamelan	Undang Sumarna	2022 Spring Quarter	2222	N	1	12												1					1		15
MUSC 9	Wind Ensemble	Nathaniel Aaron Berman	2022 Spring Quarter	2222	N		30												1					1		32
MUSC 11A	Western Classical	Nina K Treadwell	2022 Spring Quarter	2222	N	1	83	12	13	8	7	3	3		1	1	1	6	2	1				1		143
MUSC 11B	Intro to Jazz	Nelsen James Hutchison	2022 Spring Quarter	2222	N	59	37	16	13	12	10	4	9					12	17	5				3		197
MUSC 12	Mariachi Ensemble	Russell Christopher Rodriguez	2022 Spring Quarter	2222	N	4	4	1	1	1									1		1					13
MUSC 30C	Theor, Lit, Music	Anatole Leikin	2022 Spring Quarter	2222	N	1	3	2		1			2					1	1							11
MUSC 51	Vocal Repertoire Class	Emily Victoria Sinclair	2022 Spring Quarter	2222	N		7	3	2										3							15
MUSC 53A	Beginning Ghanaian Ens	Francis K Akotuah	2022 Spring Quarter	2222	N	6	27	4											1		1					39
MUSC 58	Songwriting Craft	Alexander Michael Wand	2022 Spring Quarter	2222	N	25	4																			29
MUSC 60	Fund Keyboard Skills	Faith Suzanne Lanam	2022 Spring Quarter	2222	N	2	2	2			1								2					1		10
MUSC 60	Fund Keyboard Skills	Faith Suzanne Lanam	2022 Spring Quarter	2222	N	1	1	1	1			1	1						1	1				2		10
MUSC 80U	Psychophysic Music	C Martin Gaskell	2022 Spring Quarter	2222	Y	7	5	1	4	8	4	10	7	3	1	2		9	18	10				9		98
MUSC 80V	The Beatles Music	Giacomo Fiore	2022 Spring Quarter	2222	N	68	113	88	51	43	25	13	11			2		4	37	6						461
MUSC 124	Int Elec Sound Synt	Giacomo Fiore	2022 Spring Quarter	2222	N		5	4	5	1	2	2							1							20
MUSC 129	Elec. Music Ensemble	Yolande Constance Harris	2022 Spring Quarter	2222	N	3	7																			10
MUSC 160	Univ Opera Theater	Sheila Kay Willey	2022 Spring Quarter	2222	N	1	13	1											2							17
MUSC 161	Inv Lesson One Hour	Emily Victoria Sinclair	2022 Spring Quarter	2222	N		6	1		1									2							10
MUSC 167	Wksp Electron Music	Yolande Constance Harris	2022 Spring Quarter	2222	N	6	5		4																	15
MUSC 180B	Africa & Americas	Nicol Hammond	2022 Spring Quarter	2222	N	3		2	1	2								2	2							12
MUSC 252	Current Issues Coll	Matthew Schumaker	2022 Spring Quarter	2222	N		2														13					15
NLP 203	NLP III	Adwait Ratnaparkhi	2022 Spring Quarter	2222	N	1	10	5													1					17
NLP 244	Adv Mach Learn for NLP	Dilek Hakkani-Tur	2022 Spring Quarter	2222	N	3	7	2	4																	16
NLP 271B	Capstone II: NLP	Adwait Ratnaparkhi	2022 Spring Quarter	2222	N		3		4	3											5					15
OAKS 67	Politics of Food	Mark Baker; Robin Y King	2022 Spring Quarter	2222	N		11	5	1	1						1			4	1				1		25
OAKS 80D	Poli Chng In Mexico	Leslie Lopez	2022 Spring Quarter	2222	Y	1	1	1					1		1			3	1	2						11
OAKS 151B	Community Lit Field	Leslie Lopez	2022 Spring Quarter	2222	N	2	3	1	1	1	2								1					2		13
OAKS 152	TransformLiteracies	Marina Xitlali Garcia	2022 Spring Quarter	2222	N		3	3	1	3	1							2	1							14
OAKS 189	Bldg Website SocChange	Maya Escobar	2022 Spring Quarter	2222	N	6	9	1		1			1					1	2					2		23
OCEA 1	The Oceans	Christopher A Edwards	2022 Spring Quarter	2222	N	27	28	15	12	9	11	10	7	3		2	1	4	25	6				2		162
OCEA 80A	Life In The Sea	Ari Seth Friedlaender; Katlin L Bowman	2022 Spring Quarter	2222	N		8	13	15	16	16	13	12	4	3	6	2	13	17	6				1		145
OCEA 80B	Our Changing Planet	Jong-Mi Lee	2022 Spring Quarter	2222	N	7	13	15	6	15	13	6	9	2	4		2	4	4	1				2		103
OCEA 111	Climate Dynamics	Andrew M Moore	2022 Spring Quarter	2222	Y	7	2	5		2	1													2		19
OCEA 130	Biol Oceanography	Raphael M. Kudela	2022 Spring Quarter	2222	N	2	26	12	3	6	4							1		1				1		56
PHIL 11	Intro To Philosophy	Jordan B Dopkins	2022 Spring Quarter	2222	N	39	98	66	12	8	6	2	2	3	1			13	38	6				3		297
PHIL 13	Eastern Philosophy	Kyle Robertson	2022 Spring Quarter	2222	N		28	12	5	4	3	2				1		1	2	1						59
PHIL 22	Ethical Theory	Ryan Jon Scherbart	2022 Spring Quarter	2222	N		163			51			6			4		3	13					1		241
PHIL 100C	The Empiricists	Daniel Edward Guevara	2022 Spring Quarter	2222	N	1	13	22	5	6	4		1					6	4	4						66
PHIL 133	Philosophy Of Mind	Nico Orlandi	2022 Spring Quarter	2222	N	2	2	6	10	10	3		3					3	2							41
PHIL 136A	Imagination	Theresa Hice-Fromille	2022 Spring Quarter	2222	Y		3					1						1	2	1				2		10
PHIL 136B	Imagination	Philip Douglas Groth	2022 Spring Quarter	2222	Y		3	6		1					1			2								13
PHIL 136C	Imagination	Alexandra Christine Macheski	2022 Spring Quarter	2222	Y	2	7	3	1											1						14
PHIL 144	Soc & Pol Philos	Abraham D Stone	2022 Spring Quarter	2222	Y		7	11	9		4							1	1							33
PHIL 147	Topics Feminist Phil	Dion N Farquhar	2022 Spring Quarter	2222	Y	9	13	5										1								28
PHIL 190	Senior Seminar	Jonathan E Ellis	2022 Spring Quarter	2222	N		3	5	5	1								1								15
PHYE 9B	BegDinghySailing	Russell L Kingon	2022 Spring Quarter	2222	N														13					2		15
PHYE 9B	BegDinghySailing	Russell L Kingon	2022 Spring Quarter	2222	N														7	2	2			3		14
PHYE 9B	BegDinghySailing	Gabrielle Aria Lange	2022 Spring Quarter	2222	N														14	1				1		16
PHYE 9B	BegDinghySailing	Gabrielle Aria Lange	2022 Spring Quarter	2222	N														8	3	1			2		14
PHYE 9C	IntermedDinghySail	Russell L Kingon	2022 Spring Quarter	2222	N														11	3	1			1		16
PHYE 9C	IntermedDinghySail	Gabrielle Aria Lange	2022 Spring Quarter	2222	N														10	1		1				12
PHYE 9C	IntermedDinghySail	Gabrielle Aria Lange	2022 Spring Quarter	2222	N														10		3					13
PHYE 9K	Ocean Kayaking	David Laurence Johnston	2022 Spring Quarter	2222	N														8	1				1		10
PHYE 9S	Beg Keel Sailing	Russell L Kingon	2022 Spring Quarter	2222	N														9		1			2		12
PHYE 15B	Basketball	Chantel Elizabeth Divilbiss	2022 Spring Quarter	2222	N														8	2	2	1				13
PHYE 15N	Tennis	Jack F Ventura-Cruess	2022 Spring Quarter	2222	N														10		3			1		14
PHYE 15N	Tennis	James Chapple Soper	2022 Spring Quarter	2222	N														12		4					16
PHYE 15N	Tennis	James Chapple Soper	2022 Spring Quarter	2222	N														17		2					19
PHYE 15T	Volleyball	Branden John Torado	2022 Spring Quarter	2222	N														17	1	1					19
PHYE 28K	Soccer	Michael J Runeare	2022 Spring Quarter	2222	N														16	4		1		1		22
PHYE 30J	Strength Training	Todd Kent	2022 Spring Quarter	2222	N														12					3		15
PHYE 30L	Yoga Exercises	Henry Heikkinen	2022 Spring Quarter	2222	N														31	1				5		37
PHYS 5B	Intro Physics II	Barun Dhar	2022 Spring Quarter	2222	N	12	36	46	43	35	7	12	23	6		4		17	4	5				5		255
PHYS 5M	Intro Phys II Lab	George S Brown	2022 Spring Quarter	2222	N	3	6	5	1	3	1		1											1		21
PHYS 5M	Intro Phys II Lab	George S Brown	2022 Spring Quarter	2222	N		20		1															1		22
PHYS 5M	Intro Phys II Lab	George S Brown	2022 Spring Quarter	2222	N	2	9	5	1	2	1		1					1								22
PHYS 5M	Intro Phys II Lab	George S Brown	2022 Spring Quarter	2222	N	6	6	2	3	2																19
PHYS 5M	Intro Phys II Lab	George S Brown	2022 Spring Quarter	2222	N		2	13		2		1	2							1				1		22
PHYS 5M	Intro Phys II Lab	George S Brown	2022 Spring Quarter	2222	N	1	7	12	1			1														22
PHYS 5M	Intro Phys II Lab	George S Brown	2022 Spring Quarter	2222	N	1	6	2	2	5		1	2											1		20
PHYS 5M	Intro Phys II Lab	George S Brown	2022 Spring Quarter	2222	N	2	7	4	1	3	4							1								22
PHYS 5M	Intro Phys II Lab	George S Brown	2022 Spring Quarter	2222	N	1	4	5	3	4	5															22
PHYS 5M	Intro Phys II Lab	George S Brown	2022 Spring Quarter	2222	N	2	1	3	4	2	4	1						1						1		19
PHYS 5M	Intro Phys II Lab	George S Brown	2022 Spring Quarter	2222	N		5	2	3	6		3	2					1								22
PHYS 6A	Intro Physics I	Aiming Yan	2022 Spring Quarter	2222	N	2	18	18	32	62	38	22	31					10	1	6				5		245
PHYS 6B	Intro Physics II	Jairo Velasco Jr.	2022 Spring Quarter	2222	N	3	30	31	46	75	17	6	2			2		6	4					3		225
PHYS 6C	Intro Phys III	Barun Dhar	2022 Spring Quarter	2222	N	3	14	9	15	6		6	12			1		5	2	8				6		87
PHYS 6L	Intro Phys I Lab	George S Brown	2022 Spring Quarter	2222	N	1	8	5	6	1														1		22
PHYS 6L	Intro Phys I Lab	George S Brown	2022 Spring Quarter	2222	N		5	5	7	3	2															22
PHYS 6L	Intro Phys I Lab	George S Brown	2022 Spring Quarter	2222	N		5	5	5	3	1								1	1				1		22
PHYS 6L	Intro Phys I Lab	George S Brown	2022 Spring Quarter	2222	N		15	2	3															1		21
PHYS 6L	Intro Phys I Lab	George S Brown	2022 Spring Quarter	2222	N	1	11	4	1	3	1															21
PHYS 6L	Intro Phys I Lab	George S Brown	2022 Spring Quarter	2222	N	1	18		2											1						22
PHYS 6L	Intro Phys I Lab	George S Brown	2022 Spring Quarter	2222	N	2	16		1				1					1								21
PHYS 6L	Intro Phys I Lab	George S Brown	2022 Spring Quarter	2222	N	3	9	6	3																	21
PHYS 6L	Intro Phys I Lab	George S Brown	2022 Spring Quarter	2222	N	1	20		1																	22
PHYS 6L	Intro Phys I Lab	George S Brown	2022 Spring Quarter	2222	N	2	15		1															3		21
PHYS 6L	Intro Phys I Lab	George S Brown	2022 Spring Quarter	2222	N	2	7	4	2	5	1							1								22
PHYS 6M	Intro Phys II Lab	George S Brown	2022 Spring Quarter	2222	N		12	4	4				1													21
PHYS 6M	Intro Phys II Lab	George S Brown	2022 Spring Quarter	2222	N	1	11	6	3	1																22
PHYS 6M	Intro Phys II Lab	George S Brown	2022 Spring Quarter	2222	N		10	5	3	1		1						2								22
PHYS 6M	Intro Phys II Lab	George S Brown	2022 Spring Quarter	2222	N		15			5																20
PHYS 6M	Intro Phys II Lab	George S Brown	2022 Spring Quarter	2222	N		16	2	2																	20
PHYS 6M	Intro Phys II Lab	George S Brown	2022 Spring Quarter	2222	N		9			5			6													20
PHYS 6M	Intro Phys II Lab	George S Brown	2022 Spring Quarter	2222	N	2	11	4	3	1	1															22
PHYS 6N	Intro Phys III Lab	George S Brown	2022 Spring Quarter	2222	N		12	2	5										1							20
PHYS 6N	Intro Phys III Lab	George S Brown	2022 Spring Quarter	2222	N	1	10			1									1							13
PHYS 6N	Intro Phys III Lab	George S Brown	2022 Spring Quarter	2222	N		18			1									1							20
PHYS 80U	Psychophysic Music	C Martin Gaskell	2022 Spring Quarter	2222	Y		4	3	1	3	1				1			1	2	3				1		20
PHYS 105	Mechanics	Sriram Shastry	2022 Spring Quarter	2222	N	8	8	8	11	18	14	8	3					7		5	1			4		95
PHYS 115	Computational Phys	Steven Ritz	2022 Spring Quarter	2222	Y		4		1	2		1	3						2							13
PHYS 116C	Math Method Physics	Onuttom Narayan	2022 Spring Quarter	2222	N	5	14	6	8	15	12	13	13			6		3		6				1		102
PHYS 133	Intermediate Lab	Jason A Nielsen	2022 Spring Quarter	2222	N		8			5			3					1								17
PHYS 133	Intermediate Lab	Jason A Nielsen	2022 Spring Quarter	2222	N		2	2		5		1	3			1		1	1					2		18
PHYS 134	Physics Adv Lab	Alexander Sher	2022 Spring Quarter	2222	N	2	7		1	7		3	3											1		24
PHYS 135	Astrophys Adv Lab	Tesla Erin Jeltema	2022 Spring Quarter	2222	Y	1	3	1		1								2		1				2		11
PHYS 152	Phys& Machine Learning	Michael Hance	2022 Spring Quarter	2222	N	10	5					1							2	1				1		20
PHYS 171	Genl Relativity	Wolfgang Altmannshofer	2022 Spring Quarter	2222	Y	3	2		2	1	5	1	2						2					1		19
PHYS 180	Biophysics	Joshua Deutsch	2022 Spring Quarter	2222	N	1	13						3						1		2			1		21
PHYS 182	Sci Comm Physics	Terry L Terhaar	2022 Spring Quarter	2222	N		15	3		7								1								26
PHYS 216	Non-Rel  Quant Mech	Aris Alexandradinata	2022 Spring Quarter	2222	N														2		12					14
POLI 17	US & World Economy	Scott Winford Newsome	2022 Spring Quarter	2222	N		25	12	13	19	9	3	10	2	1	5	1	9	5	2				4		120
POLI 70	Global Politics	David Gordon	2022 Spring Quarter	2222	N	9	34	24	12	14	18	6	7	2	4	4		6	4	2				1		147
POLI 100	Politics Writing Sem	Megan C Thomas	2022 Spring Quarter	2222	N	1	6		2	3	2	1						2	6					1		24
POLI 101	Research Methods	Joseph Fletcher	2022 Spring Quarter	2222	N		2	1	2	3	4	1						1	1	1				4		20
POLI 105D	Contemp Poli Theory	Yasmeen Daifallah	2022 Spring Quarter	2222	Y	2	7	8	10	3		2						5	2					2		41
POLI 116	Comparative Law	Jacqueline Susan Gehring	2022 Spring Quarter	2222	Y		19	13	3	4	2							2	1	2						46
POLI 120C	Capit Amer Pol Dev	Eva C Bertram	2022 Spring Quarter	2222	Y		23	12	12	9	2	1	3	1				4	6	3				3		79
POLI 140C	Latin Am Politcs	Kent H Eaton	2022 Spring Quarter	2222	N	1	24	14	9	14	5	3	6	1				7	10	5				2		101
POLI 141	Politics/China	Benjamin Read	2022 Spring Quarter	2222	N		7	2	4	6	2								1							22
POLI 147	Territorial Conflict	Kent H Eaton	2022 Spring Quarter	2222	N	1	10	4	4	9	3	1	2			3		8	2	2				2		51
POLI 153	Urban Politics	Eleonora Pasotti	2022 Spring Quarter	2222	N		6			8			1					1								16
POLI 160D	Intl Political Econ	Roger Schoenman	2022 Spring Quarter	2222	N		7	14	17	13	7	7	1	1	2		1	6	15	2				4		97
POLI 167	Politics Intl Trade	Shawn Leslie Nichols	2022 Spring Quarter	2222	Y		6	4	5	5	3			1					1							25
POLI 170	Intl Env Pol	Sikina Jinnah	2022 Spring Quarter	2222	Y	3	8	2	5									2	1							21
POLI 175	Human Rights	Shawn Leslie Nichols	2022 Spring Quarter	2222	Y		1	6	5	2	6	3				1										24
POLI 176	Poli along the Mekong	Marco Mangelsdorf	2022 Spring Quarter	2222	N		3	1	3	2			1													10
POLI 182	The Power to Punish	Anjuli Catherine Verma	2022 Spring Quarter	2222	Y	4	10	4	2							1			2	1						24
POLI 190A	Manufacture of Consent	Thomas Serres	2022 Spring Quarter	2222	N	1	11	5	2																	19
POLI 190E	Transitions	Roger Schoenman	2022 Spring Quarter	2222	N		5	3	1	1								1								11
POLI 190F	Urban Governance	David Gordon	2022 Spring Quarter	2222	N	1	5	3	1		3	2	1					4	1							21
PRTR 141L	Long Form Improv	Robert Eli Giges	2022 Spring Quarter	2222	N	4	1	1		1	1								3	3				1		15
PRTR 151A	African Diasporic Lit	Laura Elizabeth Martin	2022 Spring Quarter	2222	N		3		3	1	2								1							10
PSYC 1	Intro Psychology	Jeremy Yamashiro	2022 Spring Quarter	2222	N		147	54	26	12	16	9	7	2	2			7	8							290
PSYC 2	Intro Psyc Stats	Kimberly Sue Cardilla	2022 Spring Quarter	2222	N	5	65	21	13	23	3	3	7				1		2							143
PSYC 10	Intro Develop Psych	Adriana Manago	2022 Spring Quarter	2222	N	7	11	7	14	25	10	14	11	2	3	3	1	7	2	1						118
PSYC 20	Cogn: Fund Theories	Bryan Bailey Holbrook	2022 Spring Quarter	2222	N	5	89	16	13	31	6	6	11			2		4	6	1				2		192
PSYC 100	Research Methods	Benjamin C Storm	2022 Spring Quarter	2222	N	5	35	20	15	41	5	6	10	6		4	1	10	6	1				3		168
PSYC 102	Adolescent Develop	Paulette Desiree Garcia Peraza	2022 Spring Quarter	2222	N	9	38		3	2			3					3	7							65
PSYC 103	Adult Devel & Aging	Margarita Azmitia	2022 Spring Quarter	2222	N		7	5	13	18	8	12	10				1		9	3				1		87
PSYC 105	Children's Thinking	Kathryn Grace Silva	2022 Spring Quarter	2222	N	23	19	12	14	8	8	1	2		1		1	2	9	1				1		102
PSYC 119H	Child, Res, Policy	Maureen Callanan	2022 Spring Quarter	2222	N	2	8	3	5	4	2					1			2	1						28
PSYC 119I	Narrative Developmt	Kylie Alisa Kenner	2022 Spring Quarter	2222	N		8		3	2		1	1													15
PSYC 119T	Media Contexts	Kimberly Sue Cardilla	2022 Spring Quarter	2222	N	2	17	7	1	1			1						2	1						32
PSYC 120	Visual/Spatial Cogn	Bryan Bailey Holbrook	2022 Spring Quarter	2222	N	5	39	12	12	20	3	4	4	1		2		3	10	1						116
PSYC 121	Perception	Nicolas Davidenko	2022 Spring Quarter	2222	N	42	21	20	12	17	15	8	7			1		3	24	3						173
PSYC 129	Learning and Memory	Kelsey Katherine James	2022 Spring Quarter	2222	N		17	7	6	4	4	3	7			4		1	3	1				1		58
PSYC 138M	Matlab for Cog Sci	Jason Michel Samaha	2022 Spring Quarter	2222	N	37	6	6	1	3									3	2						58
PSYC 139H	Weird Science	Jean E Fox Tree	2022 Spring Quarter	2222	N		15	6	3	3		1							1							29
PSYC 139S	BrainWaves & Cognition	Megan Boudewyn	2022 Spring Quarter	2222	N	5	2	5	5	3	2	1	1			2		1	1							28
PSYC 140F	Mind, Society, Cult	Tiffany Nicole Lockett	2022 Spring Quarter	2222	N		13	4	5	3	1	1	1							1						29
PSYC 140G	Women's Lives	Shelly A. Grabe	2022 Spring Quarter	2222	N		6	14	10	12	6	4	4					3	5	1				1		66
PSYC 140T	Psychology / Trauma	Eileen L Zurbriggen	2022 Spring Quarter	2222	N	10	40	28	26	23	10	7	7			2		3	20	1						177
PSYC 147B	Psych and Law	Craig W Haney	2022 Spring Quarter	2222	Y	7	15	5	7	2	1		3						3	1						44
PSYC 159S	Queer Intimacies	Phillip L Hammack	2022 Spring Quarter	2222	N	4	12	4	1	2	1	2						2	1							29
PSYC 159X	Social Activism	Robert D Majzler	2022 Spring Quarter	2222	N	1	14	1	2																	18
PSYC 167	Clinical Psychology	Hannah Raila	2022 Spring Quarter	2222	N	7	17	12	22	10	8	8	8	5	1			8	9	1				1		117
PSYC 178	Nutritional Psychology	Andrea Cook	2022 Spring Quarter	2222	N		30	27	10	21	7	4	4	2			1	1	6							113
PSYC 182	Qual Reserch Methods	Robert D Majzler	2022 Spring Quarter	2222	N	7	39	7	7	4	2							3	2	1				3		75
PSYC 183	History Of Psych	Sam Hughes	2022 Spring Quarter	2222	N	11	11	4	8	10	8	2	1	2				1	5	2				1		66
SOCY 1	Intro Sociology	Megan Bethany McNamara	2022 Spring Quarter	2222	N	14	69	18	8	14	8	6	7			4	1	9	5	2				3		168
SOCY 105B	Contem Soc Theory	Lindsey Lehmann Dillon	2022 Spring Quarter	2222	N	4	40	20	10	12	3	1	2	1				4	2	3				1		103
SOCY 107B	Projects/Grants	Chris Benner	2022 Spring Quarter	2222	N		22	2	3										1							28
SOCY 117E	Migrant Europe	Camilla Hawthorne	2022 Spring Quarter	2222	N		10	7	2	5	2				1			2	2					1		32
SOCY 121	Health & Medicine	James Battle	2022 Spring Quarter	2222	N	3	14	1	1	1	1		2					3	3							29
SOCY 122	Sociology of Law	Jaimie Morse	2022 Spring Quarter	2222	Y		43	3		3						1			2	4				2		58
SOCY 126	Sex as Soc Prac & Rep	Julie Bettie	2022 Spring Quarter	2222	N	1	8	6	12	2	1	1	1					3	5	1						41
SOCY 128C	SocHis Dem,Anarch, Ind	Hiroshi Fukurai	2022 Spring Quarter	2222	Y	2	9	2										1	2					1		17
SOCY 137	Deviance & Conform	Megan Bethany McNamara	2022 Spring Quarter	2222	N	7	48	10	1	10	8	3	5		1	1		7	7	2				1		111
SOCY 139T	Research Practicum	Steven Mc Kay	2022 Spring Quarter	2222	N	4	13	5	3			1						5						1		32
SOCY 143	Black Botanical Med	Naya Jones	2022 Spring Quarter	2222	N	7	4	7	4	5	2		1				1	1	5	2				1		40
SOCY 146	Intro to Pop Health	Alicia Riley	2022 Spring Quarter	2222	N	4	25	7	2																	38
SOCY 147	Health Changing Amer	Alicia Riley	2022 Spring Quarter	2222	N	3	24	2	1	1			3	2												36
SOCY 150	Socy Death & Dying	Megan Sara McDrew	2022 Spring Quarter	2222	N	28	18	5	3	4	2					2		2	2							66
SOCY 152	Body and Society	Christie G Mccullen	2022 Spring Quarter	2222	N		41	5	3	3	3		2					1	1	1				1		61
SOCY 196S	Senior Seminar	James Battle	2022 Spring Quarter	2222	N	1	3	3		1			1					1	1							11
SOCY 196S	Senior Seminar	Rebecca A London	2022 Spring Quarter	2222	N	7	4	1	2	3								1								18
SOCY 196S	Senior Seminar	Julie Bettie	2022 Spring Quarter	2222	N	2	15	5	1										1							24
SPAN 2	Spanish: First Year	Edith Leni	2022 Spring Quarter	2222	N	11	10	2	1	1	1			1												27
SPAN 2	Spanish: First Year	Edith Leni	2022 Spring Quarter	2222	N	9	1	6	2		1			1					2					1		23
SPAN 3	Spanish: First Year	Ariel A Perez	2022 Spring Quarter	2222	N		2	6	4	3		1	1	1				1	3							22
SPAN 3	Spanish: First Year	Carolina Castillo Trelles	2022 Spring Quarter	2222	N	13	4	2	4	1		1												1		26
SPAN 4	Spanish: Second Year	Stephanie L Lain	2022 Spring Quarter	2222	N	4	10	5	1	2	1	1								1						25
SPAN 4	Spanish: Second Year	Ariel A Perez	2022 Spring Quarter	2222	N		3	2	1	1	1	1			1											10
SPAN 5	Spanish: Second Year	Javier Fernandez Aguera	2022 Spring Quarter	2222	N	3	3		1		1							1	1		1					11
SPAN 5	Spanish: Second Year	Javier Fernandez Aguera	2022 Spring Quarter	2222	N	6	2			1	1							1								11
SPAN 5M	Medical Spanish	Stephanie L Lain	2022 Spring Quarter	2222	N	2	7	2	1				1													13
SPAN 5M	Medical Spanish	Stephanie L Lain	2022 Spring Quarter	2222	N	3	2	1			2	1		1	1					1						12
SPAN 6	Spanish: Second Year	Sandra Malone	2022 Spring Quarter	2222	N	1	5	3	5		1	1							5							21
SPAN 114	Adv Convers & Compo	Javier Fernandez Aguera	2022 Spring Quarter	2222	N	6	6	5	1		1							1		1						21
SPAN 142	Spanish Morphology	Maria Gonzalez Pagani	2022 Spring Quarter	2222	N		5	8	5	6	1								1	1						27
SPAN 151	Varieties of Spanish	Mark Amengual	2022 Spring Quarter	2222	N	1	4	5	3	3								1	1							18
SPAN 155	Language Contact	Josefina Bittar Prieto	2022 Spring Quarter	2222	N	5	4	1			2							2								14
SPHS 6	SpanHeritageSpeakers	Edith Leni	2022 Spring Quarter	2222	N	1	5	3	1	5	1															16
STAT 5	Statistics	Bruno Silva Mendes	2022 Spring Quarter	2222	N	8	7	16	42	20	13		8			29		10	13	2				4		172
STAT 5	Statistics	Bruno Silva Mendes	2022 Spring Quarter	2222	N	2	3	10	24	9	18		7			10		5	5	1						94
STAT 7	StatMthdsBio/Env/Hlth	Jonathan Rice Katznelson	2022 Spring Quarter	2222	N	11	40	19	16	15	11	5	8	1		1		1	1							129
STAT 7	StatMthdsBio/Env/Hlth	Claudia Andrea Wehrhahn Cortes	2022 Spring Quarter	2222	N	18	14	6	10	10	6	27	12	1		3		7	13	1				2		130
STAT 7L	StatMthdsBioEnvHlthLab	Zach Horton	2022 Spring Quarter	2222	N		93	9	3	5	6	2	5	1				2	1							127
STAT 7L	StatMthdsBioEnvHlthLab	Xiaotian Zheng	2022 Spring Quarter	2222	N		84			21			14			3		4	1					1		128
STAT 80A	Gambling and Gaming	Marcela Alfaro Cordoba	2022 Spring Quarter	2222	N		24	6	6	2	2	3	1			2		1	9					3		59
STAT 131	Intro Prob Theory	Sheng Jiang	2022 Spring Quarter	2222	N	6	14	13	32	8	9	3	4			3		4	8	7				6		117
STAT 132	Class/BayesianInfer	David Draper	2022 Spring Quarter	2222	N	84	12	1	2	2	1		1					1	2							106
STAT 225	Multivariate Stat	Ju Hee Lee	2022 Spring Quarter	2222	N	1		1		1		1									6					10
STEV 26	Navigate University	Jessica Alida Samuels	2022 Spring Quarter	2222	N		41	7	3	4	1	1		1				4	2	1				2		67
STEV 50A	Stev Alum:Law Careers	Geoffrey Michael Childers	2022 Spring Quarter	2222	N	1	4	4	3	3									1							16
STEV 50B	Stev Sci&Tech Career	Geoffrey Michael Childers	2022 Spring Quarter	2222	N	3	5	4	1			1		1				1	3	1						20
STEV 80H	Rainbow Theater	Donald Williams	2022 Spring Quarter	2222	N	17	16	3											1							37
STEV 96	Peer Tutoring	Sharon Teresa Castro	2022 Spring Quarter	2222	N	3	10		1	3			1						2							20
THEA 10	Intro to Design	Pamela Rodriguez-Montero	2022 Spring Quarter	2222	N	53	23	16	10	5	4	1						2	5					1		120
THEA 19	Lighting Studio A	David Lee Cuthbert	2022 Spring Quarter	2222	N	4	3		1	3									2							13
THEA 20	Intr Studies Acting	Gregory J Fritsch	2022 Spring Quarter	2222	N	74	35	11	10	3			1				2	2	6	2				1		147
THEA 37	African Dance	Mandjou Kone	2022 Spring Quarter	2222	N	15	10	1	4										1					1		32
THEA 50	Fundamen Production	David Lee Cuthbert	2022 Spring Quarter	2222	N	26	11	8		4	1	1							1	3						55
THEA 61C	Birth of the Modern	Dorothy C. Atkinson	2022 Spring Quarter	2222	N	3	17	18	15	6	10	3	2	2				9	11	4				4		104
THEA 80N	Walt Disney	Kinan Valdez	2022 Spring Quarter	2222	N	81	123	40	21	17	9	4	1	3				8	58	9				4		378
THEA 80R	Bollywood Dance	Annapurna Devi Pandey; Triloki N Pandey	2022 Spring Quarter	2222	N	6	22	15	17	12	9	2	4		1	3		9	27	5				4		136
THEA 80Z	Indian Dance	Farah Yasmeen Shaikh	2022 Spring Quarter	2222	N	4	6	1		4			1	1					2							19
