Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
FREN 3	French: First Year	Renee Cailloux	2023 Spring Quarter	2232	N	1	2	4	2	4	1	1				1			9							25
GAME 221	Prof Development	Steven Goodale	2023 Spring Quarter	2232	N		19														18					37
GAME 231	Game Technologies	Zachary Charles Emerzian	2023 Spring Quarter	2232	N	9	1			1	1							1			12					25
GAME 270	Games & Play Studio I	Michael B John	2023 Spring Quarter	2232	N		13			1											13					27
GERM 1B	German: Accel	Sarah T Schuchard	2023 Spring Quarter	2232	N	2	6	1	2				1						1	1		1				15
GERM 3	German: First Year	Maike Ahrends	2023 Spring Quarter	2232	N		11	2	1	1	1								1							17
HAVC 28	Ghosts in Asian Films	Boreth J. Ly	2023 Spring Quarter	2232	N		56	23	15	19	3	2					1	2	13	4				1		139
HAVC 44	Design Calif	Albert Narath	2023 Spring Quarter	2232	N	11	38	33	10	10	9	6	5	2	1	2	1	2	3	2				1		136
HAVC 55	Unclothed	Katie Elizabeth Ligmond	2023 Spring Quarter	2232	N	3	46	24	17	10	5	2	1		1			4	11	6				6		136
HAVC 58	Islamic Visual Culture	Maureen Kay McGuire	2023 Spring Quarter	2232	N		9	17	16	16	8	2	6	1	1			3	10	9				4		102
HAVC 117	Contemp Art Africa	Aaron Samuel Mulenga	2023 Spring Quarter	2232	N	9	13	7	1	1		2	1					1	2							37
HAVC 124A	Art Ancient SE Asia	Boreth J. Ly	2023 Spring Quarter	2232	N		29	19	3	4	1						1	1	4	1				1		64
HAVC 141E	Hist of Photography	Martha Wasserman	2023 Spring Quarter	2232	N	14	18	15	12	10	1	3				2		2	3	1				3		84
HAVC 142M	Museum Exhibitions	Consuelo Endrigo-Williams	2023 Spring Quarter	2232	N	29	28	14	3	4	1	1		1					5					1		87
HAVC 170	Art of the Body	Susanna Collinson	2023 Spring Quarter	2232	N	3	16	16	7	4	3	4	1			1		1	7	1				5		69
HAVC 191E	Feminist Theory/Art	Jennifer Ann Gonzalez	2023 Spring Quarter	2232	N		4	5	1	5								1	2							18
HAVC 191H	Climate Havoc	T.J. Demos	2023 Spring Quarter	2232	N	4	5	4	2	1								1	1							18
HCI 271	HCI Capstone 1	Kathryn Elizabeth Ringland	2023 Spring Quarter	2232	N		14	3													5					22
HEBR 3	Hebrew: First Year	Galia Stein-Rosen	2023 Spring Quarter	2232	N	6	5	1	1	1									1							15
HEBR 80	Intro Bible Hebrew	Galia Stein-Rosen	2023 Spring Quarter	2232	N	14	17	4	3	4	2	1	1			3			2					2		53
HEBR 82	Hebrew: Travel Abroad	Galia Stein-Rosen	2023 Spring Quarter	2232	N	12	7	3												1				2		25
HIS 5B	His Early Christianity	Anne S Kreps	2023 Spring Quarter	2232	N	1	2	4	8	4	6	2	2	4		1		3	10	7				5		59
HIS 10B	US Hist 1877-1977	Edward G Smyth IV	2023 Spring Quarter	2232	N	10	44	27	17	24	5	5	14			4	1	2	12	4						169
HIS 15	US His for NonMajors	Matthew Lasar	2023 Spring Quarter	2232	N		50	45	31	13	11		2				1	2	18	3				1		177
HIS 40B	Modern East Asia	Noriko Aso	2023 Spring Quarter	2232	N	7	32	21	8	16	4	2		1				5	13	4				2		115
HIS 60	Medical/Sci Term	Charles W Hedrick	2023 Spring Quarter	2232	N	5	49	18	4	1	5	1	1					3	12	1				1		101
HIS 65B	Europe 1000-1500	Benjamin Patrick Breen	2023 Spring Quarter	2232	N		25	24	8	20	9		4			1		10	12	6				1		120
HIS 74A	JewishAfrica&MidEas	Alma Heckman	2023 Spring Quarter	2232	N	10	12	10	2	8	3	1	1						5	2				5		59
HIS 100	His Skills & Methds	David T Brundage	2023 Spring Quarter	2232	N		19			5			1													25
HIS 105	Nations&Nationalism	Kiva Rafael Silver	2023 Spring Quarter	2232	N	2	6	12	5	8		3	4					6	8	1				4		59
HIS 113C	Women/Am Regl Cult	Marilyn J Westerkamp	2023 Spring Quarter	2232	N		7	7	2	6		1	2						3					1		29
HIS 131	Women In Latin Amer	Maria E Diaz	2023 Spring Quarter	2232	N		6	10	5	3	1	1	1		1			1	1					1		31
HIS 140C	Revolutionary China	Joshua Tan	2023 Spring Quarter	2232	N		9	8	6	3	3	1	1						1							32
HIS 147C	20thCenturySouthAsia	Juned M. Shaikh	2023 Spring Quarter	2232	N	1	9	7	7	4	1							2	3	2				1		37
HIS 154	Post-Col Nor Africa	Muriam H. Davis	2023 Spring Quarter	2232	N	1	8	9	7	2	2	1						1	1	1				2		35
HIS 160C	Topics Greek Hist	Amanda S Reiterman	2023 Spring Quarter	2232	N	2	11	6	10	9		5	1	2	1			1	6	3						57
HIS 167B	The 2nd World War	Edward Harold Kehler	2023 Spring Quarter	2232	N	1	15	14	9	7	1		1			1		2	5	1						57
HIS 178E	Mod Jewish Intellec	Bruce A Thompson	2023 Spring Quarter	2232	N	1	16	7	2									3	7	1						37
HIS 194N	Urban Global South	Juned M. Shaikh	2023 Spring Quarter	2232	N		4	1	2		1		1						2					1		12
HIS 196G	Mod Germany & Europ	Edward Harold Kehler	2023 Spring Quarter	2232	N		4	6	1	4			1					1								17
HISC 80T	What is the Witch?	Gabriel Salomon Mindel	2023 Spring Quarter	2232	N	49	67	12	7	4		1	11					2	21	3				2		179
HISC 83	White Like Me	Eric C Porter; Melody Jessica Nixon	2023 Spring Quarter	2232	Y	8	28	12	6	1	1	1	3	1	2			3	4	3				1		74
HISC 120	What is a State?	Massimiliano Tomba	2023 Spring Quarter	2232	N	1	10	6	4	4	9	5	4					1	14	1						59
HISC 123	What is Belief?	Philip Conklin	2023 Spring Quarter	2232	N		11	11	3	8								1	3	1				2		40
HISC 149	The Good Life	Christopher L Connery	2023 Spring Quarter	2232	Y	2	8	4	5	5	2	1						3	5	2						37
HUMN 15	Ethics and Technology	Mark Richard Sean Howard	2023 Spring Quarter	2232	N		9	5	4	3	4	3	1			1		3	2	1						36
HUMN 45	Race and Technology	Debbie Marlee Duarte	2023 Spring Quarter	2232	N	23	7		2	1								1	2							36
HUMN 55	Tech of Representation	Kyle T Parry	2023 Spring Quarter	2232	N	1	13	7	2	2	1							1	3	2				1		33
ITAL 1	Elem Italian Lang	Gabriella Notarianni Burk	2023 Spring Quarter	2232	N	4	5	6	5	3		1						1								25
ITAL 1B	Italian: Accel	Maria A. Prencipe	2023 Spring Quarter	2232	N	1	3	4	1	1	2							2	2	1						17
ITAL 3	Italian: First Year	Gabriella Notarianni Burk	2023 Spring Quarter	2232	N	3	10	5	1	3									1							23
ITAL 101	Ital Cultr and Food	Maria A. Prencipe	2023 Spring Quarter	2232	N	1	12	1	5	2		1	1						6					1		30
JAPN 3	Japanese: First Year	Naoko Matsuo	2023 Spring Quarter	2232	N		3	3	2	5	1		1						2	2						19
JAPN 3	Japanese: First Year	Naoko Yamamoto	2023 Spring Quarter	2232	N		3	1	3	2	5	3						1	2							20
JAPN 3	Japanese: First Year	Miyuki Takeuchi	2023 Spring Quarter	2232	N		2		1	2		1	1						3							10
JAPN 3	Japanese: First Year	Ian A. Hamilton	2023 Spring Quarter	2232	N	1	2	3	1	3		1	1					1	2			1				16
JAPN 6	Japanese: Second Year	Keiko Yukawa	2023 Spring Quarter	2232	N		3	2		2	1								2							10
JAPN 6	Japanese: Second Year	Keiko Yukawa	2023 Spring Quarter	2232	N		4	2	2	2									1	2	1					14
JRLC 125A	Transcommunal Peace	John Brown Childs	2023 Spring Quarter	2232	N		10												2		1					13
JRLC 135	Apprentice Comm Rsrch	Robert D Majzler	2023 Spring Quarter	2232	N	1	10	1	2	2								3								19
KRSG 52	News Reporting/Editing	Susan Allen Watrous	2023 Spring Quarter	2232	N	1	7												13							21
KRSG 65W	KRSG Lab Cr Writing	Daniel Gordon Pearce	2023 Spring Quarter	2232	N		8	1		2	2								2					1		16
KRSG 100	Learning with Intent	Juliana I Leslie	2023 Spring Quarter	2232	N		15	2			1								1	1				1		21
LALS 5	HumRights/SocJust	Shankari Patel	2023 Spring Quarter	2232	N	10	118	1			1	3						2	3							138
LALS 10	Chicanx/Latinx Studies	Gabriela F Arredondo	2023 Spring Quarter	2232	N	20	23	36	15	12	4	5	3	1		2		9	3	3				3		139
LALS 57	DrugsAddictionRecovery	Carlos Martinez	2023 Spring Quarter	2232	N		91	8	4	2	6		1	2		2		11	1	3				1		132
LALS 65	Religion & Revolution	Shankari Patel	2023 Spring Quarter	2232	N	13	164	4	3	4	1	5		1				2	2	2				1		202
LALS 80D	Poli Chng In Mexico	Leslie Lopez	2023 Spring Quarter	2232	Y	4	3						1						2	2						12
LALS 100A	Social Science Analytics	Jeff A Erbig	2023 Spring Quarter	2232	N	16	10	4	3	6	1	2	3	1				1	1							48
LALS 100L	Soc Sci Analytics Lab	Jeff A Erbig	2023 Spring Quarter	2232	N	6	5	3	2			2	2	1												21
LALS 100L	Soc Sci Analytics Lab	Jeff A Erbig	2023 Spring Quarter	2232	N	6	3	1	1	4	1	1	1					1								19
LALS 149	Whiteness: LatinAm	Patricia Pinho	2023 Spring Quarter	2232	N	9	8	8	4	6	1	6	1	1		1			1	1				1		48
LALS 152	Consumr Cultures	Cecilia M. Rivas	2023 Spring Quarter	2232	N	9	8	10	5	3	3		1				1	3		1						44
LALS 169	SoAmer His/Soc/Cul	Jeff A Erbig	2023 Spring Quarter	2232	N	6	3	14	3	2	4	3		2	1	1		2	1	2						44
LALS 175	Migratn, Gndr, Hlth	Justin Perez	2023 Spring Quarter	2232	N	13	23	5		2	1		2													46
LALS 178	Gen,Trnsntlsm,Glbzn	Shankari Patel	2023 Spring Quarter	2232	N	2	40	1	1	1			1						1	1						48
LALS 200A	Power and Structure	Fernando I Leiva	2023 Spring Quarter	2232	N	2	2	3										1			3					11
LGST 10	Intro Legal Process	Jacqueline Susan Gehring	2023 Spring Quarter	2232	N	1	26	23	34	37	12	2	4			1	1	1	3	1				3		149
LGST 105A	Ancient Pol Thought	Dean P Mathiowetz	2023 Spring Quarter	2232	Y	9	5	3										1	1	1						20
LGST 109	Legal Theory	Eric Stephen Snickars	2023 Spring Quarter	2232	N		3	4	4	9	7		1					2	3					4		37
LGST 111C	IssuesConstitutionLaw	Ryan Emmett Coonerty	2023 Spring Quarter	2232	N	12	16	8	2	7	2		1						2					1		51
LGST 120B	Democ Amer Pol Dev	Melanie Springer	2023 Spring Quarter	2232	Y		5	3	1	3	2		1						5							20
LGST 121	Racism & Justice in US	Anjuli Catherine Verma	2023 Spring Quarter	2232	Y	4	14											1	3					2		24
LGST 130	Inequality and Law	Shawn Leslie Nichols	2023 Spring Quarter	2232	N	1	1	5	2	5	4	4	1		1	1			3	2				1		31
LGST 142	Anthropology of Law	Nathan Thomas Coben	2023 Spring Quarter	2232	Y		19	4	4	4	2		1			1		1	3							39
LGST 153	Immig, Citizen & Law	Heather Rogers	2023 Spring Quarter	2232	N	19	25	1	5	2		1							1							54
LGST 173	Disability Politics	Jacqueline Susan Gehring	2023 Spring Quarter	2232	Y	1	5	7	5	2	1								4							25
LGST 175	Human Rights	Shawn Leslie Nichols	2023 Spring Quarter	2232	Y			5	1	1	4	1	6		1				2	2				1		24
LGST 182	The Power to Punish	Anjuli Catherine Verma	2023 Spring Quarter	2232	Y	3	14	3											3	2				1		26
LGST 184	Shariah/PolThinking	Yasmeen Daifallah	2023 Spring Quarter	2232	Y		1	2	3									2	1	1						10
LGST 196	Senior Capstone	Gary Patton; Katharine E. Beaumont	2023 Spring Quarter	2232	N		10		1	8		1	1					2	1							24
LGST 196	Senior Capstone	Gary Patton	2023 Spring Quarter	2232	N	1	6	1		8			4						1					2		23
LING 50	Intr To Linguistics	Ivy Sichel	2023 Spring Quarter	2232	N	16	20	6	8	21	7	2	13	1		5		6	11	2						118
LING 80K	Invented Languages	Kelsey Nicole Kraus	2023 Spring Quarter	2232	N	149	77	63	21	7	6	4	5	3	2	1		12	93	18				1		462
LING 101	Phonology I	Jaye Padgett	2023 Spring Quarter	2232	N	5	5	4	6	6	3		2		1	1		1	2					1		37
LING 105	Morphology	Rachel Leah Walker	2023 Spring Quarter	2232	N		8	7	3	2		2							3							25
LING 112	Syntax I	Maziar Toosarvandani	2023 Spring Quarter	2232	N	3	8	6	4	6	3	1	6					1	15	2				3		58
LING 113	Syntax II	Mia Gong	2023 Spring Quarter	2232	N	3	5	1	5	4	4	1		1				1	3	1				1		30
LING 151	Phonetics II	Grant L McGuire	2023 Spring Quarter	2232	N	5	15	3	4	2	1		2					2	1							35
LING 171	Psycholinguistics I	Amanda Jasmine Rysling	2023 Spring Quarter	2232	N	24	14	5	4	4	1		1			2		5	4	2				1		67
LIT 1	Literary Interpret	Jennifer Tseng	2023 Spring Quarter	2232	N	8	19	9	2	4	1	1	5	1				2		1				2		55
LIT 80I	American Culture	Emily G.T. Corrêa	2023 Spring Quarter	2232	N	3	15	3	1	2	1	2	2					1		1				1		32
LIT 81I	Engineering California	Zachary A Zimmer	2023 Spring Quarter	2232	N		133	40	37	27	16	13	14	4	2	2		13	59	17				10		387
LIT 81J	The 1001 Nights	Camilo Gomez-Rivas	2023 Spring Quarter	2232	N		11	13	3	2	1					1		2	2					1		36
LIT 90	Intro Creative Writ	Chacko Thomas Kuruvilla	2023 Spring Quarter	2232	N	6	10	4											1					1		22
LIT 90	Intro Creative Writ	Kristen Elissa Nelson	2023 Spring Quarter	2232	N	13	2	3					1					1						1		21
LIT 90	Intro Creative Writ	Kayla Nicole Krut	2023 Spring Quarter	2232	N	8	13																	1		22
LIT 90	Intro Creative Writ	Angie Sijun Lou	2023 Spring Quarter	2232	N	1	10	5	3	4		1														24
LIT 91A	Intermed Fiction/Prose	Matthew Polzin	2023 Spring Quarter	2232	N		18		2		2			1					2							25
LIT 91B	Inter Poetry Writing	Mia Tempestt Boykin	2023 Spring Quarter	2232	N	20												1						1		22
LIT 101	Theory & Interpretn	Dorian Bell	2023 Spring Quarter	2232	N	3	22	15	8	12	4	2	2	1				1	2					4		76
LIT 114C	Dante's Divine Comedy	Filippo Gianferrari	2023 Spring Quarter	2232	Y	11	28	16	6	6	1	1	6	1	1			3	7	1				3		91
LIT 121A	Heroic Epic	Monica L Multer	2023 Spring Quarter	2232	N	1	19	5	3	1					1				1					1		32
LIT 133E	Contemporary China	Christopher L Connery	2023 Spring Quarter	2232	N		5	4	1	4	2		1					2						1		20
LIT 149J	The Good Life	Christopher L Connery	2023 Spring Quarter	2232	Y	1	27	14	9	16	3		1					10	7	4				6		98
LIT 154D	Literature and Sound	Morgan Elizabeth Gates	2023 Spring Quarter	2232	N	7	6	3	4	4	1	1	1	1		1		1		2						32
LIT 155N	Cinema in India	Guriqbal Singh Sahota	2023 Spring Quarter	2232	N		3	6	2	1	1	2	2					2		3						22
LIT 160F	Topic Cultral Study	Jody Kleinberg Biehl	2023 Spring Quarter	2232	N		7	10	7	3				1				1	1					2		32
LIT 160K	Race, Labor, Migration	Christopher S Chen	2023 Spring Quarter	2232	N	17	14	8	6	6	1	2	2						1	3				1		61
LIT 164D	Jewish Ethnic/Urban	Bruce A Thompson	2023 Spring Quarter	2232	N	5	18	4	3									1								31
LIT 179B	Adv Writing-Poetry	Robert J Wilson	2023 Spring Quarter	2232	N		14	4	1										1	1						21
LIT 179C	Methods & Materials	Micah E Perks	2023 Spring Quarter	2232	N	4	9	6	2	1								1	2							25
LIT 184A	Intro to Greek Lit	Kristina J. Chew	2023 Spring Quarter	2232	N		7	6		2																15
LIT 186A	Intro to Latin Lit	Kristina J. Chew	2023 Spring Quarter	2232	N		5	6	4									1						1		17
LIT 188E	Teatro Siglo de Oro	Jorge Aladro Font	2023 Spring Quarter	2232	N	1	5	7	5	2		1														21
LIT 189B	El Siglo XIX	Juan E Poblete	2023 Spring Quarter	2232	N	1	1	2	2	2	1	2	1	1					6	1				1		21
LIT 190K	Studies in U.S. Lit	Micah E Perks	2023 Spring Quarter	2232	N	4	6	4	1	4		2														21
LIT 190V	Fiction Senior Sem	Jennifer Tseng	2023 Spring Quarter	2232	N	4	11	3	1	5	1															25
LIT 190W	Poetry Senior Sem	Ronaldo V. Wilson	2023 Spring Quarter	2232	N	6	9	3	3																	21
MATH 3	Precalculus	Suzana Serboi	2023 Spring Quarter	2232	N	1	35	6	8	18	12	13	10	4	3	2	1	8	8	6				1		136
MATH 11A	Calculus with Apps	Nandini Bhattacharya	2023 Spring Quarter	2232	N		19	5	7	15	7	22	47	22		5		18	2	3				2		174
MATH 11B	Calculus with Apps	Hirotaka Tamanoi	2023 Spring Quarter	2232	N	11	12	17	16	14	7	11	26	1		2		5	3	13				6		144
MATH 19A	Calc:Sci,Engin,Math	Jesse Kass	2023 Spring Quarter	2232	N	18	10	9	21	14	7	10	13	9				4	1	6				2		124
MATH 19B	Calc:Sci,Engin,Math	Edward T Migliore	2023 Spring Quarter	2232	N	13	110	48	38	57	22	14	25			16		12		1						356
MATH 19B	Calc:Sci,Engin,Math	Edward T Migliore	2023 Spring Quarter	2232	N	11	45	9	5	5	4		1			2								1		83
MATH 21	Linear Algebra	Chongying Dong	2023 Spring Quarter	2232	N	15	14	12	19	24	19	31	44	11	2	2		2	6	8				6		215
MATH 23A	Vector Calculus	Edward T Migliore	2023 Spring Quarter	2232	N	11	136	62	31	60	18	11	17			11		2	1	3				4		367
MATH 23A	Vector Calculus	Edward T Migliore	2023 Spring Quarter	2232	N	2	26	9	6	8	2	1	1					1	1							57
MATH 23B	Vector Calculus	Vardan Oganesyan	2023 Spring Quarter	2232	N		26	1	1	13	6		10			3			1					1		62
MATH 24	Ordinary Diff Equas	Cheyenne Leigh Dowd	2023 Spring Quarter	2232	N	5	12			5		3				1			1					1		28
MATH 100	Intr Proof/Prb Solv	Hirotaka Tamanoi	2023 Spring Quarter	2232	N	7	4	2	7	4	2		4					2	2	1				2		37
MATH 103A	Complex Analysis	Deewang Bhamidipati	2023 Spring Quarter	2232	N	9	10		3	5						2		2	1	2						34
MATH 107	Partial Diff Equas	Maria Alejandra Ramirez Luna	2023 Spring Quarter	2232	N	3	1	1	3	2	3	1	2	1		1			1	1						20
MATH 111B	Algebra	Beren Sanders	2023 Spring Quarter	2232	N	1	2	1	1	1		3	1						3					1		14
MATH 111T	Algebra	Bruce N Cooperstein	2023 Spring Quarter	2232	N	1	4	1	2			1	1			1		2								13
MATH 116	Combinatorics	Ang Li	2023 Spring Quarter	2232	N		22		1	7			4			2		3		1				1		41
MATH 117	Adv Linear Algebra	Suzana Serboi	2023 Spring Quarter	2232	N	3	5	3	5	2		1	3				1	1	3	1						28
MATH 121A	Differential Geomtr	Debra K Lewis	2023 Spring Quarter	2232	N	2	1	1	1	1			2				1	2	1					1		13
MATH 128A	Classical Geometry	John Gabriel Prudente Pelias	2023 Spring Quarter	2232	N	3	2	1	4	1	1	1	1	1	1				1					1		18
MATH 148	Numerical Analysis	Francois Monard	2023 Spring Quarter	2232	N	2	1	1	3	1	1		1											1		11
MATH 194	Senior Seminar	Torsten Ehrhardt	2023 Spring Quarter	2232	N	6	5	1	1	1	3								1							18
MATH 194	Senior Seminar	Longzhi Lin	2023 Spring Quarter	2232	N		6	2			1									1						10
MATH 194	Senior Seminar	Robert Boltje	2023 Spring Quarter	2232	N	5	1	1	2	1			1					2						1		14
MERR 35A	Path to Grad School 1	Sara Elena Sanchez	2023 Spring Quarter	2232	N	3	9	3		2		2							2	1				1		23
MERR 90F	Merrill Fld Study Prac	Michael Eric Rotkin	2023 Spring Quarter	2232	N	1	9	5	2									1	2					1		21
METX 41	Physiology of Disease	Donald Robert Smith; Manel Camps	2023 Spring Quarter	2232	N		2	3	4	9	4	2	2	1					2	1				2		32
METX 100	Intro to Microbiology	Jacqueline Kimmey	2023 Spring Quarter	2232	N	7	14	18	11	13	12	6	10	1		5		1	2	2						102
METX 115	Environ Health Science	Raquel Chamorro-Garcia	2023 Spring Quarter	2232	N	8	25	8	3	7	1	2	1			1			1							57
METX 119L	Gen Microbio Lab	Burcak Artun	2023 Spring Quarter	2232	N	15	18	3	2		1		1													40
METX 133	Medical Microbiology	Karen M Ottemann	2023 Spring Quarter	2232	N	1	12	9	5	7	1	2	5						3							45
METX 135	Functional Anatomy	Myra Ellen Finkelstein	2023 Spring Quarter	2232	N	13	27	17	8	10	3	7	5		2	3	1		2					2		100
METX 135L	Functional Anatmy Lab	Shanna Lynne Howard	2023 Spring Quarter	2232	N	19	36	10	6	14	3	2	4			1			2					2		99
MUSC 1C	Concert Choir	Nathaniel Aaron Berman	2023 Spring Quarter	2232	N		24												3							27
MUSC 2	Univ Orchestra	Bruce A Kiesling	2023 Spring Quarter	2232	N	2	33	3					2						7							47
MUSC 5A	Beg W Java Gamelan	Undang Sumarna	2023 Spring Quarter	2232	N		27	4		1	1								4					1		38
MUSC 5A	Beg W Java Gamelan	Undang Sumarna	2023 Spring Quarter	2232	N		32	1			1								4							38
MUSC 5B	Int W Java Gamelan	Undang Sumarna	2023 Spring Quarter	2232	N		13	5																		18
MUSC 11A	Western Classical	Nina K Treadwell	2023 Spring Quarter	2232	N		81	18	11	12	4	4	4				1	3	11	2				3		154
MUSC 12	Mariachi Ensemble	Russell Christopher Rodriguez	2023 Spring Quarter	2232	N	3	5	2											1		3					14
MUSC 12B	Mexican Folklorico	Magdalena Soledad Vega	2023 Spring Quarter	2232	N	6	20																			26
MUSC 30A	Theor, Lit, Music	Anatole Leikin	2023 Spring Quarter	2232	N		2	2	1			2	1						2	1						11
MUSC 51	Vocal Repertoire Class	Emily Victoria Sinclair	2023 Spring Quarter	2232	N	2	7	2	1										2							14
MUSC 53A	Beginning Ghanaian Ens	Francis K Akotuah	2023 Spring Quarter	2232	N	5	25	8											4							42
MUSC 80H	Hollywood Musical	Nicol Hammond	2023 Spring Quarter	2232	N	80	18	4	3	5	1		4					9	6	9				4		143
MUSC 80V	The Beatles Music	Giacomo Fiore	2023 Spring Quarter	2232	N	9	143	49	31	35	21	7	7	2	2	1		8	53	8				4		380
MUSC 80X	Music of India	Michael Paul Lindsey	2023 Spring Quarter	2232	N	2	12	11	8	18	7	1	9	3		1		3	19	3				2		99
MUSC 81D	Music and Empire	Faith Suzanne Lanam	2023 Spring Quarter	2232	N	79	61	19	17	11	8	7	3	4		3	1	19	21	13				9		275
MUSC 81K	Scenes and Subcultures	Daniel L Munoz	2023 Spring Quarter	2232	N	76	90	35	11	10	5	2	1	2	2	1		6	39	13				11		304
MUSC 101B	Hist West Art Music	Grijda Spiri	2023 Spring Quarter	2232	N	4	3			3				1												11
MUSC 105C	CaliforniaFolkMusic	Russell Christopher Rodriguez	2023 Spring Quarter	2232	N		2	2	1	3	1		1					1		1						12
MUSC 120	Sem Music Compositi	James Gordon Williams	2023 Spring Quarter	2232	N	3	5	3	1	2	1		1													16
MUSC 124	Int Elec Sound Synt	Giacomo Fiore	2023 Spring Quarter	2232	N	3	7	1	4	3		3	1					1								23
MUSC 160	Univ Opera Theater	Sheila Kay Willey	2023 Spring Quarter	2232	N		20	1		1									1							23
MUSC 161	Inv Lesson One Hour	Emily Victoria Sinclair	2023 Spring Quarter	2232	N		8	2											1							11
MUSC 164	Jazz Ensembles	Charles R Hamilton	2023 Spring Quarter	2232	N	2	12		1	2										1	1					19
MUSC 166	Chamber Singers	Bruce A Kiesling	2023 Spring Quarter	2232	N	6	14																			20
NLP 203	NLP III	Ian Lane	2023 Spring Quarter	2232	N	15	7														5					27
NLP 245	Conversational Agents	Beth Ann Hockey	2023 Spring Quarter	2232	N		9	4													2					15
NLP 271A	Capstone I: NLP	Adwait Ratnaparkhi	2023 Spring Quarter	2232	N		5	9	7	6											1					28
OAKS 67	Politics of Food	Robin Y King	2023 Spring Quarter	2232	N		6	2	2		4								6	1				4		25
OAKS 80D	Poli Chng In Mexico	Leslie Lopez	2023 Spring Quarter	2232	Y	2	1	1	2	1								3	2					1		13
OAKS 189	Bldg Website SocChange	Maya Escobar	2023 Spring Quarter	2232	N	3	9			1		1	1					6	2	1						24
OCEA 80A	Life In The Sea	Ari Seth Friedlaender	2023 Spring Quarter	2232	N	30	27	23	11	12	5	4	7	3	1			5	5	4				4		141
OCEA 80B	Our Changing Planet	Pratigya Polissar	2023 Spring Quarter	2232	N	5	5	4	4	7	3	1	3					2	4	1						39
OCEA 111	Climate Dynamics	Andrew M Moore	2023 Spring Quarter	2232	N	4	1	4					2					1	1					4		17
OCEA 130	Biol Oceanography	Alexa Fredston; Raphael M. Kudela	2023 Spring Quarter	2232	N	6	37	9	9	4	5	1	1					2		2						76
OCEA 141	Marine Ecosystems	Jerome Fiechter	2023 Spring Quarter	2232	N	2	8	2	3				1													16
PHIL 11	Intro To Philosophy	Philip Douglas Groth	2023 Spring Quarter	2232	N	56	78	63	46	24	19	12	10	1	2	1	1	6	30	4				2		355
PHIL 17	Feminist Philosophy	Dion N Farquhar	2023 Spring Quarter	2232	Y	3	9	16	4	4	1		2	2				1	1					1		44
PHIL 22	Ethical Theory	Jeanne Proust	2023 Spring Quarter	2232	N	12	41	54	28	15	6	2	1				1	3	12	1				1		177
PHIL 80G	Bioethics 21st Cent	Karen Hayden Miga	2023 Spring Quarter	2232	Y	6	7	4	1		1							1								20
PHIL 100C	The Empiricists	Abraham D Stone	2023 Spring Quarter	2232	N		8	22	12	5	1		2			2		2	3	3						60
PHIL 112	American Philosophy	Abraham D Stone	2023 Spring Quarter	2232	N		10	11	12	2	1								3	1				1		41
PHIL 113	Analytic Philosophy	Paul Andrew Roth	2023 Spring Quarter	2232	Y		5	1	1	6	2		4					1	4							24
PHIL 124	Other Minds	Janette Dinishak	2023 Spring Quarter	2232	N	3	12	4	12	5	6								1							43
PHIL 190	Senior Seminar	Kyle Robertson	2023 Spring Quarter	2232	Y		14	2	3	1																20
PHIL 290O	MajFigures/HistPhil	Janette Dinishak	2023 Spring Quarter	2232	N														1	1	10					12
PHYE 9B	BegDinghySailing	Gabrielle Aria Lange	2023 Spring Quarter	2232	N														13	1	1					15
PHYE 9B	BegDinghySailing	Russell L Kingon	2023 Spring Quarter	2232	N														9	1	2			3		15
PHYE 9B	BegDinghySailing	Russell L Kingon	2023 Spring Quarter	2232	N														11	2		1				14
PHYE 9B	BegDinghySailing	Gabrielle Aria Lange	2023 Spring Quarter	2232	N														12	1	2			2		17
PHYE 9B	BegDinghySailing	Gabrielle Aria Lange	2023 Spring Quarter	2232	N														10	3				2		15
PHYE 9C	IntermedDinghySail	Gabrielle Aria Lange	2023 Spring Quarter	2232	N														13	5						18
PHYE 9S	Beg Keel Sailing	Russell L Kingon	2023 Spring Quarter	2232	N														9	1	2					12
PHYE 15B	Basketball	Kalin Charles Walling	2023 Spring Quarter	2232	N														18		1			1		20
PHYE 15N	Tennis	Jack F Ventura-Cruess	2023 Spring Quarter	2232	N														7		2			2		11
PHYE 15N	Tennis	Jack F Ventura-Cruess	2023 Spring Quarter	2232	N														9		3			1		13
PHYE 15N	Tennis	Jack F Ventura-Cruess	2023 Spring Quarter	2232	N														14	1				1		16
PHYE 15N	Tennis	Michael Paul Napoli	2023 Spring Quarter	2232	N														9		4					13
PHYE 15N	Tennis	Michael Paul Napoli	2023 Spring Quarter	2232	N														14		2					16
PHYE 15N	Tennis	Michael Paul Napoli	2023 Spring Quarter	2232	N														11		3					14
PHYE 15N	Tennis	Michael Paul Napoli	2023 Spring Quarter	2232	N														9		4					13
PHYE 15S	Sand Volleyball	Rowdy Beck Lennon	2023 Spring Quarter	2232	N														8		3			1		12
PHYE 15T	Volleyball	Branden John Torado	2023 Spring Quarter	2232	N														16		1			1		18
PHYE 25A	Fencing: Epee	Robin Green Phillips	2023 Spring Quarter	2232	N														16		2					18
PHYE 30J	Strength Training	Stephen W Taylor	2023 Spring Quarter	2232	N														3		7					10
