Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
HIS 150F	Engendering Empires	Noriko Aso	2020 Winter Quarter	2200	N	1	17	8	6										1	2				1		36
HIS 160C	Topics Greek Hist	Mark J Pawlowski	2020 Winter Quarter	2200	N		1	2	3	1	2	4	4	2		3	1	15	12	7				2		59
HIS 163B	Genesis	Nathaniel P Deutsch	2020 Winter Quarter	2200	N		24	6	10	10								1	5	1				1		58
HIS 174	His/Cultr Espionage	Bruce A Thompson	2020 Winter Quarter	2200	N	26	20	34	6	12	4							6	8	2						118
HIS 183B	Fascism/Resist Ital	Cynthia L Polecritti	2020 Winter Quarter	2200	N	1	4	2	9	1									1	4				1		23
HIS 185C	Comp Jewish Pol	Alma Heckman	2020 Winter Quarter	2200	N	1	5	5	3	5	2	2						1	2	2	2			2		32
HIS 194N	Urban Global South	Juned M. Shaikh	2020 Winter Quarter	2200	N		5	2			1							1			1					10
HIS 196I	French Revolution	Kiva Rafael Silver	2020 Winter Quarter	2200	N	2		2		2	2	3	1			1										13
HISC 70	Gandhi and Us	Aishwary Kumar	2020 Winter Quarter	2200	N		8		2	4								6	1					1		22
HISC 108	Climate Change Politic	Colin Drumm	2020 Winter Quarter	2200	N		69												2							71
HISC 215	Hist Unconsciousness	Massimiliano Tomba	2020 Winter Quarter	2200	N			2	1												5	2				10
ITAL 1A	Italian: Accel	Giulia Centineo	2020 Winter Quarter	2200	N	2	2	1	2	2		1	1						2	3				1		17
ITAL 1A	Italian: Accel	Giulia Centineo	2020 Winter Quarter	2200	N		2	2	2	3						2		1	1		1					14
ITAL 2	Italian: First Year	Maria A. Prencipe	2020 Winter Quarter	2200	N		3	2		1	1								3							10
ITAL 2	Italian: First Year	Maria A. Prencipe	2020 Winter Quarter	2200	N		1	6	2	1									2	1						13
ITAL 5	Italian: Second Year	Maria A. Prencipe	2020 Winter Quarter	2200	N		3	5	3	2	1										1					15
JAPN 2	Japanese: First Year	Naoko Matsuo	2020 Winter Quarter	2200	N	2	1	2		2		2						1		2						12
JAPN 2	Japanese: First Year	Naoko Matsuo	2020 Winter Quarter	2200	N	3	3		1	3				5					2	1				1		19
JAPN 2	Japanese: First Year	Sakae Fujita	2020 Winter Quarter	2200	N	1	3	2	5	5								1	1		1					19
JAPN 2	Japanese: First Year	Naoko Yamamoto	2020 Winter Quarter	2200	N		4	1	5	4	2						1	1	2	1						21
JAPN 2	Japanese: First Year	Naoko Yamamoto	2020 Winter Quarter	2200	N			2	6	5	2					1		3	5	2						26
JAPN 2	Japanese: First Year	Maho Morimoto	2020 Winter Quarter	2200	N		2	1	2	3	2	3	1						2	3	1					20
JAPN 5	Japanese: Second Year	Sakae Fujita	2020 Winter Quarter	2200	N	1	7	1	2	2	2	3	1						6	2						27
JAPN 5	Japanese: Second Year	Sakae Fujita	2020 Winter Quarter	2200	N		4	2	4	4	1	2						1	7	1						26
JAPN 104	Advanced Japanese	Keiko Yukawa	2020 Winter Quarter	2200	N		9	3	3	2	1								1	1						20
KRSG 3	Natural Hist Pract	Tod Haddow	2020 Winter Quarter	2200	N	1	12	6	3	7	4		4		1		2	1	11	3				3		58
KRSG 25	Transfer Success	Juliana I Leslie	2020 Winter Quarter	2200	N		13		1	1								1								16
KRSG 25	Transfer Success	Deborah Silguero	2020 Winter Quarter	2200	N		16	2	1							1										20
KRSG 199	Tutorial	Susan Allen Watrous	2020 Winter Quarter	2200	N		12	2											7							21
LALS 1	Intro Latin Amer St	Shankari Patel	2020 Winter Quarter	2200	N	7	112	25	9	10	4	3	1					6	25					1		203
LALS 1	Intro Latin Amer St	Mauricio Ernesto Ramirez	2020 Winter Quarter	2200	N	2	1	3	3	3			1					1		1						15
LALS 55	AIDS Across the Americas	Justin Perez	2020 Winter Quarter	2200	N	3	9	10	5	9	7	1	8						5	1				1		59
LALS 94X	EarthCapitalismCrises	Fernando I Leiva	2020 Winter Quarter	2200	N	7	11						1					3	2	1						25
LALS 100A	Social Science Analytics	Jessica Taft	2020 Winter Quarter	2200	N	11	27	8	5	7	2		4					3	2	2						71
LALS 135	El Salvador	Cecilia M. Rivas	2020 Winter Quarter	2200	N	18	13	12		1	1								3							48
LALS 143	Race & Ethnicity	Shankari Patel	2020 Winter Quarter	2200	N	14	28	2		1									7							52
LALS 150	Afro-Lat Soc, Cul, Pol	Rafael Enrique Delgadillo	2020 Winter Quarter	2200	N	1	22		2	2								1	3							31
LALS 169	SoAmer His/Soc/Cul	Jeff A Erbig	2020 Winter Quarter	2200	N	1	4	6	6	4	2		2	1		2		1	4	3				3		39
LALS 175	Migratn, Gndr, Hlth	Justin Perez	2020 Winter Quarter	2200	N	8	16	5	3	5	3		3					1	3					1		48
LALS 194X	SocioEnviroConflict	Fernando I Leiva	2020 Winter Quarter	2200	N	2	13	2	2	1								1	2	1						24
LATN 2	Elementary Latin	Kristina J. Chew	2020 Winter Quarter	2200	N		17	1	1	2	2								1							24
LGST 105D	Contemp Poli Theory	Yasmeen Daifallah	2020 Winter Quarter	2200	Y	1	6	4		2	2	1														16
LGST 111B	Civil Liberties	Eric Stephen Snickars	2020 Winter Quarter	2200	Y	4	27	16	8	15	5	4	5	3				8	6	1				5		107
LGST 114	Anti-Semitism/Legal System	James Atkins; Ryan Emmett Coonerty	2020 Winter Quarter	2200	N		8	10	7	10	3	1							4	1						44
LGST 116	Comparative Law	Jacqueline Susan Gehring	2020 Winter Quarter	2200	Y		10	29	17	6	1							2	2					1		68
LGST 120C	Capit Amer Pol Dev	Eva C Bertram	2020 Winter Quarter	2200	Y		3	4	6	6	3	2						1	1							26
LGST 122	Sociology of Law	Jaimie Morse	2020 Winter Quarter	2200	Y		51	1			1	1							1	3						58
LGST 126C	Contraband	Nidhi Mahajan	2020 Winter Quarter	2200	Y	5	10	4	2	1	2							1	4							29
LGST 132	Ca Water Law/Policy	Michael Brodsky	2020 Winter Quarter	2200	Y		8	3	5	2	2	1	1						1							23
LGST 147A	Psych and Law	Craig W Haney	2020 Winter Quarter	2200	Y	7	8	3	4	1									1							24
LGST 153	Immig, Citizen & Law	Heather Rogers	2020 Winter Quarter	2200	N	35	6	2			1							6						1		51
LGST 185	Intern/Fld Seminar	Ryan Emmett Coonerty	2020 Winter Quarter	2200	N		15	8	1	2																26
LGST 196	Senior Capstone	Jacqueline Susan Gehring	2020 Winter Quarter	2200	N	2	7	7	6	6	3		1													32
LGST 196	Senior Capstone	Gary Patton	2020 Winter Quarter	2200	N		17		1	10			3					1								32
LING 50	Intr To Linguistics	Jennifer Ann Bellik	2020 Winter Quarter	2200	N	9	27	44	17	31	21	11	18	7	3	2	1	7	11	3						212
LING 53	Semantics I	Adrian Brasoveanu	2020 Winter Quarter	2200	N	41	17	4	6	2	4	1	2						14	1				2		94
LING 80C	Lang, Socty & Cultr	Grant L McGuire	2020 Winter Quarter	2200	N	32	65	28	22	6	6	3	1					3	37	1						204
LING 101	Phonology I	Amanda Jasmine Rysling	2020 Winter Quarter	2200	N	25	25	6		7			1			1		1	4	2						72
LING 111	Syntactic Structures	Matthew Webb Wagers	2020 Winter Quarter	2200	N	9	10	5	6	8			6	2				2	19	4						71
LING 116	Semantics II	Jess H.-K. Law	2020 Winter Quarter	2200	N	4	6	12	6	8	3	3							6					1		49
LING 124	Language Typology	Matthew Webb Wagers	2020 Winter Quarter	2200	N	2	4	5	4	6	5	4	2					2	2							36
LING 182	Struct of Spanish	Jason Henry Ostrove	2020 Winter Quarter	2200	N	2	5	5	1	4			2					1	3							23
LING 280	Expermntl Ling	Amanda Jasmine Rysling	2020 Winter Quarter	2200	N														2		9					11
LIT 61J	Jewish Lit/Culture	Bruce A Thompson	2020 Winter Quarter	2200	N	12	40	25	20	3	2							3	20	1				2		128
LIT 61U	Speculative Fiction	Zachary A Zimmer	2020 Winter Quarter	2200	N	6	54	28	15	19	11	5	3	2					23	14	1			13		194
LIT 80M	China Post-Reform	Christopher L Connery	2020 Winter Quarter	2200	N	1	18	14	12	6	3	1		1				1	5							62
LIT 90	Intro Creative Writ	James Jackson	2020 Winter Quarter	2200	N	6	13	1	1	2				1					1					1		26
LIT 90X	Escritura creativa	Nathan Xavier Osorio	2020 Winter Quarter	2200	N	3	17												1					1		22
LIT 91B	Inter Poetry Writing	Kirstin L Wagner	2020 Winter Quarter	2200	N		20												2							22
LIT 99F	Tutorial	Gary E Young	2020 Winter Quarter	2200	N	1	11												11							23
LIT 101	Theory & Interpretn	Juan E Poblete	2020 Winter Quarter	2200	N	2	33	16	9	13	5	2	1			1		1	7	1				2		93
LIT 102	Translation Theory	Kirsten S Gruesz	2020 Winter Quarter	2200	N	4	37	36	22	15	7	6	4					4	18	4				1		158
LIT 111D	Shakespeare	Abigail Heald	2020 Winter Quarter	2200	N	11	9	37	14	17	4	1	4	1			1	7	7	1				5		119
LIT 117A	Old Iranian Lit	Daniel Selden	2020 Winter Quarter	2200	N		16			1									4	4				1		26
LIT 131B	Space/Time	Susan Gillman	2020 Winter Quarter	2200	N	1	11	16	8	10	2		1						7	3						59
LIT 131C	Worldings	Vilashini Cooppan	2020 Winter Quarter	2200	N	1	12	9	7											1				3		33
LIT 135A	African Lit Topics	Vilashini Cooppan	2020 Winter Quarter	2200	N	4	22	15	4									2		1						48
LIT 141E	Arab-Islamic Lit II	Camilo Gomez-Rivas	2020 Winter Quarter	2200	N		5	4	5	3									2							19
LIT 149D	Modern Literature	Andrew Hunter Bivens	2020 Winter Quarter	2200	Y	1	7		1									1		1						11
LIT 166A	Rep Gender Med Lit	H M Leicester	2020 Winter Quarter	2200	N	4	16	6	3	1		1						1								32
LIT 179A	Adv Writing-Fiction	Melissa Lynn Sanders-Self	2020 Winter Quarter	2200	N		22	1	1																	24
LIT 179B	Adv Writing-Poetry	Robert J Wilson	2020 Winter Quarter	2200	N		7	9	3	2																21
LIT 189A	Conquista/Sor Juana	Zachary A Zimmer	2020 Winter Quarter	2200	N		4	1	4	5	3	1							7	2						27
LIT 189G	Cine y Literatura	Juan E Poblete	2020 Winter Quarter	2200	N			2		2	1	1						1	2	1						10
LIT 189I	Lit e indigeneidad	Amanda M. Smith	2020 Winter Quarter	2200	N	3	9		1	3								1	6							23
LIT 190F	Studies in Poetry	Robert J Wilson	2020 Winter Quarter	2200	N		8	6	3	2								1						1		21
LIT 288Y	Teoria Critica	Amanda M. Smith	2020 Winter Quarter	2200	N		2												1		9					12
MATH 3	Precalculus	Mark Richard Eastman	2020 Winter Quarter	2200	N		3	7	9	14	8	20	18	1		21		26	17	23				10		177
MATH 3	Precalculus	Nandini Bhattacharya	2020 Winter Quarter	2200	N		11	3	2	7		2	6			3								1		35
MATH 11A	Calculus with Apps	Richard Montgomery	2020 Winter Quarter	2200	N	25	87	7	14	82	8		20					6	6	2				5		262
MATH 11B	Calculus with Apps	Justin Malcolm Lake	2020 Winter Quarter	2200	N	5	77	33	17	61	25	8	54			9		9	2	3				6		309
MATH 19A	Calc:Sci,Engin,Math	Anthony J Tromba; Frank Bauerle	2020 Winter Quarter	2200	N	17	41	13	7	36	10	69	53			24		4	5	5				10		294
MATH 19B	Calc:Sci,Engin,Math	Anthony J Tromba; Frank Bauerle	2020 Winter Quarter	2200	N	59	92	28	34	24	19	18	24			6		2	6	2				3		317
MATH 19B	Calc:Sci,Engin,Math	Pedro Morales	2020 Winter Quarter	2200	N	46	84	49	38	38	14	9	8	3	1	1	1	3		1				2		298
MATH 21	Linear Algebra	Hatice Mutlu Akaturk	2020 Winter Quarter	2200	N	34	76	29	16	11	6	5	2					3	2		1			2		187
MATH 22	Calc of Several Var	Mark Richard Eastman	2020 Winter Quarter	2200	N	3	11	18	17	24	17	13	15			8		6	7	7				3		149
MATH 23A	Vector Calculus	Mark Richard Eastman	2020 Winter Quarter	2200	N	5	33	13	17	33	28	31	24			7		9	5					6		211
MATH 23B	Vector Calculus	Anthony J Tromba; Frank Bauerle	2020 Winter Quarter	2200	N	11	32	12	12	16	10	11	24			13		2	5	3				11		162
MATH 24	Ordinary Diff Equas	Debra K Lewis	2020 Winter Quarter	2200	N	1	6	7	4	6	4	3	6			3	1	1	3	3				5		53
MATH 100	Intr Proof/Prb Solv	Frank Bauerle	2020 Winter Quarter	2200	N	6	19	8	4	9	3	9	11			3		1	1	2				5		81
MATH 103A	Complex Analysis	John Gabriel Prudente Pelias	2020 Winter Quarter	2200	N	5	5	8	5	7	7	1	4			1			3	1				1		48
MATH 105A	Real Analysis	Debra K Lewis	2020 Winter Quarter	2200	N		5	2	1	5	1	1	10			4		2	9	3				1		44
MATH 106	Ordinary Diff Equas	Longzhi Lin	2020 Winter Quarter	2200	N		3	3	4	6	6	5	5	4				6	8	7						57
MATH 110	Intro Number Theory	Junecue Suh	2020 Winter Quarter	2200	N		7	3	9	6	4	7	9	1	2	4	1	1	12	1				2		69
MATH 111A	Algebra	Bruce N Cooperstein	2020 Winter Quarter	2200	N	1	6	6				5						5	10	1				2		36
MATH 115	Graph Theory	Nathan Marianovsky	2020 Winter Quarter	2200	N	10	7	7	5	5	2	4	1					4	2					2		49
MATH 129	Algebraic Geometry	Johan Steen	2020 Winter Quarter	2200	N	4	2	1	2			1						2	5	1				5		23
MATH 181	History Mathematics	Hatice Mutlu Akaturk	2020 Winter Quarter	2200	N	9	24	2		4	1	2	1		1			3	8	1						56
MATH 194	Senior Seminar	Viktor Ginzburg	2020 Winter Quarter	2200	N	8	14											1								23
MATH 194	Senior Seminar	Anthony J Tromba	2020 Winter Quarter	2200	N	13	7	4	1																	25
MATH 201	Algebra II	Junecue Suh	2020 Winter Quarter	2200	N			2	2	1									2		10	2				19
MATH 205	Analysis II	Francois Monard	2020 Winter Quarter	2200	N		3	1										1			16					21
MATH 207	Complex Analysis	Longzhi Lin	2020 Winter Quarter	2200	N		1				2							1	1		11	1				17
MATH 209	Manifolds II	Richard Montgomery	2020 Winter Quarter	2200	N		2														8					10
MATH 248	Symplectic Geometry	Viktor Ginzburg	2020 Winter Quarter	2200	N	3															15					18
MERR 85C	Classrm Connection	Elizabeth S Abrams	2020 Winter Quarter	2200	Y														18	2				1		21
MERR 90F	Merrill Fld Study Prac	Michael Eric Rotkin	2020 Winter Quarter	2200	N		8	3																		11
METX 119L	Gen Microbio Lab	Burcak Artun	2020 Winter Quarter	2200	N		21	10	8																	39
METX 202	Cell/Molec Toxiclgy	Donald Robert Smith	2020 Winter Quarter	2200	N	3		1	1	5																10
METX 206A	Adv Microbiology	Chad W Saltikov; Victoria A Stone	2020 Winter Quarter	2200	N	1	4	3	1	1											4					14
METX 292	Intro Grad Seminar	Fitnat Yildiz	2020 Winter Quarter	2200	N														3		25					28
MUSC 1C	Concert Choir	Nathaniel Aaron Berman	2020 Winter Quarter	2200	N		23	2	4	2									1		1			1		34
MUSC 3	Large Jazz Ensemble	Charles R Hamilton	2020 Winter Quarter	2200	N		18			1			1													20
MUSC 5A	Beg W Java Gamelan	Undang Sumarna	2020 Winter Quarter	2200	N		39												1		1					41
MUSC 5B	Int W Java Gamelan	Undang Sumarna	2020 Winter Quarter	2200	N		20												1					1		22
MUSC 8A	Balinese Gamelan	Brian Baumbusch	2020 Winter Quarter	2200	N		23	1											1							25
MUSC 9	Wind Ensemble	Nathaniel Aaron Berman	2020 Winter Quarter	2200	N		37			2									1		3					43
MUSC 12	Mariachi Ensemble	Russell Christopher Rodriguez	2020 Winter Quarter	2200	N	7	5	1																		13
MUSC 12B	Mexican Folklorico	Russell Christopher Rodriguez	2020 Winter Quarter	2200	N	4	6	2	1			1							2	1						17
MUSC 14	TheoryMusicianshipII	Faith Suzanne Lanam	2020 Winter Quarter	2200	N	1	3	2				1	2						1							10
MUSC 30B	Theory,Lit,Music	Anatole Leikin	2020 Winter Quarter	2200	N		4	6	4		1	3	4						1							23
MUSC 51	Vocal Repertoire Class	Sheila Kay Willey	2020 Winter Quarter	2200	N		15	6		1																22
MUSC 55	NorthIndiaRhythm	Ashwin Batish	2020 Winter Quarter	2200	N	50	1												1					3		55
MUSC 55A	Inter N Indian Rhythm	Ashwin Batish	2020 Winter Quarter	2200	N	14	3											1								18
MUSC 80O	Music Polit Protest	Daniel L Munoz	2020 Winter Quarter	2200	N	33	10	13	10	9	2		2			3			8	5						95
MUSC 80V	The Beatles Music	Giacomo Fiore	2020 Winter Quarter	2200	N	16	47	58	56	35	21	10	7	2				9	104	11				3		379
MUSC 80Z	Laptop Music	David Evan Jones	2020 Winter Quarter	2200	N	3	19	8	3	6	3				1			1	11	1						56
MUSC 81A	SurveyRapHip	James I Minton	2020 Winter Quarter	2200	N	161	162	24	4	11			1						18	1						382
MUSC 81R	1970s Rock	Giacomo Fiore	2020 Winter Quarter	2200	N	98	78	36	21	23	8	13	4	4		1		14	39	7						346
MUSC 101A	Hist West Art Music	Nina K Treadwell	2020 Winter Quarter	2200	N		6	5			3							1								15
MUSC 121	Orchestration	David Andrew Kant	2020 Winter Quarter	2200	N	1	12											1								14
MUSC 123	Electr Sound Synth	David Evan Jones	2020 Winter Quarter	2200	N		6	9	4	5														1		25
MUSC 161	Inv Lesson One Hour	Emily Victoria Sinclair	2020 Winter Quarter	2200	N		8		1	1																10
MUSC 164	Jazz Ensembles	Stan E Poplin	2020 Winter Quarter	2200	N	7	2	1		1																11
MUSC 166	Chamber Singers	Michael J McGushin	2020 Winter Quarter	2200	N	7	10		1				1													19
MUSC 180A	Asia & The Pacific	Dard A Neuman	2020 Winter Quarter	2200	N	3	6	9	2	1	1															22
MUSC 252	Current Issues Coll	Amy C Beal	2020 Winter Quarter	2200	N		6														14					20
OAKS 1	ALE:Comm Diversity	Andrea Yolande Seeger	2020 Winter Quarter	2200	N	2	6	5	1	4	2		1					6	1							28
OAKS 3L	Precalc Academy Lab	Nandini Bhattacharya	2020 Winter Quarter	2200	N		12	2		8	1	1	3			2		4						1		34
OAKS 10	Academic Success	Lindsay Elizabeth Knisely	2020 Winter Quarter	2200	Y		8	5	2	1						1		1	1							19
OAKS 47	Bldg Sanctuary	Silvia Austerlic	2020 Winter Quarter	2200	N		11	1				1	1	1												15
OAKS 70	DiverseVoicesPoetry	Lindsay Elizabeth Knisely	2020 Winter Quarter	2200	N		20	1		3						1										25
OAKS 80H	RainbowTheaterCltrl	Donald Williams	2020 Winter Quarter	2200	N	6	11	1											3							21
OAKS 94F	Group Tutorial	Kimberly J Lau	2020 Winter Quarter	2200	N					2									13							15
OAKS 153	Community Mapping	Leslie Lopez	2020 Winter Quarter	2200	N	2	8	3	1	4	1							1	1	1						22
OCEA 1	The Oceans	Maria Reimi Sipala	2020 Winter Quarter	2200	N		45	28	20	21	12	7	2	1	1		1	6	29	5				2		180
OCEA 80B	Our Changing Planet	Jerome Fiechter	2020 Winter Quarter	2200	N	8	15	6	12	12	7	9	1	2		1		2	10	2				2		89
OCEA 90	ClimateFundamentals	Andrew M Moore; Claudie Beaulieu	2020 Winter Quarter	2200	N	9	15	24	35	21	20	13	5	2				5	24	3				3		179
OCEA 101	Marine Environment	Raphael M. Kudela	2020 Winter Quarter	2200	N		8	8	8	15		12	5							1				1		58
OCEA 120	Aquatic Chemistry	Carl Lamborg	2020 Winter Quarter	2200	N		4		1		1	1		2		2					1					12
PERS 2	Persian: First Year	Mehran Esfandiari	2020 Winter Quarter	2200	N	7	10	4			1	1							2		2					27
PHIL 9	Intro to Logic	Gregg Sean Hunter	2020 Winter Quarter	2200	N		85	12	4	7	7	2	4			2		4	6	1				2		136
PHIL 11	Intro To Philosophy	Janette Dinishak	2020 Winter Quarter	2200	N		101	151	36	29	6	4	1					5	105	6				3		447
PHIL 23	Phil Cognitive Sci	Nico Orlandi	2020 Winter Quarter	2200	N	16	36	21	14	14	1	1		1				2	4	2				2		114
PHIL 24	Intro Ethics Contem	Robbie Kubala	2020 Winter Quarter	2200	N	1	9	14	5	5	1	1	4	1		1			6					1		49
PHIL 100B	The Rationalists	Dion N Farquhar	2020 Winter Quarter	2200	N	23	27	4	3	2	1	1	1	1				2		1				1		67
PHIL 106	Kant	Abraham D Stone	2020 Winter Quarter	2200	N		9	11	9	3	1	1														34
PHIL 107	19Th-C Philosophy	Abraham D Stone	2020 Winter Quarter	2200	N		14	7	3									1	3	1				1		30
PHIL 111	Continentl Philsphy	Emine Hande Tuna	2020 Winter Quarter	2200	N		7	5	3	5	3	1					1		2	1				2		30
PHIL 119	Intermediate Logic	Kyle Robertson	2020 Winter Quarter	2200	N	3	2	2		2			1						2	1						13
PHIL 190	Senior Seminar	Janette Dinishak	2020 Winter Quarter	2200	N		4	3	4	2	1								1							15
PHIL 190	Senior Seminar	Paul Andrew Roth	2020 Winter Quarter	2200	N		3	1		2			2	2						1						11
PHYE 5T	Scuba Rescue Diving	Cecilia Jaeun Shin	2020 Winter Quarter	2200	N														12		2					14
PHYE 9B	BegDinghySailing	Russell L Kingon	2020 Winter Quarter	2200	N														8	2				1		11
PHYE 9B	BegDinghySailing	Hilary Laura Scheer	2020 Winter Quarter	2200	N														7	1	3					11
PHYE 9B	BegDinghySailing	Hilary Laura Scheer	2020 Winter Quarter	2200	N														6	3				2		11
PHYE 9B	BegDinghySailing	Hilary Laura Scheer	2020 Winter Quarter	2200	N														13	2						15
PHYE 9C	IntermedDinghySail	Russell L Kingon	2020 Winter Quarter	2200	N														8		4			1		13
PHYE 9C	IntermedDinghySail	Hilary Laura Scheer	2020 Winter Quarter	2200	N														9	1	2	1				13
PHYE 9C	IntermedDinghySail	Hilary Laura Scheer	2020 Winter Quarter	2200	N														8	2	2					12
PHYE 9H	Basic Rowing	Jodi Leann Boswell	2020 Winter Quarter	2200	N														8		1			1		10
PHYE 15B	Basketball	Samuel Norman Walters	2020 Winter Quarter	2200	N														15					2		17
PHYE 15N	Tennis	Amy Elizabeth Jensen	2020 Winter Quarter	2200	N														6		3			1		10
PHYE 15N	Tennis	Amy Elizabeth Jensen	2020 Winter Quarter	2200	N														10		4			1		15
PHYE 15T	Volleyball	Yelena Skazka	2020 Winter Quarter	2200	N														16	1	2			2		21
PHYE 15T	Volleyball	Jacob Charles Landel	2020 Winter Quarter	2200	N														9		1			1		11
PHYE 20A	Ballet	Vicki M. Bergland	2020 Winter Quarter	2200	N														18	2	5			1		26
PHYE 20A	Ballet	Vicki M. Bergland	2020 Winter Quarter	2200	N														12		2			1		15
PHYE 20A	Ballet	Vicki M. Bergland	2020 Winter Quarter	2200	N														16		3			1		20
PHYE 20A	Ballet	Vicki M. Bergland	2020 Winter Quarter	2200	N														12	1	3					16
PHYE 20C	Jazz Dance	Rachel Erin Peterson	2020 Winter Quarter	2200	N														17	2	2					21
PHYE 20D	Modern Dance	Rachel Erin Peterson	2020 Winter Quarter	2200	N														15	1	1			1		18
PHYE 28K	Soccer	Riley Maclean Hanley	2020 Winter Quarter	2200	N														17		1			2		20
PHYE 30G	Fitness Conditioning	Kia Michele Blaustein	2020 Winter Quarter	2200	N														15	3	1			2		21
PHYE 30G	Fitness Conditioning	Vicki M. Bergland	2020 Winter Quarter	2200	N														11	1				2		14
PHYE 30G	Fitness Conditioning	Dixie Lee Mills	2020 Winter Quarter	2200	N														9	4	1			4		18
PHYE 30G	Fitness Conditioning	Dixie Lee Mills	2020 Winter Quarter	2200	N														15	4	2			2		23
PHYE 30G	Fitness Conditioning	Dixie Lee Mills	2020 Winter Quarter	2200	N														16	1	1					18
PHYE 30H	Tai Chi Chuan	Dale Fred Strawhacker	2020 Winter Quarter	2200	N														12		2			2		16
PHYE 30J	Strength Training	James Chapple Soper	2020 Winter Quarter	2200	N														12		3					15
PHYE 30L	Yoga Exercises	Kia Michele Blaustein	2020 Winter Quarter	2200	N														17		1			1		19
PHYE 30L	Yoga Exercises	Kia Michele Blaustein	2020 Winter Quarter	2200	N														14		2					16
PHYE 30L	Yoga Exercises	Kia Michele Blaustein	2020 Winter Quarter	2200	N														16	2	3					21
PHYE 30L	Yoga Exercises	Henry Heikkinen	2020 Winter Quarter	2200	N														8		1			5		14
PHYE 30N	Self-Defense Basics	Yoshihito Shibata	2020 Winter Quarter	2200	N														14					3		17
PHYE 43A	Aikido	Yoshihito Shibata	2020 Winter Quarter	2200	N														12		2					14
PHYE 43A	Aikido	Yoshihito Shibata	2020 Winter Quarter	2200	N														13		3					16
PHYE 43A	Aikido	Yoshihito Shibata	2020 Winter Quarter	2200	N														17		3			1		21
PHYS 1	Physics for Everyone	Steven Ritz	2020 Winter Quarter	2200	N	4	29	26	14	9	7	5	5						11	1				1		112
PHYS 5A	Intro Physics I	David M Smith	2020 Winter Quarter	2200	N	11	34	27	28	40	31	17	19					2	1							210
PHYS 5C	Intro Physics III	David P Belanger	2020 Winter Quarter	2200	N	9	17	32	39	21	10	16	10	3					1	7						165
PHYS 5D	Intro Physics IV	David M Smith	2020 Winter Quarter	2200	N		2	2	3	4	4	3	5					1	1	1						26
PHYS 5L	Intro Phys I Lab	George S Brown	2020 Winter Quarter	2200	N	2	6	2	8	3																21
PHYS 5L	Intro Phys I Lab	George S Brown	2020 Winter Quarter	2200	N	4	11	4			1															20
PHYS 5L	Intro Phys I Lab	George S Brown	2020 Winter Quarter	2200	N	5	8	3	3	3																22
PHYS 5L	Intro Phys I Lab	George S Brown	2020 Winter Quarter	2200	N		6	6	6	3																21
PHYS 5L	Intro Phys I Lab	George S Brown	2020 Winter Quarter	2200	N	9	6		4	3																22
PHYS 5L	Intro Phys I Lab	George S Brown	2020 Winter Quarter	2200	N	12	5		2	2								1								22
PHYS 5L	Intro Phys I Lab	George S Brown	2020 Winter Quarter	2200	N		7	3	9	3																22
PHYS 5L	Intro Phys I Lab	George S Brown	2020 Winter Quarter	2200	N	8	11	2	1																	22
PHYS 5L	Intro Phys I Lab	George S Brown	2020 Winter Quarter	2200	N	3	7	9	1	1			1													22
PHYS 5N	Intro Phys III Lab	George S Brown	2020 Winter Quarter	2200	N	6	6	2	3	1	2									1						21
PHYS 5N	Intro Phys III Lab	George S Brown	2020 Winter Quarter	2200	N	3	7	6	1	1	2		1													21
PHYS 5N	Intro Phys III Lab	George S Brown	2020 Winter Quarter	2200	N	7	5	4	2	2		1														21
PHYS 5N	Intro Phys III Lab	George S Brown	2020 Winter Quarter	2200	N		11	8	1			1	1													22
PHYS 5N	Intro Phys III Lab	George S Brown	2020 Winter Quarter	2200	N	4	8	2	1			2														17
PHYS 5N	Intro Phys III Lab	George S Brown	2020 Winter Quarter	2200	N		12	9	1																	22
PHYS 6A	Intro Physics I	Arthur P Ramirez	2020 Winter Quarter	2200	N	12	40		44	47		50	38			2		2	1	1				7		244
PHYS 6B	Intro Physics II	Barun Dhar	2020 Winter Quarter	2200	N		41	27	33	35	25	22	20			7		10	3	4				5		232
PHYS 6B	Intro Physics II	Barun Dhar	2020 Winter Quarter	2200	N		34	20	38	53	41	26	27			9		7	1	3				6		265
PHYS 6L	Intro Phys I Lab	George S Brown	2020 Winter Quarter	2200	N		6	4	5	1	1													2		19
PHYS 6L	Intro Phys I Lab	George S Brown	2020 Winter Quarter	2200	N	1	4	8	5	1	1															20
PHYS 6L	Intro Phys I Lab	George S Brown	2020 Winter Quarter	2200	N	1	5	4	2	8																20
PHYS 6L	Intro Phys I Lab	George S Brown	2020 Winter Quarter	2200	N	3	9	3	2		1															18
PHYS 6L	Intro Phys I Lab	George S Brown	2020 Winter Quarter	2200	N	1	4	8	7		1															21
PHYS 6L	Intro Phys I Lab	George S Brown	2020 Winter Quarter	2200	N		19	1																1		21
PHYS 6L	Intro Phys I Lab	George S Brown	2020 Winter Quarter	2200	N	2	4	5	6	4	1															22
PHYS 6L	Intro Phys I Lab	George S Brown	2020 Winter Quarter	2200	N	1	11	4	2	2																20
