Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
MATH 19B	Calc:Sci,Engin,Math	Anthony J Tromba; Longzhi Lin	2022 Summer Quarter	2224	N	8	11	10	4	7	2	6	3						1					3		55
MATH 19B	Calc:Sci,Engin,Math	Anthony J Tromba; Longzhi Lin	2022 Summer Quarter	2224	N	5	27	7	8	8	4	4	3			3		2						3		74
MATH 21	Linear Algebra	Mita Banik	2022 Summer Quarter	2224	N	5	8		3	4	5	5	11			4			3					1		49
MATH 21	Linear Algebra	Amethyst Rachael Jade Price	2022 Summer Quarter	2224	N	28	8	5	5	7	3		1			3		1	2	1				3		67
MATH 22	Calc of Several Var	Suzana Serboi	2022 Summer Quarter	2224	N	10	7	6	3	6	2	2	5	1		1	2	2	3	1				2		53
MATH 23A	Vector Calculus	Anthony J Tromba; Longzhi Lin	2022 Summer Quarter	2224	N	10	25	20	17	7	4	8	12			2								4		109
MATH 23A	Vector Calculus	Anthony J Tromba; Longzhi Lin	2022 Summer Quarter	2224	N	9	6	17	3	9	11	7	4			1		2	2					1		72
MATH 23B	Vector Calculus	Anthony J Tromba; Longzhi Lin	2022 Summer Quarter	2224	N	5	13	6	2	9	2	2	2			1		2		1						45
MATH 23B	Vector Calculus	Anthony J Tromba; Longzhi Lin	2022 Summer Quarter	2224	N	8	23	4	4	1	2	1	2						4					1		50
MATH 24	Ordinary Diff Equas	Cheyenne Leigh Dowd	2022 Summer Quarter	2224	N		33		1	2					1			4								41
MATH 100	Intr Proof/Prb Solv	Deewang Bhamidipati	2022 Summer Quarter	2224	N	9	12			4		1						1	1					1		29
MATH 100	Intr Proof/Prb Solv	Jennifer Simon Guerrero	2022 Summer Quarter	2224	N	6	9	4		2	1	1	1		1									1		26
MATH 103A	Complex Analysis	Hirotaka Tamanoi	2022 Summer Quarter	2224	N	3	2	2	1	3	2		3					1	1					1		19
MATH 105A	Real Analysis	Suzana Serboi	2022 Summer Quarter	2224	N	12	11	2	6			2	2		1			3	2	1				4		46
MATH 106	Ordinary Diff Equas	Hirotaka Tamanoi	2022 Summer Quarter	2224	N	2	2	3	1	1			1					1	2					1		14
MATH 110	Intro Number Theory	Jianqi Liu	2022 Summer Quarter	2224	N	2	6	1	5	6	4	2	1					1	2							30
MATH 110	Intro Number Theory	Jianqi Liu	2022 Summer Quarter	2224	N	2	4	5		2	1		8					1	2					1		26
MATH 110	Intro Number Theory	Sam Kim Miller	2022 Summer Quarter	2224	N	2	1		1	4		1	1			1										11
MATH 117	Adv Linear Algebra	David Adam Rubinstein	2022 Summer Quarter	2224	N	4	5	1	1		4	1	2			1			2	1				4		26
MATH 117	Adv Linear Algebra	Jadyn Valentine Breland	2022 Summer Quarter	2224	N		3						1					2	2	1				5		14
MATH 124	Intro To Topology	Hirotaka Tamanoi	2022 Summer Quarter	2224	N	2	2	3	1				1	2				1	3	1				1		17
MATH 134	Cryptography	Suzana Serboi	2022 Summer Quarter	2224	N	3	9	3	1						1			1	1	1				1		21
MATH 181	History Mathematics	John Gabriel Prudente Pelias	2022 Summer Quarter	2224	N	4	3	2	1	3	3	1						1	5					2		25
MATH 194	Senior Seminar	Viktor Ginzburg	2022 Summer Quarter	2224	N	3	7	5	5	3									3					2		28
MERR 1A	Univ Life & Learning	Elizabeth S Abrams; Sarah-Hope Parmeter	2022 Summer Quarter	2224	N														392	5						397
MERR 60	Fake News	Nolan Higdon	2022 Summer Quarter	2224	N	29		3	1		1	1		3				2	6					3		49
METX 119L	Gen Microbio Lab	Burcak Artun	2022 Summer Quarter	2224	N	6	6	1	1	2	1	1						1								19
METX 135	Functional Anatomy	Myra Ellen Finkelstein	2022 Summer Quarter	2224	N		5	4	2	2		2	1		1											17
MUSC 11A	Western Classical	Grijda Spiri	2022 Summer Quarter	2224	N	33	33	8	4		1	1						2	3	1						86
MUSC 11D	Intr to World Music	Michael Paul Lindsey	2022 Summer Quarter	2224	N	5	7	5	2	4	6		1			1		1	8	2						42
MUSC 13	BegTheoryMusI	Faith Suzanne Lanam	2022 Summer Quarter	2224	N	8	3		1		1	2	1	1				1	3					1		22
MUSC 58	Songwriting Craft	Alexander Michael Wand	2022 Summer Quarter	2224	N	9	3	1										1	1	1						16
MUSC 73	Music and the Ocean	Yolande Constance Harris	2022 Summer Quarter	2224	N	5	4	3	1	1		1						1	3					1		20
MUSC 80F	Music Latin America	Melodie Michel	2022 Summer Quarter	2224	N	17	6	7	3	1	2	1	3	1				2	5	2				2		52
MUSC 80P	US Popular Music	Nelsen James Hutchison	2022 Summer Quarter	2224	N	35	16	10	5	7	6	2	5					6	8	2						102
MUSC 80V	The Beatles Music	Monica Francesca Ambalal	2022 Summer Quarter	2224	N	28	18	1	1	6		1	3			3		3	8	1				4		77
MUSC 80W	Music Business	Melodie Michel	2022 Summer Quarter	2224	N	2	12	4											1	1				2		22
MUSC 81C	Global Pop Music	Ryan Joseph Lambe	2022 Summer Quarter	2224	N	43	19			8			5					4	8	4				3		94
MUSC 81L	Music In Animated Film	Heeyoung Choi	2022 Summer Quarter	2224	N	13	7	4	2	2			2			1			2							33
NLP 271C	Capstone III: NLP	Adwait Ratnaparkhi	2022 Summer Quarter	2224	N		2	4	1	3	1										4					15
OAKS 1A	Univ Life & Learning	Erin Ann O'Connell; Marcia Ochoa	2022 Summer Quarter	2224	N														327	8						335
OCEA 1	The Oceans	Kimberly Anne Delong	2022 Summer Quarter	2224	N	2	6	1	3	5		2	2		1			1	1	1						25
OCEA 80A	Life In The Sea	Katlin L Bowman	2022 Summer Quarter	2224	N	1	15	16	3	5	3	1		2		1	1	4	4	3				3		62
PHIL 9	Intro Symbolic Logic	Jordan B Dopkins	2022 Summer Quarter	2224	N	5	5	1	1	5	2	1		1			1	12	6	6				14		60
PHIL 11	Intro To Philosophy	Kelvin Villegas	2022 Summer Quarter	2224	N	7	6	14	11	8	3	2						1	9	1				1		63
PHIL 22	Ethical Theory	James Patrick Read	2022 Summer Quarter	2224	N	3	7		1									1	1							13
PHIL 80G	Bioethics 21st Cent	Sandra Lyn Dreisbach	2022 Summer Quarter	2224	Y	1	2	2	1	2	2							1								11
PHIL 108	Phenomenology	Ana Cristina de Souza Pedroso	2022 Summer Quarter	2224	N	1	7	3	3	1			1			1		1	1							19
PHYS 5C	Intro Physics III	Onuttom Narayan; Robert Preston Johnson	2022 Summer Quarter	2224	N		1	1		3		2	4			2		7						2		22
PHYS 5N	Intro Phys III Lab	Robert Preston Johnson	2022 Summer Quarter	2224	N	2	4	1	1	1								1						2		12
PHYS 6A	Intro Physics I	Barun Dhar	2022 Summer Quarter	2224	N	2	1	1	3	1	3	1	1			2		5		1				2		23
PHYS 6C	Intro Phys III	Barun Dhar	2022 Summer Quarter	2224	N	4	3		4	3			6					1						2		23
PHYS 6L	Intro Phys I Lab	Barun Dhar	2022 Summer Quarter	2224	N		3	1	3	2		2								1				3		15
PHYS 133	Intermediate Lab	Joseph Mark Connell	2022 Summer Quarter	2224	N	4	1	2	2	5	1	1	2					1								19
POLI 105A	Ancient Pol Thought	Rowan Anna Powell	2022 Summer Quarter	2224	Y	1	2	2	1	3	2							3						2		16
POLI 108	Revolt & Revolution	Dylan Davis	2022 Summer Quarter	2224	N		1		2	3	1								3							10
POLI 116	Comparative Law	Jacqueline Susan Gehring	2022 Summer Quarter	2224	Y		3	4	3	12	3	5	2					1	1	1				3		38
POLI 120B	Democ Amer Pol Dev	Scott Winford Newsome	2022 Summer Quarter	2224	Y		4	1	1	8	2							1								17
POLI 158	Law/Politics Memory	Jacqueline Susan Gehring	2022 Summer Quarter	2224	Y		3		3	4	2	2		2	1		1	2	3	2				5		30
PRTR 41I	Improvisation	Robert Eli Giges	2022 Summer Quarter	2224	N		6		2				1			1			1							11
PRTR 141W	Improv Workshop	Robert Eli Giges	2022 Summer Quarter	2224	N	5	3				1								2							11
PSYC 1	Intro Psychology	Giselle Laiduc	2022 Summer Quarter	2224	N	39	23	2	4	6		2						1	7					3		87
PSYC 1	Intro Psychology	Emily Anne Hentschke	2022 Summer Quarter	2224	N	18	22	7	7	7	1	1	2			2		2	7	1				4		81
PSYC 2	Intro Psyc Stats	Claudia Lorena Castaneda	2022 Summer Quarter	2224	N	6	2	1	2	8		2	1			1		2		1				1		27
PSYC 2	Intro Psyc Stats	Andrew Joseph Guydish	2022 Summer Quarter	2224	N	4		2	2	2	5		3	1				1								20
PSYC 10	Intro Develop Psych	Abigail Walsh	2022 Summer Quarter	2224	N	4	30	7	3	4																48
PSYC 10	Intro Develop Psych	Brenda Celina Gutierrez	2022 Summer Quarter	2224	N	2	8		5	8		3	2			3		4	3	1						39
PSYC 20	Cogn: Fund Theories	Andrew Joseph Guydish	2022 Summer Quarter	2224	N	1	7	4	1	2	4	1	1	2										1		24
PSYC 20	Cogn: Fund Theories	Andrew Joseph Guydish	2022 Summer Quarter	2224	N	10	15	23	16	14	15	7	5	2		2		3	4							116
PSYC 100	Research Methods	Benjamin C Storm	2022 Summer Quarter	2224	N	3	20	15	8	39	8	6	9	6		1		5	6	2				5		133
PSYC 102	Adolescent Develop	Andrew Gary Takimoto	2022 Summer Quarter	2224	N	6	2			3								1								12
PSYC 103	Adult Devel & Aging	Margarita Azmitia	2022 Summer Quarter	2224	N	1	1	1	2	5	1		3		1	1		1	4							21
PSYC 105	Children's Thinking	Sam McHugh	2022 Summer Quarter	2224	N	7	10	1	4	4	1		1						1					2		31
PSYC 122	Science of Learning	Karen Arcos	2022 Summer Quarter	2224	N	15	20	8	5	10	1		4					3	5	1				3		75
PSYC 129	Learning and Memory	Benjamin C Storm	2022 Summer Quarter	2224	N	2	7	2	3	8	2		4			1		2	2	1						34
PSYC 140G	Women's Lives	Melina Rae Singh	2022 Summer Quarter	2224	N		6	3	3	6	1	2	1	1				3	2					2		30
PSYC 140H	Sexual Identity/Soc	Daniel Clark Copulsky	2022 Summer Quarter	2224	N	9	3	2	2	1	1								1							19
PSYC 149	Community Psych	Daniel Alberto Rodriguez Ramirez	2022 Summer Quarter	2224	N	4	10	3	3		2	5						2	2					1		32
PSYC 159D	Sexual Aggression	Eileen L Zurbriggen	2022 Summer Quarter	2224	N	3	6		3	1	2	1	1					1	2							20
PSYC 159D	Sexual Aggression	Eileen L Zurbriggen	2022 Summer Quarter	2224	N		10	3	1		1		2					1	2							20
PSYC 167	Clinical Psychology	Hannah Raila	2022 Summer Quarter	2224	N	4	7	7	6	13	2	4	8	1	2			4	4	1				3		66
PSYC 182	Qual Reserch Methods	Sam Hughes	2022 Summer Quarter	2224	N	3	2	4	1	1									1							12
SOCY 1	Intro Sociology	Kyle Rod Galindez	2022 Summer Quarter	2224	N	10	5	3	1	1								2						1		23
SOCY 3A	Evaluation/Evidence	Roxanna Villalobos	2022 Summer Quarter	2224	N	5	8	4	3	3	3	1	1					4						3		35
SOCY 10	Issues/Prblms In Am	Michelle Parra	2022 Summer Quarter	2224	N	13	8	2	2	1								2		1						29
SOCY 15	World Society	Aida Mukharesh	2022 Summer Quarter	2224	N	23	19	3	2	1	3				1			7	7	1				2		69
SOCY 105A	Classical Soc Theor	James Demetrios Sirigotis	2022 Summer Quarter	2224	N	1	3	1	2	1								4	2					1		15
SOCY 105B	Contem Soc Theory	Erica Zurawski	2022 Summer Quarter	2224	N	3	12	2	2	1			1					3						1		25
SOCY 115	Intro Sound Studies	Joseph Klett	2022 Summer Quarter	2224	N		5	2	1	1								1						2		12
SOCY 128I	Race and Law	Hiroshi Fukurai	2022 Summer Quarter	2224	Y		6	2	1									1								10
SOCY 136	Social Psychology	Megan Bethany McNamara	2022 Summer Quarter	2224	N	10	19	3	5	2	4	1	1		1	1		5	4	6				12		74
SOCY 150	Socy Death & Dying	Megan Sara McDrew	2022 Summer Quarter	2224	N	37	2	1		1	2	1	1			1				2				1		49
SOCY 170	Ethnicity and Race	Derrick Lamarr Jones	2022 Summer Quarter	2224	N		3	1		2				1				1		1				4		13
SOCY 178Z	Disability and Soc	Laura Suzanne Harrison	2022 Summer Quarter	2224	N	1	1	1	2	1	1		1	1					1							10
SPAN 5M	Medical Spanish	Mark Amengual	2022 Summer Quarter	2224	N	3	7																			10
STAT 5	Statistics	Jonathan Rice Katznelson	2022 Summer Quarter	2224	N	1	4	2	1	4	1		1					2	4	2				1		23
STAT 7	StatMthdsBio/Env/Hlth	Bruno Silva Mendes	2022 Summer Quarter	2224	N	1	1	3	6	7	5		4			11		8	3	2				1		52
STAT 7L	StatMthdsBioEnvHlthLab	Qi Wang	2022 Summer Quarter	2224	N		41			2			2			1		4								50
STAT 131	Intro Prob Theory	David Draper	2022 Summer Quarter	2224	N	121	23	8	4	2		3	1					3		1						166
STAT 131	Intro Prob Theory	David Draper	2022 Summer Quarter	2224	N	31	46	7	4	3	1	2						8	1	1				3		107
STEV 1A	Univ Life & Learning	Geoffrey Michael Childers; Matthew D O'Hara	2022 Summer Quarter	2224	N														397	7						404
STEV 26	Navigate University	Brij D Lunine	2022 Summer Quarter	2224	N		22	6		1								1	1							31
STEV 26	Navigate University	Brij D Lunine	2022 Summer Quarter	2224	N		35	2								1			2							40
STEV 26	Navigate University	Kylie Alisa Kenner	2022 Summer Quarter	2224	N	3	10	8		2				1												24
STEV 26	Navigate University	Kylie Alisa Kenner	2022 Summer Quarter	2224	N	3	16	15			1								2							37
STEV 26	Navigate University	Brij D Lunine	2022 Summer Quarter	2224	N		18	3		1			1			1										24
STEV 27	Service Learning	Geoffrey Michael Childers	2022 Summer Quarter	2224	N		8	4	3	1		2				1		1	5	6				1		32
STEV 80G	Self and Society	Kevin D MacClaren	2022 Summer Quarter	2224	N		10	2										1						1		14
THEA 10	Intro to Design	David Lee Cuthbert	2022 Summer Quarter	2224	N	4	2	4	3	3	2	1	3	3	5	2		1	4	4						41
THEA 14	Drawing	Kate Edmunds	2022 Summer Quarter	2224	N		10	3	2	1	1							1	1							19
THEA 20	Intr Studies Acting	Gregory J Fritsch	2022 Summer Quarter	2224	N	3	6	1	2									1	3					1		17
THEA 131X	Adv Cont Forms & Pract	Gerald Casel	2022 Summer Quarter	2224	N	2	8																			10
THEA 157	Playwriting	Kirsten L. Brandt	2022 Summer Quarter	2224	N	12	3	1	1				1						1							19
WRIT 1	Intro to Comp	Brenda Samantha Sanfilippo	2022 Summer Quarter	2224	N		3	1	1	1		1	3					3		2						15
WRIT 2	Rhetoric & Inquiry	Mark Baker	2022 Summer Quarter	2224	N	1	5	6	2			1				1		1	4	2				2		25
WRIT 2	Rhetoric & Inquiry	Anthony Sebastian Breakspear	2022 Summer Quarter	2224	N		18	1	3	3																25
WRIT 2	Rhetoric & Inquiry	Anthony Sebastian Breakspear	2022 Summer Quarter	2224	N		6	7	4	2									5							24
WRIT 2	Rhetoric & Inquiry	Ellen Spencer Newberry	2022 Summer Quarter	2224	N		5	4	1		1	1							3	2				1		18
WRIT 2	Rhetoric & Inquiry	Bettina Osborne	2022 Summer Quarter	2224	N	18	2	1				1		1					1					1		25
WRIT 2	Rhetoric & Inquiry	Nirshan Rex-Boniface Perera	2022 Summer Quarter	2224	N		9	4	2	2	2	1	1						3							24
WRIT 2	Rhetoric & Inquiry	Nirshan Rex-Boniface Perera	2022 Summer Quarter	2224	N		8	6	4	1								1	3	2						25
WRIT 2	Rhetoric & Inquiry	Andrea Yolande Seeger	2022 Summer Quarter	2224	N	3	11	2				2						2	2	2						24
WRIT 2	Rhetoric & Inquiry	Kristen Terry	2022 Summer Quarter	2224	N	2	7	5	1	3	1		2					2	1	1						25
WRIT 2	Rhetoric & Inquiry	Kristen Terry	2022 Summer Quarter	2224	N		9	4	2	4	1		1					1	2					1		25
WRIT 2	Rhetoric & Inquiry	Robin Y King	2022 Summer Quarter	2224	N			2	4	4	4	1	2			2		1	2	2				1		25
WRIT 2	Rhetoric & Inquiry	Ellen Spencer Newberry	2022 Summer Quarter	2224	N		4	1	2	2			1					3	6	1						20
WRIT 2GS	Rhetoric & Inquiry GS	Steven John Coulter	2022 Summer Quarter	2224	N	3	5	1	3	1									5							18
