Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
CRSN 151C	Sust Lab Tools	Tela Favaloro	2020 Fall Quarter	2208	N	4	22	16	2		3		1						2	1						51
CRSN 151C	Sust Lab Tools	Eli Nygren	2020 Fall Quarter	2208	N	1	3		2	1	1	1							4					1		14
CRSN 152	IDEASS Lab	Stella Hein	2020 Fall Quarter	2208	N		4			3			2											1		10
CRWN 1	ALE:Emerging Tech	Roxanne P Hamilton	2020 Fall Quarter	2208	N	3	5	8	2	4	2	2						1	1							28
CRWN 1	ALE:Emerging Tech	Kathleen J Greaney	2020 Fall Quarter	2208	N	4	11	6	2	4			1													28
CRWN 1	ALE:Emerging Tech	Marilyn Dilworth Patton	2020 Fall Quarter	2208	N	4	18	3	1	1																27
CRWN 1	ALE:Emerging Tech	Nada Miljkovic	2020 Fall Quarter	2208	N	13	8	3	2	1														1		28
CRWN 1	ALE:Emerging Tech	Roxanne P Hamilton	2020 Fall Quarter	2208	N	3	8	8	3	3	1		1				1									28
CRWN 1	ALE:Emerging Tech	Marilyn Dilworth Patton	2020 Fall Quarter	2208	N	1	20		2	4								1								28
CRWN 1	ALE:Emerging Tech	Abel Cornejo	2020 Fall Quarter	2208	N	1	25	1					1													28
CRWN 1	ALE:Emerging Tech	Abel Cornejo	2020 Fall Quarter	2208	N	3	19	1		3			1			1			1	1						30
CRWN 1	ALE:Emerging Tech	Linda MacDonald Glenn	2020 Fall Quarter	2208	N	3	20	1	1			1							1							27
CRWN 1	ALE:Emerging Tech	Chris Hables Gray	2020 Fall Quarter	2208	N	2	11	7	4	1		1						2								28
CRWN 1	ALE:Emerging Tech	Nada Miljkovic	2020 Fall Quarter	2208	N	10	6	7	3									4								30
CRWN 1	ALE:Emerging Tech	Linda MacDonald Glenn	2020 Fall Quarter	2208	N	1	20	4	2	2																29
CRWN 1	ALE:Emerging Tech	Tim R Fitzmaurice	2020 Fall Quarter	2208	N	8	20		1																	29
CRWN 1	ALE:Emerging Tech	Chris Hables Gray	2020 Fall Quarter	2208	N	2	13	6	3	2	1	1														28
CRWN 1	ALE:Emerging Tech	Dion N Farquhar	2020 Fall Quarter	2208	N	7	12	6	2									1	1							29
CRWN 1	ALE:Emerging Tech	Dion N Farquhar	2020 Fall Quarter	2208	N	9	12	7																		28
CRWN 70	Intro to Radio	Shay Leigh Stoklos	2020 Fall Quarter	2208	N	4	6		2	1	1								2							16
CRWN 70L	Radio Production	Manel Camps	2020 Fall Quarter	2208	N	4	4	4		1	1								2							16
CRWN 86	Pro Comm in Digital Age	Kathleen J Greaney	2020 Fall Quarter	2208	N	10	7	2	2										2							23
CRWN 88	ComputFuturol	Peter L Rothman	2020 Fall Quarter	2208	N	2	12			1									4							19
CRWN 95	Business Assistance	Nada Miljkovic; Peter Joseph Koht	2020 Fall Quarter	2208	N	7	4	2											1							14
CRWN 185	Career&Internship	Christina Mosteller Hall	2020 Fall Quarter	2208	N	80	5				1		1			1		3	6	2						99
CSE 3	Personal Computers	Gerald Bennett Moulds	2020 Fall Quarter	2208	N		271		8	14		2	2					5	3	1				1		307
CSE 12	Com Sys/Assmbly Lan	Sheldon Paul Logan	2020 Fall Quarter	2208	N	22	53	19	38	86	28	18	48	11	11	37	6	43	1	11				9		441
CSE 12L	Comp Sys/Lang Lab	Sheldon Paul Logan	2020 Fall Quarter	2208	N	22	53	19	38	86	28	18	48	11	11	37	6	44	1	10				9		441
CSE 13S	Comp Sys and C Prog	Maxwell James Dunne	2020 Fall Quarter	2208	N	22	107	31	35	76	11	14	24			5		20	1	15				14		375
CSE 16	Appl Discrete Math	Tracy Larrabee	2020 Fall Quarter	2208	N	10	45	69	47	41	22	15	18	11	4	2	3	15	5					1		308
CSE 20	Beginning Python	Alexey Alexander Munishkin	2020 Fall Quarter	2208	N	125	33	14	11	10	10	4	17					7	3	2				3		239
CSE 20	Beginning Python	Patrick Tantalo	2020 Fall Quarter	2208	N	143	39	13	8	10	3	5	6	1	1			4	1	3				3		240
CSE 20	Beginning Python	Larissa A Munishkina	2020 Fall Quarter	2208	N	115	46	14	10	23	8		9	2		9			4							240
CSE 30	Prog Abs Python	Luca De Alfaro	2020 Fall Quarter	2208	N	28	231	38	20	28	17	16	8			7		10	3	17				10		433
CSE 50	Business Inf System	Paul Hubert Francis Vroomen	2020 Fall Quarter	2208	N	27	47	30	15	8	2	4		1		1		5	4	3				2		149
CSE 80A	Universal Access	Roberto Manduchi	2020 Fall Quarter	2208	N	14	23	17	23	13	3	6	4			9			8	3				1		124
CSE 80N	Intro to Networking	Christina Leigh Parsa	2020 Fall Quarter	2208	N	8	27	18	13	17	11	9	6			12			16	9				3		149
CSE 100	Logic Design	Scott Beamer	2020 Fall Quarter	2208	N	2	19	15	4	6	3	4	3			2		11		5				6		80
CSE 100L	Logic Design Lab	Scott Beamer	2020 Fall Quarter	2208	N	2	19	15	4	6	3	4	3			2		11		5				6		80
CSE 101	Data Structs & Algs	Seshadhri Comandur	2020 Fall Quarter	2208	N	43	12	13	15	22	8		8					12		7				7		147
CSE 101	Data Structs & Algs	Patrick Tantalo	2020 Fall Quarter	2208	N	23	30	15	11	9	5	12	9		2	2		9	2	3				9		141
CSE 102	Intro Algorthm Anyl	Vishal Chakraborty	2020 Fall Quarter	2208	N	2	8	9	18	17	20	14	8					14		1				4		115
CSE 102	Intro Algorthm Anyl	Suresh K Lodha	2020 Fall Quarter	2208	N	13	2	16	20	15	7	12	10					5						5		105
CSE 103	Computational Models	Delbert Dean Bailey	2020 Fall Quarter	2208	N		29			85			86			16		16	2	3				3		240
CSE 104	Computability	Seshadhri Comandur	2020 Fall Quarter	2208	N	1	4			1			1							1				4		12
CSE 111	Adv Programming	Wesley F Mackey	2020 Fall Quarter	2208	N	18	23	31	15	14	4	2	3				1	2		3				7		123
CSE 112	Compar Prog Lang	Wesley F Mackey	2020 Fall Quarter	2208	N	22	29	24	22	13	5	2	1		2	1		4		2				6		133
CSE 115A	Intro Software Eng	Richard K Jullig	2020 Fall Quarter	2208	N	5	44	5																		54
CSE 120	Computer Architect	Sagnik Nath	2020 Fall Quarter	2208	N		66	38	16	54	13	7	19		1	3	1	5		5				8		236
CSE 121	Micro System Design	Anujan M Varma	2020 Fall Quarter	2208	N	3	16	5	5	6	4		2			3		5						2		51
CSE 121L	Micro Sys Desgn Lab	Anujan M Varma	2020 Fall Quarter	2208	N	3	16	5	5	6	4		2			3		5						2		51
CSE 130	Prin Comp Sys Dsgn	Faisal Nawab	2020 Fall Quarter	2208	N	4	10	21	19	18	19	9	11					2		1				6		120
CSE 130	Prin Comp Sys Dsgn	Ethan L Miller	2020 Fall Quarter	2208	N	5	2	8	8	11	9	15	17			4		12	1	7				14		113
CSE 132	Computer Security	Alvaro A Cardenas	2020 Fall Quarter	2208	N	11	21	4	3	3			1							1						44
CSE 138	Distributed Systems	Peter Alexander Alvaro	2020 Fall Quarter	2208	N	1	9	7	3	8	19	1	6	3				2	1	2						62
CSE 140	Artif Intelligence	Narges Norouzi	2020 Fall Quarter	2208	N		13	13	16	18	9	10	9		2	4		4	2	2				10		112
CSE 142	Machine Learning	Yang Liu	2020 Fall Quarter	2208	N	18	31	19	13	2		2	1					2	4	9				9		110
CSE 146	Ethics & Algorithms	Lise Getoor	2020 Fall Quarter	2208	N	3	22	3	6	6	5		2						1					1		49
CSE 150	Intro Comp Networks	Chen Qian	2020 Fall Quarter	2208	N	5	86	7	17	29		2	3	2				2		1				1		155
CSE 150L	Int Comp Net Lab	Chen Qian	2020 Fall Quarter	2208	N	5	86	7	17	29		2	3	2				2		1				1		155
CSE 160	Intro Comp Graphics	James Edward Davis	2020 Fall Quarter	2208	N	7	23	15	7	9	9	6	1					4	1					3		85
CSE 160L	Comp Graphics Lab	James Edward Davis	2020 Fall Quarter	2208	N	7	24	15	7	10	9	6	1					4						3		86
CSE 166A	Game Theory /Apps I	John T Musacchio	2020 Fall Quarter	2208	Y	1	9	3	3	2	1							2	2							23
CSE 170	Mgmt Of Tech Seminr	Subhas Desa	2020 Fall Quarter	2208	N		112	18	1										3	3				3		140
CSE 171A	Intro Mgmt of Tech I	Subhas Desa	2020 Fall Quarter	2208	Y	15	50	35	26	10	5	2	1					2	5	3				2		156
CSE 180	Database Systems I	Sheldon Finkelstein	2020 Fall Quarter	2208	N	3	14	20	28	18	11	5	6	1	3	1		2	2					1		115
CSE 183	Web Applications	David Charles Harrison	2020 Fall Quarter	2208	N	4	13	29	16	24	7	9	6	4				13		9				14		148
CSE 185E	Tech Writ Comp Engs	Gerald Bennett Moulds	2020 Fall Quarter	2208	Y		37	13	2		1	1														54
CSE 185S	Tech Writ Comp Engs	Gerald Bennett Moulds	2020 Fall Quarter	2208	Y		60	25	4	2														1		92
CSE 200	Research & Teaching	Suresh K Lodha	2020 Fall Quarter	2208	N			2	2	2	1								6		37					50
CSE 201	Analysis Algorithms	Sheldon Finkelstein	2020 Fall Quarter	2208	N	3	6	3	4	3	1		2			1		1				1				25
CSE 211	Compiler Design	Tyler Sorensen	2020 Fall Quarter	2208	N		5	7																		12
CSE 212A	Software Engineering	David Charles Harrison	2020 Fall Quarter	2208	N		11		1	5																17
CSE 216	Formal Methods	Daniel Fremont	2020 Fall Quarter	2208	N		1	2	4	5								1	1							14
CSE 220	Comp Architecture	Jose Renau Ardevol	2020 Fall Quarter	2208	N	4	9	1	4	4	1										3					26
CSE 232	Distributed Systems	Lindsey Kuper	2020 Fall Quarter	2208	N	4	5	3		1			3													16
CSE 240	Artif Intelligence	Narges Norouzi	2020 Fall Quarter	2208	N	1	7	8		3			1					1			5					26
CSE 242	Machine Learning	Yang Liu	2020 Fall Quarter	2208	N	13	5	3													12					33
CSE 243	Data Mining	Yi Zhang	2020 Fall Quarter	2208	N	1	6	4	4	3	4	1									7					30
CSE 250A	Computer Networks	Jose J Garcia-Luna-Aceves	2020 Fall Quarter	2208	N	11	7														3					21
EART 5	California Geology	Elise Knittle	2020 Fall Quarter	2208	N		107	45	3	33	3	1	7			2		3	16	4				1		225
EART 5L	Calif Geology Lab	Elise Knittle	2020 Fall Quarter	2208	N		8	2	1	7	2		1			1			1							23
EART 5L	Calif Geology Lab	Elise Knittle	2020 Fall Quarter	2208	N		10	1		2			7					1	1							22
EART 5L	Calif Geology Lab	Elise Knittle	2020 Fall Quarter	2208	N		18			2	1		3			1		4	1							30
EART 7	History of Life	Matthew E Clapham	2020 Fall Quarter	2208	N		105	8	13	6	6	5	8			3		1	14	2				5		176
EART 11	Earthquakes	Heather Savage	2020 Fall Quarter	2208	N	5	6	3	8	6	6		1	4	1		3	7	6	5				1		62
EART 30	Water in Environment	Margaret Zimmer	2020 Fall Quarter	2208	N		171	67	38	30	15	3	8	1		1		3	10	1				1		349
EART 104	Geologic Hazards	Susan Y. Schwartz	2020 Fall Quarter	2208	N	1	4	1	4	3	2	1	3	1				2	1					1		24
EART 110A	Evolution Of Earth	Paul L Koch; Terrence J Blackburn	2020 Fall Quarter	2208	N	6	13	15	4	3	21	12	2	5		1			1					1		84
EART 110L	Evol of Earth Lab	Paul L Koch; Terrence J Blackburn	2020 Fall Quarter	2208	N	8	13	6	1	1			1													30
EART 110L	Evol of Earth Lab	Paul L Koch; Terrence J Blackburn	2020 Fall Quarter	2208	N	8	14	3	2			1				2										30
EART 110L	Evol of Earth Lab	Paul L Koch; Terrence J Blackburn	2020 Fall Quarter	2208	N	6	6	7			1													1		21
EART 111	Math in Earth Science	Walter Heron Franci Nimmo	2020 Fall Quarter	2208	N		3	3		5	2		4						2	2	2			1		24
EART 119	Intro Prog Geoscience	Mathis P Hain	2020 Fall Quarter	2208	N	5	7	5	5	7	4	1	1					1		2				1		39
EART 121	The Atmosphere	Nicole A Feldl	2020 Fall Quarter	2208	N	1	3	1		1	1		3					1	6	5				4		26
EART 150	Structural Geology	Jeremy Keith Hourigan	2020 Fall Quarter	2208	N	1	7	1	1		1							2			1			1		15
EART 160	Planetary Science	Ian Garrick-Bethell	2020 Fall Quarter	2208	N		5	8	9	2	2	1	5					2	1					1		36
EART 191C	Practical Geophysics	Emily Elizabeth Brodsky	2020 Fall Quarter	2208	N	1	1	2	3		2													1		10
EART 204	EPS Foundations	Xi Zhang	2020 Fall Quarter	2208	N		2														9					11
ECE 8	Robot Automation	Ricardo Gabriel Sanfelice	2020 Fall Quarter	2208	N	2	12	7		2	1							9	1	4				5		43
ECE 101	Intro Elec Circuits	Sung Mo Kang	2020 Fall Quarter	2208	N	16	47	6	7	9		6	2			3		5		1						102
ECE 101L	Intr Elec Circ Lab	Sung Mo Kang	2020 Fall Quarter	2208	N	26	27	4	5	22	1	5	1			3		3		2						99
ECE 102	Props Of Materials	Nobuhiko P Kobayashi	2020 Fall Quarter	2208	N	15	8	10	7	6	7	3	7	3				2		3				2		73
ECE 102L	Props Of Matrls Lab	Nobuhiko P Kobayashi	2020 Fall Quarter	2208	N	11	11	13	7	5	2	6	8					3		3				2		71
ECE 103	Signals & Systems	Hamid R Sadjadpour	2020 Fall Quarter	2208	N	1	2	5	3	2	9	8	4			3		13						1		51
ECE 103L	Signals Systems Lab	Hamid R Sadjadpour	2020 Fall Quarter	2208	N		6	3	6	13	2	5	5					6						2		48
ECE 129A	Capstone Project I	Tela Favaloro	2020 Fall Quarter	2208	N		6	12	9	44	2	2	3			1		1								80
ECE 130	Optoelect/Photonics	Ahmet Yanik	2020 Fall Quarter	2208	Y	11	1	1	1	1	1															16
ECE 130L	Optoelectronics Lab	Ahmet Yanik	2020 Fall Quarter	2208	N	9	4	1	1		2															17
ECE 141	Feedback Cntrl Syst	Dejan Milutinovic	2020 Fall Quarter	2208	N	6	6	9	10	5	7	3	2				1	1		2				1		53
ECE 163	UAV Model and Control	Gabriel Hugh Elkaim	2020 Fall Quarter	2208	Y	3	15	13	11	11	4	2	3			1								2		65
ECE 171	Analog Electronics	Stephen C Petersen	2020 Fall Quarter	2208	N		1		2	2		1	1					1		1				5		14
ECE 171L	Analog Electron Lab	Stephen C Petersen	2020 Fall Quarter	2208	N			2	1	2					1			1		1				5		13
ECE 175	Energy Gen Control	Leila Parsa	2020 Fall Quarter	2208	N		1	2	1	3	3	2	3	1												16
ECE 201	Intro Nanotechnolgy	Michael M Oye	2020 Fall Quarter	2208	N	2	9	1													3			1		16
ECE 215	Model Robot Manip	Michael Wehner	2020 Fall Quarter	2208	N	1	8	6	3												2					20
ECE 222	Hi-Speed Lo-Pwr IC	Sung Mo Kang	2020 Fall Quarter	2208	N	2	4		1												4					11
ECE 230	Optical Fiber Comm	Ahmet Yanik	2020 Fall Quarter	2208	Y	7	1	1			1										4					14
ECE 240	LinearDynamicalSystem	Gabriel Hugh Elkaim	2020 Fall Quarter	2208	N		3	2	2	4	2	1				1		1			5	3				24
ECE 253	Intro InformtnTheory	Yu Zhang	2020 Fall Quarter	2208	Y		2	6		1											4			2		15
ECON 1	Intro Microeconomic	Julie H Gonzalez	2020 Fall Quarter	2208	N	2	27	2	28	25	29	42	45			32		13	32	9				7		293
ECON 2	Intro Macroeconomic	Ajay Z Shenoy	2020 Fall Quarter	2208	N	34	28	21	15	26	11	15	8	5	1	2	2	17	16	11				5		217
ECON 10A	Econ of Accounting	Maria Bullen	2020 Fall Quarter	2208	N	79	97	42	20	17	7	5	4			1		7	3	3				5		290
ECON 11A	Math Methd for Econ	Jonathan Rice Katznelson	2020 Fall Quarter	2208	Y			2		2	1	1	2						1	1						10
ECON 11B	Math Methds Econ II	Hongyun Wang	2020 Fall Quarter	2208	Y		2		2	1	2	1						1	1							10
ECON 100A	Intermed Microecon	Natalia Lazzati	2020 Fall Quarter	2208	N	26	17	14	24	8	5	9	6			7		1		2				1		120
ECON 100A	Intermed Microecon	Kristian M Lopezvargas	2020 Fall Quarter	2208	N	3	10	5	13	14	5	8						3	2							63
ECON 100B	Intermed Macroecon	Hikaru Saijo	2020 Fall Quarter	2208	N	5	17	16	15	15	12		21			2		4	8	2				2		119
ECON 101	Managerial Econ	Julie H Gonzalez	2020 Fall Quarter	2208	N	1	5	7	5	6	4	10	9			3		2	7	4				3		66
ECON 104	Numbr Truth: Statis	George Bulman	2020 Fall Quarter	2208	N	9	32	8	4	21	4		4	1		5		5	9	5				8		115
ECON 111A	Intermed Account I	Scott Anderson	2020 Fall Quarter	2208	N	5	11	14	11	12	11	7	6						11	3				2		93
ECON 113	Intro Econometrics	Aaron Gregory Meininger	2020 Fall Quarter	2208	N	1	4	8	10	1	15	6	11	1		2		8	4	2				1		74
ECON 113	Intro Econometrics	Laura Giuliano	2020 Fall Quarter	2208	N	2	15	16	17	12	8	4	12	1	1	1	2	4	4	2						101
ECON 117B	Tax Factors	Thomas Moschetti	2020 Fall Quarter	2208	N	2	27	10	10	18	4	10	10			1			16	2						110
ECON 120	DevelopmentEconomics	Jonathan M. Robinson	2020 Fall Quarter	2208	N	1	10	11	5	4	2	1	8					2	3	2				4		53
ECON 125	Econ History Of US	Aaron Gregory Meininger	2020 Fall Quarter	2208	N			3	6	8	17	8	19			2		1	2	2						68
ECON 126	Why Succeed/Fail	Robert Brian Baden	2020 Fall Quarter	2208	N	22	50	42	37	21	7	4	2	3				2	1	3						194
ECON 128	Povrty/Publc Policy	Robert W Fairlie	2020 Fall Quarter	2208	Y	1	10	3	7	3								1	1							26
ECON 133	Security Markets	Kai Pommerenke	2020 Fall Quarter	2208	N	7	4	16	9	8	5	4	3			1		1	4	1				1		64
ECON 136	Business Strategy	Robert Brian Baden	2020 Fall Quarter	2208	N	22	45	21	13	7	9	3	3				1		3					1		128
ECON 140	International Trade	Gueyon Kim	2020 Fall Quarter	2208	N	5	11	10	8	15	7	7				1		4	4					1		73
ECON 161A	Marketing	Stephen Arthur Owen	2020 Fall Quarter	2208	N	1	13	19	25	26	6	5	3						2							100
ECON 166A	Game Theory /Apps I	John T Musacchio	2020 Fall Quarter	2208	Y		9	4	2	1				1					5	1						23
ECON 186	Mathematical Mthds	Prateek Arora	2020 Fall Quarter	2208	N	15	9	3	3	1								1			7					39
ECON 200	Microecon Analysis	Subhra Saha	2020 Fall Quarter	2208	N	3	5	8	8	9	2					1					7					43
ECON 216	Applied Economet I	George Bulman	2020 Fall Quarter	2208	N	3	9	5	8	11								1			3	3				43
ECON 233	Finance I	Kai Pommerenke	2020 Fall Quarter	2208	N	2	8	8	9	3	1		4					1			5	2				43
ECON 250A	Applied Micro I	Jeremy West	2020 Fall Quarter	2208	N	2	2	3	2												2					11
ECON 294A	Applied EconFin Lab	Subhra Saha	2020 Fall Quarter	2208	N	17	3			2											3					25
ECON 294A	Applied EconFin Lab	Subhra Saha	2020 Fall Quarter	2208	N	5	3	1	1	1											6	1				18
EDUC 50B	CAL Teach 1: Math	Hayley Vandercook	2020 Fall Quarter	2208	N		8			1			1													10
EDUC 60	Schooling, Dem. & Jus.	Eduardo Mosqueda	2020 Fall Quarter	2208	N	45	67	24	15	13	7		6	2		2		3	6	2						192
EDUC 120	Aesthtc Educ Theory	Kathie R Kratochvil	2020 Fall Quarter	2208	N		35	3	1	1		1						3	2							46
EDUC 135	Gender & Education	Sheeva Melodie Sabati	2020 Fall Quarter	2208	N		14	22	7	7		1						1	1							53
EDUC 160	Educ Reform Issues	Amanda Lashaw	2020 Fall Quarter	2208	N		12	19	8	8	3					1			7	1				1		60
EDUC 164	Urban Education	Amanda Lashaw	2020 Fall Quarter	2208	N	2	20	12	9	1	1							3	5					2		55
EDUC 180	Intro To Teaching	Soleste Hilberg	2020 Fall Quarter	2208	N	45	16	6	4	7	1	1	3	1				3	1					1		89
EDUC 200	Beg Student Teach	Johnnie Brooks Wilson	2020 Fall Quarter	2208	N		5														18					23
EDUC 200	Beg Student Teach	Jeremy Ira Shonick	2020 Fall Quarter	2208	N		4														12					16
EDUC 200	Beg Student Teach	Ana England	2020 Fall Quarter	2208	N		1			1											20					22
EDUC 204	English Development	George Bunch	2020 Fall Quarter	2208	N		6														32					38
EDUC 211	TeachSpecialPopulatn	Kip T Tellez	2020 Fall Quarter	2208	N		6														31	1				38
EDUC 211	TeachSpecialPopulatn	Soleste Hilberg	2020 Fall Quarter	2208	N		4														19					23
EDUC 212A	Biling&Biliteracy:A	Janet Rachel Johns	2020 Fall Quarter	2208	N	2															10					12
EDUC 220	Reading & Lang Arts	Jennifer Jones Hinz	2020 Fall Quarter	2208	N		2														13					15
EDUC 222	Math Learn & Teach	Johnnie Brooks Wilson	2020 Fall Quarter	2208	N		5														19					24
EDUC 232	Social Science	Daisy A Martin	2020 Fall Quarter	2208	N		3														7					10
ENVS 15	Naturl History UCSC	Christopher Michael Lay	2020 Fall Quarter	2208	N	1	8	5	3	1	2							3	4					1		28
ENVS 19	Topics in Nat Hist	Zeka Elaine Glucs	2020 Fall Quarter	2208	N	9	5	1	3										2							20
ENVS 24	General Ecology	Kai Zhu	2020 Fall Quarter	2208	N		8	12	9	19	9	6	11	3	1		1	3	3					2		87
ENVS 80B	Forecast Globl Warm	Michael E Loik	2020 Fall Quarter	2208	N	6	13	20	14	9	10	6	3	3		5	2	5	11	2				3		112
ENVS 108	General Entomology	Andy John Kulikowski II II	2020 Fall Quarter	2208	N	10	8	6	5	2			2					1	2					3		39
ENVS 115A	GIS & Envnmtl Applc	Barry Nickel	2020 Fall Quarter	2208	Y	21	5	11	3	2									4	1				1		48
ENVS 115L	GIS & Envrn App Lab	Barry Nickel	2020 Fall Quarter	2208	N	8	1		1	1	1								1							13
ENVS 115L	GIS & Envrn App Lab	Barry Nickel	2020 Fall Quarter	2208	N	3	2	2	1					1					1							10
ENVS 123	Animal Ecol/Cnsrvtn	Myra Ellen Finkelstein	2020 Fall Quarter	2208	N	2	8	1		1																12
ENVS 130A	Agroeco & Sust Ag	Katie Lenore Monsen	2020 Fall Quarter	2208	N	1	8	13	3	10	2	2	6					1	1	1						48
ENVS 143	Sustain Development	Jeffrey T Bury	2020 Fall Quarter	2208	N		16	11	4	7	1								7	3				2		51
ENVS 144	Climate Politics	Sikina Jinnah	2020 Fall Quarter	2208	Y	2	7	3	2																	14
ENVS 145	Green Cities	Charles Rivasplata	2020 Fall Quarter	2208	N	3	24	2	3										1							33
ENVS 159	Nature Literature	Emily Murai	2020 Fall Quarter	2208	N		5	4			1															10
ENVS 163	Plant Disease Ecol	Gregory S Gilbert	2020 Fall Quarter	2208	N	3	13	6	4	3	1	2	1						1					2		36
ENVS 165	Sustain Water Systms	Brent M Haddad	2020 Fall Quarter	2208	N	12	6	2	1					1				3	1	2				2		30
ENVS 168	Biogeo/Global Environ	Weixin Cheng	2020 Fall Quarter	2208	N	3	11	1					1					1	1		1			2		21
ENVS 170	Agri & Climate Chng	Katie Lenore Monsen	2020 Fall Quarter	2208	N	1	6	5	5	4	1	1	3			1		1	4							32
ENVS 177	TeachEnvironEduc	Whitney Lane Cohen	2020 Fall Quarter	2208	N	1	13	1	2	2									1					1		21
ENVS 184	Envs Stu Internship	Madeleine Patricia Fairbairn	2020 Fall Quarter	2208	N														13	2						15
ENVS 290	Interdis Research	Katherine Seto	2020 Fall Quarter	2208	Y		2														27					29
ESCI 122	Air Pollution	Peter Scott Weiss	2020 Fall Quarter	2208	N		1	2	1	3		3							1							11
ESCI 160	Data Analysis Envs	Claudie Beaulieu	2020 Fall Quarter	2208	N	2	10	8	5	2	1	3	1								1					33
FILM 20A	Intro Film Studies	Shelley Stamp	2020 Fall Quarter	2208	N	1	17	45	25	28	28	6	9	1	3	1		6	1	3						174
FILM 80A	The Film Experience	Christina Corfield	2020 Fall Quarter	2208	N	1	33	101	51	47	18	9	4	3		1		10	19					1		298
FILM 80M	Understanding Media	James C Lyons	2020 Fall Quarter	2208	N	17	59	15	2	9	1					1		2	2					1		109
FILM 132B	Internatnl Cinema	Christina Corfield	2020 Fall Quarter	2208	N		41	48	12	11	7	5	3	1				3	5							136
FILM 134A	Amer Film: 1930-1960	Logan Kennard Walker	2020 Fall Quarter	2208	N	6	30	42	18	18	14	5	2	1		2	1	1	7	1				2		150
FILM 150	Screenwriting	Natasha V.	2020 Fall Quarter	2208	N		5	2	3	3	2		1													16
FILM 160	Film Genres	Jennifer Horne	2020 Fall Quarter	2208	N	5	49		4	2					1				1							62
FILM 165B	Race on Screen	Daryl Bjorn Jones	2020 Fall Quarter	2208	N	3	3	15	6	5	13		1	1				3	3	1				1		55
FILM 170A	Digital Media Prod	Chris Kerich	2020 Fall Quarter	2208	N	12	9	6	2											1						30
FILM 170B	Film/Video Productn	Lawrence Andrews	2020 Fall Quarter	2208	N	11	3	2	2									2								20
FILM 171A	Prod Workshop-Sound	Anna M Friz	2020 Fall Quarter	2208	N	5	3	5	3	1									1							18
FILM 171C	Found Footage	Irene E. Lusztig	2020 Fall Quarter	2208	N		8	7	3	1	1															20
FILM 171S	Spec Topics in Prod	Cameron Maxwell Archer	2020 Fall Quarter	2208	N		7		5			1														13
FILM 176	Expermnt Video Wksp	Gustavo O Vazquez	2020 Fall Quarter	2208	N	4	10	5																		19
FILM 177	Digital Media Wkshp	Sharon A Daniel	2020 Fall Quarter	2208	N	4	4	1			1															10
FILM 189	Adv Topics:Dig Media	Abram Gerd Stern	2020 Fall Quarter	2208	N	1	10	13	4	3	1		3											1		36
FILM 194H	Ethics/Doc Filmmaking	Daryl Bjorn Jones	2020 Fall Quarter	2208	N	1	7	5	2	2	4		1							1				1		24
FILM 194S	Special Topics Seminar	Topiary Landberg	2020 Fall Quarter	2208	N		8	3	2	1	1								1							16
FMST 1	Feminist Stds Intro	Marcia Ochoa	2020 Fall Quarter	2208	N	53	58	10	7	9	7	2	3			4	1	13	16	10		1		11		205
FMST 15	Transnatl Migration	Ceylan Cemali	2020 Fall Quarter	2208	Y	11	4	5	2	1	3	1		4				1	2	1				1		36
FMST 30	Feminism and Science	Neel K Ahuja	2020 Fall Quarter	2208	N	2	13	8	13	1								1	3	1				3		45
FMST 105	FeministMethodologies	Anne Napatalung	2020 Fall Quarter	2208	N	5	2	3	1									1	1							13
FMST 110Q	Black Queer Culture	Savannah T Shange-Binion	2020 Fall Quarter	2208	Y	3	7	2		2	1															15
FMST 145	Race/Gender Formatn	Jennifer Lynn Kelly	2020 Fall Quarter	2208	N	3	25	18	4	2	4	1	1					11	7	4				3		83
FMST 188	Topics in FMST	Ceylan Cemali	2020 Fall Quarter	2208	N	4	3	2		1																10
FMST 188	Topics in FMST	Xavier Livermon	2020 Fall Quarter	2208	N	1	4	4		1									1	1				1		13
FREN 1	French: First Year	Renee Cailloux	2020 Fall Quarter	2208	N	1	3	2	1		1			1		1		2		1	1			1		15
FREN 1	French: First Year	Renee Cailloux	2020 Fall Quarter	2208	N	4	3	2	2	3	2	1						1	4		1					23
FREN 1	French: First Year	Carine Rohmer	2020 Fall Quarter	2208	N	1	12	3	2	3	1	1	1					2	1	1	1					29
FREN 3	French: First Year	Renee Cailloux	2020 Fall Quarter	2208	N	1	4	2	2	1	1							1	4							16
FREN 4	French: Second Year	Carine Rohmer	2020 Fall Quarter	2208	N	1	10		2		1	1				1			1							17
GAME 200	Game Design Systems	Michael B John	2020 Fall Quarter	2208	N		16														17	2				35
GAME 210	Game Art Intensive	Erika Kimberly Unger	2020 Fall Quarter	2208	N		12														16	1				29
GAME 230	Game Engineering	Mason T Remaley	2020 Fall Quarter	2208	N	4	1	1		1											7					14
GAME 235	Game Development I	Edward Franklin Melcer	2020 Fall Quarter	2208	N		9	1													12	2				24
GAME 240	Game Usability	Katherine C Isbister	2020 Fall Quarter	2208	N	1	1														8					10
GAME 251	Games User Research	Magy Seif El-Nasr	2020 Fall Quarter	2208	N		3	1		1	1										6	1				13
