Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
CSE 103	Computational Models	Allen Van Gelder	2022 Winter Quarter	2220	N	1	3	5	19	13	1	1	2			1		1	1							48
CSE 107	Probability/Stats	Chen Qian	2022 Winter Quarter	2220	N	30	39	36	42	17	9	1	7					4	1	6				3		195
CSE 108	Found of Cryptogrphy	Ioannis Demertzis	2022 Winter Quarter	2220	N	4	3	2	2	3	3	2	1		1			1	1	1				6		30
CSE 110A	Fund Compiler Des 1	Wesley F Mackey	2022 Winter Quarter	2220	N	4	2	2	1	1					1				1	2						14
CSE 111	Adv Programming	Wesley F Mackey	2022 Winter Quarter	2220	N	11	14	22	19	13	10	6	6			2	2	4	1	8				9		127
CSE 113	Parallel Programing	Tyler Sorensen	2022 Winter Quarter	2220	N	6	18	7	12	7	6	3						1		3				1		64
CSE 114A	Found of Program Lang	Cormac A Flanagan	2022 Winter Quarter	2220	N	12	18	9	11	20	13	7	11			4		3						2		110
CSE 115A	Intro Software Eng	Richard K Jullig	2022 Winter Quarter	2220	N	4	79	9	6	2	1								1		1					103
CSE 115B	Software Design Pro	Richard K Jullig	2022 Winter Quarter	2220	N	18	36	3																		57
CSE 120	Computer Architect	Sagnik Nath	2022 Winter Quarter	2220	N	22	65	29	29	57	10	3	11	3	1			4	1	2				1		238
CSE 122	Intro to VLSI	Matthew R Guthaus	2022 Winter Quarter	2220	Y	3	8	3	1	4	3	2	2					1		3				3		33
CSE 123A	Engr Design Proj I	David Charles Harrison	2022 Winter Quarter	2220	N		7	29	24	3	2															65
CSE 130	Prin Comp Sys Dsgn	David Charles Harrison	2022 Winter Quarter	2220	N	4	37	55	51	35	23	13	18					27	1	10				10		284
CSE 140	Artif Intelligence	Leilani Hendrina Gilpin	2022 Winter Quarter	2220	N		60	14	4	4				1					1							84
CSE 144	Applied ML	Cihang Xie	2022 Winter Quarter	2220	N	6	26	3	4	2	4	3		1				2	2	2				4		59
CSE 150	Intro Comp Networks	Christina Leigh Parsa	2022 Winter Quarter	2220	N	1	29	11	13	22	3	7	18			11		4	3	5				11		138
CSE 156	Network Programming	Mehrdad Parsa	2022 Winter Quarter	2220	N		7	9	6	5	5	3	2			1			1	3				1		43
CSE 156L	Network Progrm Lab	Mehrdad Parsa	2022 Winter Quarter	2220	N		7	9	6	5	5	3	2			1			1	3				3		45
CSE 160	Intro Comp Graphics	James Edward Davis	2022 Winter Quarter	2220	N	14	27	26	13	15	8	7	11			1		1	2							125
CSE 180	Database Systems I	Sheldon Finkelstein	2022 Winter Quarter	2220	N	3	6	16	22	25	25	17	8	5	7	3		2	6	3				2		150
CSE 185E	Tech Writ Comp Engs	Gerald Bennett Moulds	2022 Winter Quarter	2220	Y		27	15	6	1		1	1					1		1						53
CSE 185S	Tech Writ Comp Engs	Gerald Bennett Moulds	2022 Winter Quarter	2220	Y		38	34	9	3	1		2					1		1				1		90
CSE 201	Analysis Algorithms	Seshadhri Comandur	2022 Winter Quarter	2220	N		31			2			3					1			3	1				41
CSE 210A	Programming Languag	Cormac A Flanagan	2022 Winter Quarter	2220	N	5	12	13	6	5	2															43
CSE 215	Design Data Systems	Sheldon Finkelstein	2022 Winter Quarter	2220	N		8	2	2		1															13
CSE 220	Comp Architecture	Heiner Litz	2022 Winter Quarter	2220	N	10	13	9	4	2	1										2	1				42
CSE 222A	Advanced VLSI	Matthew R Guthaus	2022 Winter Quarter	2220	Y	1	3	1	1	1	1							1			2					11
CSE 235	CPS Security	Alvaro A Cardenas	2022 Winter Quarter	2220	N	15	11			1											1					28
CSE 240	Artif Intelligence	Narges Norouzi	2022 Winter Quarter	2220	N		17	9	1		1															28
CSE 244B	Machine Learning NLP	Xin Wang	2022 Winter Quarter	2220	N	2	5	3	1	1											3					15
CSE 280S	Seminar Comp Syst	Darrell D. E. Long; Heiner Litz	2022 Winter Quarter	2220	N		2														8					10
EART 3	Geology Natl Parks	Susan Y. Schwartz	2022 Winter Quarter	2220	N	7	52	14	24	44	18	6	26			5		10	34	3				6		249
EART 3	Geology Natl Parks	Susan Y. Schwartz	2022 Winter Quarter	2220	N	1	2	3		5	1	1	1					1	1							16
EART 10	Geologic Principles	Terrence J Blackburn	2022 Winter Quarter	2220	N	11	7	9	8	4	3	11	3	4				2	8	1				1		72
EART 10L	Geologic Princ Lab	Terrence J Blackburn	2022 Winter Quarter	2220	N	1	2	4	1	1	2	2						2								15
EART 10L	Geologic Princ Lab	Terrence J Blackburn	2022 Winter Quarter	2220	N	15	2	1	1	2								1						1		23
EART 12	Intr Weathr/Climate	Nicole A Feldl	2022 Winter Quarter	2220	N		3		7	18		5	19	6		2		8	14	12				4		98
EART 100	Vertbrt Paleontolgy	Hilde L Schwartz	2022 Winter Quarter	2220	N		8	2	3	6	4	1	3							1				1		29
EART 100L	Vert Paleontol Lab	Hilde L Schwartz	2022 Winter Quarter	2220	N		4	2	4	3														1		14
EART 100L	Vert Paleontol Lab	Hilde L Schwartz	2022 Winter Quarter	2220	N		2	2	4	1		1	1													11
EART 102	Marine Geology	Pratigya Polissar	2022 Winter Quarter	2220	N	1	4	4	2	5	3	2	2					4	1							28
EART 105	Coastal Geology	Gary B Griggs	2022 Winter Quarter	2220	N	4	9	3	3	5	4	3	3					1								35
EART 110B	Earth as Chem Systm	Elise Knittle	2022 Winter Quarter	2220	N		15	6	5	34		2	10			2		5		2						81
EART 110M	Chem System Lab	Elise Knittle	2022 Winter Quarter	2220	N	2	2	1	1	1	1		9			2		5								24
EART 110M	Chem System Lab	Elise Knittle	2022 Winter Quarter	2220	N		2				1		3			1		2		1						10
EART 110M	Chem System Lab	Elise Knittle	2022 Winter Quarter	2220	N	1	2	4		5	2		6					6		1						27
EART 110M	Chem System Lab	Elise Knittle	2022 Winter Quarter	2220	N	1	11		1	4	1	1	4					4								27
EART 121	The Atmosphere	Patrick Y Chuang	2022 Winter Quarter	2220	N		1		3		2		3		2									1		12
EART 125	StatsDataGeosciences	Matthew E Clapham	2022 Winter Quarter	2220	Y		9	2	6	1	3	3	15					6	1	3				1		50
EART 140	Geomorphology	Noah J Finnegan	2022 Winter Quarter	2220	N		10	2		4		4	2					3								25
EART 140L	Geomorphology Lab	Noah J Finnegan	2022 Winter Quarter	2220	N		7	1		1	1		2													12
EART 140L	Geomorphology Lab	Noah J Finnegan	2022 Winter Quarter	2220	N		6		2	2			2					1						1		14
EART 162	Planetary Interiors	Coby Abrahams	2022 Winter Quarter	2220	Y	1	4		1	1	2	1							1							11
ECE 9	Statics & Materials	Alexey Alexander Munishkin	2022 Winter Quarter	2220	N		8	18	7	8	13	9	4	1		4				1						73
ECE 13	Computer Systems & C	Steve McGuire	2022 Winter Quarter	2220	N		28	27	11	23	11	4	4			1		4	2	7				3		125
ECE 80T	Modern Elec Tech	Kenneth Pedrotti	2022 Winter Quarter	2220	N	6	7	12	13	7	7	2	3	1		1	1	2	6	4				3		75
ECE 101	Intro Elec Circuits	Austin Chen	2022 Winter Quarter	2220	N		13	4	5	11	11	15	27	8		5			1	4				3		107
ECE 101L	Intr Elec Circ Lab	Austin Chen	2022 Winter Quarter	2220	N		43	22	16	11	3		3	1		1		1	1	4				3		109
ECE 121	Micro Sys Design	Stephen C Petersen	2022 Winter Quarter	2220	N		10	8	6	6	8	2						1	1	3				4		49
ECE 129B	Capstone Project II	Tela Favaloro	2022 Winter Quarter	2220	N		4	5	12	12	2		1													36
ECE 129B	Capstone Project II	Stephen C Petersen	2022 Winter Quarter	2220	N		2	1	4	12	2	2														23
ECE 151	Communicats Systms	Hamid R Sadjadpour	2022 Winter Quarter	2220	N	2	9	3	8	3	3	1	3													32
ECE 171	Analog Electronics	Shiva Abbaszadeh	2022 Winter Quarter	2220	N	1	3	1	7	4	8	10	1	6	4		2	7		2				3		59
ECE 171L	Analog Electron Lab	Shiva Abbaszadeh	2022 Winter Quarter	2220	N	18	10	7	2	2	1	1	1			1	1	6		2				3		55
ECE 172	Adv Analog Circuits	Kenneth Pedrotti	2022 Winter Quarter	2220	Y			3	1		1	1		1					1	2				1		11
ECE 176	Energy Conv/Ctrl	Leila Parsa	2022 Winter Quarter	2220	N	2	1	1		7									1							12
ECE 176L	Energy Conv/Ctrl Lab	Leila Parsa	2022 Winter Quarter	2220	N	1	9		1				1						1							13
ECE 207	Nanomaterial Devices	Nobuhiko P Kobayashi	2022 Winter Quarter	2220	N	5	2	2	2	3	1	1						1			7					24
ECE 215	Model Robot Manip	Nhan Nguyen	2022 Winter Quarter	2220	N	2	3	2	1	6	2	1	1						1		4					23
ECE 241	FeedbackContrlSystm	Steve McGuire	2022 Winter Quarter	2220	N		10	1	3	1	2							1			8	1		1		28
ECE 242	Applied Fdbk Contrl	Gabriel Hugh Elkaim	2022 Winter Quarter	2220	N	3	7	2	5	5	3		1					1								27
ECE 293	Adv Topics in ECE	Shiva Abbaszadeh	2022 Winter Quarter	2220	N	2	2		3	1											5					13
ECON 1	Intro Microeconomic	Kwok-Chiu Fung	2022 Winter Quarter	2220	N	21	27	35	53	59	30	34	12	15	1			2	26	3				5		323
ECON 2	Intro Macroeconomic	Ajay Z Shenoy	2022 Winter Quarter	2220	N	20	33	25	31	30	26	18	25	10	10	7	4	24	18	12				7		300
ECON 10A	Econ of Accounting	Yacoub Intonios Moussa	2022 Winter Quarter	2220	N	4	18	8	15	36	2	21	33	4	1	5	1	4	10	4				2		168
ECON 10B	Econ of Accounting	Kevin K Jones	2022 Winter Quarter	2220	N		12	7	20	68	17	16	27	1	2	3		2	14	7				1		197
ECON 11A	Math Methd for Econ	Bruno Silva Mendes	2022 Winter Quarter	2220	Y			4			2		1			1		2								10
ECON 11B	Math Methds Econ II	Jonathan Rice Katznelson	2022 Winter Quarter	2220	Y				4	3			2						1							10
ECON 100A	Intermed Microecon	Kristian M Lopezvargas	2022 Winter Quarter	2220	N		7	20	15	20	21	22	8						8	2				1		124
ECON 100A	Intermed Microecon	Gerelt Tserenjigmid	2022 Winter Quarter	2220	N	7	27	20	12	24	14	3	5		1	3		2		1				3		122
ECON 100B	Intermed Macroecon	Hikaru Saijo	2022 Winter Quarter	2220	N	6	7	4	11	10	6		11			5		5	1					2		68
ECON 100B	Intermed Macroecon	Alonso A Villacorta	2022 Winter Quarter	2220	N	13	16	4	7	12	7	8	17	6		10		3	12	6				2		123
ECON 101	Managerial Econ	Julie H Gonzalez	2022 Winter Quarter	2220	N	2	7	8	7	5	12	6	15			3		1	20	6				4		96
ECON 104	Numbr Truth: Statis	George Bulman	2022 Winter Quarter	2220	N	1	11	7	4	11	3		3			2		2	2	6				3		55
ECON 111B	Intrmd Accountng II	Kevin K Jones	2022 Winter Quarter	2220	N		6	1	4	13	2	3	6	2		1		1	7							46
ECON 112	Auditing Attestation	Vikas Agarwal	2022 Winter Quarter	2220	N	11	5	7	6	7	3	2						2	4							47
ECON 113	Intro Econometrics	Ariel Zucker	2022 Winter Quarter	2220	N	3	5	3	7	11	13	9	8					1	2	2				2		66
ECON 113	Intro Econometrics	Brenda Samaniego de la Parra	2022 Winter Quarter	2220	N	1	4	4	11	7	13	5	7	1		2		2	4	2				2		65
ECON 114	Adv Quant Methods	Julian Martinez-Iriarte	2022 Winter Quarter	2220	N	2	5	5	1	1		1							1	2						18
ECON 114L	AdvQuantMethodLab	Julian Martinez-Iriarte	2022 Winter Quarter	2220	N		8	8		1									1							18
ECON 117A	Income Tax Factors	Yacoub Intonios Moussa	2022 Winter Quarter	2220	N		6	1	6	10	2	4	13		1	1		1	4					2		51
ECON 121	Economic Growth	WEISHI GU	2022 Winter Quarter	2220	N	2	4	3	3	6	3	3						1	3							28
ECON 124	Machine Learning  Econ	Michael Leung	2022 Winter Quarter	2220	N	5	4	3	2	2				1		1		1	3	2	3			1		28
ECON 125	Econ History Of US	Aaron Gregory Meininger	2022 Winter Quarter	2220	N		7	15	5	9	1	4	2	2		1		1	1					1		49
ECON 128	Povrty/Publc Policy	Robert W Fairlie	2022 Winter Quarter	2220	Y		6	4	1	2	1	1						2	1							18
ECON 135	Corporate Finance	Kai Pommerenke	2022 Winter Quarter	2220	N	4	12	12	11	3	1	1						2	5	1						52
ECON 136	Business Strategy	Robert Brian Baden	2022 Winter Quarter	2220	N	1	1	7	10	11	12	13	3					1	6							65
ECON 138	Tecnology & Innovat	Kai Pommerenke	2022 Winter Quarter	2220	N		1	6	6	5		2						1						1		22
ECON 139A	Electronic Commerce	Nirvikar Singh	2022 Winter Quarter	2220	N	2	26	6	12	17	7	8	4					1	2							85
ECON 141	Internatl Finance	WEISHI GU	2022 Winter Quarter	2220	N	2	7	6	8	12	7	3	3						6	1				1		56
ECON 143	InternatnlEconPolicy	Galina B Hale	2022 Winter Quarter	2220	N	3	4	1		1	1								2							12
ECON 156	Health Eco&Policy	Ariel Zucker	2022 Winter Quarter	2220	N	1	3	2	1	2	1							1	7							18
ECON 159	Econ of Organizatns	Nirvikar Singh	2022 Winter Quarter	2220	N	4	6	5	5	6	1	2						2								31
ECON 160A	Indust Organization	Natalia Lazzati	2022 Winter Quarter	2220	Y	17	10	5	4	3	4					4			2	2						51
ECON 161A	Marketing	Stephen Arthur Owen	2022 Winter Quarter	2220	N		8	34	25	17	6		2				1		4					1		98
ECON 197	Economic Rhetoric	Julie H Gonzalez	2022 Winter Quarter	2220	N		4	12	4	4	6	2							3							35
ECON 197	Economic Rhetoric	Julie H Gonzalez	2022 Winter Quarter	2220	N	1	5	11	2	7	5		1						3							35
ECON 197	Economic Rhetoric	Aaron Gregory Meininger	2022 Winter Quarter	2220	N		3	2	4	5	2	7	1						9	1						34
ECON 202	Macroecon Analysis	Ajay Z Shenoy	2022 Winter Quarter	2220	N	7	5	2	3	2	1					1					6					27
ECON 217	Applied Economet II	Jessie Li	2022 Winter Quarter	2220	N		6	6	5	2	2										4					25
ECON 234	Fin.Instit & Market	Galina B Hale	2022 Winter Quarter	2220	N	1	5	2	5	2	1															16
ECON 294A	Applied EconFin Lab	Anirban Sanyal	2022 Winter Quarter	2220	N	1		2													11					14
ECON 294A	Applied EconFin Lab	Anirban Sanyal	2022 Winter Quarter	2220	N	1	3	1													8					13
EDUC 10	Intro to Learning	Adria Patthoff	2022 Winter Quarter	2220	N		64	32	9	5	7		1				1	1	3							123
EDUC 50B	CAL Teach 1: Math	Hayley Vandercook	2022 Winter Quarter	2220	N		4	2		2				1				1								10
EDUC 50C	CAL Teach1: Science	Emily Maddox	2022 Winter Quarter	2220	N	5	11	1																		17
EDUC 102	Education Media&Soc	Nolan Higdon	2022 Winter Quarter	2220	N	21	7			3	1	1	1						3					1		38
EDUC 110	Ed, Dem, and Movements	Amanda Lashaw	2022 Winter Quarter	2220	N		12	7	12	4	1							2	2							40
EDUC 121	K-12 Ethnic Studies	Tricia Gallagher-Geurtsen	2022 Winter Quarter	2220	Y	5	15	6		2				1					1							30
EDUC 125	Children's Lit	Cynthia Ryman	2022 Winter Quarter	2220	N	24	18		1	1			1													45
EDUC 135	Gender & Education	Rekia Gina Jibrin	2022 Winter Quarter	2220	N	8	10	2	2					1					10					1		34
EDUC 135	Gender & Education	Rekia Gina Jibrin	2022 Winter Quarter	2220	N	9	6	11	6										2							34
EDUC 141	Bilingual & School	Nora Walsh Lang	2022 Winter Quarter	2220	N	5	9	9	4	4				1				2	4							38
EDUC 180	Intro To Teaching	Soleste Hilberg	2022 Winter Quarter	2220	N	8	29	4	5	4		1	1	1			1		2							56
EDUC 185B	Intro To Math Ed	Judit Nora Moschkovich	2022 Winter Quarter	2220	N	5	4	3	3	2									5	1				2		25
EDUC 190	Senior Sem Capstone	Amanda Lashaw	2022 Winter Quarter	2220	N		13	12	1	1									1							28
EDUC 201	Inter Student Teach	Jamie Dewitt; Marissa Rhea Ferejohn	2022 Winter Quarter	2220	N		4	1													18					23
EDUC 201A	Inter Student Teach	Jamie Dewitt; Marissa Rhea Ferejohn	2022 Winter Quarter	2220	N		3	1													19					23
EDUC 203	Teaching Engl Lang Dev	Kip T Tellez	2022 Winter Quarter	2220	N		2														15					17
EDUC 212B	Biling&Biliteracy:B	Janet Rachel Johns	2022 Winter Quarter	2220	N		3	1													11					15
EDUC 219	Elem Ed Prfrm Arts	Caitlin Mary Johnston	2022 Winter Quarter	2220	N	1	1														15					17
EDUC 221	Sci Lrn/Teach Elem	Jerome M Shaw	2022 Winter Quarter	2220	N		2														15					17
EDUC 227	Eng Teach Secondary	Jamie Dewitt	2022 Winter Quarter	2220	N		2														8					10
EDUC 233	Soc Sci Teaching	Daisy A Martin	2022 Winter Quarter	2220	N		2	1													10					13
ENVS 15	Naturl History UCSC	Christopher Michael Lay	2022 Winter Quarter	2220	N	7	6	8		2				1		1			5							30
ENVS 18	NatHist Illustration	Emily F Underwood	2022 Winter Quarter	2220	N		18	1		1	1	1							1							23
ENVS 18	NatHist Illustration	Emily F Underwood	2022 Winter Quarter	2220	N		12	5		4	1	1								1	1					25
ENVS 19	Topics in Nat Hist	Christian Fernando Schwarz	2022 Winter Quarter	2220	N	9	12	1													2					24
ENVS 19	Topics in Nat Hist	Zeka Elaine Glucs	2022 Winter Quarter	2220	N	16	4		1																	21
ENVS 25	Enviro Policy/Econ	Sikina Jinnah	2022 Winter Quarter	2220	N		185	79	23	17	12	5	3	2	2		1	1	2	3				1		336
ENVS 100	Ecology and Society	Gregory S Gilbert	2022 Winter Quarter	2220	N	7	64	17	6	8	3	1	1					1	1					1		110
ENVS 100L	Ecol & Soc Writ Lab	Emily Murai	2022 Winter Quarter	2220	N	1	10	5	2	1			1			1										21
ENVS 100L	Ecol & Soc Writ Lab	Emily Murai	2022 Winter Quarter	2220	N		11	9		1						1										22
ENVS 100L	Ecol & Soc Writ Lab	Emily Murai	2022 Winter Quarter	2220	N		6	2	3	2		1						2								16
ENVS 100L	Ecol & Soc Writ Lab	Emily Murai	2022 Winter Quarter	2220	N		12	3		4			1													20
ENVS 100L	Ecol & Soc Writ Lab	Emily Murai	2022 Winter Quarter	2220	N		10	5	1	1								1								18
ENVS 100L	Ecol & Soc Writ Lab	Emily Murai	2022 Winter Quarter	2220	N		2	3	4		1		1			1		2	1					1		16
ENVS 115B	Intermediate GIS	Barry Nickel	2022 Winter Quarter	2220	Y	9	6	3	1		1		1													21
ENVS 125	Ecosystems of Calif	Timothy Michael Brown	2022 Winter Quarter	2220	Y		7	6	4	4									2					1		24
ENVS 130B	Sustainability in Ag	Maywa Montenegro de Wit	2022 Winter Quarter	2220	N	14	28	12	5	2	2	1						4	1		1			1		71
ENVS 133	Agroeco Practicum	Katie Lenore Monsen	2022 Winter Quarter	2220	N	9	16	3	1	2	4								1							36
ENVS 135	Sustainable Aquacultur	Pallab Kumer Sarker	2022 Winter Quarter	2220	N	16	3	3	2	1				1				4	1					2		33
ENVS 147	Env Ineq/Env Justice	S Ravi Rajan	2022 Winter Quarter	2220	N	3	18	7	8		2	2						1	2	1						44
ENVS 150	Coastal/MarinePolcy	Stephanie Webb	2022 Winter Quarter	2220	N	2	6	6	3	2								1	5							25
ENVS 160	Restoration Ecology	Karen D Holl	2022 Winter Quarter	2220	N		9	5	5	6	1	3	3					2	4							38
ENVS 161A	Soil/Plant Nutriton	Weixin Cheng	2022 Winter Quarter	2220	N	3	9	9	2				2					1	2					1		29
ENVS 162	Plant Phys Ecology	Michael E Loik	2022 Winter Quarter	2220	N	1	1	2		7		1	1					1	1							15
ENVS 170	Agri & Climate Chng	Katie Lenore Monsen	2022 Winter Quarter	2220	N	4	9	7	4	7						1			1							33
ENVS 184	Envs Stu Internship	Gregory S Gilbert	2022 Winter Quarter	2220	N														37	2						39
ENVS 184	Envs Stu Internship	Katie Lenore Monsen	2022 Winter Quarter	2220	N														61	2						63
ENVS 196	Senior Seminar	Michael E Loik	2022 Winter Quarter	2220	N	10	2																			12
ESCI 100A	Intro Env Sciences	Mathis P Hain	2022 Winter Quarter	2220	N	3	20	25	14	8	4	4	1													79
FILM 20C	Intro Digital Media	Rick Prelinger	2022 Winter Quarter	2220	N	35	63	49	28	13	11	6	8			3		2	1	1						220
FILM 80S	Sp Top Film/Dig Med	James C Lyons	2022 Winter Quarter	2220	N	85	134	15	4	6	16	5	7	1	1	2		7	11	3				2		299
FILM 80S	Sp Top Film/Dig Med	Daryl Bjorn Jones	2022 Winter Quarter	2220	N		99	16	12	7	4	4	4	4				11	18	4				2		185
FILM 80V	Video Games/Culture	Soraya E.A. Murray	2022 Winter Quarter	2220	N	23	185	91	23	20	9	8	4	3				7	13	4				1		391
FILM 120	Intro Media Theory	Irene Gustafson	2022 Winter Quarter	2220	N	3	51	54	18	15	9							2	1							153
FILM 134A	Amer Film: 1930-1960	Shelley Stamp	2022 Winter Quarter	2220	N	4	37	45	16	16	9	8	3	4	1			3	4	2						152
FILM 136B	Hist of Television	Logan Kennard Walker	2022 Winter Quarter	2220	N	27	26	17	8	1	2	2			1			2	3					1		90
FILM 165B	Race on Screen	Yiman Wang	2022 Winter Quarter	2220	N	9	19	13	6	4	2		2					2	3							60
FILM 165C	Lesbian, Gay, Queer	Logan Kennard Walker	2022 Winter Quarter	2220	N	18	20	7	3	6	1		1						2	1						59
FILM 170B	Film/Video Productn	Cameron Maxwell Archer	2022 Winter Quarter	2220	N		5			5			2											1		13
FILM 170B	Film/Video Productn	Quentin Alcott Lareau	2022 Winter Quarter	2220	N		2	6	5	5	2		1													21
FILM 171S	Spec Topics in Prod	Christina Corfield	2022 Winter Quarter	2220	N	2	11	5	1																	19
FILM 179A	Sp Topics Animation	Susana Ruiz	2022 Winter Quarter	2220	N		12	3	1										1		1			1		19
FILM 185D	Sound/Image Theory	Abram Gerd Stern	2022 Winter Quarter	2220	N		12	10	9	5	2	1							4	1						44
FILM 185X	EyeCandy Seminar	Topiary Landberg	2022 Winter Quarter	2220	N	14	6	2		1									2							25
FILM 187	Adv Topics TV Stds	Lahn S Kim	2022 Winter Quarter	2220	N		8	6	1	1	1	1						3	1							22
FILM 194A	Film Theory Seminar	Jennifer Horne	2022 Winter Quarter	2220	N	2	8	4	3		1		1					1								20
FILM 194S	Special Topics Seminar	Topiary Landberg	2022 Winter Quarter	2220	N	2	2	7	2	1	1	1							1	1						18
FILM 196A	Sr Prjct Narr Prod	Quentin Alcott Lareau	2022 Winter Quarter	2220	N		5	2	3	2	2															14
FILM 196B	Sr Prjct Scrnwrting	Natasha V.	2022 Winter Quarter	2220	N	1	1	2		6														1		11
FMST 15	Transnatl Migration	Ceylan Cemali	2022 Winter Quarter	2220	Y	5	2	9	7									1	1							25
FMST 18	Blk Fmst Ethnographies	Gina Ulysse	2022 Winter Quarter	2220	N	17	19	12				1		1		2			1					1		54
FMST 20	Feminism/SocJust	Nicholas Oliver Mitchell	2022 Winter Quarter	2220	N	84	81	39	14	16	6	1	3	1	1		1	13	21	2				7		290
FMST 100	Feminist Theories	Madhavi Murty	2022 Winter Quarter	2220	N	11	13	29	30	7	2	4				1		3	16	2	1					119
FMST 115	Transnatl Migration	Ceylan Cemali	2022 Winter Quarter	2220	Y	5	1	4		2			1						1							14
FMST 132	Gender/Postcolonial	Madhavi Murty	2022 Winter Quarter	2220	N		4	6	8	4								3	2	3	1			3		34
FMST 188	Topics in FMST	Ceylan Cemali	2022 Winter Quarter	2220	N	15	11	3	1	1										1						32
FMST 194T	Transgender Studies	Marcia Ochoa	2022 Winter Quarter	2220	N	4	5	2		1		1	1						1							15
FREN 1	French: First Year	Renee Cailloux	2022 Winter Quarter	2220	N	1		2	4	2	3	1			1			1	4	5	1	2				27
FREN 1	French: First Year	Renee Cailloux	2022 Winter Quarter	2220	N	5	4	1	2	2		4							5		1			2		26
FREN 2	French: First Year	Carine Rohmer	2022 Winter Quarter	2220	N	6	2		2	1	1	2	1	1	1				1	1	5					24
FREN 2	French: First Year	Carine Rohmer	2022 Winter Quarter	2220	N	10	9		1	1	1		1	1					3					1		28
FREN 4	French: Second Year	Renee Cailloux	2022 Winter Quarter	2220	N	1	5		2	3	1	2	1						1		1					17
FREN 5	French: Second Year	Harley Siskin	2022 Winter Quarter	2220	N	1	3	2		3	1	1							1							12
GAME 201	Level Design	Michael B John	2022 Winter Quarter	2220	N		21			2											19					42
GAME 215	Audio Direction	Patrick Trinh	2022 Winter Quarter	2220	N	2	2														9					13
GAME 250	Found Serious Games	Edward Franklin Melcer	2022 Winter Quarter	2220	N		9														7					16
GAME 272	Games&PlayStudio III	Elin Carstensdottir	2022 Winter Quarter	2220	N		15														12					27
GAME 280A	Games Proseminar	Michael B John	2022 Winter Quarter	2220	N		19														33					52
GERM 1	German: First Year	Sarah T Schuchard	2022 Winter Quarter	2220	N	3	10	8	2	3		1	2	1				3	1							34
GERM 2	German: First Year	Gabriela Andrea Gavande	2022 Winter Quarter	2220	N		9	3	1	2									1							16
GERM 2	German: First Year	Gabriela Andrea Gavande	2022 Winter Quarter	2220	N		8	2		1									2	1						14
GERM 5	German: Second Year	Gabriela Andrea Gavande	2022 Winter Quarter	2220	N	1	6			1									4							12
GREE 2	Elem Ancient Greek	Kristina J. Chew	2022 Winter Quarter	2220	N		6	5	2	2																15
HAVC 30	Intro Visual Europe	Allan Langdale	2022 Winter Quarter	2220	N	10	17	36	10	15	20	5	3	6	1		2	6	8							139
HAVC 51	Ancient Greek Art	Maria Evangelatou	2022 Winter Quarter	2220	N	1	45	34	15	27	11	8	5			1	1	5	30	10				6		199
HAVC 60	Indigenous America	Carolyn Dean	2022 Winter Quarter	2220	N	1	21	14	22	20	12	9	4	2	3	1		3	8	5				3		128
HAVC 70	Pacific Islands Art	Emily Cornish	2022 Winter Quarter	2220	N	8	17	24	18	22	7	2	5			2		2	16	10				4		137
HAVC 85	Intro Architecture	Albert Narath	2022 Winter Quarter	2220	N	18	24	27	11	15	6	1	3	1			1	3	13	2				1		126
HAVC 100A	Approaches Vis Stu	Katie Elizabeth Ligmond	2022 Winter Quarter	2220	N	2	9	9	3	8	3	1	1					4		1						41
HAVC 141L	Museums Internet	Kyle T Parry	2022 Winter Quarter	2220	N	19	24	6	3	10	1	1	2							1						67
HAVC 157B	Italian Renaissance	Allan Langdale	2022 Winter Quarter	2220	N		4	17	9	7	10	2	4	2	2	1		1	8	2						69
HAVC 170	Art of the Body	Stacy L Kamehiro	2022 Winter Quarter	2220	N		6	20	22	20	14	6	3	2	2	1			15	3				2		116
HAVC 186	Horror&Gender Art	Derek C. Murray	2022 Winter Quarter	2220	N		14	27	5	6	5	3	2	1		1			2	1				3		70
HAVC 190R	19th Century Art Now	Kailani Polzak	2022 Winter Quarter	2220	N	4	4	2	1	1			1											1		14
HCI 202B	Intro to Build: Adv	Hadiseh Gooranorimi	2022 Winter Quarter	2220	N	6															5					11
HEBR 2	Hebrew: First Year	Galia Stein-Rosen	2022 Winter Quarter	2220	N	6	2	2	1											1						12
HIS 4	History of the Present	Catherine A Jones; Jennifer L. Derr	2022 Winter Quarter	2220	N	1	24	27	14	13	4	2	2			1		4	19	3				3		117
HIS 10A	U.S. History To 1877	Taylor Joy Kirsch	2022 Winter Quarter	2220	N		20	6	3	2		1						1	3							36
HIS 10B	US Hist 1877-1977	Matthew Lasar	2022 Winter Quarter	2220	N		54	83	23	22	8	5	7		1			2	14	1				2		222
HIS 13	Intro Am Relig Cult	Marilyn J Westerkamp	2022 Winter Quarter	2220	N	1	18	15	13	10	2	1	2					6	30	9				7		114
HIS 40B	Modern East Asia	Noriko Aso	2022 Winter Quarter	2220	N	10	25	20	10	7	8	3	7	1				3	15	2				3		114
HIS 51	Pyramids of Earth	Elaine A. Sullivan	2022 Winter Quarter	2220	N		7	8	10	4	3		4	2		3		4	3	4				1		53
