Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
CSE 201	Analysis Algorithms	Sheldon Finkelstein	2023 Fall Quarter	2238	N	6	5	10	13	13	14		3			2					2	3				71
CSE 211	Compiler Design	Tyler Sorensen	2023 Fall Quarter	2238	N	8	8	8	5	2	1	1									1					34
CSE 220	Comp Architecture	Scott Beamer	2023 Fall Quarter	2238	N	1	15	11	5	1	1	1	1					1				3		1		41
CSE 232	Distributed Systems	Lindsey Kuper	2023 Fall Quarter	2238	N	10	11	9	6	3										1						40
CSE 244A	Foundations of DL	Cihang Xie	2023 Fall Quarter	2238	N	10	14	5										1			1					31
CSE 250A	Computer Networks	Chen Qian	2023 Fall Quarter	2238	N	3	13	3	5	1											1					26
CSE 280G	VLSI/CAD Seminar	Dustin Richmond; Scott Beamer	2023 Fall Quarter	2238	N														3		10					13
CSE 290L	Crowdsourcing	James Edward Davis	2023 Fall Quarter	2238	N	4	15	3													1					23
CSE 290T	ComputingForSociety	Luca De Alfaro	2023 Fall Quarter	2238	N	6	4	1																		11
EART 1	Oceanography	Adina Paytan	2023 Fall Quarter	2238	N	4	19	22	14	18	10	21	34	2	5	5		5	31	3				4		197
EART 5	California Geology	Elise Knittle	2023 Fall Quarter	2238	N		105	33	7	39	7	3	13	1		3		2	6					1		220
EART 5L	Calif Geology Lab	Elise Knittle	2023 Fall Quarter	2238	N		11	2	1	6	1	1	1					1	3					1		28
EART 5L	Calif Geology Lab	Elise Knittle	2023 Fall Quarter	2238	N		8	2	1	4			1													16
EART 5L	Calif Geology Lab	Elise Knittle	2023 Fall Quarter	2238	N		13	5	2	3								1						3		27
EART 5L	Calif Geology Lab	Elise Knittle	2023 Fall Quarter	2238	N		14	3	1	2			1					2						2		25
EART 8	Planetary Discovery	Xi Zhang	2023 Fall Quarter	2238	N	15	9	16	9	16	15	9	9						13	1				2		114
EART 101	Invertebrate Paleo	Matthew E Clapham	2023 Fall Quarter	2238	N		7	3	3	4	1	1				2		2		1						24
EART 101L	InvertebratePaleoLab	Matthew E Clapham	2023 Fall Quarter	2238	N		4	2	2	3								2		1						14
EART 104	Geologic Hazards	Sarah Ursula Neuhaus	2023 Fall Quarter	2238	N		8	3	2	6	5		2				1	3								30
EART 109	Field Geology	Hilde L Schwartz	2023 Fall Quarter	2238	N		2	2	5	1	4	1	2	1		1										19
EART 109L	Field Geology Lab	Hilde L Schwartz	2023 Fall Quarter	2238	N			6	2	1	1															10
EART 110A	Evolution Of Earth	Terrence J Blackburn	2023 Fall Quarter	2238	N	6	14	26	5	10	7	4	3	3		1										79
EART 111	Math in Earth Science	Walter Heron Franci Nimmo	2023 Fall Quarter	2238	N		3	3	2	2	2	5	1					2		1				1		22
EART 112	Geophysical Data Sci	Emily Elizabeth Brodsky	2023 Fall Quarter	2238	N		3	5	2	1									1							12
EART 116	Hydrology	Helen Dow	2023 Fall Quarter	2238	N	2	9	5		3	3		1			1		2	1	1						28
EART 119A	Intro Sci Prog	Mathis P Hain	2023 Fall Quarter	2238	N	7	16	8	3	1	3							1	2	1	1			1		44
EART 121	The Atmosphere	Patrick Y Chuang	2023 Fall Quarter	2238	N	1	1		2	4	4	1	2		1			1								17
EART 150	Structural Geology	Jeremy Keith Hourigan	2023 Fall Quarter	2238	N	1	2	1	2	2			1					1	1		1			3		15
EART 150L	Structual Geol Lab	Jeremy Keith Hourigan	2023 Fall Quarter	2238	N	1	2	2	1			1							1		1			1		10
EART 160	Planetary Science	Ian Garrick-Bethell	2023 Fall Quarter	2238	N	2	3	8	8	6	6	2	2	1						1						39
EART 191D	Practical Geochem	Myriam Telus	2023 Fall Quarter	2238	N	3	3			2								1			2					11
ECE 8	Robot Automation	Alexey Alexander Munishkin	2023 Fall Quarter	2238	N	5	25	1	3	1	2	2	7					1	1	1				1		50
ECE 13	Computer Systems & C	Steve McGuire	2023 Fall Quarter	2238	N		32	9	23	13	7	2	2					3	2	10				1		104
ECE 101	Intro Elec Circuits	Austin Chen	2023 Fall Quarter	2238	N		36	10	14	12	8	9	11	4		7			1	2						114
ECE 101L	Intr Elec Circ Lab	Austin Chen	2023 Fall Quarter	2238	N		96	3	1	4	1	1							1							107
ECE 102	Props Of Materials	Nobuhiko P Kobayashi	2023 Fall Quarter	2238	N	20	6	3	6	4	5	4	4		4	1		2	1					2		62
ECE 102L	Props Of Matrls Lab	Nobuhiko P Kobayashi	2023 Fall Quarter	2238	N	34	2	7	3	3	2	1	1				1	3	1	2				2		62
ECE 103	Signals & Systems	Zouheir Rezki	2023 Fall Quarter	2238	N	6	3	3	26	17	13	5	5	1	1	1	1	2		3				3		90
ECE 103L	Signals Systems Lab	Zouheir Rezki	2023 Fall Quarter	2238	N		29	29	10	6	2	5	1	4	1			1	1	1				1		91
ECE 129A	Capstone Project I	Tela Favaloro	2023 Fall Quarter	2238	N		8	25	20	31	2		3	1												90
ECE 130	Optoelect/Photonics	Ahmet Yanik	2023 Fall Quarter	2238	Y	16	2			1																19
ECE 130L	Optoelectronics Lab	Ahmet Yanik	2023 Fall Quarter	2238	N	13	6																			19
ECE 141	Feedback Cntrl Syst	Dejan Milutinovic	2023 Fall Quarter	2238	N	2	8	8	10	7	2	6	8	2		1			3		1					58
ECE 171	Analog Electronics	Stephen C Petersen	2023 Fall Quarter	2238	N		2	1	1	6	4		4	2		1		2		1				3		27
ECE 171L	Analog Electron Lab	Stephen C Petersen	2023 Fall Quarter	2238	N		1	3		8	3	1	1					4		3				3		27
ECE 174	Intro to EDA Tools	Stephen C Petersen	2023 Fall Quarter	2238	N		13	3		1								5		3						25
ECE 175	Energy Gen Control	Leila Parsa	2023 Fall Quarter	2238	N		2	1	1	3			1					1						2		11
ECE 175L	Energy Gen/Ctrl Lab	Leila Parsa	2023 Fall Quarter	2238	N	1	5	1						1				1						2		11
ECE 183	Special Topics EE	Jason Eshraghian	2023 Fall Quarter	2238	Y	1	2	2	1	2	1	1	3						3							16
ECE 220	Images Instrumentation	Shiva Abbaszadeh	2023 Fall Quarter	2238	N	2	3	3	2	1											5			1		17
ECE 230	Optical Fiber Comm	Ahmet Yanik	2023 Fall Quarter	2238	Y	5	2						1								11	1				20
ECE 240	LinearDynamicalSystem	Gabriel Hugh Elkaim	2023 Fall Quarter	2238	N	2		1	1	1	1										9					15
ECE 290	ECE Graduate Seminar	Colleen Josephson	2023 Fall Quarter	2238	N																19	2				21
ECE 293	Adv Topics in ECE	Jason Eshraghian	2023 Fall Quarter	2238	Y	2		5	3		1										4					15
ECON 1	Intro Microeconomic	Julie H Gonzalez	2023 Fall Quarter	2238	N	1	14	14	13	14	10	18	30	2		4		4	17	8				11		160
ECON 1	Intro Microeconomic	Julie H Gonzalez	2023 Fall Quarter	2238	N	1	14	17	16	16	16	22	35	6		2		11	1	3				2		162
ECON 2	Intro Macroeconomic	Subhra Saha	2023 Fall Quarter	2238	N	1	26	42	28	20	19	7	5	2	5			3	1					1		160
ECON 10A	Econ of Accounting	Kevin K Jones	2023 Fall Quarter	2238	N		22	6	2	14	4	10	5	3	3	3		6	2	4				4		88
ECON 10A	Econ of Accounting	Yacoub Intonios Moussa	2023 Fall Quarter	2238	N	1	33	9	16	49	6	17	36			1		18	5	3				2		196
ECON 11A	Math Methd for Econ	Jonathan Rice Katznelson	2023 Fall Quarter	2238	Y			1		1	1	1	3			2		1								10
ECON 11B	Math Methds Econ II	Jonathan Rice Katznelson	2023 Fall Quarter	2238	Y				1	1			2			1		2	1	2						10
ECON 100A	Intermed Microecon	Jonathan M. Robinson	2023 Fall Quarter	2238	N	2	10	6	7	5	4	13	5	1		2		5	7					1		68
ECON 100A	Intermed Microecon	Natalia Lazzati	2023 Fall Quarter	2238	N	15	8	10	9	3	9	11	9			7				3						84
ECON 100B	Intermed Macroecon	Alonso A Villacorta	2023 Fall Quarter	2238	N	24	18	23	6	17	15	7	8	3		11		6	5	3				3		149
ECON 101	Managerial Econ	Julie H Gonzalez	2023 Fall Quarter	2238	N	1	5	7	5	6	6	10	11					1	3	7				1		63
ECON 104	Numbr Truth: Statis	Carlos Eduardo Dobkin	2023 Fall Quarter	2238	N	7	8	9	11	8	7	6	4					2	8	1				1		72
ECON 111A	Intermed Account I	Scott Anderson	2023 Fall Quarter	2238	N	6	7	15	9	11	12	14	13			1		2	3	4						97
ECON 113	Intro Econometrics	Laura Giuliano	2023 Fall Quarter	2238	N	2	2	17	8	11	3		5	1	1			1	1					1		53
ECON 113	Intro Econometrics	Carlos Eduardo Dobkin	2023 Fall Quarter	2238	N	7	12	8	10	8	6	5	8					3	2							69
ECON 114	Adv Quant Methods	Julian Martinez-Iriarte	2023 Fall Quarter	2238	N	3	9	5	3	1			2			6			2	1				3		35
ECON 117B	Tax Factors	Yacoub Intonios Moussa	2023 Fall Quarter	2238	N		20	5	2	29	4	17	18		3	1		2	14	4						119
ECON 125	Econ History Of US	Aaron Gregory Meininger	2023 Fall Quarter	2238	N		2	9	23	37	16	6	7	3	1	1	2	5	11	4				2		129
ECON 133	Security Markets	Kai Pommerenke	2023 Fall Quarter	2238	N	2	6	11	10	9	8	8	1	2				1	5	1				1		65
ECON 136	Business Strategy	Stephen Arthur Owen	2023 Fall Quarter	2238	N	1	7	19	21	23	13	9	9	2	1	1		1	13	3						123
ECON 141	Internatl Finance	WEISHI GU	2023 Fall Quarter	2238	N	4	9	8	5	11	4	4	6						6	3				1		61
ECON 150	Public Finance	Justin Marion	2023 Fall Quarter	2238	N	1	4	3	2	7	3	1	5					3	8	1				1		39
ECON 161A	Marketing	Stephen Arthur Owen	2023 Fall Quarter	2238	N	1	11	32	20	19	4	3	1						4	1				1		97
ECON 166A	Game Theory /Apps I	Dong Wei	2023 Fall Quarter	2238	Y	7	22	6	2	3	2	4	1		1	1		2	4	3				1		59
ECON 186	Mathematical Mthds	Alan C. Spearot	2023 Fall Quarter	2238	N	3	3														7					13
ECON 197	Economic Rhetoric	Aaron Gregory Meininger	2023 Fall Quarter	2238	N	5	11	9	3	2	2	2	1					1								36
ECON 200	Microecon Analysis	Dong Wei	2023 Fall Quarter	2238	N	5	1			2	2										4					14
ECON 216	Applied Economet I	George Bulman	2023 Fall Quarter	2238	N	1	3	1	2	1	4					1					2					15
ECON 233	Finance I	Kai Pommerenke	2023 Fall Quarter	2238	N	1	4	1	1	3						1					2		1			14
EDUC 60	Schooling, Dem. & Jus.	Kylie Alisa Kenner	2023 Fall Quarter	2238	N	17	80	39	13	12	5		4	1					6							177
EDUC 121	K-12 Ethnic Studies	Tricia Gallagher-Geurtsen	2023 Fall Quarter	2238	Y	9	22	8	2	2			1			1		2	2	1						50
EDUC 140	Lang/Divrsty/Learn	Michelle Aguilera	2023 Fall Quarter	2238	N	2	40			8			4			3		2						1		60
EDUC 160	Educ Reform Issues	Rene Kissell	2023 Fall Quarter	2238	N	19	9	11	3	2	1		1	2	1	2	1	2	4							58
EDUC 180	Intro To Teaching	Amanda Lashaw	2023 Fall Quarter	2238	N	7	18	24	12	11	2	1						1	8	2				3		89
EDUC 181	Race, Class, Cultur	Amanda Lashaw	2023 Fall Quarter	2238	N	4	19	10	6	1	1								3					1		45
EDUC 190	Senior Sem Capstone	Rene Kissell	2023 Fall Quarter	2238	N	9	4	6	4	2		1							1							27
EDUC 200	Beg Student Teach	Sumita Ruth Jaggar	2023 Fall Quarter	2238	N	1	2														17					20
EDUC 200	Beg Student Teach	Jamie Dewitt; Marissa Rhea Ferejohn	2023 Fall Quarter	2238	N		3														11		1			15
EDUC 204	English Development	Nora Walsh Lang	2023 Fall Quarter	2238	N		4	1	1												29					35
EDUC 211	TeachSpecialPopulatn	Kip T Tellez	2023 Fall Quarter	2238	N		5	1													29					35
EDUC 230	Sci Ed:Resrch/Pract	Emily Reigh	2023 Fall Quarter	2238	N		2														10					12
EDUC 279F	Directed Reading	Josephine Pham	2023 Fall Quarter	2238	N		2														8					10
ENVS 19	Topics in Nat Hist	Sean Bryant Reilly	2023 Fall Quarter	2238	N	13	5												2	1						21
ENVS 24	General Ecology	Christopher C Wilmers	2023 Fall Quarter	2238	N	7	7	12	11	13	9	20	9	6	6	4	3	3	2	3				3		118
ENVS 80B	ClimChangeSci&Solution	Elliott Campbell	2023 Fall Quarter	2238	N		44	25	14	4	2	8	7	1	2			3	3	2				3		118
ENVS 80F	Intro to Agroecology	Madeleine Patricia Fairbairn	2023 Fall Quarter	2238	N	37	70	18	6	4	8	2	3	1		1		2	4	2						158
ENVS 84	Envs Stu Internship	Hannah Danielle Waterhouse	2023 Fall Quarter	2238	N														12	2						14
ENVS 106A	Natural Hist Birds	Zeka Elaine Glucs	2023 Fall Quarter	2238	N	1	10	5	2	1	2	1	1											1		24
ENVS 106M	Nat History of Bird	Zeka Elaine Glucs	2023 Fall Quarter	2238	N	4	5	1		2	1	1	1													15
ENVS 108	General Entomology	Andy John Kulikowski II II	2023 Fall Quarter	2238	N	5	8	5	7	8	3	1	1					1	1							40
ENVS 108L	Gen Entomology Lab	Andy John Kulikowski II II	2023 Fall Quarter	2238	N	7	7	2	1	1	1	3	1	1			1		1	1				2		29
ENVS 115A	GIS & Envnmtl Applc	Barry Nickel	2023 Fall Quarter	2238	Y	57	16	12	4	2									4	1						96
ENVS 115L	GIS & Envrn App Lab	Barry Nickel	2023 Fall Quarter	2238	Y	11	3	1																		15
ENVS 115L	GIS & Envrn App Lab	Barry Nickel	2023 Fall Quarter	2238	Y	10	4	1			1															16
ENVS 115L	GIS & Envrn App Lab	Barry Nickel	2023 Fall Quarter	2238	Y	16		2	1										1	1						21
ENVS 115L	GIS & Envrn App Lab	Barry Nickel	2023 Fall Quarter	2238	Y	10	1	2			1									1						15
ENVS 115L	GIS & Envrn App Lab	Barry Nickel	2023 Fall Quarter	2238	Y	10			1	1						1			1							14
ENVS 115L	GIS & Envrn App Lab	Barry Nickel	2023 Fall Quarter	2238	Y	8	1	1		1	2					1			1	1						16
ENVS 125	Ecosystems of Calif	Erika S Zavaleta	2023 Fall Quarter	2238	Y		1	2	6	1	1	1	2	1		1		4						1		21
ENVS 130A	Agroeco & Sust Ag	Katie Lenore Monsen	2023 Fall Quarter	2238	N	11	21	13	4	10	1	1														61
ENVS 130L	Agroeco & Sust Lab	Katie Lenore Monsen	2023 Fall Quarter	2238	N	4	10	2	2																	18
ENVS 130L	Agroeco & Sust Lab	Katie Lenore Monsen	2023 Fall Quarter	2238	N	1	9	5	1	1	1															18
ENVS 130L	Agroeco & Sust Lab	Katie Lenore Monsen	2023 Fall Quarter	2238	N		7	5	3		1															16
ENVS 143	Sustain Development	Jeffrey T Bury	2023 Fall Quarter	2238	N		10	12	11	8	3	1	2						1					1		49
ENVS 144	Climate Politics	Rosemarie Russo	2023 Fall Quarter	2238	Y		13	6	2	1								1	1							24
ENVS 145	Green Cities	Charles Rivasplata	2023 Fall Quarter	2238	N		23	6	1	1	1								1					1		34
ENVS 165	Sustain Water Systms	Brent M Haddad	2023 Fall Quarter	2238	Y	6	13	9	6	5	4							1	1	1						46
ENVS 167	Freshwater/Wetland	Katie Lenore Monsen	2023 Fall Quarter	2238	N	6	11	8	7	6	3	3		2				1	1	1	1					50
ENVS 167L	Freshwater Eco Lab	Katie Lenore Monsen	2023 Fall Quarter	2238	N	10	4	4		2								1								21
ENVS 169	Climate Change Eco	Michael E Loik	2023 Fall Quarter	2238	N	1	3	2	7	3	3	3	1	1			1	1	3							29
ENVS 196	Senior Seminar	Brent M Haddad	2023 Fall Quarter	2238	N	3	12	2	2																	19
ESCI 30	Bio Princip Env Sci	Alexa Fredston	2023 Fall Quarter	2238	N	5	42	26	4	7	1	3		1				2		2						93
ESCI 122	Air Pollution	Peter Scott Weiss	2023 Fall Quarter	2238	N	1	7	5	15	5	2		2						2		1					40
ESCI 160	Data Analysis Envs	Claudie Beaulieu	2023 Fall Quarter	2238	N	13	13	4	7	8	7	5	1	1						1						60
FILM 20A	Intro Film Studies	Logan Kennard Walker	2023 Fall Quarter	2238	N	18	34	36	25	22	7	3	3	1	2	2		7	2					1		163
FILM 20B	Intro TV Studies	Yulia Gilichinskaya	2023 Fall Quarter	2238	N	19	9	6	9	12	3	3	4	3		1	1	1						1		72
FILM 80A	The Film Experience	Topiary Landberg	2023 Fall Quarter	2238	N	9	80	91	72	71	30	9	4	3	1	1		2	22	3				2		400
FILM 80M	Understanding Media	James C Lyons	2023 Fall Quarter	2238	N		56	16		1	1							2	6	2						84
FILM 80T	Technothrillers	Soraya E.A. Murray	2023 Fall Quarter	2238	N	6	29	60	31	25	18	10	7	2	1	1		9	24	4				5		232
FILM 134A	Amer Film: 1930-1960	Shelley Stamp	2023 Fall Quarter	2238	N	6	41	48	15	11	4	7	3			1		8	2	1				2		149
FILM 136D	Documentry Film&Vid	Jennifer Horne	2023 Fall Quarter	2238	N	2	24	23	9	7	3	5	3		1			3	5							85
FILM 150	Screenwriting	Natasha V.	2023 Fall Quarter	2238	N		4	3	4	4	1								1	1				1		19
FILM 165B	Race on Screen	Daryl Bjorn Jones	2023 Fall Quarter	2238	N		19	9	9	12	5	1	3	1				5	2					1		67
FILM 165E	Chicana/o Flm/Video	John Jota Leanos	2023 Fall Quarter	2238	N	15	19	3	2	10	2	1	1						5							58
FILM 168	Natnl Cine & Cultur	Livia Perez	2023 Fall Quarter	2238	N	8	15	6	1	1		1	1					2	1							36
FILM 170A	Digital Media Prod	Warren Sack	2023 Fall Quarter	2238	N		9	7	3	2																21
FILM 170B	Film/Video Productn	Irene Gustafson	2023 Fall Quarter	2238	N	1	4	18		1																24
FILM 171A	Prod Workshop-Sound	Matthew David Pereira	2023 Fall Quarter	2238	N	4	4	2		2																12
FILM 172	NarrativeVideoWksp	Quentin Alcott Lareau	2023 Fall Quarter	2238	N		19			1									2							22
FILM 189	Adv Topics:Dig Media	Edward A. Shanken	2023 Fall Quarter	2238	N		3	3	1	1	2		3													13
FILM 194C	New Media Theor Sem	Warren Sack	2023 Fall Quarter	2238	N	1	5	5	4	1	1		3			1		2								23
FILM 194S	Special Topics Seminar	Martin Rizzo-Martinez	2023 Fall Quarter	2238	N	3	10	2	1	2	1															19
FMST 1	Feminist Stds Intro	Anjali R Arondekar	2023 Fall Quarter	2238	N	50	131	21	4	3	1	2	2	2		1	1	3	9					2		232
FMST 16	Media Histories	Madhavi Murty	2023 Fall Quarter	2238	N	1	11	13	22		1							1	4							53
FMST 112	Women and the Law	Amy Krauss	2023 Fall Quarter	2238	Y	10	28	9	7			1						3	1							59
FMST 176	Law, Prisons, Pop Cltr	Gina Dent	2023 Fall Quarter	2238	Y		4	3	3	1								1						1		13
FMST 188	Topics in FMST	Malia Lee Womack	2023 Fall Quarter	2238	N	1	13	10	6	2								1						1		34
FREN 1	French: First Year	Carine Rohmer	2023 Fall Quarter	2238	N	1	3		2	4			4			2			2	1						19
FREN 1	French: First Year	Renee Cailloux	2023 Fall Quarter	2238	N		3	2	1	1	1		1		1	1		1	1							13
FREN 1	French: First Year	Carine Rohmer	2023 Fall Quarter	2238	N	1	4	2	1	1	1	2	3			2		2	1	1				2		23
FREN 3	French: First Year	Harley Siskin	2023 Fall Quarter	2238	N		7	2		2										1						12
FREN 4	French: Second Year	Carine Rohmer	2023 Fall Quarter	2238	N	1	2		1	1	2	2	1								1					11
GAME 200	Game Design Systems	Edward Franklin Melcer	2023 Fall Quarter	2238	N		22														10	1				33
GAME 210	Game Art Intensive	Ayesha Khalid	2023 Fall Quarter	2238	N	8	1														4					13
GAME 230	Game Engineering	Phillip Woytowitz	2023 Fall Quarter	2238	N	9	2	1		1											2					15
GAME 235	Game Development I	Zachary Charles Emerzian	2023 Fall Quarter	2238	N	10		1											1		10		1			23
GAME 271	Games&PlayStudio II	Michael B John	2023 Fall Quarter	2238	N		14														18					32
GAME 280A	Games Proseminar	Michael B John	2023 Fall Quarter	2238	N		22														25	2				49
GCH 1	Fdns4Global&CommHealth	Guido Bordignon; Naya Jones	2023 Fall Quarter	2238	N	46	60	35	18	13	14	6	10	1	2			5	3	1				3		217
GCH 190	Glbl&ComHlthTaskForce	Grant A Hartzog	2023 Fall Quarter	2238	N	7	24	7	10	4	1	1	1					5								60
GERM 1	German: First Year	Maike Ahrends	2023 Fall Quarter	2238	N		18												2	1						21
GERM 1	German: First Year	Maike Ahrends	2023 Fall Quarter	2238	N		14	3	1	2										1	1			1		23
GERM 4	German: Second Year	Maike Ahrends	2023 Fall Quarter	2238	N		6	1			1							1		1						10
GREE 1	Elem Ancient Greek	Kristina J. Chew	2023 Fall Quarter	2238	N	1	7	5	1	1								1	1							17
HAVC 24	SE Asia Visual Cul	Gerui Wang	2023 Fall Quarter	2238	N	48	55	12	2	1	1		1	1					2							123
HAVC 43	Modern Architecture	Ecem Saricayir	2023 Fall Quarter	2238	N		24	36	29	19	5	2	3					3	12	2				2		137
HAVC 51	Ancient Greek Art	Maria Evangelatou	2023 Fall Quarter	2238	N	17	24	18	18	29	12	9	5	4	2			17	20	18				7		200
HAVC 70	Pacific Islands Art	Stacy L Kamehiro	2023 Fall Quarter	2238	N	4	3	15	21	7	17	7	8	6	1		1	1	12	3				1		107
HAVC 116	AfricanArchitecture	Elisabeth L Cameron	2023 Fall Quarter	2238	N		13	12	12	12	3	1	7	1	1			1	5	2						70
HAVC 141B	DeathDesireModernity	Jennifer Ann Gonzalez	2023 Fall Quarter	2238	N	15	19	6	9	7	4	3	2	1				1	4	1				1		73
HAVC 141I	Art, Land, Space	Jennifer Ann Gonzalez	2023 Fall Quarter	2238	N	1	5	5	9	7	1	1	1						2	1				2		35
HAVC 151	Greek Myths	Maria Evangelatou	2023 Fall Quarter	2238	N		5	14	14	10	1	1	1	3			1	8	7	2				2		69
HAVC 160A	Visual Cltr: Mexico	Katie Elizabeth Ligmond	2023 Fall Quarter	2238	N	1	4	6	17	15	15	1	2	1	1			2	4					1		70
HAVC 163	Native Col Span Am	Gabrielle Greenlee	2023 Fall Quarter	2238	N		6	5	4	3	2		2	2				5		1						30
HAVC 191N	Renaissance Art	Consuelo Endrigo-Williams	2023 Fall Quarter	2238	N	3	4	3	3	1		1														15
HCI 200	Intro to HCI	Christina Chung	2023 Fall Quarter	2238	N		18														11					29
HCI 201	Intro to Design HCI	Kathryn Elizabeth Ringland	2023 Fall Quarter	2238	N		20														10					30
HCI 272	HCI Capstone 2	Christina Chung; Yasaman Moghaddam	2023 Fall Quarter	2238	N		18														4					22
HEBR 1	Hebrew: First Year	Galia Stein-Rosen	2023 Fall Quarter	2238	N	7	7	1	1	1	1							1			1					20
HIS 2A	The World to 1500	Benjamin Patrick Breen	2023 Fall Quarter	2238	N	1	13	18	16	37	8		4				2	12	6	2				1		120
HIS 10B	US Hist 1877-1977	Grace P. Delgado	2023 Fall Quarter	2238	N	30	56	40	6	10	5	1	6					5	5	1				4		169
HIS 44	Modern South Asia	Juned M. Shaikh	2023 Fall Quarter	2238	N	13	39	23	10	7	5	1	1					3	9	1				1		113
HIS 70A	ModEurope1500-1815	Bruce A Thompson	2023 Fall Quarter	2238	N	5	10	15	16	7	2							2		1						58
HIS 74	Intro Jewish Hist	Alma Heckman	2023 Fall Quarter	2238	N	12	13	6	3	7	2	2	3	1				2	2	2				1		56
HIS 81	Science Colonial World	Kathleen Gutierrez	2023 Fall Quarter	2238	N		12	20	9	8	1	4	3						1							58
HIS 100	His Skills & Methds	Benjamin Patrick Breen	2023 Fall Quarter	2238	N	2	11	6	6	8	3	1	2				2	1								42
HIS 101H	Horse in World History	Bruce A Thompson	2023 Fall Quarter	2238	N	3	12	18	14	4	1							3	5					1		61
HIS 122A	Jazz & Hist to 1945	Eric C Porter	2023 Fall Quarter	2238	N	2	17	15	8	3	1				1		1	1	4	3				1		57
HIS 130	His of Modern Cuba	Maria E Diaz	2023 Fall Quarter	2238	N		3	8	4	4	5	1	1			1			1					2		30
HIS 147E	South Asian Cricket	Juned M. Shaikh	2023 Fall Quarter	2238	N	7	12	11	10	10	4	1						4	2							61
HIS 163C	Jesus in Hist and Film	Anne S Kreps	2023 Fall Quarter	2238	N		7	8	7	5	4		2					1	2	1						37
HIS 173C	Hist of Soviet Union	Edward Harold Kehler	2023 Fall Quarter	2238	N	2	18	9	7	12	1		2			1		2	3	1				1		59
HIS 185O	Holocaust&ArabWorld	Alma Heckman	2023 Fall Quarter	2238	N	3	7	7	6	4	1	3	1					1								33
HIS 196H	Sex and the City	Marc A Matera	2023 Fall Quarter	2238	N	1	3	3	6	5								3								21
HISC 80W	What is Imperialism	Jack William Davies	2023 Fall Quarter	2238	N		20	36	21	11	5	2	1					3	9	2				1		111
HISC 116	What is Species?	Banu Bargu	2023 Fall Quarter	2238	N	3	8	6	7	10	2					1		1	2							40
HUMN 25	Humans & Machines	Dustin Gray	2023 Fall Quarter	2238	N		19	6	1	2	2								4							34
ITAL 1	Elem Italian Lang	Gabriella Notarianni Burk	2023 Fall Quarter	2238	N	3	9	3	1	4				1						1				1		23
ITAL 1	Elem Italian Lang	Maria A. Prencipe	2023 Fall Quarter	2238	N	1	4	3	4	2	1		1	2					2	1				1		22
ITAL 4	Italian: Second Year	Maria A. Prencipe	2023 Fall Quarter	2238	N	1	2	6	5	1	1								1							17
JAPN 1	Japanese: First Year	Naoko Matsuo	2023 Fall Quarter	2238	N	1	8	1		2	1							3	1	3	1			1		22
JAPN 1	Japanese: First Year	Naoko Matsuo	2023 Fall Quarter	2238	N	7	4	2		2	3							2	1	2						23
JAPN 1	Japanese: First Year	Miyuki Takeuchi	2023 Fall Quarter	2238	N	2	9	1					1	2		1		1	1	1	1			1		21
JAPN 1	Japanese: First Year	Ian A. Hamilton	2023 Fall Quarter	2238	N	3	1	3	2					1						1						11
JAPN 1	Japanese: First Year	Keiko Yukawa	2023 Fall Quarter	2238	N	1	6	1	3	2	2							2	1	3				1		22
JAPN 1	Japanese: First Year	Naoko Yamamoto	2023 Fall Quarter	2238	N		6	3	5	5										1	1			1		22
JAPN 1	Japanese: First Year	Naoko Yamamoto	2023 Fall Quarter	2238	N		6	1	2	3	2						1		1	2				2		20
JAPN 1	Japanese: First Year	Keiko Yukawa	2023 Fall Quarter	2238	N	5	5	1	1	1			1						1	2	1					18
JAPN 4	Japanese: Second Year	Sakae Fujita	2023 Fall Quarter	2238	N	1	4		1	2	4			1					2	2						17
JAPN 4	Japanese: Second Year	Sakae Fujita	2023 Fall Quarter	2238	N	4	2	2		1	1		1						1	1				1		14
JAPN 103	Advanced Japanese	Saori Hoshi	2023 Fall Quarter	2238	N		6	1	5	1									3		1					17
JRLC 1	ALE: Social Justice	Angela Renee Birts	2023 Fall Quarter	2238	N		15	10	1	1								1								28
JRLC 1	ALE: Social Justice	Andrew Gary Takimoto	2023 Fall Quarter	2238	N	8	10		1																	19
JRLC 1	ALE: Social Justice	Susan Maret	2023 Fall Quarter	2238	N		18	4	1	1			1					2	1							28
JRLC 1	ALE: Social Justice	Brian Edwin Rivera	2023 Fall Quarter	2238	N	12	5	1	1	2	1	4							1	1						28
JRLC 1	ALE: Social Justice	Alejandra Watanabe Farro	2023 Fall Quarter	2238	N		9	11	3	2	1	2														28
JRLC 1	ALE: Social Justice	Susan Maret	2023 Fall Quarter	2238	N		14	2	1	6	1		4													28
JRLC 1	ALE: Social Justice	Kathleen J Greaney	2023 Fall Quarter	2238	N	12	8		2	1	1	1		1				1								27
JRLC 1	ALE: Social Justice	Rachel A Goodman	2023 Fall Quarter	2238	N	2	9	11	2	1									2	1						28
JRLC 1	ALE: Social Justice	Rachel A Goodman	2023 Fall Quarter	2238	N	1	4	6	2	3		2							5	1						24
JRLC 1	ALE: Social Justice	Sophia B Magnone	2023 Fall Quarter	2238	N		20	5	1	1	1															28
