Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
FMST 129	Reproductive Justice	Amy Krauss; Tanya H Merchant	2024 Spring Quarter	2242	N		27	8	3	4								1	2	1				2		48
FMST 145	Race/Gender Formatn	Jennifer Lynn Kelly	2024 Spring Quarter	2242	N	3	16	6	1	8	2		4	3				4	4					1		52
FMST 194M	Empire & Sexuality	Anjali R Arondekar	2024 Spring Quarter	2242	Y		13												1					1		15
FREN 2	French: First Year	Renee Cailloux	2024 Spring Quarter	2242	N		3	1	1	3			1						2	1						12
FREN 3	French: First Year	Renee Cailloux	2024 Spring Quarter	2242	N		4	1	4	2		1							1							13
FREN 6	French: Second Year	Carine Rohmer	2024 Spring Quarter	2242	N	6	3	1		1									1							12
GAME 231	Game Technologies	Zachary Charles Emerzian	2024 Spring Quarter	2242	N	13	3		2	1	2										9					30
GAME 270	Games & Play Studio I	Michael B John	2024 Spring Quarter	2242	N		20														9					29
GCH 20	P&P Resilience	Magy Seif El-Nasr	2024 Spring Quarter	2242	Y														9	2						11
GCH 123	Migration and Health	Laura Beth Bugg	2024 Spring Quarter	2242	N		17	5	3	6								1	1							33
GCH 165	CommunityGlobalHealth	Laura Beth Bugg	2024 Spring Quarter	2242	Y		14	17	4	1						1				1				1		39
GCH 186	GlobalHealthPolitics	Matthew B Sparke	2024 Spring Quarter	2242	N		9	18	17	6	3	2					1	2	2	1			1			62
GERM 1B	German: Accel	Sarah T Schuchard	2024 Spring Quarter	2242	N	1	2	1	2	2	1		1			1			2				1			14
GERM 3	German: First Year	Maike Ahrends	2024 Spring Quarter	2242	N		16	3	1												1					21
GERM 6	German: Second Year	Maike Ahrends	2024 Spring Quarter	2242	N		9	1			1															11
HAVC 20	VisualCultureAsia	Yi Yi Mon (Rosaline) Kyo	2024 Spring Quarter	2242	N	8	33	8	4	5	1	2	1						3	1				2		68
HAVC 27	Image&Ideol IndianArt	Kirtana Thangavelu	2024 Spring Quarter	2242	N		10	6	7	7	1	1	1	1	1			3	6	2				2		48
HAVC 35	European Art Global	Kailani Polzak	2024 Spring Quarter	2242	N	7	42	24	13	14	6	8	6		2	2		2	4					4		134
HAVC 49	MemesDigitalVisual	Kyle T Parry	2024 Spring Quarter	2242	N	6	13	8	10	4	3							1	7	3			4	3		62
HAVC 55	Unclothed	Maria Evangelatou	2024 Spring Quarter	2242	N	6	21	33	27	27	17	7	4	1	1		1	12	38	10				5		210
HAVC 122D	Chinese Land Paint	Yi Yi Mon (Rosaline) Kyo	2024 Spring Quarter	2242	N		14	12	6	10	3	2	4	3		2			3							59
HAVC 123A	Modernity: India Art	Kirtana Thangavelu	2024 Spring Quarter	2242	N	2	11	1	5	1								1	1							22
HAVC 124B	Photography SE Asia	Boreth J. Ly	2024 Spring Quarter	2242	N		2	12	12	5	2			1					5							39
HAVC 140F	Black Visual Culture	Derek C. Murray	2024 Spring Quarter	2242	N		3	3	3	2	3	1	4	4	2			3	3	3				1		35
HAVC 143F	Memory in Architecture	Albert Narath	2024 Spring Quarter	2242	N	18	26	11	2	7	2		1		1				1	1				1		71
HAVC 170	Art of the Body	Stacy L Kamehiro	2024 Spring Quarter	2242	N		3	18	32	12	15	5	1	1	1		1	1	10	5	1			4		110
HAVC 186	Horror&Gender Art	Derek C. Murray	2024 Spring Quarter	2242	N		12	15	11	3	3	1	2						20					1		68
HAVC 190K	Topics in SE Asia	Boreth J. Ly	2024 Spring Quarter	2242	N		3	3	4									1								11
HAVC 191H	Climate Havoc	T.J. Demos	2024 Spring Quarter	2242	N	2	7	7	1	2													3			22
HCI 271	HCI Capstone 1	Norman Su	2024 Spring Quarter	2242	N		21														7					28
HEBR 3	Hebrew: First Year	Galia Stein-Rosen	2024 Spring Quarter	2242	N	2	6	1															2			11
HEBR 80	Intro Bible Hebrew	Galia Stein-Rosen	2024 Spring Quarter	2242	N	19	13	6	5	1	1	1		1					4	2			1			54
HEBR 82	Hebrew: Travel Abroad	Galia Stein-Rosen	2024 Spring Quarter	2242	N	14	4		2		1															21
HIS 2B	World Since 1500	Marc A Matera	2024 Spring Quarter	2242	N	3	6	16	26	23	8	4	2	2		1		9	7	3				8		118
HIS 4	History of the Present	Catherine A Jones; Jennifer L. Derr	2024 Spring Quarter	2242	N		27	36	17	10	6	4	4		1		1	3	5	1				3		118
HIS 11A	L Amer ColonlPeriod	Maria E Diaz	2024 Spring Quarter	2242	N	2	3	9	4	8	7	6	4	1				1	10					2		57
HIS 13	Intro Am Relig Cult	Manning Chan; Marilyn J Westerkamp	2024 Spring Quarter	2242	N	47	5	2			2		2			1		5	4	8			5	5		86
HIS 15	US His for NonMajors	Matthew Lasar	2024 Spring Quarter	2242	N		75	80	26	12	1	2	4		1		2	3	15	2				1		224
HIS 40B	Modern East Asia	Alan S Christy	2024 Spring Quarter	2242	N	40	29	19	8	6	1	1	4					7	2				2	1		120
HIS 50	History Ancient Egypt	Elaine A. Sullivan	2024 Spring Quarter	2242	N		7	17	12	8	7	4	5	4				8	7	6			1	7		93
HIS 62A	Classic Worl: Greec	Amanda S Reiterman	2024 Spring Quarter	2242	N		19	6	4	2	1				1			1					2			36
HIS 70B	ModEurope 1815-pres	Kiva Rafael Silver	2024 Spring Quarter	2242	N		16	16	4	4	2	2	4		1			6	2	1						58
HIS 76	Holocaust Glob Persp	Alma Heckman; Nathaniel P Deutsch	2024 Spring Quarter	2242	N	6	5	9	5	4		2							1					1		33
HIS 100	His Skills & Methds	Juned M. Shaikh	2024 Spring Quarter	2242	N		7	2		2	1							3		1			2			18
HIS 101F	Global Environment His	Minghui Hu	2024 Spring Quarter	2242	N		3	5	1	2	1							2	5	4				4		27
HIS 104D	Museums:Nat Am Hist	Amy J Lonetree	2024 Spring Quarter	2242	N		11	13	4		1	1							2							32
HIS 110B	US Revolu:1740-1815	Gregory O'Malley	2024 Spring Quarter	2242	N	1	4	2	12	7	4	4	1					4	8	1				6		54
HIS 124A	Panama Canal U.S. Emp	Aims McGuinness	2024 Spring Quarter	2242	N	10	13	1	1		1		6					2	1							35
HIS 140B	His China 1644-1911	Minghui Hu	2024 Spring Quarter	2242	N		4	6	1		1	2						3		2						19
HIS 141B	China: 6 Cen-16 Cen	Christopher L Connery	2024 Spring Quarter	2242	Y	1	6	2	1							1							1	1		13
HIS 150A	Ancient Japan	Noriko Aso	2024 Spring Quarter	2242	N	1	10	15	14	1	2	1						2	11	2				1		60
HIS 150F	Engendering Empires	Noriko Aso	2024 Spring Quarter	2242	N		5	5	3	1								2	3				1			20
HIS 169	Dutch History	Edward Harold Kehler	2024 Spring Quarter	2242	N	2	6	9	4	3	3								1				1	2		31
HIS 174	His/Cultr Espionage	Bruce A Thompson	2024 Spring Quarter	2242	N	5	21	18	16	5	5	2	1					6	11	4			6	2		102
HIS 181	British Empire	Marc A Matera	2024 Spring Quarter	2242	N		1	2	2	5	2	3	1						3		1			1		21
HIS 184B	Racism & Antiracism	Muriam H. Davis	2024 Spring Quarter	2242	N	7	6	10			2	1	1					3		2			4	1		37
HIS 188A	Intro to Oral History	Kathleen Gutierrez	2024 Spring Quarter	2242	N	2	8	12	2	4	2	1	1		1		1	1								35
HIS 190G	Comparative Reparation	Alice S. Yang	2024 Spring Quarter	2242	N		9		2														2			13
HIS 190X	AtlanticWorld1492-1824	Gregory O'Malley	2024 Spring Quarter	2242	N		6		1	3																10
HIS 194S	Topic Anc Egypt Hist	Elaine A. Sullivan	2024 Spring Quarter	2242	N		4	2	3	1	1				1											12
HISC 75	Ecology and Freedom	Will Parrish	2024 Spring Quarter	2242	N	1	65	24	6	12	2	1	2						6					1		120
HISC 80V	Intro to Marxism	Massimiliano Tomba	2024 Spring Quarter	2242	N	7	26	20	23	2	5	1	2	1		2	2	7	10	6			1	3		118
HISC 128	Why Obey	Robert Nichols	2024 Spring Quarter	2242	N	5	11	16	7	3	3		2					1	7					2		57
HISC 152	Critical Ecologies	Maria C Puig de la Bellacasa	2024 Spring Quarter	2242	N		7	10										1	1	1				3		23
HISC 155	ScienceSocialTransform	Dimitris Papadopoulos	2024 Spring Quarter	2242	N	5	14	3	1	2								1								26
HUMN 15	Ethics and Technology	Mark Richard Sean Howard	2024 Spring Quarter	2242	N	6	6	7	3	1	2	2	1	1		2			2							33
HUMN 35	Language Technology	Kirsten S Gruesz	2024 Spring Quarter	2242	N	1	20	5	5										1	1			1			34
ITAL 1	Elem Italian Lang	Gabriella Notarianni Burk	2024 Spring Quarter	2242	N	4	7	2	4	1	2							1								21
ITAL 1B	Italian: Accel	Maria A. Prencipe	2024 Spring Quarter	2242	N		3	5		1	2								1		1					13
ITAL 3	Italian: First Year	Gabriella Notarianni Burk	2024 Spring Quarter	2242	N	2	10	2	1	2	1								1							19
ITAL 6	Italian: Second Year	Maria A. Prencipe	2024 Spring Quarter	2242	N		3	3	4																	10
JAPN 3	Japanese: First Year	Naoko Yamamoto	2024 Spring Quarter	2242	N		3	3		3		1		1				1	4		1			3		20
JAPN 3	Japanese: First Year	Saori Hoshi	2024 Spring Quarter	2242	N		4	3	4	1	5	1							2							20
JAPN 3	Japanese: First Year	Naoko Matsuo	2024 Spring Quarter	2242	N		4		2	6	1		2						2	1						18
JAPN 6	Japanese: Second Year	Keiko Yukawa	2024 Spring Quarter	2242	N	2			1	5				1										1		10
JAPN 6	Japanese: Second Year	Keiko Yukawa	2024 Spring Quarter	2242	N		6	1	1	3									1	1						13
JAPN 106	Advanced Japanese	Sakae Fujita	2024 Spring Quarter	2242	N		4	1	1	1	1								4	2	1					15
KRSG 52	News Reporting/Editing	Susan Allen Watrous	2024 Spring Quarter	2242	N		15			1									8							24
KRSG 65W	KRSG Lab Cr Writing	Daniel Gordon Pearce	2024 Spring Quarter	2242	N		16		1	1								1	5							24
KRSG 100	Learning with Intent	Juliana I Leslie	2024 Spring Quarter	2242	N		12	4		1			1						1							19
LALS 5	HumRights/SocJust	Shankari Patel	2024 Spring Quarter	2242	N	23	95	2	1	4	2	2	5	3				3	4	2				1		147
LALS 65	Religion & Revolution	Shankari Patel	2024 Spring Quarter	2242	N	65	175	21	5	6	3	3	5	1			1	8	3	3						299
LALS 80X	Central Am Peoples	Cecilia M. Rivas	2024 Spring Quarter	2242	N	6	11	16	4	3	3	2	2	1		1			1							50
LALS 90	Contemporary Brazil	Patricia Pinho	2024 Spring Quarter	2242	N		78	24	7	19	7	6	7	2		8		6	13	9				1		187
LALS 100A	Research in LALS	Jeff A Erbig	2024 Spring Quarter	2242	N	5	15	14	9	7	6	2				1		7	9				2			77
LALS 100L	Research in LALS Lab	Jeff A Erbig	2024 Spring Quarter	2242	N	3	10	7	4	5	2	1						4	3				2			41
LALS 100L	Research in LALS Lab	Jeff A Erbig	2024 Spring Quarter	2242	N	2	5	9	5	2	4	1				1		3	4							36
LALS 128	Latino Media: U.S.	Leslie Lopez	2024 Spring Quarter	2242	Y	3	1		1	1			1						2	1						10
LALS 131	LatinoLit:Assimiliation	Catherine S Ramirez	2024 Spring Quarter	2242	N	18	7	5	2	3	3		2			1		2	1	3						47
LALS 138	Dancing the Americas	Ana Flecha	2024 Spring Quarter	2242	N	6	10	2		3	3			1		1	1	3								30
LALS 155	Youth Movements	Jessica Taft	2024 Spring Quarter	2242	N		9	11	7	5	2	4						1	2				1	1		43
LALS 159	Internat'l Developmnt	Boyeong Kim	2024 Spring Quarter	2242	N	17	5		2	1				1					2	2			1			31
LALS 183	Ecologías Hemisféricas	Lily Balloffet	2024 Spring Quarter	2242	N	4		1	2		1				1	1										10
LALS 194L	Sr Sem Research Lab	Lily Balloffet	2024 Spring Quarter	2242	N	4	3	3	2	1	1		3				1	2	1							21
LALS 194S	LatinAmerNatureCulture	Lily Balloffet	2024 Spring Quarter	2242	N	4	3	3	2	1			3				1	2	2							21
LGST 10	Intro Legal Process	Nathan Thomas Coben	2024 Spring Quarter	2242	N		71	11	9	5	1	1						1								99
LGST 107	Toleration and Hate	Joel Landis	2024 Spring Quarter	2242	N		6	7	3	6	3	2		1	1		2	3	11	5						50
LGST 111C	The First Amendment	Ryan Emmett Coonerty	2024 Spring Quarter	2242	N	5	38	3	2										1							49
LGST 117	Sports Law Politics	Sierra Marie Edenhofer	2024 Spring Quarter	2242	N		30	7	2	3	1	1	1					1	2	1						49
LGST 128I	Race and Law	Hiroshi Fukurai	2024 Spring Quarter	2242	Y	1	50												2							53
LGST 128J	World Jury on Trial	Hiroshi Fukurai	2024 Spring Quarter	2242	Y	2	11												1							14
LGST 147B	Psych and Law	Craig W Haney	2024 Spring Quarter	2242	Y	5	10	4	3	2				1				1								26
LGST 161	Intellectual Property	Kyle Robertson	2024 Spring Quarter	2242	N	3	24	5	8	3	1	1	1						3					1		50
LGST 175	Human Rights	Shawn Leslie Nichols	2024 Spring Quarter	2242	Y	2	6	1	3	5	1	1				1			5							25
LGST 188B	Legal Field Practice	Marina Xitlali Garcia	2024 Spring Quarter	2242	Y		2	5	2										1				1			11
LGST 196	Senior Capstone	Nathan Thomas Coben	2024 Spring Quarter	2242	N		14	5	2		1							1	1				1			25
LGST 196	Senior Capstone	Kira Tait	2024 Spring Quarter	2242	N	6	7	1	1	2	2		2			1		1								23
LING 50	Intr To Linguistics	Andrew Edward Angeles	2024 Spring Quarter	2242	N	90	65	40	18	18	17	2	3	6	1			14	9	3			1	2		289
LING 80K	Invented Languages	Andrew Edward Angeles	2024 Spring Quarter	2242	N	75	74	51	35	22	22	15	4	6	2	3	3	20	25	19				18		394
LING 101	Phonology I	Ryan Thomas Bennett	2024 Spring Quarter	2242	N	3	10	1	8	6	2		3				1	2	2	2						40
LING 105	Morphology	Rachel Leah Walker	2024 Spring Quarter	2242	N	5	5	3	2	3	2		3					2	1					1		27
LING 116	Semantics II	Roumyana Pancheva	2024 Spring Quarter	2242	N	4	3	4	3	3	4	2	1					1	3	1			1			30
LING 117	Pragmatics	Jess H.-K. Law	2024 Spring Quarter	2242	N	3	5	2	1										1							12
LING 151	Phonetics II	Grant L McGuire	2024 Spring Quarter	2242	N	8	9	6	5	9	2		3			1		1	2	1				1		48
LING 171	Psycholinguistics I	Matthew Webb Wagers	2024 Spring Quarter	2242	N	6	34	10	3	1		1	7					2	2	4			1			71
LIT 1	Literary Interpret	Andrew Hunter Bivens	2024 Spring Quarter	2242	N	8	18	8	4	8	3	1	3	2	1			3	3	1			2	1		66
LIT 81D	Prophet and the Qur’an	Camilo Gomez-Rivas	2024 Spring Quarter	2242	N		3	4	3	2	1		1	1												15
LIT 81I	Engineering California	Zachary A Zimmer	2024 Spring Quarter	2242	N	15	189	47	33	33	33	12	21	3	3	3		9	43	25				6		475
LIT 90	Intro Creative Writ	Grace Yun	2024 Spring Quarter	2242	N		17	3						1												21
LIT 90	Intro Creative Writ	Jihoon Park	2024 Spring Quarter	2242	N	9	4	3	1	2	1	1												1		22
LIT 90	Intro Creative Writ	Thaïs Helene Miller	2024 Spring Quarter	2242	N	1	14	2		1	1		1			1										21
LIT 90	Intro Creative Writ	Maria Isabel Pachon	2024 Spring Quarter	2242	Y	7	4			2	1		1				1									16
LIT 101	Theory & Interpretn	Vilashini Cooppan	2024 Spring Quarter	2242	N	12	30	11	5	4	3	1		1				4	4				7	1		83
LIT 111C	John Milton	Monica L Multer	2024 Spring Quarter	2242	N		14	3	1	2		1	2					1	5	1	1					31
LIT 112Q	The Deep Read	Laura Elizabeth Martin	2024 Spring Quarter	2242	Y		5	1		1			2											1		10
LIT 114A	Orlando Furioso	Filippo Gianferrari	2024 Spring Quarter	2242	Y	2	5	5	5	2	1	2				1				1			1			25
LIT 126F	Speculative Fiction	Christopher S Chen	2024 Spring Quarter	2242	N	2	39	24	6	11	2	1	3	1		1		9	7				5	3		114
LIT 133D	SouthAsia Lit/Cultur	Guriqbal Singh Sahota	2024 Spring Quarter	2242	N	2	3	2		1		1							1					3		13
LIT 135G	Postcolonial Writin	Vilashini Cooppan	2024 Spring Quarter	2242	N	5	17	1	3									1					3			30
LIT 141C	China: 6 Cen-16 Cen	Christopher L Connery	2024 Spring Quarter	2242	Y		5	3	3	3							1		2	1			2			20
LIT 154B	Literature & the Arts	Morgan Elizabeth Gates	2024 Spring Quarter	2242	N	7	6	3	5	4	4							3								32
LIT 160T	Reading Torture	Juan E Poblete; Talib Ali Jabbar	2024 Spring Quarter	2242	N	1	5	8	6	2	2	1				1		2	2				1	1		32
LIT 164J	Jewish Writers	Bruce A Thompson	2024 Spring Quarter	2242	N	7	12	6	3										1				2			31
LIT 179A	Adv Writing-Fiction	Micah E Perks	2024 Spring Quarter	2242	N	2	11	4	1	2	1									2						23
LIT 179B	Adv Writing-Poetry	Gary E Young	2024 Spring Quarter	2242	N	1	15			1																17
LIT 179C	Methods & Materials	Robert J Wilson	2024 Spring Quarter	2242	N	2	12	1												1						16
LIT 179C	Methods & Materials	Christopher S Chen	2024 Spring Quarter	2242	N		16											1					1			18
LIT 184A	Intro to Greek Lit	Kristina J. Chew	2024 Spring Quarter	2242	N		5	4	2	2									2					1		16
LIT 186A	Intro to Latin Lit	Kristina J. Chew	2024 Spring Quarter	2242	N		3	2	2									1		1	1					10
LIT 188I	La novela picaresca	Jorge Aladro Font	2024 Spring Quarter	2242	N	1	8																1			10
LIT 190U	Topics in Theory	Robert J Wilson	2024 Spring Quarter	2242	N	2	6	2	1																	11
LIT 190U	Topics in Theory	Christopher L Connery	2024 Spring Quarter	2242	N		10	1	3	4													2	1		21
LIT 190V	Fiction Senior Sem	Jennifer Tseng	2024 Spring Quarter	2242	N		18	1	1	1	1		1													23
LIT 190W	Poetry Senior Sem	Ronaldo V. Wilson	2024 Spring Quarter	2242	N	9	6							1												16
MATH 3	Precalculus	Kyle A Miller	2024 Spring Quarter	2242	N	8	20	13	14	24	11	11	16	8		1		12	7	2				4		151
MATH 11A	Calculus with Apps	Nandini Bhattacharya	2024 Spring Quarter	2242	N		9	9	8	31	9	34	29	8		8		16	1	1				6		169
MATH 11B	Calculus with Apps	Robert Leo Hingtgen	2024 Spring Quarter	2242	N	75	60	52	35	22	7	6	4	2	2			1	2	4			1	1		274
MATH 19A	Calc:Sci,Engin,Math	Suzana Serboi	2024 Spring Quarter	2242	N	8	23	27	21	24	17	15	17	2	6	2	5	8	2	4				1		182
MATH 19B	Calc:Sci,Engin,Math	James Thomas Upton	2024 Spring Quarter	2242	N	20	72	44	28	30	23	11	6	5	2			6	2	4						253
MATH 21	Linear Algebra	Chongying Dong	2024 Spring Quarter	2242	N	7	10	11	11	16	31	26	26	6		3		7	3	10	1			7		175
MATH 23A	Vector Calculus	Anthony J Tromba; Suzana Serboi	2024 Spring Quarter	2242	N	27	81	42	27	36	29	11	18			51		8	2	7			2	2		343
MATH 23A	Vector Calculus	Anthony J Tromba; Suzana Serboi	2024 Spring Quarter	2242	N	27	73	32	29	32	14	7	4			44		9		2				2		275
MATH 23B	Vector Calculus	Anthony J Tromba; Suzana Serboi	2024 Spring Quarter	2242	N	6	9	19	14	10	8	7	6			11		2	2	5				2		101
MATH 23B	Vector Calculus	Anthony J Tromba; Suzana Serboi	2024 Spring Quarter	2242	N	4	16	7	17	9	6	2	5			5		1		2			1	1		76
MATH 24	Ordinary Diff Equas	Dimitri Navarro	2024 Spring Quarter	2242	N	6	10	6	10	2	2	5	2	2			1		1					1		48
MATH 100	Intr Proof/Prb Solv	Robert Leo Hingtgen	2024 Spring Quarter	2242	N	6	7		4	1	5		2					3	2	1			2	1		34
MATH 103A	Complex Analysis	John Gabriel Prudente Pelias	2024 Spring Quarter	2242	N	4	3	4	1			3	3	1	1	3	1	3	2	1			1			31
MATH 105B	Real Analysis	Torsten Ehrhardt	2024 Spring Quarter	2242	N	3		1	2				1						2	1	1					11
MATH 107	Partial Diff Equas	Maria Alejandra Ramirez Luna	2024 Spring Quarter	2242	N	1	4	1	2	1		2						1	2		1					15
MATH 111T	Algebra	Jennifer Simon Guerrero	2024 Spring Quarter	2242	N	4	7	2	2	3			1					1		1						21
MATH 116	Combinatorics	Sam Kim Miller	2024 Spring Quarter	2242	N	1	5	1		5		3	1			2		1	4	2				4		29
MATH 117	Adv Linear Algebra	Martin Weissman	2024 Spring Quarter	2242	N	2	7	1	1	1	2	3	4					1	3		1					26
MATH 128A	Classical Geometry	Vardan Oganesyan	2024 Spring Quarter	2242	N	3	3	4	3		6		1			1			2							23
MATH 134	Cryptography	Suzana Serboi	2024 Spring Quarter	2242	N		12	4	4	3	1	2	1							2						29
MATH 148	Numerical Analysis	Francois Monard	2024 Spring Quarter	2242	N	2	2	1		1	1							1	2					1		11
MATH 148L	Numerical Analysis	Francois Monard	2024 Spring Quarter	2242	N	2	2	1		1	1							1	2					1		11
MATH 194	Senior Seminar	Jesse Kass	2024 Spring Quarter	2242	N		4	4	1	3	1							1	2							16
MATH 202	Algebra III	Beren Sanders	2024 Spring Quarter	2242	N		2			1									3		7			1		14
MERR 35A	Path to Grad School 1	Sara Elena Sanchez	2024 Spring Quarter	2242	N	6	7	2		1	1	1						2		1						21
MERR 60	Fake News	Nolan Higdon	2024 Spring Quarter	2242	N	39	3	3	3	3		1						2	15	5						74
MERR 90F	Merrill Fld Study Prac	Michael Eric Rotkin	2024 Spring Quarter	2242	N		12	2			1	1														16
METX 41	Physiology of Disease	Donald Robert Smith; Manel Camps	2024 Spring Quarter	2242	N	2	2	6	4	11	4	11	3		1			3	6					2		55
METX 119L	Gen Microbio Lab	Burcak Artun	2024 Spring Quarter	2242	N	8	14	5	5	3	2	2		1												40
METX 135	Functional Anatomy	Myra Ellen Finkelstein	2024 Spring Quarter	2242	N	7	41	20	17	17	13	6	3	2	4	7	1	1					1	1		141
METX 135L	Functional Anatmy Lab	Myra Ellen Finkelstein	2024 Spring Quarter	2242	N	3	58	30	19	17	5	5	2	1										2		142
METX 140	Molec Biol & Micr Gen	Victoria A Stone	2024 Spring Quarter	2242	N	1	4	3	2	6	4	3	4			1			5	1						34
METX 292	Intro Grad Seminar	Audrie Lin; Michael Patnode	2024 Spring Quarter	2242	N														3		30					33
MUSC 1C	Concert Choir	Nathaniel Aaron Berman	2024 Spring Quarter	2242	N		17	5		1																23
MUSC 2	Univ Orchestra	Bruce A Kiesling	2024 Spring Quarter	2242	N	20	24	5		1	3								8							61
MUSC 5A	Beg W Java Gamelan	Endang Rukandi	2024 Spring Quarter	2242	N		35	1											7					2		45
MUSC 5A	Beg W Java Gamelan	Endang Rukandi	2024 Spring Quarter	2242	N		30	1								1			7					1		40
MUSC 5B	Int W Java Gamelan	Endang Rukandi	2024 Spring Quarter	2242	N		12												2							14
MUSC 10	Central Asian Ensemble	Tanya H Merchant	2024 Spring Quarter	2242	N		8														1			1		10
MUSC 11A	Western Classical	Leta E Miller	2024 Spring Quarter	2242	N	16	12	11	1	19	4	1	9			1		7	31	14				2		128
MUSC 12	Mariachi Ensemble	Russell Christopher Rodriguez	2024 Spring Quarter	2242	N		13	1	2																	16
MUSC 51	Vocal Repertoire Class	Sheila Kay Willey	2024 Spring Quarter	2242	N	1	3	5	1																	10
MUSC 51	Vocal Repertoire Class	Emily Victoria Sinclair	2024 Spring Quarter	2242	N		9		1										1							11
MUSC 53A	Beginning Ghanaian Ens	Francis K Akotuah	2024 Spring Quarter	2242	N	2	34	5	3	1																45
MUSC 59	Intro Keyboard	Faith Suzanne Lanam	2024 Spring Quarter	2242	N	5	2		2						1											10
MUSC 80N	Music/Grateful Dead	Giacomo Fiore	2024 Spring Quarter	2242	N	6	230	38	22	8	6	7	2		3	1		3	39	7				1		373
MUSC 80Z	Laptop Music	David Evan Jones	2024 Spring Quarter	2242	N	9	11	9	1	1			1					1	6					2		41
MUSC 81D	Music and Empire	Faith Suzanne Lanam	2024 Spring Quarter	2242	N	192	35	13	11	10	7	5	5	2	1	1	1	9	25	20				3		340
MUSC 81K	Scenes and Subcultures	Daniel L Munoz	2024 Spring Quarter	2242	N	110	40	14	14	18	12	10	4	2	3	4	8	32	44	31			3	20		369
MUSC 101B	Hist West Art Music	Ontario Alexander	2024 Spring Quarter	2242	N	2	4			2	1			1	1					1						12
MUSC 120	Sem Music Compositi	Jay Afrisando	2024 Spring Quarter	2242	N	7	3	1	1	2	1							1								16
MUSC 124	Int Elec Sound Synt	Giacomo Fiore	2024 Spring Quarter	2242	N	2	8	4	6	2	2	1	1					1			1					28
MUSC 129	Elec. Music Ensemble	Yolande Constance Harris	2024 Spring Quarter	2242	N	4	2	3	3		2															14
MUSC 150I	Hindustani Music	Dard A Neuman	2024 Spring Quarter	2242	N	5	3	3	1	2			3										1			18
MUSC 160	Univ Opera Theater	Sheila Kay Willey	2024 Spring Quarter	2242	N	2	15	2															1			20
MUSC 161	Inv Lesson One Hour	Emily Victoria Sinclair	2024 Spring Quarter	2242	N		7	2											1							10
MUSC 164	Jazz Ensembles	Charles R Hamilton	2024 Spring Quarter	2242	N		32			1											1					34
MUSC 166	Chamber Singers	Bruce A Kiesling	2024 Spring Quarter	2242	N	2	15																			17
MUSC 167	Wksp Electron Music	Yolande Constance Harris	2024 Spring Quarter	2242	N	5	2				1	2											1			11
MUSC 180B	Africa & Americas	Nicol Hammond	2024 Spring Quarter	2242	N	6	1	1								1		1					4			14
NLP 203	NLP III	Beth Ann Hockey	2024 Spring Quarter	2242	N		14	4		2																20
NLP 271A	Capstone I: NLP	Beth Ann Hockey	2024 Spring Quarter	2242	N		18																2			20
OAKS 67	Politics of Food	Robin Y King	2024 Spring Quarter	2242	N		9	1		1	1			1				1	5	1			1	1		22
OAKS 128	Latino Media: U.S.	Leslie Lopez	2024 Spring Quarter	2242	Y	1	3	1	2	3	1	1							1				1			14
OAKS 130	Writing Resistance	Lindsay Elizabeth Knisely	2024 Spring Quarter	2242	N		7	8	7	3	1								2							28
OAKS 188B	Legal Field Practice	Marina Xitlali Garcia	2024 Spring Quarter	2242	Y		5	1	5																	11
OAKS 189	Bldg Website SocChange	Maya Escobar	2024 Spring Quarter	2242	N	5	5	1		5								2	1	2				1		22
OCEA 1	The Oceans	Allison Moreno	2024 Spring Quarter	2242	N	2	25	14	2	14	8	3	13	2	1	2		11	9	5				4		115
OCEA 80A	Life In The Sea	Ari Seth Friedlaender	2024 Spring Quarter	2242	N	16	43	19	10	9	11	8	4	3				6	6	2				1		138
OCEA 80B	Our Changing Planet	Pratigya Polissar	2024 Spring Quarter	2242	N	10	21	11	7	13	6	7	5					1	10	3			1	2		97
OCEA 111	Climate Dynamics	Murat Kucukosmanoglu	2024 Spring Quarter	2242	N	4	3	1	1	3	2													1		15
OCEA 130	Biol Oceanography	Kendra Turk-Kubo	2024 Spring Quarter	2242	N		19	14	13	21	3	2	7			2		1	1					2		85
PERS 3	Persian: First Year	Mehran Esfandiari	2024 Spring Quarter	2242	N		6	3			2								1		1		1			14
PHIL 24	Intro Ethics Contem	Jeanne Proust	2024 Spring Quarter	2242	N	18	27	36	13	6	5		1			1		7	5	2	1		3	3		128
PHIL 27	Business Ethics	Kyle Robertson	2024 Spring Quarter	2242	N	2	61	7	4	6	1		1					8	4					1		95
PHIL 80G	Bioethics 21st Cent	Karen Hayden Miga	2024 Spring Quarter	2242	Y	4	4		4				3		1			3								19
PHIL 80M	Phil/Science Studies	Byron Kaldis	2024 Spring Quarter	2242	N	4		3	1					1		1		1		1						12
PHIL 100C	The Empiricists	Abraham D Stone	2024 Spring Quarter	2242	N		3	17	15	4	1	1	1			3		2	8	3						58
PHIL 106	Kant	Abraham D Stone	2024 Spring Quarter	2242	N		10	15	5	6	2		1						7				1	2		49
PHIL 118	Stoic Ethics	John F Bowin	2024 Spring Quarter	2242	N	6	1	6			1							1	1							16
PHIL 142	Advanced Ethics	Jeanne Proust	2024 Spring Quarter	2242	N	13	15	4	1										4				1	2		40
