Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
CSE 40	ML Basics	Lise Getoor	2023 Winter Quarter	2230	N	4	18	19	11	9	6	4		1			1	1	4	3				1		82
CSE 80N	Intro to Networking	Richard Michael Jude Graziani	2023 Winter Quarter	2230	N	86	81	7	2	6	2	2	1						3							190
CSE 100	Logic Design	Martine Schlag	2023 Winter Quarter	2230	N	6	8	4	16	25	7	10	9	5		8		8		4				10		120
CSE 100L	Logic Design Lab	Martine Schlag	2023 Winter Quarter	2230	N	6	8	4	16	25	7	10	9	5		8		8		4				10		120
CSE 101	Data Structs & Algs	Patrick Tantalo	2023 Winter Quarter	2230	N	27	37	13	10	17	7	5	13	2	2	1	1	14		8				7		164
CSE 101	Data Structs & Algs	Patrick Tantalo	2023 Winter Quarter	2230	N	35	55	13	5	23	10	4	20	1		1		17		6				13		203
CSE 102	Intro Algorthm Anyl	Evangelos Chatziafratis	2023 Winter Quarter	2230	N	4	26	27	17	15	15	11	30					3		1				1		150
CSE 102	Intro Algorthm Anyl	Allen Van Gelder	2023 Winter Quarter	2230	N			5	6	4	4	7	15					6	1	5				1		54
CSE 103	Computational Models	Delbert Dean Bailey	2023 Winter Quarter	2230	N		24			66			25			3		3		1						122
CSE 103	Computational Models	Allen Van Gelder	2023 Winter Quarter	2230	N		4		10	8	2	6	6	7		2		4		8						57
CSE 107	Probability/Stats	Chen Qian	2023 Winter Quarter	2230	N	25	36	29	23	29	20	13	14			3		5		1				6		204
CSE 113	Parallel Programing	Tyler Sorensen	2023 Winter Quarter	2230	N	13	23	10	23	17	5	5	10					3	3	2				3		117
CSE 114A	Found of Program Lang	Cormac A Flanagan	2023 Winter Quarter	2230	N	12	25	18	27	36	13	18	17					3	1							170
CSE 115A	Intro Software Eng	Richard K Jullig	2023 Winter Quarter	2230	N	5	65	17	16	7	1								1							112
CSE 115B	Software Design Pro	Richard K Jullig	2023 Winter Quarter	2230	N	14	42	6	1																	63
CSE 120	Computer Architect	Sagnik Nath	2023 Winter Quarter	2230	N	59	56	17	12	38	6	7	30	3	3	6		3	1	4		1				246
CSE 120	Computer Architect	Heiner Litz	2023 Winter Quarter	2230	N	3	5	2	5	11	9	19	17	8	15	1	2	4	1	4				2		108
CSE 123A	Engr Design Proj I	David Charles Harrison	2023 Winter Quarter	2230	N		18	14	5	3	1															41
CSE 125	Log Desgn W/Verilog	Dustin Richmond	2023 Winter Quarter	2230	Y	12	11		3	2	1	1												1		31
CSE 130	Prin Comp Sys Dsgn	Andrew Quinn	2023 Winter Quarter	2230	N	5	29	17	32	12	11	11	7		3	4	1	5		4				8		149
CSE 130	Prin Comp Sys Dsgn	Kerry Scott Veenstra	2023 Winter Quarter	2230	N	1	19	18	20	21	13	10	18		3	5	4	9	1	4				10		156
CSE 138	Distributed Systems	Peter Alexander Alvaro	2023 Winter Quarter	2230	N	6	2	3	6	7	7	3	12		3	1		7	13	8				1		79
CSE 140	Artif Intelligence	Razvan V Marinescu	2023 Winter Quarter	2230	N		46	14	11	9	4	2							2	4				7		99
CSE 150	Intro Comp Networks	Christina Leigh Parsa	2023 Winter Quarter	2230	N	5	25	13	19	22	12	6	22			2		4	4	4				3		141
CSE 156	Network Programming	Mehrdad Parsa	2023 Winter Quarter	2230	N		7	4	4	12	4	2	4					4		1				1		43
CSE 156L	Network Progrm Lab	Mehrdad Parsa	2023 Winter Quarter	2230	N		7	4	4	12	4	2	4					5		1				1		44
CSE 157	Internet of Things	Katia Obraczka	2023 Winter Quarter	2230	N	1	3	1	4	3	3	2														17
CSE 180	Database Systems I	Sheldon Finkelstein	2023 Winter Quarter	2230	N	7	12	18	20	20	24	10	18	2		5		2		4				4		146
CSE 185E	Tech Writ Comp Engs	Gerald Bennett Moulds	2023 Winter Quarter	2230	Y		27	15	4	6	2							2								56
CSE 185S	Tech Writ Comp Engs	Gerald Bennett Moulds	2023 Winter Quarter	2230	Y		46	17	13	9			3					1		1				1		91
CSE 187	Full Stack Web Dev II	David Charles Harrison	2023 Winter Quarter	2230	N	4	12	16	5	5									4	1						47
CSE 201	Analysis Algorithms	Seshadhri Comandur	2023 Winter Quarter	2230	N	2	7	8	6	5	4								1		7					40
CSE 215	Design Data Systems	Sheldon Finkelstein	2023 Winter Quarter	2230	N	1	5	7	2	1	3		1													20
CSE 225	Asic Systems Design	Dustin Richmond	2023 Winter Quarter	2230	Y	2	3				2										2	2				11
CSE 240	Artif Intelligence	Leilani Hendrina Gilpin	2023 Winter Quarter	2230	N	19	53	3	1	1	1										5			1		84
CSE 260	Computer Graphics	James Edward Davis	2023 Winter Quarter	2230	N		17	2		1								1			1					22
CSE 280S	Seminar Comp Syst	Andrew Quinn; Heiner Litz	2023 Winter Quarter	2230	N		2												2		6					10
CSE 290S	Adv Topics:Comp Sys	Lindsey Kuper	2023 Winter Quarter	2230	N	2	4	2	1	2																11
CSE 290X	Cryptgraph/Security	Ioannis Demertzis	2023 Winter Quarter	2230	N	5	4	2		1								1			1	2				16
CSE 293	Adv Topics in CSE	Liting Hu	2023 Winter Quarter	2230	N	1	10				2										1	1				15
EART 2	Earth Catastrophes	Emily Elizabeth Brodsky; Thorne Lay	2023 Winter Quarter	2230	N		3	6	10	9	5	5	6	2	2	1	1	4	7	2						63
EART 12	Intr Weathr/Climate	Nicole A Feldl	2023 Winter Quarter	2230	N	1	6	1	5	14	2	7	16			3		14	14	10				3		96
EART 15	Sci Colonial Practice	Tamara Pico	2023 Winter Quarter	2230	N		9	3		1	4		2			1		1	2							23
EART 20	Environmental Geolo	Slawomir M Tulaczyk	2023 Winter Quarter	2230	N	5	11	6	8	8	8	3	7	1	2	2	1	3	3	4				1		73
EART 20L	Envirnmtl Geolgy Lb	Slawomir M Tulaczyk	2023 Winter Quarter	2230	N			1	3	2	3	1	1		1	1	1	1	2	1				1		19
EART 20L	Envirnmtl Geolgy Lb	Slawomir M Tulaczyk	2023 Winter Quarter	2230	N		3	4	2	1			2													12
EART 20L	Envirnmtl Geolgy Lb	Slawomir M Tulaczyk	2023 Winter Quarter	2230	N		2	7	5	1	3		1	1	1											21
EART 30	Water in Environment	Peter Scott Weiss	2023 Winter Quarter	2230	N	37	127	85	51	22	14	5	5					4	17	3				2		372
EART 66	Nat His of Dinosaur	Hilde L Schwartz	2023 Winter Quarter	2230	N	23	23	16	17	20	12	8	22	5	3	6		5	21	3				9		193
EART 102	Marine Geology	Pratigya Polissar	2023 Winter Quarter	2230	N	4	5	5	3	4	5		4							1						31
EART 105	Coastal Geology	Gary B Griggs	2023 Winter Quarter	2230	N	5	10		6	20		4							1							46
EART 110B	Earth as Chem Systm	Elise Knittle	2023 Winter Quarter	2230	N	1	20	4	7	18	2	16	11			1		1		1				1		83
EART 110M	Chem System Lab	Elise Knittle	2023 Winter Quarter	2230	N		5	3	3	1			2					1		1						16
EART 110M	Chem System Lab	Elise Knittle	2023 Winter Quarter	2230	N	1	7	1	2	2	2		5			1		2		1						24
EART 110M	Chem System Lab	Elise Knittle	2023 Winter Quarter	2230	N		8	3	2	3	1		6			1		4								28
EART 110M	Chem System Lab	Elise Knittle	2023 Winter Quarter	2230	N	1	10	1		6			4					2		1						25
EART 124	Model Earth Climate	Nicole A Feldl	2023 Winter Quarter	2230	N	3	2	4	1	1	2					1								1		15
EART 125	StatsDataGeosciences	Matthew E Clapham	2023 Winter Quarter	2230	Y	1	13	3	1	11	3	3	14	2	1	1		2	1	1						57
EART 126	Geomechanics	Heather Savage	2023 Winter Quarter	2230	N	1	2	3		3			1													10
EART 140	Geomorphology	Noah J Finnegan	2023 Winter Quarter	2230	N		9	5	4	8	2							1		1				1		31
EART 140L	Geomorphology Lab	Noah J Finnegan	2023 Winter Quarter	2230	N		10	3	2	2																17
EART 140L	Geomorphology Lab	Noah J Finnegan	2023 Winter Quarter	2230	N		6	2	1	2								1		1				1		14
EART 152	Tectonics	Jeremy Keith Hourigan	2023 Winter Quarter	2230	Y	1	3	7	4	2																17
EART 165	Solar System History	Myriam Telus	2023 Winter Quarter	2230	Y		1	1	1	3		2			2			1	1							12
ECE 9	Statics & Materials	Mircea S.V. Teodorescu	2023 Winter Quarter	2230	N	9	19	26	8	14	2	5	2													85
ECE 30	Engr Prin of Elec	Paul Hubert Francis Vroomen	2023 Winter Quarter	2230	N	10	14	7	9	16	4	7	11	3	3	2	3	1	2	10				4		106
ECE 80T	Modern Elec Tech	Kenneth Pedrotti	2023 Winter Quarter	2230	N	9	10	12	8	7	13	2	4		1	1	1	1	5	3				1		78
ECE 101	Intro Elec Circuits	Austin Chen	2023 Winter Quarter	2230	N		4	8	11	10	4	9	27	6		22		4	1					3		109
ECE 101L	Intr Elec Circ Lab	Austin Chen	2023 Winter Quarter	2230	N		37	17	16	16	7	1	3	1		5		1						3		107
ECE 121	Micro Sys Design	Stephen C Petersen	2023 Winter Quarter	2230	N		2		2	20	21	23	9			2		6		1				2		88
ECE 129B	Capstone Project II	Tela Favaloro	2023 Winter Quarter	2230	N		17	4	3	8	4	3	2													41
ECE 129B	Capstone Project II	Stephen C Petersen	2023 Winter Quarter	2230	N		4	4	3	4		1														16
ECE 151	Communicats Systms	Hamid R Sadjadpour	2023 Winter Quarter	2230	N			2	5	3	4	9	14	5		1		4		2				1		50
ECE 171	Analog Electronics	Shiva Abbaszadeh	2023 Winter Quarter	2230	N	2	4	9	8	3	7	5	3		1			2						2		46
ECE 171L	Analog Electron Lab	Shiva Abbaszadeh	2023 Winter Quarter	2230	N	23	9	3	4	2	2					2		1						2		48
ECE 176	Energy Conv/Ctrl	Leila Parsa	2023 Winter Quarter	2230	N	1	1		5	1	2	5							1							16
ECE 178	Device Electronics	Nobuhiko P Kobayashi	2023 Winter Quarter	2230	Y	3	1	2	2		2									1						11
ECE 199F	Tutorial	Stephen C Petersen	2023 Winter Quarter	2230	N		11		1									8	1	12				4		37
ECE 224	Device Electronics	Nobuhiko P Kobayashi	2023 Winter Quarter	2230	Y	4	2	1	2	1											6	1				17
ECE 241	FeedbackContrlSystm	Steve McGuire	2023 Winter Quarter	2230	N		8	1	4												6					19
ECE 242	Applied Fdbk Contrl	Gabriel Hugh Elkaim	2023 Winter Quarter	2230	N	1	4	5	4	3	2	2						1		1	2					25
ECON 1	Intro Microeconomic	Kwok-Chiu Fung	2023 Winter Quarter	2230	N	25	19	15	25	33	9	21	8		7	1		2	7	2						174
ECON 1	Intro Microeconomic	Subhra Saha	2023 Winter Quarter	2230	N		13	32	28	22	23	20	11	5	2	1	2	5	5	2	1			1		173
ECON 2	Intro Macroeconomic	Ajay Z Shenoy	2023 Winter Quarter	2230	N	8	12	26	16	21	17	19	9	10	13	11	3	25	6	9				7		212
ECON 10A	Econ of Accounting	Maria Bullen	2023 Winter Quarter	2230	N		61	4	5	19			3					2		1				1		96
ECON 10A	Econ of Accounting	Yacoub Intonios Moussa	2023 Winter Quarter	2230	N		17	17	9	9	4	1	12			5		12	6	2				1		95
ECON 10B	Econ of Accounting	Kevin K Jones	2023 Winter Quarter	2230	N		22	14	15	35	7	4	21	3	3	4		4	10	6				9		157
ECON 11B	Math Methds Econ II	Jonathan Rice Katznelson	2023 Winter Quarter	2230	Y		1			2		2	3					1	1							10
ECON 100A	Intermed Microecon	Natalia Lazzati	2023 Winter Quarter	2230	N	7	19	10	19	15	12	18	5			11			3	4				2		125
ECON 100A	Intermed Microecon	Gerelt Tserenjigmid	2023 Winter Quarter	2230	N	5	9	8	5	7	5	2	5			3		2		1				1		53
ECON 100A	Intermed Microecon	Gueyon Kim	2023 Winter Quarter	2230	N	5	6	5	4	5	3	1	1													30
ECON 100B	Intermed Macroecon	Alonso A Villacorta	2023 Winter Quarter	2230	N	17	39	14	22	34	15	3	9			3		5	4	4				2		171
ECON 101	Managerial Econ	Julie H Gonzalez	2023 Winter Quarter	2230	N	1	5	5	6	4	6	4	7			1		3	12	7				2		63
ECON 104	Numbr Truth: Statis	George Bulman	2023 Winter Quarter	2230	N	1	13	9	5	16	4	5	4			3		3	2	5						70
ECON 111B	Intrmd Accountng II	Kevin K Jones	2023 Winter Quarter	2230	N		3		6	16	2	3	17	1	3			1	4	4				1		61
ECON 112	Auditing Attestation	Vikas Agarwal	2023 Winter Quarter	2230	N	13	13	7	11	7	2	2	5			1		1	6	2				1		71
ECON 113	Intro Econometrics	Harrison Aaron Shieh	2023 Winter Quarter	2230	N	7	5	9	5	13	11	7	11		3	4		3	4	6				1		89
ECON 113	Intro Econometrics	Ariel Zucker	2023 Winter Quarter	2230	N	1	16	8	19	22	12	4	9	5				7	7	3				1		114
ECON 114	Adv Quant Methods	Julian Martinez-Iriarte	2023 Winter Quarter	2230	N		3	4	1	2								2	1	3	1					17
ECON 117A	Income Tax Factors	Yacoub Intonios Moussa	2023 Winter Quarter	2230	N		16	3	9	21	7	10	23	2	1	6		2	13	4				1		118
ECON 120	DevelopmentEconomics	Jonathan M. Robinson	2023 Winter Quarter	2230	N	1	5	6	2	3	2		5						11	2				2		39
ECON 124	Machine Learning  Econ	Michael Leung	2023 Winter Quarter	2230	N	9	7	10	4		1		1					1	3	1	1			1		39
ECON 125	Econ History Of US	Aaron Gregory Meininger	2023 Winter Quarter	2230	N	2	11	11	4	4	1	2	1			1			3							40
ECON 128	Povrty/Publc Policy	Robert W Fairlie	2023 Winter Quarter	2230	Y		6	4		3								1		2						16
ECON 135	Corporate Finance	Kai Pommerenke	2023 Winter Quarter	2230	N	5	11	4	12	7	5	4	2			1			8	3						62
ECON 136	Business Strategy	Robert Brian Baden	2023 Winter Quarter	2230	N		7	11	11	8	3	4	11					3	5	1						64
ECON 139A	Electronic Commerce	Stephen Arthur Owen	2023 Winter Quarter	2230	N	1	11	27	18	27	18	6	7	3	2	1			3	1						125
ECON 140	International Trade	Gueyon Kim	2023 Winter Quarter	2230	N	6	9	3	6	6	1							2	3	1						37
ECON 149	East&Southeast Asia	Kwok-Chiu Fung	2023 Winter Quarter	2230	N	20	11		22	9									4	1						67
ECON 156	Health Eco&Policy	Ariel Zucker	2023 Winter Quarter	2230	N	2	3	2	3	5	1	2		1					5					3		27
ECON 160A	Indust Organization	Natalia Lazzati	2023 Winter Quarter	2230	Y	10	2	4	4	1	2	2	1			3			2	3				2		36
ECON 166A	Game Theory /Apps I	Dong Wei	2023 Winter Quarter	2230	Y	6	12	2	4	3	3	3	8		1		1	3	1	7				1		55
ECON 170	Environmental Econ	Jeremy West	2023 Winter Quarter	2230	N	1	4	2	5	11	4	2							3							32
ECON 197	Economic Rhetoric	Julie H Gonzalez	2023 Winter Quarter	2230	N	1	2	3	2	7	5	1	6					1	8							36
ECON 197	Economic Rhetoric	Julie H Gonzalez	2023 Winter Quarter	2230	N	1	2	2	7	7	5	5	1						4							34
ECON 204B	AdvMicroecnTheor II	Kristian M Lopezvargas	2023 Winter Quarter	2230	N	3	3	4	2												1					13
ECON 205B	AdvMacroecnTheory II	Hikaru Saijo	2023 Winter Quarter	2230	N		3			4			3			2										12
ECON 211B	AdvEconometrics II	Jessie Li	2023 Winter Quarter	2230	N		6	6																		12
ECON 217	Applied Economet II	Jessie Li	2023 Winter Quarter	2230	N		10			4											3					17
ECON 259B	Public Polcy Analy	Jeremy West	2023 Winter Quarter	2230	N	2	6														3					11
ECON 294A	Applied EconFin Lab	Bhavyaa Sharma	2023 Winter Quarter	2230	N	2	4	1			1										3					11
EDUC 50B	CAL Teach 1: Math	Hayley Vandercook	2023 Winter Quarter	2230	N		10		1	2								1	2							16
EDUC 50C	CAL Teach1: Science	Emily Maddox	2023 Winter Quarter	2230	N	1	14		1																	16
EDUC 100A	Cal Teach2: Sci/Math	Courtney Bowman; Luke Webb	2023 Winter Quarter	2230	N	5	9																			14
EDUC 102	Education Media&Soc	Nolan Higdon	2023 Winter Quarter	2230	N	27	6	4	1		1							2	3	1				3		48
EDUC 110	Ed, Dem, and Movements	Amanda Lashaw	2023 Winter Quarter	2230	N		20	5	4	4	1			1				2						1		38
EDUC 121	K-12 Ethnic Studies	Tricia Gallagher-Geurtsen	2023 Winter Quarter	2230	Y	16	10	5	1	2	1		2	1				1	6	2						47
EDUC 128	Immigrants And Educ	Fatima Raja	2023 Winter Quarter	2230	N		27	7	8			2				1		1	5	1				1		53
EDUC 135	Gender & Education	Melissa Marini Švigelj	2023 Winter Quarter	2230	N		22	10	8	3	2			2				1	2					1		51
EDUC 140	Lang/Divrsty/Learn	Michelle Aguilera	2023 Winter Quarter	2230	N		38			3	1					1		2								45
EDUC 180	Intro To Teaching	Amanda Lashaw	2023 Winter Quarter	2230	N		11	8	11	17	3	2	1					1	1	1				2		58
EDUC 185B	Intro To Math Ed	Salvador Huitzilopochtli	2023 Winter Quarter	2230	N		8	4	2		1		1						2	1						19
EDUC 190	Senior Sem Capstone	Eduardo Mosqueda	2023 Winter Quarter	2230	N		22	3		1	1							2	3					1		33
EDUC 201	Inter Student Teach	Johnnie Brooks Wilson	2023 Winter Quarter	2230	N		7														21					28
EDUC 201	Inter Student Teach	Jamie Dewitt; Marissa Rhea Ferejohn	2023 Winter Quarter	2230	N		4														8					12
EDUC 201A	Inter Student Teach	Jamie Dewitt; Marissa Rhea Ferejohn	2023 Winter Quarter	2230	N		4														7					11
EDUC 203	Teaching Engl Lang Dev	Jennifer Jones Hinz	2023 Winter Quarter	2230	N		5	1													22					28
EDUC 221	Sci Lrn/Teach Elem	Molly Shaw	2023 Winter Quarter	2230	N	6															22					28
ENVS 19	Topics in Nat Hist	Christian Fernando Schwarz	2023 Winter Quarter	2230	N	7	13																			20
ENVS 19	Topics in Nat Hist	Christian Fernando Schwarz	2023 Winter Quarter	2230	N	7	13																			20
ENVS 25	Enviro Policy/Econ	Sikina Jinnah	2023 Winter Quarter	2230	N	16	190	74	28	10	7	3	4	1	1	1		6	1	1				2		345
ENVS 65	Fresh Water Process	Brent M Haddad	2023 Winter Quarter	2230	N	12	17	10	17	14	3	7	5	1	1	1		3	7	2				3		103
ENVS 65	Fresh Water Process	Brent M Haddad	2023 Winter Quarter	2230	N	3	5	3	2	3								4						1		21
ENVS 84	Envs Stu Internship	Katie Lenore Monsen	2023 Winter Quarter	2230	N														69	6				1		76
ENVS 100	Ecology and Society	Andy John Kulikowski II II; Natalia Ocampo-Penuela	2023 Winter Quarter	2230	N	56	44	24	12			1							2							139
ENVS 100L	Ecol & Soc Writ Lab	Andy John Kulikowski II II; Natalia Ocampo-Penuela	2023 Winter Quarter	2230	N	6	4	7	2					1												20
ENVS 100L	Ecol & Soc Writ Lab	Andy John Kulikowski II II; Natalia Ocampo-Penuela	2023 Winter Quarter	2230	N	2	8	3	2	2	1		1	1												20
ENVS 100L	Ecol & Soc Writ Lab	Andy John Kulikowski II II; Natalia Ocampo-Penuela	2023 Winter Quarter	2230	N	4	4	7		2		2						1		1						21
ENVS 100L	Ecol & Soc Writ Lab	Andy John Kulikowski II II; Natalia Ocampo-Penuela	2023 Winter Quarter	2230	N		5	9	3	1	1		1	1												21
ENVS 100L	Ecol & Soc Writ Lab	Andy John Kulikowski II II; Natalia Ocampo-Penuela	2023 Winter Quarter	2230	N	2	8	5	3	2																20
ENVS 100L	Ecol & Soc Writ Lab	Andy John Kulikowski II II; Natalia Ocampo-Penuela	2023 Winter Quarter	2230	N	1	5	1	2	6		1	1	1					1							19
ENVS 100L	Ecol & Soc Writ Lab	Andy John Kulikowski II II; Natalia Ocampo-Penuela	2023 Winter Quarter	2230	N	2	7	4	2		1		1	1				1		1						20
ENVS 115B	Intermediate GIS	Barry Nickel	2023 Winter Quarter	2230	N	20	13	7		1									1							42
ENVS 123	Animal Ecol/Cnsrvtn	Christopher C Wilmers	2023 Winter Quarter	2230	N	1	3	3	2	6								1								16
ENVS 125	Ecosystems of Calif	Kat Bernier	2023 Winter Quarter	2230	Y		4	6	3	4		1	1					1	2					1		23
ENVS 130B	Sustainability in Ag	Barbara Gemmill-Herren; Maywa Montenegro de Wit	2023 Winter Quarter	2230	Y	16	29	4	4	1								1	1	2						58
ENVS 133	Agroeco Practicum	Katie Lenore Monsen	2023 Winter Quarter	2230	N	10	14	1	2	1		1	3													32
ENVS 135	Sustainable Aquacultur	Pallab Kumer Sarker	2023 Winter Quarter	2230	N	6	10	8	2	4	1									1				1		33
ENVS 147	Global Env Justice	S Ravi Rajan	2023 Winter Quarter	2230	N	14	8	13	4		1								2							42
ENVS 150	Coastal/MarinePolcy	Katherine Seto	2023 Winter Quarter	2230	Y		4	14	13	8	3	2							1							45
ENVS 160	Restoration Ecology	Karen D Holl	2023 Winter Quarter	2230	N		11	4	4	16	1	1	1			1		1	1	2				1		44
ENVS 161A	Soil/Plant Nutriton	Weixin Cheng	2023 Winter Quarter	2230	N	8	18	8	2	5									3							44
ENVS 165	Sustain Water Systms	Brent M Haddad	2023 Winter Quarter	2230	Y	3	10	6	4	6									4	1	2					36
ENVS 170	Agri & Climate Chng	Katie Lenore Monsen	2023 Winter Quarter	2230	N	1	10	8	3	5								1								28
ESCI 100A	Intro Env Sciences	Mathis P Hain	2023 Winter Quarter	2230	N		23	24	9	9	2	1							1							69
ESCI 191	Capstone Seminar	Peter Scott Weiss	2023 Winter Quarter	2230	N	2	4	3	2	2	1															14
FILM 20C	Intro Digital Media	Warren Sack	2023 Winter Quarter	2230	N	29	50	26	23	14	6	2	8	2	1	1		4	1							167
FILM 80M	Understanding Media	James C Lyons	2023 Winter Quarter	2230	N	106	69	25	23	17	8	3	5					5	9	3				3		276
FILM 80V	Video Games/Culture	Soraya E.A. Murray	2023 Winter Quarter	2230	N	37	212	79	21	14	6	4	8	2				5	4	1				2		395
FILM 120	Intro Media Theory	Irene Gustafson	2023 Winter Quarter	2230	N	3	22	40	17	15	14	5	2	3		1		11	1					1		135
FILM 132A	Internatnl Cinema	Shelley Stamp	2023 Winter Quarter	2230	N	1	21	35	23	10	5		3					3	3					1		105
FILM 134B	Amer Film:1960-Pres	Logan Kennard Walker	2023 Winter Quarter	2230	N	28	19	5	4	3			1						2	1						63
FILM 136C	Visual Culture&Tech	Edward A. Shanken	2023 Winter Quarter	2230	N	2	9	7	3	7	6	2	5					1	4					1		47
FILM 162	Film Authors	Topiary Landberg	2023 Winter Quarter	2230	N	2	7	13	8	2	2	1						2	3					1		41
FILM 165B	Race on Screen	YoungEun Kim	2023 Winter Quarter	2230	N	1	22	21	5	5	4							1	1					1		61
FILM 170A	Digital Media Prod	Warren Sack	2023 Winter Quarter	2230	N		12	4	2	2	1			1												22
FILM 170B	Film/Video Productn	Gustavo O Vazquez	2023 Winter Quarter	2230	N		18		3	3																24
FILM 170B	Film/Video Productn	Quentin Alcott Lareau	2023 Winter Quarter	2230	N		14	1		5			2													22
FILM 171S	Spec Topics in Prod	Sharon A Daniel	2023 Winter Quarter	2230	N	1	14	1			1															17
FILM 172	NarrativeVideoWksp	Cameron Maxwell Archer	2023 Winter Quarter	2230	N		11		4										1							16
FILM 179A	Sp Topics Animation	Joseph Erb	2023 Winter Quarter	2230	N	1	6	2		3		1														13
FILM 185X	EyeCandy Seminar	Topiary Landberg	2023 Winter Quarter	2230	N	14	4	3	3																	24
FILM 194H	Ethics/Doc Filmmaking	Daryl Bjorn Jones	2023 Winter Quarter	2230	N		11	2	9	1									2							25
FILM 194S	Special Topics Seminar	Abram Gerd Stern	2023 Winter Quarter	2230	N		12	3	4		1		1						1							22
FILM 196A	Sr Prjct Narr Prod	Quentin Alcott Lareau	2023 Winter Quarter	2230	N		13			2			2													17
FILM 196B	Sr Prjct Scrnwrting	Natasha V.	2023 Winter Quarter	2230	N		2	2	4				2			1										11
FMST 19	Black Feminisms Intro	Gina Ulysse	2023 Winter Quarter	2230	N	4	11	5	9	11	5			3					4	2						54
FMST 20	Feminism/SocJust	Jennifer Lynn Kelly	2023 Winter Quarter	2230	N	61	109	46	10	15	7	3	8	1		2		12	17	8				1		300
FMST 100	Feminist Theories	Felici Schaeffer-Grabiel	2023 Winter Quarter	2230	N	5	30	26	5	3	2		2					1	1					1		76
FMST 188	Topics in FMST	Em Padilla	2023 Winter Quarter	2230	N	10	12	1	4	3	2	1			1				2							36
FREN 1	French: First Year	Carine Rohmer	2023 Winter Quarter	2230	N	2	7	2	2	5	1	1	4					1	2	1						28
FREN 1	French: First Year	Carine Rohmer	2023 Winter Quarter	2230	N	1	10		2	5	1		2		1			3	2							27
FREN 1	French: First Year	Vincent Minquoy	2023 Winter Quarter	2230	N	2	5		1	4		2	1						1		2			1		19
FREN 2	French: First Year	Renee Cailloux	2023 Winter Quarter	2230	N		2	2	8	3	3	1	1		1			1	2							24
FREN 2	French: First Year	Renee Cailloux	2023 Winter Quarter	2230	N		3	2	3										2	1	1					12
FREN 5	French: Second Year	Harley Siskin	2023 Winter Quarter	2230	N	3	2	1	1	1		1							1							10
GAME 201	Level Design	Michael B John	2023 Winter Quarter	2230	N		20														11					31
GAME 202	ALT CTRL, AR and VR	Edward Franklin Melcer	2023 Winter Quarter	2230	N		13		1												6					20
GAME 210	Game Art Intensive	Ayesha Khalid	2023 Winter Quarter	2230	N	2	3	3										1			10					19
GAME 215	Audio Direction	Adam Sporka	2023 Winter Quarter	2230	N		8														6					14
GAME 236	Game Development II	Zachary Charles Emerzian	2023 Winter Quarter	2230	N	4	2			1	1										5					13
GAME 251	Games User Research	Erica Michelle Kleinman	2023 Winter Quarter	2230	N	2	4	1		1											2					10
GAME 272	Games&PlayStudio III	Terry A Smith	2023 Winter Quarter	2230	N		7														11					18
GAME 280A	Games Proseminar	Michael B John	2023 Winter Quarter	2230	N		21														13	2				36
GERM 1A	German: Accel	Sarah T Schuchard	2023 Winter Quarter	2230	N	2	12	1		2	1		2	1					2	1	1					25
GERM 2	German: First Year	Maike Ahrends	2023 Winter Quarter	2230	N		8	1	2										1					1		13
GREE 2	Elem Ancient Greek	Kristina J. Chew	2023 Winter Quarter	2230	N		4	4		2																10
HAVC 30	Intro Visual Europe	Allan Langdale	2023 Winter Quarter	2230	N	6	2	35	21	16	17	6	5	3	2			8	4	3				2		130
HAVC 47	Intro Contemporary Art	Martha Wasserman	2023 Winter Quarter	2230	N	1	26	50	22	17	7	3	5	1		2		1	1	3						139
HAVC 48	Climate Justice Now!	Matthew Harrison Tedford	2023 Winter Quarter	2230	N	11	24	27	14	6	2	1	3	1	1	2		5	4	1				1		103
HAVC 80	Afr/Oceana/Americas	Carolyn Dean	2023 Winter Quarter	2230	N	4	29	18	25	19	14	3	8	3	2	1	1	3	14	5				3		152
HAVC 100A	Approaches Vis Stu	Katie Elizabeth Ligmond	2023 Winter Quarter	2230	N	3	15	10	2	6		1	2				1	1	2							43
HAVC 124E	SE Asian-American VC	Christina Marie Ayson Plank	2023 Winter Quarter	2230	N	15	22	8	2	7		1	2					2	5	1				1		66
HAVC 127B	Buddhist Pure Lands	Raoul Birnbaum	2023 Winter Quarter	2230	N		5	12	6	5	3		1						1	1						34
HAVC 140D	Chicano/Chicana Art	Jennifer Ann Gonzalez	2023 Winter Quarter	2230	N	9	16	10	7	10	2	2	5					2	3	2						68
HAVC 141N	DataCulturesArtTech	Kyle T Parry	2023 Winter Quarter	2230	N		14	7	10	7	3	1	1					2	3					2		50
HAVC 157B	Italian Renaissance	Allan Langdale	2023 Winter Quarter	2230	N	3	6	12	5	6	11	4	1	1		1	1	2	5							58
HAVC 178	Pacific Is. Museums	Susanna Collinson	2023 Winter Quarter	2230	N		38	15	11	1										2						67
HAVC 191N	Renaissance Art	Consuelo Endrigo-Williams	2023 Winter Quarter	2230	N	2	9	3		1																15
HCI 202A	Intro to HCI Bootcamp	Ayesha Khalid	2023 Winter Quarter	2230	N	13	1														2					16
