Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
HAVC 188A	Curatorial Studies	Tatiane Schilaro Santa Rosa	2022 Fall Quarter	2228	N	3	10	9	6	1				1		1		1	1	1						34
HAVC 191I	ArchitectureUrbanHis	Albert Narath	2022 Fall Quarter	2228	N	4	5	8																		17
HCI 200	Intro to HCI	Norman Su	2022 Fall Quarter	2228	N		19														3					22
HCI 201	Intro to Design HCI	Kathryn Elizabeth Ringland	2022 Fall Quarter	2228	N		20														5					25
HCI 272	HCI Capstone 2	Norman Su; Yasaman Moghaddam	2022 Fall Quarter	2228	N		4	1													6					11
HEBR 1	Hebrew: First Year	Galia Stein-Rosen	2022 Fall Quarter	2228	N	11	8	1	3	1								2		1						27
HIS 9	Intr Native Am His	Edward G Smyth IV	2022 Fall Quarter	2228	N	6	23	26	11	18	7	5	2	1			1	4	4							108
HIS 10A	U.S. History To 1877	Catherine A Jones	2022 Fall Quarter	2228	N	13	55	6	5	13	4	3	1			2		5	8	3						118
HIS 44	Modern South Asia	Juned M. Shaikh	2022 Fall Quarter	2228	N	10	21	22	15	13	3	3	2					5	8	1	1			1		105
HIS 70A	ModEurope1500-1815	Kiva Rafael Silver	2022 Fall Quarter	2228	N	1	15	17	15	21	12	7	3		1		3	6	8	2				2		113
HIS 75	Film and Holocaust	Bruce A Thompson	2022 Fall Quarter	2228	N	2	18	27	28	36	19	8	3		2			6	19	4				2		174
HIS 80C	Global China	Shelly Chan	2022 Fall Quarter	2228	N		44	14											2							60
HIS 82	CA Gold Rush Glob His	Aims McGuinness	2022 Fall Quarter	2228	N		36	3	5	6		2						3	3							58
HIS 100	His Skills & Methds	Aims McGuinness	2022 Fall Quarter	2228	N		20	6	4	4	1		1					1		2						39
HIS 101D	World His of Science	Minghui Hu	2022 Fall Quarter	2228	N		8	2	3	6	3	5	4	2		1			3	4				3		44
HIS 101F	Global Environment His	Minghui Hu	2022 Fall Quarter	2228	N		3	2	1	1	4	1	3			1		2	1	2				2		23
HIS 104C	Am Ind Hist On Film	Amy J Lonetree	2022 Fall Quarter	2228	N		46												3	2				1		52
HIS 110B	US Revolu:1740-1815	Edward G Smyth IV	2022 Fall Quarter	2228	N	2	12	8	6	7	4	2	3			1		2	2	1				1		51
HIS 130	His of Modern Cuba	Maria E Diaz	2022 Fall Quarter	2228	N	1	3	4	4	4	4	1						3	2	3						29
HIS 143B	His Philp 1815-Present	Kathleen Gutierrez	2022 Fall Quarter	2228	N	5	21	3	3	2	1	1	2			1		1	5	2						47
HIS 156C	Cairo History	Jennifer L. Derr	2022 Fall Quarter	2228	N		19	6	6	3	3	1	1					7	2							48
HIS 158C	Slavery in Atlantic	Gregory O'Malley; James C Monroe	2022 Fall Quarter	2228	Y	1	3	3	2	3	2	1	3		2			2	2	4				1		29
HIS 159C	Temple and City	Elaine A. Sullivan	2022 Fall Quarter	2228	N		15	20	5	5	1	1	3	1		1		1		1				1		55
HIS 172A	German History	Edward Harold Kehler	2022 Fall Quarter	2228	N		5	11	7	8		2								1						34
HIS 190W	CivilWarReconstrctn	Catherine A Jones	2022 Fall Quarter	2228	N	1	5	3		4			1					1		1						16
HIS 196E	Modern Irish Histry	Bruce A Thompson	2022 Fall Quarter	2228	N	7	4	2	1					1												15
HISC 1	Intro to HISC	Robert L Meister	2022 Fall Quarter	2228	N	5	6	5	1	12	1			1	1			10	1	2				2		47
HISC 86	After the Human	Michael McCarrin	2022 Fall Quarter	2228	N	16	27	17	14	6	6	1	2						25					1		115
HISC 113	History of Capitalism	Jack William Davies	2022 Fall Quarter	2228	N		9	10	9	10	3								13		1			2		57
HISC 116	What is Species?	Banu Bargu	2022 Fall Quarter	2228	N	3	9	9	2	1	4	1		2	1											32
ITAL 1	Elem Italian Lang	Maria A. Prencipe	2022 Fall Quarter	2228	N	1	7	3	3	1	1			1				3	4					1		25
ITAL 1	Elem Italian Lang	Gabriella Notarianni Burk	2022 Fall Quarter	2228	N	2	5	3	3	4	1	2							1					1		22
ITAL 1	Elem Italian Lang	Gabriella Notarianni Burk	2022 Fall Quarter	2228	N		4	4		1	1		1						1							12
JAPN 1	Japanese: First Year	Miyuki Takeuchi	2022 Fall Quarter	2228	N	3	8			2	6			1					2	1				2		25
JAPN 1	Japanese: First Year	Ian A. Hamilton	2022 Fall Quarter	2228	N	1	8	2	2	2	2							3	3	2						25
JAPN 1	Japanese: First Year	Naoko Matsuo	2022 Fall Quarter	2228	N		8	1	2	2			1				1	2	2	3	1			1		24
JAPN 1	Japanese: First Year	Naoko Matsuo	2022 Fall Quarter	2228	N	2	8	1	2	1	2	1						1		1				1		20
JAPN 1	Japanese: First Year	Naoko Yamamoto	2022 Fall Quarter	2228	N	1	6	1	4	6	1	1		1	1			1	1	1						25
JAPN 1	Japanese: First Year	Naoko Yamamoto	2022 Fall Quarter	2228	N		6	2		4	4							2	2	3				1		24
JAPN 1	Japanese: First Year	Sakae Fujita	2022 Fall Quarter	2228	N	1	4	1	4	4	1			1					3	2				4		25
JAPN 1	Japanese: First Year	Sakae Fujita	2022 Fall Quarter	2228	N		4	1	3	2	3			2			1	1	2	3				2		24
JAPN 4	Japanese: Second Year	Keiko Yukawa	2022 Fall Quarter	2228	N		7	2	2	3	1	1	1						1	1	1					20
JAPN 4	Japanese: Second Year	Keiko Yukawa	2022 Fall Quarter	2228	N		5	3	2	7	1			1					2	1				1		23
JAPN 4	Japanese: Second Year	Keiko Yukawa	2022 Fall Quarter	2228	N		9	2		4	3			1					3	1		1				24
JAPN 103	Advanced Japanese	Sakae Fujita	2022 Fall Quarter	2228	N		5		2	3	2			2					2							16
JRLC 1	ALE: Social Justice	Kathleen J Greaney	2022 Fall Quarter	2228	N	10	11	1	2	3	1							1	1							30
JRLC 1	ALE: Social Justice	Deanna Catherine Zachary	2022 Fall Quarter	2228	N		10	11	4	3	1															29
JRLC 1	ALE: Social Justice	Deanna Catherine Zachary	2022 Fall Quarter	2228	N		9	10	5	1	2						1	1	1							30
JRLC 1	ALE: Social Justice	Rachel A Goodman	2022 Fall Quarter	2228	N	7	12	3	2	3	1									1						29
JRLC 1	ALE: Social Justice	Rachel A Goodman	2022 Fall Quarter	2228	N	1	5	6	5	8	1	1	1						1							29
JRLC 1	ALE: Social Justice	Joshua D Brahinsky	2022 Fall Quarter	2228	N	1	13	8	2	3	1			1				1								30
JRLC 1	ALE: Social Justice	Joshua D Brahinsky	2022 Fall Quarter	2228	N	1	15	9	2	2																29
JRLC 1	ALE: Social Justice	Robert D Majzler	2022 Fall Quarter	2228	N	2	26		1	1																30
JRLC 1	ALE: Social Justice	Robert D Majzler	2022 Fall Quarter	2228	N	1	25	1		2		1														30
JRLC 1	ALE: Social Justice	Rachel A Goodman	2022 Fall Quarter	2228	N		14	7	3	2			2						2							30
JRLC 1	ALE: Social Justice	Susan Maret	2022 Fall Quarter	2228	N		26			4																30
JRLC 1	ALE: Social Justice	Angela Renee Birts	2022 Fall Quarter	2228	N		16	10	1	3																30
JRLC 1	ALE: Social Justice	Angela Renee Birts	2022 Fall Quarter	2228	N		4	13	6	5	1							1								30
JRLC 1	ALE: Social Justice	Joshua D Brahinsky	2022 Fall Quarter	2228	N		16	8	2				1						2							29
JRLC 95	Nonviolent Comm	Caren Elise Camblin	2022 Fall Quarter	2228	N	2	13	1	2	1		1	1						1	1						23
KRSG 1	ALE:Power&Represent	Joseph Holsworth	2022 Fall Quarter	2228	N	5	12	3	1	3	1		1				1	1	1							29
KRSG 1	ALE:Power&Represent	Brenda Avila-Hanna	2022 Fall Quarter	2228	N	4	2	7	5	2	2	1	1					2								26
KRSG 1	ALE:Power&Represent	Melissa Lynn Sanders-Self	2022 Fall Quarter	2228	N		24			4									1							29
KRSG 1	ALE:Power&Represent	Nicol Hammond	2022 Fall Quarter	2228	N	18	5			3			1	1						1						29
KRSG 1	ALE:Power&Represent	Leonard Crosby	2022 Fall Quarter	2228	N	6	5	9	2		2	1		1	1				1	1						29
KRSG 1	ALE:Power&Represent	Leonard Crosby	2022 Fall Quarter	2228	N	5	3	6	7	2	1	1			1	1	1									28
KRSG 1	ALE:Power&Represent	Juliana I Leslie	2022 Fall Quarter	2228	N		13	5	4	5								1	1							29
KRSG 1	ALE:Power&Represent	Jeremy Gauger	2022 Fall Quarter	2228	N		13	7	6	1	1	1														29
KRSG 1	ALE:Power&Represent	Juliana I Leslie	2022 Fall Quarter	2228	N		11	5	5	1	3		1					2								28
KRSG 1	ALE:Power&Represent	Jeremy Gauger	2022 Fall Quarter	2228	N		10	5	2	2	6	1					1	1								28
KRSG 1	ALE:Power&Represent	Tara Nicole Thomas	2022 Fall Quarter	2228	N		10	4	1	3	1	2	3					1	1	1						27
KRSG 52	News Reporting/Editing	Susan Allen Watrous	2022 Fall Quarter	2228	N		8												9							17
LAAD 210	OralCommunication:TAs	Gail Abel Brenner	2022 Fall Quarter	2228	N	6				1											12					19
LAAD 210	OralCommunication:TAs	Gail Abel Brenner	2022 Fall Quarter	2228	N	3															8					11
LALS 1	Intro Latin Amer St	Lily Balloffet	2022 Fall Quarter	2228	N	10	100	40	13	7	12	3	2	2	2		1		9	1				1		203
LALS 56	The Right to Health	Justin Perez	2022 Fall Quarter	2228	N		14	10	4	6	2	2	3					2								43
LALS 60	Latin Amer Childhds	Jessica Taft	2022 Fall Quarter	2228	N		30	7	12	7	4	3	1					4								68
LALS 100	Concepts/Theories LALS	Shankari Patel	2022 Fall Quarter	2228	N	17	72	3	1				3					3	1							100
LALS 122	Media/Nationalism	Cecilia M. Rivas	2022 Fall Quarter	2228	N		2	9	1	2								1								15
LALS 131	LatinoLit:Assimiliation	Catherine S Ramirez	2022 Fall Quarter	2228	N	16	12	7	4	3	2	2					1		1							48
LALS 143	Race & Ethnicity	Shankari Patel	2022 Fall Quarter	2228	N	17	32					1						1	2							53
LALS 163	The Amazon	Justin Perez	2022 Fall Quarter	2228	N	17	13	5	1	1	4	1	1					1						1		45
LATN 1	Elementary Latin	Kristina J. Chew	2022 Fall Quarter	2228	N		25	10	1				1							1				1		39
LGST 10	Intro Legal Process	Jacqueline Susan Gehring	2022 Fall Quarter	2228	N		3	7	17	20	21	7	7	1		1	1	3	7	3				1		99
LGST 105B	EarlyMod Pol Thought	Vanita Seth	2022 Fall Quarter	2228	Y	1	6	2	1	1	1	1	3					1	2							19
LGST 105C	Modern Pol Thought	Megan C Thomas	2022 Fall Quarter	2228	Y		7	6	1	2									3	1						20
LGST 111B	Civil Liberties	Katharine E. Beaumont	2022 Fall Quarter	2228	Y		31	10	8	6	5	3	2		1			4	1	3				1		75
LGST 114	Anti-Semitism/Legal System	Ryan Emmett Coonerty	2022 Fall Quarter	2228	N	2	19	6	5	7	1					1								2		43
LGST 120A	Congress/Pres&Court	Daniel J Wirls	2022 Fall Quarter	2228	Y	1	4	3	1	2		3	2						2					1		19
LGST 128I	Race and Law	Hiroshi Fukurai	2022 Fall Quarter	2228	Y	8	29																			37
LGST 142	Anthropology of Law	Nathan Thomas Coben	2022 Fall Quarter	2228	Y		15	1		1	3	2							2	1						25
LGST 148	Cities, Urban Planning	Gary Patton	2022 Fall Quarter	2228	Y		21			11								1	4		1			1		39
LGST 151	Politics of Law	Eric Stephen Snickars	2022 Fall Quarter	2228	Y		1	2		6	1						1									11
LGST 154	The Legal Profession	Nathan Thomas Coben	2022 Fall Quarter	2228	N		30	4	2										2	1				1		40
LGST 157	Political Jurisprudence	Chad Noyes	2022 Fall Quarter	2228	N		3	6	2															1		12
LGST 160B	International Law	Mark F Massoud	2022 Fall Quarter	2228	Y		4	11	8	16	5	4	5	3		1		1	6	1				2		67
LGST 167	Politics Intl Trade	Shawn Leslie Nichols	2022 Fall Quarter	2228	Y			2	1	4	3	2	1	1					3	1						18
LGST 196	Senior Capstone	Jacqueline Susan Gehring	2022 Fall Quarter	2228	N		4	3	5	2	3		1	1				1	1	1						22
LGST 196	Senior Capstone	Gary Patton	2022 Fall Quarter	2228	N		18			6			1					2								27
LING 50	Intr To Linguistics	Jason Henry Ostrove	2022 Fall Quarter	2228	N	111	103	20	25	36	43	9	29			1		5	20	3						405
LING 53	Semantics I	Maziar Toosarvandani	2022 Fall Quarter	2228	N	3	45	17	8	7	3	1	1	1	2			3	4	3				3		101
LING 80M	Lang&Indig in MesoAm	Ryan Thomas Bennett	2022 Fall Quarter	2228	N	5	22	20	8	7	4	2	4	2	2			10	10	4				1		101
LING 100	Phonetics I	Jaye Padgett	2022 Fall Quarter	2228	N	16	18	5		1	5		2													47
LING 102	Phonology II	Rachel Leah Walker	2022 Fall Quarter	2228	N	3	9	3	2	1						1		2	3	2				3		29
LING 117	Pragmatics	Jess H.-K. Law	2022 Fall Quarter	2228	N	17	3			3		1						2						2		28
LING 171	Psycholinguistics I	Jack Duff	2022 Fall Quarter	2228	N	5	25	5	5	8	1	2	7	2		3		2	3	2				1		71
LIT 1	Literary Interpret	Abigail Heald; Juan E Poblete	2022 Fall Quarter	2228	N	8	20	20	11	6	2		2			1		4								74
LIT 61M	Classical Myth	Juan E Poblete; Martin J Devecka	2022 Fall Quarter	2228	N	14	88	30	33	23	6	7	7		3	7	1	9	13	4				4		249
LIT 61W	Writing & Research	James Jackson	2022 Fall Quarter	2228	N	3	11					1						5	2	1				2		25
LIT 80Y	Harry Potter	Juan E Poblete; Renee Allyson Fox	2022 Fall Quarter	2228	N	11	228	28	11	28	5	3	5			1	1	9	56	2				5		393
LIT 90	Intro Creative Writ	Thaïs Helene Miller	2022 Fall Quarter	2228	N		13	5	1	3																22
LIT 90	Intro Creative Writ	Juan E Poblete; Kendall Grady	2022 Fall Quarter	2228	N	7	16																			23
LIT 90	Intro Creative Writ	Chacko Thomas Kuruvilla	2022 Fall Quarter	2228	N	3	13		2	2														2		22
LIT 90	Intro Creative Writ	Kristen Elissa Nelson	2022 Fall Quarter	2228	N	16	2	3	1																	22
LIT 91A	Intermed Fiction/Prose	Angie Sijun Lou	2022 Fall Quarter	2228	N	1	15	2	5	1								1								25
LIT 111D	Shakespeare	Sean Keilen	2022 Fall Quarter	2228	N		18	15	13	28	11	4	6		1	3		1	5					2		107
LIT 126F	Speculative Fiction	Susan Gillman	2022 Fall Quarter	2228	N		23	13	5	3	1	5	5							2				1		58
LIT 133F	Pacific Rim Discourse	Robert J Wilson	2022 Fall Quarter	2228	N		16	4	6		1															27
LIT 155H	The Horror Film	Erik M. Bachman; Juan E Poblete	2022 Fall Quarter	2228	N	2	16	20	6	15	7	2	3	2		2	1	13	3	4				3		99
LIT 160G	Literary Theory	Christopher S Chen; Juan E Poblete	2022 Fall Quarter	2228	N	16	18	8	3	4	1		1			2			1					1		55
LIT 167J	Exhibiting Monsters	Renee Allyson Fox	2022 Fall Quarter	2228	N	3	12																			15
LIT 168A	Cultr Islamic Law	Camilo Gomez-Rivas	2022 Fall Quarter	2228	N	1	8	10	2	1	1							3	1	1				3		31
LIT 179C	Methods & Materials	Jody Kleinberg Biehl	2022 Fall Quarter	2228	N		8	4	3	6	1															22
LIT 184C	Greek Poetry	Kristina J. Chew	2022 Fall Quarter	2228	N		6	1		2														1		10
LIT 189O	Literatura Breve	Amanda M. Smith	2022 Fall Quarter	2228	N	4	3	2	2	1			1					1	1					2		17
MATH 2	Col Algbra/Calculus	Nandini Bhattacharya	2022 Fall Quarter	2228	N		4	6	7	25	11	27	53	10		10		13	2	2						170
MATH 3	Precalculus	Nandini Bhattacharya	2022 Fall Quarter	2228	N	13	64	20	38	51	12	19	19	2		3		11	14	5				5		276
MATH 11A	Calculus with Apps	Suzana Serboi	2022 Fall Quarter	2228	N	16	54	37	38	37	33	24	28	17	4	8	4	11	2	6				6		325
MATH 11B	Calculus with Apps	Nicolas Ryan Brody	2022 Fall Quarter	2228	N	6	15	8	4	9	10	4	6	2	1		1		1	4				2		73
MATH 19A	Calc:Sci,Engin,Math	Pedro Morales	2022 Fall Quarter	2228	N	73	54	26	5	8	8	3	1					1								179
MATH 19A	Calc:Sci,Engin,Math	Marcella Gomez	2022 Fall Quarter	2228	N	52	68	20	14	15	1	3	4					1						1		179
MATH 19A	Calc:Sci,Engin,Math	Edward T Migliore	2022 Fall Quarter	2228	N	25	146	65	34	62	15	7	25			3		7	1	4				2		396
MATH 19A	Calc:Sci,Engin,Math	Edward T Migliore	2022 Fall Quarter	2228	N	3	3	3	3	1		1	2			1		1						1		19
MATH 19B	Calc:Sci,Engin,Math	Robert Boltje	2022 Fall Quarter	2228	N	16	31	40	44	37	35	20	16					57		12				6		314
MATH 21	Linear Algebra	Junecue Suh	2022 Fall Quarter	2228	N	3	20	14	19	27	18	40	28	2		19		3	5	6				7		211
MATH 23A	Vector Calculus	Edward T Migliore	2022 Fall Quarter	2228	N	22	98	37	25	35	6	4	13			1		3	3	3				5		255
MATH 23A	Vector Calculus	Edward T Migliore	2022 Fall Quarter	2228	N	1	4	1	1	2	1		2							1						13
MATH 23B	Vector Calculus	Viktor Ginzburg	2022 Fall Quarter	2228	N		2	2	4	6	2	1	7			7		2	4	5				2		44
MATH 24	Ordinary Diff Equas	Jiayin Pan	2022 Fall Quarter	2228	N		9	4	2	7	1		3					3	1	3				3		36
MATH 100	Intr Proof/Prb Solv	Bruce N Cooperstein	2022 Fall Quarter	2228	N	2	7		3	5	2	3	3					1	6	6				1		39
MATH 101	Math Problm Solving	Bruce N Cooperstein	2022 Fall Quarter	2228	N	1	6	1	2	3								1		1						15
MATH 105A	Real Analysis	Torsten Ehrhardt	2022 Fall Quarter	2228	N	4	2	3	2	3	4	1	1					6	3	6				1		36
MATH 110	Intro Number Theory	Xu Gao	2022 Fall Quarter	2228	N	1	2	7	3	5		5	2	1				1	7					3		37
MATH 111A	Algebra	Chongying Dong	2022 Fall Quarter	2228	N	2	1	6	2	2	2	1	10						1	1				1		29
MATH 117	Adv Linear Algebra	Kasia Jankiewicz	2022 Fall Quarter	2228	N	1	6	4	1	3	3		1						2	1	1					23
MATH 124	Intro To Topology	Viktor Ginzburg	2022 Fall Quarter	2228	N	2	4	1	4	2	2		2			1		1	9	2				1		31
MATH 134	Cryptography	John Revere McHugh	2022 Fall Quarter	2228	N		17	2	6	1	3	3	1		2	1			1							37
MATH 145	Intro Chaos	Maria Alejandra Ramirez Luna	2022 Fall Quarter	2228	N	1	3	2	2	2	1		1		1	1		4		2				1		21
MATH 200	Algebra I	Junecue Suh	2022 Fall Quarter	2228	N			4	1	1									2		3	1				12
MERR 1	ALE:ReadSelves/World	Lucia Alvarado Cantero	2022 Fall Quarter	2228	N	8	11	8	2			1						1								31
MERR 1	ALE:ReadSelves/World	Elizabeth S Abrams	2022 Fall Quarter	2228	N		2	1	10	10		1	1			1				1						27
MERR 1	ALE:ReadSelves/World	Johnny L. Allen	2022 Fall Quarter	2228	N	1	7	6	1	2	2							5								24
MERR 1	ALE:ReadSelves/World	Sarah-Hope Parmeter	2022 Fall Quarter	2228	N		15	1	5	5	2													1		29
MERR 1	ALE:ReadSelves/World	Sarah-Hope Parmeter	2022 Fall Quarter	2228	N		14	4	6	6	1								1							32
MERR 1	ALE:ReadSelves/World	Nolan Higdon	2022 Fall Quarter	2228	N	19			4	7			1													31
MERR 1	ALE:ReadSelves/World	Nolan Higdon	2022 Fall Quarter	2228	N	18	2	1	6	1			1													29
MERR 1	ALE:ReadSelves/World	Cindy Wong	2022 Fall Quarter	2228	N	1	11	10	3	3		1	2					1								32
MERR 1	ALE:ReadSelves/World	Cindy Wong	2022 Fall Quarter	2228	N	2	5	9	6	7	2	1														32
MERR 1	ALE:ReadSelves/World	Cindy Wong	2022 Fall Quarter	2228	N	6	8	3	3	1	6	2	1			1										31
MERR 1	ALE:ReadSelves/World	Dina El Dessouky	2022 Fall Quarter	2228	N		8	8	1	10	3	1	1													32
MERR 1	ALE:ReadSelves/World	Rachael Fields	2022 Fall Quarter	2228	N	3	23		3	1			1													31
MERR 1	ALE:ReadSelves/World	Rachael Fields	2022 Fall Quarter	2228	N	1	21	2	4	1			1													30
MERR 31F	Agency,Dialogue,Action	Cory M Fong	2022 Fall Quarter	2228	N		3	1	1										11							16
MERR 60	Fake News	Nolan Higdon	2022 Fall Quarter	2228	N	25	1		1	1		2														30
MERR 90	Field:TheoryPractice	Michael Eric Rotkin	2022 Fall Quarter	2228	N	1	17	4										1								23
METX 80E	Aquatic Toxicology	Myra Ellen Finkelstein	2022 Fall Quarter	2228	N	9	31	6		3									1							50
METX 100	Intro to Microbiology	Michael Patnode	2022 Fall Quarter	2228	N	35	59	18	9	19	5	4	3	2				1	1							156
METX 119L	Gen Microbio Lab	Burcak Artun	2022 Fall Quarter	2228	N	10	16	7	2		1		1					2								39
METX 292	Intro Grad Seminar	Jacqueline Kimmey; Michael Patnode	2022 Fall Quarter	2228	N														3		32					35
MUSC 2	Univ Orchestra	Bruce A Kiesling	2022 Fall Quarter	2228	Y	1	44	3			1								1	2				2		54
MUSC 5A	Beg W Java Gamelan	Edward Luis Garcia	2022 Fall Quarter	2228	N		36			2																38
MUSC 8A	Balinese Gamelan	Brian Baumbusch	2022 Fall Quarter	2228	N		20												1					1		22
MUSC 12	Mariachi Ensemble	Juan Diaz	2022 Fall Quarter	2228	N	1	7	2																		10
MUSC 12B	Mexican Folklorico	Magdalena Soledad Vega	2022 Fall Quarter	2228	N	10	10																			20
MUSC 13	BegTheoryMusI	Faith Suzanne Lanam	2022 Fall Quarter	2228	N	16	7	6	1	1	1		1						1	2						36
MUSC 14	TheoryMusicianshipII	Faith Suzanne Lanam	2022 Fall Quarter	2228	N	3	6		1			1		1				2		1				1		16
MUSC 30A	Theor, Lit, Music	Anatole Leikin	2022 Fall Quarter	2228	N		1	2	1	2		2	2					1						1		12
MUSC 51	Vocal Repertoire Class	Emily Victoria Sinclair	2022 Fall Quarter	2228	N		11	1	1																	13
MUSC 75	Jazz Theory I	Charles R Hamilton	2022 Fall Quarter	2228	N	2	16		1	3									1	1						24
MUSC 80C	Hist Electronic Mus	Matthew Schumaker	2022 Fall Quarter	2228	N	22	32	27	9	15	2		3	3				4	2	1				2		122
MUSC 80F	Music Latin America	Russell Christopher Rodriguez	2022 Fall Quarter	2228	N	11	36	28	34	31	17	13	18		1	2		4	16	2				5		218
MUSC 80S	Women In Music	Madison Erin Heying	2022 Fall Quarter	2228	Y	79	175	6	16	28		3	8	1		1		11	23	5	1			1		358
MUSC 81T	Fund. of Music Tech	Scott Casson Makson	2022 Fall Quarter	2228	N		39	2										1	2							44
MUSC 101C	Hist West Art Music	Giacomo Fiore	2022 Fall Quarter	2228	N		1	3	1	3	1		1		1									1		12
MUSC 125	Adv Elec Sound Synt	Jeffrey Trevino	2022 Fall Quarter	2228	N	1	10	1	1	1	1															15
MUSC 150P	Popular Song	Nicol Hammond	2022 Fall Quarter	2228	N	4	9	1		1																15
MUSC 159A	Opera Workshop	Sheila Kay Willey	2022 Fall Quarter	2228	N		11	2		1																14
MUSC 161	Inv Lesson One Hour	Emily Victoria Sinclair	2022 Fall Quarter	2228	N		8		1										1							10
MUSC 166	Chamber Singers	Michael J McGushin	2022 Fall Quarter	2228	N	1	12	3											1							17
NLP 201	NLP I	Jeffrey Michael Flanigan	2022 Fall Quarter	2228	N	11	13	3																		27
NLP 220	Data Science & MLF	Jalal Mahmud	2022 Fall Quarter	2228	N	4	10	8		3											1					26
NLP 243	Deep Learning for NLP	Amita Misra	2022 Fall Quarter	2228	N		7	14	1	3											1					26
OAKS 1	ALE:Comm Diversity	Derrick Lamarr Jones	2022 Fall Quarter	2228	N	7	16	1	1	2	1	1														29
OAKS 1	ALE:Comm Diversity	Derrick Lamarr Jones	2022 Fall Quarter	2228	N	3	12	4	3	3	1	2			1					1						30
OAKS 1	ALE:Comm Diversity	Lindsay Elizabeth Knisely	2022 Fall Quarter	2228	N	1	12	7	6	3			1													30
OAKS 1	ALE:Comm Diversity	Lindsay Elizabeth Knisely	2022 Fall Quarter	2228	N		11	13	2	1			1						1							29
OAKS 1	ALE:Comm Diversity	Nirshan Rex-Boniface Perera	2022 Fall Quarter	2228	N		16	5	2	1		1	1					1	1							28
OAKS 1	ALE:Comm Diversity	Andrea Yolande Seeger	2022 Fall Quarter	2228	N	5	12	2	2	2	4	1							2							30
OAKS 1	ALE:Comm Diversity	Leslie Lopez	2022 Fall Quarter	2228	N	4	10	5	2	4			2			2										29
OAKS 1	ALE:Comm Diversity	Christie G Mccullen	2022 Fall Quarter	2228	N		13	10	3	1	2	1														30
OAKS 1	ALE:Comm Diversity	Leslie Lopez	2022 Fall Quarter	2228	N	6	3	2	3	3	1	3	2			3		3								29
OAKS 1	ALE:Comm Diversity	Erin Ann O'Connell	2022 Fall Quarter	2228	N		10	2	2	5	1	2	3	1		1		3								30
OAKS 1	ALE:Comm Diversity	Tara Nicole Thomas	2022 Fall Quarter	2228	N		10	5	1	6	1		6													29
OAKS 1	ALE:Comm Diversity	Erin Ann O'Connell	2022 Fall Quarter	2228	N		8	1		2						1								1		13
OAKS 3L	Precalc Academy Lab	Dajae Williams	2022 Fall Quarter	2228	N		5	3	1															1		10
OAKS 73B	Oakes Mentoring	Lindsay Elizabeth Knisely	2022 Fall Quarter	2228	N		6	1	3																	10
OAKS 167	Food Sys:Soc Justice	Mark Baker	2022 Fall Quarter	2228	N	1	7	5	3										4	1						21
OCEA 1	The Oceans	Jong-Mi Lee	2022 Fall Quarter	2228	N		8	11	24	32	17	10	11	7	1		1	2	10	3						137
OCEA 80A	Life In The Sea	Ari Seth Friedlaender	2022 Fall Quarter	2228	N	3	33	30	34	11	10	2	3	3		1	1	1	5	1				1		139
OCEA 80B	Our Changing Planet	Phoebe Lam	2022 Fall Quarter	2228	N	18	21	11	14	14	3	1	1		2				2	1						88
OCEA 90	ClimateFundamentals	Andrew M Moore	2022 Fall Quarter	2228	N	38	13	7	9	4	4	6	2			3		4	12	10				3		115
OCEA 100	Physical Oceanog	Jerome Fiechter	2022 Fall Quarter	2228	N	3	7	3	1			1														15
OCEA 120	Aquatic Chemistry	Carl Lamborg	2022 Fall Quarter	2228	N	4	4	1		2	2							2						1		16
PERS 1	Persian: First Year	Mehran Esfandiari	2022 Fall Quarter	2228	N	9	9	3	2	1								1	1	1	1					28
PHIL 9	Intro Symbolic Logic	Kyle Robertson	2022 Fall Quarter	2228	N	5	41	1	9	10	7	1	2					5	11	7				7		106
PHIL 11	Intro To Philosophy	Jordan B Dopkins	2022 Fall Quarter	2228	N	77	108	49	22	12	13	6	2		1	4	1	9	44	5				1		354
PHIL 80M	Phil/Science Studies	Dion N Farquhar	2022 Fall Quarter	2228	N	9	8	9	6	4	3													1		40
PHIL 100A	Ancient Greek Phil	John F Bowin	2022 Fall Quarter	2228	N	13	8	7	9	3	3	1		1			1		1	1				2		50
PHIL 106	Kant	Abraham D Stone	2022 Fall Quarter	2228	N		14	5	4										2	1						26
PHIL 142	Advanced Ethics	Jeanne Proust	2022 Fall Quarter	2228	N	3	4	3																		10
PHIL 143	App Eth:Ethics Bowl	Kyle Robertson	2022 Fall Quarter	2228	N	3	23	2	4	2									2	1				1		38
PHIL 152	Aesthetics	Dion N Farquhar	2022 Fall Quarter	2228	N	4	23	6		2		1							1	1						38
PHIL 190	Senior Seminar	Jonathan E Ellis	2022 Fall Quarter	2228	N		3	4	2	3	1															13
PHYE 9B	BegDinghySailing	Gabrielle Aria Lange	2022 Fall Quarter	2228	N														13		1			3		17
PHYE 9B	BegDinghySailing	Russell L Kingon	2022 Fall Quarter	2228	N														6		5	1		1		13
PHYE 9B	BegDinghySailing	Russell L Kingon	2022 Fall Quarter	2228	N														10	5	1					16
PHYE 9B	BegDinghySailing	Gabrielle Aria Lange	2022 Fall Quarter	2228	N														9	3	2			1		15
