Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
CSE 210A	Programming Languag	Cormac A Flanagan	2020 Spring Quarter	2202	N	6	14	7		1	4															32
CSE 220	Comp Architecture	Jose Renau Ardevol	2020 Spring Quarter	2202	N	7	16	3	5	1											3			1		36
CSE 234	Understanding Crypto	Darrell D. E. Long	2020 Spring Quarter	2202	N		15				1								1		5					22
CSE 242	Machine Learning	Narges Norouzi	2020 Spring Quarter	2202	N	4	10	9	3	2	1		1								10					40
CSE 246	Resp. Data Science	Lise Getoor	2020 Spring Quarter	2202	N	1	23	1		2								1			7					35
CSE 264	Computer Vision	Roberto Manduchi	2020 Spring Quarter	2202	N	2	5	6	7	2	1		4						2		5	1				35
CSE 280G	VLSI/CAD Seminar	Jose Renau Ardevol; Scott Beamer	2020 Spring Quarter	2202	N														3		7					10
CSE 285	Tech Writ Engr Grad	Tracy Larrabee	2020 Spring Quarter	2202	N		2	3	2												3					10
CSE 290A	Algorthm & Complex	Seshadhri Comandur	2020 Spring Quarter	2202	N		8	1													2					11
EART 11	Earthquakes	Susan Y. Schwartz	2020 Spring Quarter	2202	N	5	11	10	7	4	2	2	6	2				3	32	11				8		103
EART 20	Environmental Geolo	Slawomir M Tulaczyk	2020 Spring Quarter	2202	N	8	12	15	8	12	7	3	10		2			3	10	4						94
EART 20L	Envirnmtl Geolgy Lb	Slawomir M Tulaczyk	2020 Spring Quarter	2202	N	2	9	5	2	2	1	1	1	1					2					2		28
EART 20L	Envirnmtl Geolgy Lb	Slawomir M Tulaczyk	2020 Spring Quarter	2202	N	4	14	1	3	3			2						3	1						31
EART 30	Water in Environment	Margaret Zimmer	2020 Spring Quarter	2202	N		153	63	25	30	11	4	7	1	5	2		4	40	5				1		351
EART 106	Coasts in Crisis	Gary B Griggs	2020 Spring Quarter	2202	N	10	26	3	8	15	7							2	3		1					75
EART 109	Field Geology	Heather Savage; Hilde L Schwartz	2020 Spring Quarter	2202	N		1	1	1	3		1	4					1	1	2				2		17
EART 109L	Field Geology Lab	Heather Savage; Hilde L Schwartz	2020 Spring Quarter	2202	N		3	1	1	2	2							1		1				2		13
EART 110C	The Dynamic Earth	Emily Elizabeth Brodsky; Ian Garrick-Bethell	2020 Spring Quarter	2202	N	1	3	2	4	8	2	3	2					3	5	2	1			1		37
EART 110N	Dynamic Earth Lab	Emily Elizabeth Brodsky; Ian Garrick-Bethell	2020 Spring Quarter	2202	N	4	10	1	3	1								2	2		1					24
EART 118	Seismotectonics	Thorne Lay	2020 Spring Quarter	2202	N		3	1	1		2		1						6					1		15
EART 120	Sedimntlgy&Strtgrph	Matthew E Clapham	2020 Spring Quarter	2202	N		9	3	1	3								1	2	2						21
EART 120L	Sedmen&Stratgpy Lab	Matthew E Clapham	2020 Spring Quarter	2202	N	2	6	1		1								1		1						12
EART 124	Model Earth Climate	Nicole A Feldl	2020 Spring Quarter	2202	N	1	3			1			1						7		1			1		15
EART 125	StatsDataGeosciences	Matthew E Clapham	2020 Spring Quarter	2202	N		1				2		1						5	2						11
EART 142	Engineering Geology	Slawomir M Tulaczyk	2020 Spring Quarter	2202	N	1	10	1	3	4			1						2							22
EART 146	Groundwater	Andrew T Fisher	2020 Spring Quarter	2202	N		4	2	3	5	2	2	1					1	7		3			1		31
EART 165	Solar System History	Myriam Telus	2020 Spring Quarter	2202	Y	1	3	1		1	1								3	2				1		13
EART 189A	GIS-Earth Sciences	Jeremy Keith Hourigan; Noah J Finnegan	2020 Spring Quarter	2202	N		1	3	1	4	2							3	3	1						18
EART 290U	Topics/Thermochrono	Jeremy Keith Hourigan	2020 Spring Quarter	2202	N		2												1		12					15
ECE 10	Kinematics&Dynamics	Dejan Milutinovic	2020 Spring Quarter	2202	N	3	4	1	12		4	4	4	2				1	1							36
ECE 80B	Medical Innovations	Shiva Abbaszadeh	2020 Spring Quarter	2202	N	29	4		1		1								6	1				1		43
ECE 103	Signals & Systems	Sung Mo Kang	2020 Spring Quarter	2202	N	3	14	14	23	9	5	15	4	4		2		1	31	7				1		133
ECE 103L	Signals Systems Lab	Sung Mo Kang	2020 Spring Quarter	2202	N	75	15	12	5	2			2	1				3	14	6				2		137
ECE 104	Bioelectronics	Marco A Rolandi	2020 Spring Quarter	2202	Y		8	8	2									2	2	2				2		26
ECE 129C	Capstone Project III	Stephen C Petersen	2020 Spring Quarter	2202	N		1	12	14	15		1						1	4					1		49
ECE 129C	Capstone Project III	Tela Favaloro	2020 Spring Quarter	2202	N		1	9	9	13	1		1						4							38
ECE 136	Eng Electromagnetcs	Keith Corzine	2020 Spring Quarter	2202	N		1	3	6	2	1	3	1					1	2							20
ECE 153	Digital Signal Proc	Benjamin Friedlander	2020 Spring Quarter	2202	Y		1	1	2		1		3					2	8	2				3		23
ECE 171	Analog Electronics	Austin Chen	2020 Spring Quarter	2202	N		5	3	6	6	8	8	7	2		6		1	16	5	1			2		76
ECE 171L	Analog Electron Lab	Austin Chen	2020 Spring Quarter	2202	N		12	12	9	6	7		1			2		2	18	2	1			3		75
ECE 177	Power Electronics	Keith Corzine	2020 Spring Quarter	2202	N			1	2	1	3	4	2						12	3		1		4		33
ECE 177L	Power Electronics Lab	Keith Corzine	2020 Spring Quarter	2202	N	11	6		2		1							1	5	2		1		5		34
ECE 180J	Adv Renewable Energy	Yu Zhang	2020 Spring Quarter	2202	N	21	62	21	10		2	1	1					2	8	1						129
ECE 204	Bioelectronics	Marco A Rolandi	2020 Spring Quarter	2202	Y	6		2	2	1	1					1					3					16
ECE 226	CMOS RF Cir Desgn	Austin Chen	2020 Spring Quarter	2202	N		1	1	2	4	3								1							12
ECE 242	Applied Fdbk Contrl	Gabriel Hugh Elkaim	2020 Spring Quarter	2202	N	3	8	3	1	6	5	1	2					2	1		4	1		1		38
ECE 244	Digital Control	Nhan Nguyen	2020 Spring Quarter	2202	N		3	1		2	1										3					10
ECE 246	Hybrid Dynamical Sys	Ricardo Gabriel Sanfelice	2020 Spring Quarter	2202	N	3	3	1			2		1								4					14
ECE 250	Digital Signal Proc	Benjamin Friedlander	2020 Spring Quarter	2202	Y		7	1	2	1									1		6	3				21
ECE 280N	Nanophotonics Sem	Ahmet Yanik	2020 Spring Quarter	2202	N	7															5					12
ECON 1	Intro Microeconomic	Kwok-Chiu Fung	2020 Spring Quarter	2202	N	4	57	29	93	14	11	15	4					7	55	6						295
ECON 1	Intro Microeconomic	Subhra Saha	2020 Spring Quarter	2202	N		9	8	7	4		2		1	2	1		1	1	1				1		38
ECON 2	Intro Macroeconomic	Julie H Gonzalez	2020 Spring Quarter	2202	N		42	56	45	39	35	16	14			12		11	15	9				3		297
ECON 10A	Econ of Accounting	Yu Hsiang Chen	2020 Spring Quarter	2202	N		5	2		4	1	5	1		2	1		1	7	5				4		38
ECON 10B	Econ of Accounting	Kevin K Jones	2020 Spring Quarter	2202	N		26	2	10	19	2	8	8		2	2		1	8	7				5		100
ECON 20	Econ for Non-Majors	Julie H Gonzalez	2020 Spring Quarter	2202	N	1	4	11	4	12	7	3	5			1		4	10	4				2		68
ECON 100A	Intermed Microecon	Kristian M Lopezvargas	2020 Spring Quarter	2202	N	21	21	17	7	8	5	2	2			4		1	14	3				1		106
ECON 100A	Intermed Microecon	Subhra Saha	2020 Spring Quarter	2202	N	1	11	15	11	18	12	5	6	4	1	1		1	7	1				1		95
ECON 100B	Intermed Macroecon	Alonso A Villacorta	2020 Spring Quarter	2202	N	6	19	8	8	20	10	1	12	1		3			9	5				5		107
ECON 100B	Intermed Macroecon	Kenneth M Kletzer	2020 Spring Quarter	2202	N	2	15	10	15	11	7	15	7					5	14					1		102
ECON 101	Managerial Econ	Robert Brian Baden	2020 Spring Quarter	2202	N	6	7	5	12	13	3	5	4					2	8							65
ECON 104	Numbr Truth: Statis	Carlos Eduardo Dobkin	2020 Spring Quarter	2202	N	11	10	14	14	12	10	6	2					5	14	1				4		103
ECON 105	Topics in Macro	Carl E Walsh	2020 Spring Quarter	2202	N	1	6	7	1	3									3					2		23
ECON 110	Managerl Cost Acct	Maria Bullen	2020 Spring Quarter	2202	N	50	28	10	5	7	1	2	2						1							106
ECON 111C	Intermed Account III	Scott Anderson	2020 Spring Quarter	2202	N	3	7	4	6	3		5	5	1					6	1						41
ECON 113	Intro Econometrics	Brenda Samaniego de la Parra	2020 Spring Quarter	2202	N	5	9	13	11	15	13	25				4		5	27	8				5		140
ECON 113	Intro Econometrics	Aaron Gregory Meininger	2020 Spring Quarter	2202	N	6	16	49	14	15	13	5	1	1				2	7		1			1		131
ECON 115	Intr Management Sci	Donald A Wittman	2020 Spring Quarter	2202	N	3	9	11	5	6	3	3	1	1				1	17					1		61
ECON 116	AdvTopicsAcctgEthic	Kevin K Jones	2020 Spring Quarter	2202	N		6	7	9	5			1						4							32
ECON 121	Economic Growth	WEISHI GU	2020 Spring Quarter	2202	N	5	8	8	5	10	4	3	1					2	8	2				2		58
ECON 125	Econ History Of US	Aaron Gregory Meininger	2020 Spring Quarter	2202	N	1	15	22	7	8	5	3	1						9							71
ECON 133	Security Markets	Kai Pommerenke	2020 Spring Quarter	2202	N	7	5	10	12	16	11	7	7	4		6		3	16	6				6		116
ECON 136	Business Strategy	Robert Brian Baden	2020 Spring Quarter	2202	N	18	20	9	4	7	2	2				1		1	7							71
ECON 140	International Trade	Gueyon Kim	2020 Spring Quarter	2202	N	4	9	4	6	6	13	4	2					1	19					3		71
ECON 141	Internatl Finance	WEISHI GU	2020 Spring Quarter	2202	N	2	6	8	4	8	1	3						1	7							40
ECON 143	InternatnlEconPolicy	Galina B Hale	2020 Spring Quarter	2202	N	6	6	6	5										14							37
ECON 161A	Marketing	Stephen Arthur Owen	2020 Spring Quarter	2202	N	2	27	37	17	10	2	2	3						8							108
ECON 194B	Adv Bsns Prof Devlp	Kevin K Jones	2020 Spring Quarter	2202	N		38	1		4									1	1						45
ECON 197	Economic Rhetoric	Subhra Saha	2020 Spring Quarter	2202	N		9	8	2	1	3	1	1					1	7	2						35
ECON 197	Economic Rhetoric	Aaron Gregory Meininger	2020 Spring Quarter	2202	N			6	2	5	6	6						1	7	1						34
ECON 201	Applic In Microecon	Justin Marion	2020 Spring Quarter	2202	N		8			6											3					17
ECON 204C	AdvMicroecnTheor III	Nirvikar Singh	2020 Spring Quarter	2202	N	3	8		2		1															14
ECON 205C	AdvMacroecnTheor III	Alonso A Villacorta	2020 Spring Quarter	2202	N	2	3	3	2	2	2			1												15
ECON 211B	AdvEconometrics II	Carlos Eduardo Dobkin	2020 Spring Quarter	2202	N	3	5	5	1																	14
ECON 231	Intl Fin Mgmt	Chenyue Hu	2020 Spring Quarter	2202	N	3	2	4													1					10
ECON 236	Finance Engineering	Kai Pommerenke	2020 Spring Quarter	2202	N	1	2	2	3	7	1		2								2	1				21
ECON 294A	Applied EconFin Lab	Zijing Zhu	2020 Spring Quarter	2202	N	2	5	2													2					11
ECON 294A	Applied EconFin Lab	Zijing Zhu	2020 Spring Quarter	2202	N	3	2		1	2											2					10
EDUC 60	Intro to Education	Lora Bartlett	2020 Spring Quarter	2202	N	83	77	33	16	21	12	4	3	2	1	1		6	23	7				1		290
EDUC 104	Ethical Issue Teach	Ronald Glass	2020 Spring Quarter	2202	N	5	11	19	6	3	1								1							46
EDUC 141	Bilingual & School	George Bunch	2020 Spring Quarter	2202	N		39	22	5	4	1	1	3					3	20	3						101
EDUC 173	Critical Pedagogy	Amanda Lashaw	2020 Spring Quarter	2202	N		20	9	5	1	3								8					1		47
EDUC 174	Ethnographic Research	Amanda Lashaw	2020 Spring Quarter	2202	N		22	12	1										9					1		45
EDUC 185C	Intro Teach Science	Samuel John Severance	2020 Spring Quarter	2202	N		31	1		3	1		1						5					1		43
EDUC 185L	Intro:Cal Teach 3	Molly Shaw	2020 Spring Quarter	2202	N		14	1											2							17
EDUC 202A	Adv Student Teach	Danna Moreno	2020 Spring Quarter	2202	N	2	2														6					10
EDUC 202A	Adv Student Teach	Jeremy Ira Shonick	2020 Spring Quarter	2202	N		7														4					11
EDUC 202A	Adv Student Teach	Ana England	2020 Spring Quarter	2202	N		10														8					18
EDUC 202B	Adv Student Teach	Danna Moreno	2020 Spring Quarter	2202	N	2	2														6					10
EDUC 202B	Adv Student Teach	Jeremy Ira Shonick	2020 Spring Quarter	2202	N		7														4					11
EDUC 202B	Adv Student Teach	Ana England	2020 Spring Quarter	2202	N		10														8					18
EDUC 202C	Adv Student Teach	Danna Moreno	2020 Spring Quarter	2202	N	3	1														6					10
EDUC 202C	Adv Student Teach	Jeremy Ira Shonick	2020 Spring Quarter	2202	N		6														5					11
EDUC 202C	Adv Student Teach	Ana England	2020 Spring Quarter	2202	N		9														9					18
EDUC 212C	Biling&Biliteracy:C	Janet Rachel Johns	2020 Spring Quarter	2202	N		7														10					17
EDUC 214	Contemp Issues Educ	Kip T Tellez	2020 Spring Quarter	2202	N		18														48					66
EDUC 297F	Independent Study	Jerome M Shaw	2020 Spring Quarter	2202	N		3														9					12
ENVS 23	Physcl & Chem Envir	Peter Scott Weiss	2020 Spring Quarter	2202	N	4	30	23	27	15	7	4	1			1		3	21	9				5		150
ENVS 65	Fresh Water Process	Brent M Haddad	2020 Spring Quarter	2202	N	30	13	12	4	3	4	3	6					2	16	6				3		102
ENVS 100	Ecology and Society	Madeleine Patricia Fairbairn	2020 Spring Quarter	2202	N		46	9	4	4	1								8	1						73
ENVS 100L	Ecol & Soc Writ Lab	Madeleine Patricia Fairbairn	2020 Spring Quarter	2202	N		2	4	2	1	1	2				1			4	1						18
ENVS 100L	Ecol & Soc Writ Lab	Madeleine Patricia Fairbairn	2020 Spring Quarter	2202	N		6	7	2	1			1			1		1	1							20
ENVS 100L	Ecol & Soc Writ Lab	Madeleine Patricia Fairbairn	2020 Spring Quarter	2202	N		4	1	3	2		1	1						9							21
ENVS 100L	Ecol & Soc Writ Lab	Madeleine Patricia Fairbairn	2020 Spring Quarter	2202	N		2	3	1	2								1	5	3						17
ENVS 110	Inst & Econ Sys	Katherine Seto	2020 Spring Quarter	2202	N	1	6	8	5	1	3		2					1	18	1				1		47
ENVS 115C	Advanced GIS	Barry Nickel	2020 Spring Quarter	2202	N	27	4		1				1						8							41
ENVS 121	Landscape Ecology	Kai Zhu	2020 Spring Quarter	2202	N	4	10	4	1		1	1	1						10	2				1		35
ENVS 125	Ecosystems of Calif	Timothy Michael Brown	2020 Spring Quarter	2202	Y		9	5	2	2	1							2	9	3				3		36
ENVS 130C	Fld Exp Agro/Food Sys	Stacy M Philpott	2020 Spring Quarter	2202	N	8	12	3		2		3	1						5	3						37
ENVS 133	Agroeco Practicum	Damian Michael Parr	2020 Spring Quarter	2202	N	9	7	1	5	1								1	4	2						30
ENVS 140	Natl Environ Policy	Daniel M Press	2020 Spring Quarter	2202	N	5	5	4	2	4	1	2	3					3	12	2				1		44
ENVS 149	Envr Law & Policy	Douglas Bushey	2020 Spring Quarter	2202	Y	7	25	5	1	1	3							1	12					3		58
ENVS 151	Environm Assessment	Andrew Schiffrin	2020 Spring Quarter	2202	N	1	17	3	2	3									7	1				2		36
ENVS 165	Sustain Water Systms	Brent M Haddad	2020 Spring Quarter	2202	N	7	3	3	2	2	3		2						4							26
ENVS 169	Climate Change Eco	Michael E Loik	2020 Spring Quarter	2202	N	4	12	5	6	6	4							1	12	1						51
ENVS 179	Env Interpretation	Tod Haddow	2020 Spring Quarter	2202	N	7	13	1		2	2								1					1		27
ENVS 184	Envs Stu Internship	Katherine Seto	2020 Spring Quarter	2202	N														27	3				2		32
ENVS 189	Research Seminar	Katherine Seto	2020 Spring Quarter	2202	Y	3	3	4	1										5					1		17
ENVS 190	Capstone:EnvrProblem	Katie Lenore Monsen	2020 Spring Quarter	2202	N	1	21	10	3	10	3	3	5					1	43	4						104
ENVS 196	Senior Seminar	Michael E Loik	2020 Spring Quarter	2202	N	7	3												2	1						13
ENVS 196	Senior Seminar	Barry Nickel	2020 Spring Quarter	2202	N		12												3							15
ESCI 100B	Intro Env Processes	Patrick Y Chuang	2020 Spring Quarter	2202	N		2	1	2		1	1							10							17
ESCI 191	Capstone Seminar	Ana Christina Ravelo; Patrick Y Chuang	2020 Spring Quarter	2202	N		2	3	1			1	2						6	1						16
FILM 20B	Intro TV Studies	Logan Kennard Walker	2020 Spring Quarter	2202	N	34	80	37	13	11	5	3	5	2	1	3		7	2	4						207
FILM 80T	Technothrillers	Soraya E.A. Murray	2020 Spring Quarter	2202	N		37	22	6	2	4			1					9	3						84
FILM 120	Intro Media Theory	James C Lyons	2020 Spring Quarter	2202	N	10	43	17	4	6	1		3					1	4	4						93
FILM 130	Silent Cinema	Jennifer Horne	2020 Spring Quarter	2202	N		29	2	21	29	11	10	6	1		1	1	6	11	1				2		131
FILM 132B	Internatnl Cinema	Christina Corfield	2020 Spring Quarter	2202	N	17	24	23	12	4	7		1						3	1						92
FILM 136B	Hist of Television	Brett Kashmere	2020 Spring Quarter	2202	N		95											3	12	2						112
FILM 151	Film Directing	Gustavo O Vazquez	2020 Spring Quarter	2202	N	1	20			1									2							24
FILM 165A	Film,Video & Gender	Daryl Bjorn Jones	2020 Spring Quarter	2202	N		2	16	12	7	2		3	2	1			3	4	2						54
FILM 165E	Chicana/o Flm/Video	John Jota Leanos	2020 Spring Quarter	2202	N	10	35	3		2								2	6	2						60
FILM 170B	Film/Video Productn	Cameron Maxwell Archer	2020 Spring Quarter	2202	N		18		3										1							22
FILM 170B	Film/Video Productn	Quentin Alcott Lareau	2020 Spring Quarter	2202	N		7	8	6	2	1															24
FILM 177	Digital Media Wkshp	Sharon A Daniel	2020 Spring Quarter	2202	N	5	5											1						2		13
FILM 189	Adv Topics:Dig Media	Rick Prelinger	2020 Spring Quarter	2202	N	16	18	6											4	1						45
FILM 194F	Film and Other Arts	Daryl Bjorn Jones	2020 Spring Quarter	2202	N	1	7	3	2	2								1	2							18
FILM 194S	Special Topics Seminar	Christina Corfield	2020 Spring Quarter	2202	N		5	8	2	1	1	1							2							20
FILM 194S	Special Topics Seminar	John Jota Leanos	2020 Spring Quarter	2202	N	7	24												1					1		33
FILM 196A	Sr Prjct Narr Prod	Gustavo O Vazquez	2020 Spring Quarter	2202	N	4	18																			22
FILM 196C	Sr Documntry Wksp	Jennifer Taylor	2020 Spring Quarter	2202	N	3	7	9																		19
FILM 197	Digital Media Wkshp	Edward A. Shanken	2020 Spring Quarter	2202	N	3	3	5	1																	12
FMST 10	FeminismGlobalSouth	Anjali R Arondekar	2020 Spring Quarter	2202	N	5	17	13	7	1	2	1						1	6	3				2		58
FMST 40	Sexuality/Globalztn	Ceylan Cemali	2020 Spring Quarter	2202	N	22	18	29	12	4		1	2	2				3	14	1				3		111
FMST 138	Feminist Games	micha cardenas	2020 Spring Quarter	2202	Y	3	4		1			1						1	3	1						14
FMST 145	Race/Gender Formatn	Sheeva Melodie Sabati	2020 Spring Quarter	2202	N		9	12	2	1	1								7	5						37
FMST 150	Mediating Desire	Marcia Ochoa	2020 Spring Quarter	2202	N	1	17											1	8	4				2		33
FMST 188	Topics in FMST	Dana Theresa Ahern	2020 Spring Quarter	2202	N	14	6			2								2	11							35
FMST 188	Topics in FMST	Claire Marie Urbanski	2020 Spring Quarter	2202	N	3	6	1	1	3	1	1						2	9	3						30
FMST 194K	Black Diaspora	Gina Dent	2020 Spring Quarter	2202	N	1	2	2	1									1	6	1						14
FREN 2	French: First Year	Vincent Minquoy	2020 Spring Quarter	2202	N	6	11	4	3	3	1								2							30
FREN 3	French: First Year	Renee Cailloux	2020 Spring Quarter	2202	N	2	3	2	2	1	1								1	1						13
FREN 3	French: First Year	Harley Siskin	2020 Spring Quarter	2202	N	1	8	2											2		1					14
FREN 4	French: Second Year	Carine Rohmer	2020 Spring Quarter	2202	N	1	5			2		2							3		1					14
FREN 5	French: Second Year	Vincent Minquoy	2020 Spring Quarter	2202	N		4	3	6										1							14
GAME 221	Prof Development I	Terry A Smith	2020 Spring Quarter	2202	N		16														21					37
GAME 231	Game Technologies	Edward Franklin Melcer	2020 Spring Quarter	2202	N		17														20					37
GAME 270	Games & Play Studio I	Michael B John	2020 Spring Quarter	2202	N		15														19					34
GERM 3	German: First Year	Sarah T Schuchard	2020 Spring Quarter	2202	N	3	8	6	2	1				1					1							22
GERM 6	German: Second Year	Gabriela Andrea Gavande	2020 Spring Quarter	2202	N		7	4											1							12
HAVC 27	Image&Ideol IndianArt	Allan Langdale	2020 Spring Quarter	2202	N		7	10	4	6	2	4		1				4	18	7				3		66
HAVC 46	Intro to U.S. Art	Leslie Erin McShane Lodwick	2020 Spring Quarter	2202	N	43	113	23	12	21	1	5	2	5		1		6	35	4				4		275
HAVC 49	MemesDigitalVisual	Kyle T Parry	2020 Spring Quarter	2202	N	68	71	20	12	9	1		1					4	20	2				1		209
HAVC 85	Intro Architecture	Albert Narath	2020 Spring Quarter	2202	N	30	39	17	10	6	4	4	1					4	21	1				2		139
HAVC 124A	Art Ancient SE Asia	Boreth J. Ly	2020 Spring Quarter	2202	N	3	15	23	9	4								2	10	1						67
HAVC 141B	DeathDesireModernity	Madison Christyne Treece	2020 Spring Quarter	2202	N	3	7	6	3	1	1	1					1	2	6	2				2		35
HAVC 164A	Indigenous California	Yve Barthelemy Chavez	2020 Spring Quarter	2202	N	4	12	9	22	11	5	7	2	3	1	1	1	2	17	11	1			5		114
HAVC 170	Art of the Body	Stacy L Kamehiro	2020 Spring Quarter	2202	N	1	2	6	12	3	10	3	2		1				13	1						54
HAVC 178	Pacific Is. Museums	Margaret Florence Wander	2020 Spring Quarter	2202	N	5	26	9	6	3			2			1			11	4						67
HAVC 186	Horror&Gender Art	Derek C. Murray	2020 Spring Quarter	2202	N		8	23	4	6	2	2			1			1	19	1				2		69
HAVC 190B	Play/RitualVisCulture	Elisabeth L Cameron	2020 Spring Quarter	2202	N		16	1	2	1									5							25
HEBR 3	Hebrew: First Year	Galia Stein-Rosen	2020 Spring Quarter	2202	N	6	4	1		1								1	2		1					16
HEBR 80	Intro Bible Hebrew	Galia Stein-Rosen	2020 Spring Quarter	2202	N	5	27	5			4							1	6	2				2		52
HIS 10A	U.S. History To 1877	Edward G Smyth IV	2020 Spring Quarter	2202	N	6	11	9	7	4	2		2			1	1	3	14							60
HIS 13	Intro Am Relig Cult	Marilyn J Westerkamp	2020 Spring Quarter	2202	N		19	26	11	14	4							3	48	5				6		136
HIS 15	US His for NonMajors	Matthew Lasar	2020 Spring Quarter	2202	N		65	35	5	6	4			1	1			3	32					2		154
HIS 40B	Modern East Asia	Alan S Christy	2020 Spring Quarter	2202	N	14	87	6	3	2		1	2			1		5	16	4				1		142
HIS 60	Medical/Sci Term	Charles W Hedrick	2020 Spring Quarter	2202	N	1	10	6	4	2	3	3	1	1			2	5	6	6				1		51
HIS 62A	Classic Worl: Greec	Mark J Pawlowski	2020 Spring Quarter	2202	N	1	5	11	8	9	5	6	5	3	1	3		2	41	8				2		110
HIS 65A	Medieval Europe	Cynthia L Polecritti	2020 Spring Quarter	2202	N	2	7	5	3	6	7	1	2					2	9	3				3		50
HIS 75	Film and Holocaust	Bruce A Thompson	2020 Spring Quarter	2202	N	61	23	13	7	9	2	4	2					4	46	5				4		180
HIS 100	His Skills & Methds	Benjamin Patrick Breen	2020 Spring Quarter	2202	N	1	9	12	3	5			5	1	1				2	5						44
HIS 105	Nations&Nationalism	Kiva Rafael Silver	2020 Spring Quarter	2202	N	10	9	4	1	3	1		2					1	14	9				4		58
HIS 110F	World War USA	Matthew Lasar	2020 Spring Quarter	2202	N		7	23	5	3	6							1	12	4				1		62
HIS 130	His of Modern Cuba	Maria E Diaz	2020 Spring Quarter	2202	N		5	6	1	1								3	9							25
HIS 147D	So Asia Intellectual	Juned M. Shaikh	2020 Spring Quarter	2202	N	3	10	10	2	1	1							1	3	2				1		34
HIS 152B	Islam in Eurasia	Maya K. Peterson	2020 Spring Quarter	2202	N	1	21	6	2	2			3					1	7	5				3		51
HIS 156B	Modern Arab Thought	Muriam H. Davis	2020 Spring Quarter	2202	N	1	12	7	6		1		1						3	1				1		33
HIS 159B	Women/Gender Egypt	Elaine A. Sullivan	2020 Spring Quarter	2202	N		27	7	2	2	1	1	2					1	7		1					51
HIS 169	Dutch History	Edward Harold Kehler	2020 Spring Quarter	2202	N		9	5	2	7	1							2	4	3				2		35
HIS 173C	His of Soviet Union	Maya K. Peterson	2020 Spring Quarter	2202	N	2	31	8	2	3	1	1		2				1	6	3				1		61
HIS 178C	Europ Intellec Hist	Bruce A Thompson	2020 Spring Quarter	2202	N	1	11	9	3									2	2							28
HIS 184B	Racism & Antiracism	Muriam H. Davis	2020 Spring Quarter	2202	N		20	7	6	4	2							4	9	3				3		58
HIS 190F	Resrch In Americas	Edward G Smyth IV	2020 Spring Quarter	2202	N	4		3	3			1	1													12
HIS 190O	African Amercn Hist	David H Anthony	2020 Spring Quarter	2202	N	2	3			1									3		1					10
HIS 190X	AtlanticWorld1492-1824	Gregory O'Malley	2020 Spring Quarter	2202	N		6	3	4	3	1									1						18
HIS 194U	Cold War East Asia	Noriko Aso	2020 Spring Quarter	2202	N	2	12	1	1	2									1							19
HIS 196G	Mod Germany & Europ	Edward Harold Kehler	2020 Spring Quarter	2202	N		3	3	2	1		2							1					1		13
HIS 196Y	Saints and Holiness	Cynthia L Polecritti	2020 Spring Quarter	2202	N	4	1	1	1	1	2								3	1				1		15
HISC 60C	What Is Resistance?	Banu Bargu	2020 Spring Quarter	2202	N	22	30	14	9	7	2		1	2				3	23	4				2		119
HISC 135	What is Freedom?	Aishwary Kumar	2020 Spring Quarter	2202	N		8	8										3	6	2						27
ITAL 1B	Italian: Accel	Giulia Centineo	2020 Spring Quarter	2202	N	1	1	3	4	1	1								3	1						15
ITAL 3	Italian: First Year	Giulia Centineo	2020 Spring Quarter	2202	N		2	1	2	3									7							15
ITAL 6	Italian: Second Year	Maria A. Prencipe	2020 Spring Quarter	2202	N	2	3	2	5	1											1					14
ITAL 80	Italian/Film	Giulia Centineo	2020 Spring Quarter	2202	N		5	1			1								13	1				1		22
JAPN 3	Japanese: First Year	Naoko Yamamoto	2020 Spring Quarter	2202	N		2			3	1	1							4	1						12
JAPN 3	Japanese: First Year	Keiko Yukawa	2020 Spring Quarter	2202	N		7	3		1	2								8	1						22
JAPN 3	Japanese: First Year	Keiko Yukawa	2020 Spring Quarter	2202	N		9	3	2	4	1	1							3							23
JAPN 3	Japanese: First Year	Naoko Matsuo	2020 Spring Quarter	2202	N	2	6	2	2	2		2							4		1					21
JAPN 6	Japanese: Second Year	Sakae Fujita	2020 Spring Quarter	2202	N		3	1	1	2	2	1	1						7							18
JAPN 6	Japanese: Second Year	Sakae Fujita	2020 Spring Quarter	2202	N		5	1	1	1	2		2	1					8	1						22
JAPN 105	Advanced Japanese	Naoko Matsuo	2020 Spring Quarter	2202	N	1	5	2	2	2									6							18
KRSG 2	Power in Media	Kathryn McQueen	2020 Spring Quarter	2202	N		6	2		2								2	7	1						20
KRSG 68	Trans Communication	Christine L. King	2020 Spring Quarter	2202	N	13	8	1	1	1									2							26
KRSG 100	Learning with Intent	Juliana I Leslie	2020 Spring Quarter	2202	N		22		3										3							28
KRSG 199	Tutorial	Susan Allen Watrous	2020 Spring Quarter	2202	N		10												3							13
LALS 5	HumRights/SocJust	Sylvanna M. Falcon	2020 Spring Quarter	2202	N		35	16	9	11	7	4	3					3	19	19				5		131
LALS 15	TruthJusticeStatistics	Edgar Martinez	2020 Spring Quarter	2202	N		26	1	1	2	2	1	1					2	8	1						45
LALS 65	Religion & Revolution	Shankari Patel	2020 Spring Quarter	2202	N	10	96	2	3	5	2	2	2					3	12	1				2		140
